Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
org\apache\catalina\startup\WebRuleSet.java-->CallMethodMultiRule,4,5,12,41.666668,,,1,25,8.269019,75,3.5,0.291667,1,8.333333,1,0,0,,0,0,1,100,1.433297,100,0,,0,,3,4,6,66.666664,,,1,33.333332,7.938258,82.758621,1,0.166667,0,0,4,0.441014,0.000835,3,1,0.330761,0.110254,0.416667,6,0.004576,0.647133,-12.071776,-2.442135,819934,805436,0.110619,0.11261,11.999999,3.083333,0.013216,0.003396,0.833333,0.000101,0.021304,2.375,0.59375,0.372065,0.038184,0.204149,Tomcat,6.0.389418,org.apache.catalina.startup.WebRuleSet,4,2,0,12,22,2,1,0,4,0.583333333,1700,1,3,0.5,0.5,1,1,423,1,0.5,2,1
org\apache\naming\resources\ImmutableNameNotFoundException.java-->ImmutableNameNotFoundException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,823556,823556,0.110132,0.110132,1,1,0.001101,0.001101,0,0,0,0,0,0,,0,Tomcat,6.0.389418,org.apache.naming.resources.ImmutableNameNotFoundException,6,5,0,1,7,15,1,0,6,2,14,0,0,0.864864865,0.458333333,1,1,1.333333333,1,0.8333,0,0
org\apache\catalina\realm\MemoryRuleSet.java-->MemoryRuleSet,4,5,12,41.666668,,,1,25,7.276736,85.714287,3.5,0.291667,2,16.666666,2,1,2,50,,,1,50,1.212789,73.333336,0.5,0.25,0,0,2,1,2,50,,,1,50,6.504961,95.161293,0.5,0.25,0,0,4,0.441014,0.000835,2,2,0.220507,0.220507,0.416667,6,0.007123,1.00738,-58.832523,-11.90189,820836,641267,0.110497,0.141439,43.811543,3.5,0.048251,0.003855,2,0.000243,0.001552,1.875,0.46875,0.461235,0.033439,0.342409,Tomcat,6.0.389418,org.apache.catalina.realm.MemoryRuleSet,3,2,0,6,9,1,2,0,3,0,35,1,0,0.666666667,0.555555556,1,1,10.33333333,1,0.3333,0,0
org\apache\tomcat\jni\Pool.java-->Pool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,0,823556,823556,0.110132,0.110132,1,1,0.001101,0.001101,0,0,0,0,0,0,,0,Tomcat,6.0.389418,org.apache.tomcat.jni.Pool,14,1,0,3,15,91,3,0,14,2,17,0,0,0,0.285714286,0,0,0.214285714,1,0.9286,0,0
javax\servlet\jsp\JspEngineInfo.java-->JspEngineInfo,1,0,0,,0,0,1,100,0.330761,100,0,,0,,1,0,0,,0,0,1,100,0.330761,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.110254,0.000209,0,1,0,0.110254,,0,0.000015,0.002083,0.000212,0.000043,788374,823556,0.115047,0.110132,1,8.896825,0.001101,0.009798,0,0,0,1,1,1,1,0,Tomcat,6.0.389418,javax.servlet.jsp.JspEngineInfo,2,1,1,0,3,1,0,0,2,2,5,0,0,0,1,0,0,1.5,1,0.5,0,0
org\apache\jk\common\HandlerRequest.java-->HandlerRequest,15,44,210,20.952381,,,2,13.333333,10.253583,29.33754,83,0.395238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44,210,20.952381,,,2,13.333333,10.253583,29.33754,83,0.395238,0,0,15,1.653804,0.00313,15,0,1.653804,0,0.209524,105,0.073042,10.329659,463.979431,93.863594,823556,781898,0.110132,0.116,27.683332,1,0.030488,0.001101,0,0,0.339862,11.633333,0.775556,0.119855,0.020644,0.32217,Tomcat,6.0.389418,org.apache.jk.common.HandlerRequest,22,2,0,20,145,127,0,0,15,0.867346939,1226,0.857142857,1,0.545454545,0.306122449,2,2,54.09090909,10,2.3182,0,0
org\apache\coyote\http11\Http11Processor.java-->Http11Processor,16,35,240,14.583333,,,2,12.5,11.025358,34.364262,102.5,0.427083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,240,14.583333,,,2,12.5,11.025358,34.364262,102.5,0.427083,0,0,16,1.764057,0.003339,16,0,1.764057,0,0.145833,120,0.069635,9.847817,239.05249,48.360607,823556,794551,0.110132,0.114153,24.5,1,0.026982,0.001101,0,0,0.236616,13.0625,0.816406,0.113284,0.050752,0.301267,Tomcat,6.0.389418,org.apache.coyote.http11.Http11Processor,51,1,0,40,207,999,4,0,38,0.907222222,2594,1,9,0,0.092,0,0,49.15686275,41,4.1373,4,1
org\apache\catalina\realm\Constants.java-->Constants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000198,0.00004,823556,823556,0.110132,0.110132,1,1,0.001101,0.001101,0,0,0,0,0,0,,0,Tomcat,6.0.389418,org.apache.catalina.realm.Constants,1,1,0,0,2,0,0,0,1,2,10,0,0,0,1,0,0,3,0,0,0,0
org\apache\el\parser\AstAnd.java-->AstAnd,3,0,6,0,,,3,100,5.512679,69.444443,3,0.5,2,33.333332,1,0,0,,0,0,1,100,4.410143,100,0,,0,,2,0,2,0,,,2,100,2.75634,78.125,1,0.5,0,0,3,0.330761,0.000626,2,1,0.220507,0.110254,0,3,0.000001,0.000146,5.292357,1.07065,819028,809979,0.110741,0.111978,7.65,3.5,0.008425,0.003855,0.583333,0.000071,0.000998,3,1,0.333333,0,0,Tomcat,6.0.389418,org.apache.el.parser.AstAnd,2,4,0,4,6,1,1,0,2,2,33,0,0,0.975609756,0.666666667,1,1,15.5,1,0.5,0,0
org\apache\catalina\valves\FastCommonAccessLogValve.java-->FastCommonAccessLogValve,6,7,30,23.333334,,,3,50,15.214994,50.735294,11.5,0.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,30,23.333334,,,3,50,15.214994,50.735294,11.5,0.383333,0,0,6,0.661521,0.001252,6,0,0.661521,0,0.233333,15,0.071678,10.13686,-533.270447,-107.881248,823556,645474,0.110132,0.140517,60.673828,1,0.066821,0.001101,0,0,0.004076,4.333333,0.722222,0.184258,0.001494,0.050744,Tomcat,6.0.389418,org.apache.catalina.valves.FastCommonAccessLogValve,33,2,0,9,93,378,0,0,26,0.900862069,995,1,2,0.392156863,0.1875,0,0,28.27272727,6,1.4848,0,0
org\apache\naming\NamingContextEnumeration.java-->NamingContextEnumeration,3,0,6,0,,,3,100,1.54355,63.636364,3,0.5,0,0,3,0,6,0,,,3,100,1.54355,63.636364,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.330761,0.000626,0,3,0,0.330761,0,3,0.001676,0.237042,0.000006,0.000001,724151,823556,0.12525,0.110132,1,30.159536,0.001101,0.033215,0,0,0.000603,3,1,0.333333,0,0,Tomcat,6.0.389418,org.apache.naming.NamingContextEnumeration,6,1,0,4,12,3,3,0,6,0.2,40,1,0,0,0.583333333,0,0,5.5,1,0.8333,0,0
org\apache\jasper\compiler\SmapGenerator.java-->SmapGenerator,2,1,2,50,,,1,50,0.771775,77.777779,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.771775,100,0,,0,,1,0,0,,0,0,1,100,0.220507,100,0,,0,,2,0.220507,0.000417,1,1,0.110254,0.110254,0.5,1,0.000029,0.004046,0.999972,0.202296,792812,822649,0.114403,0.110254,2,11.52619,0.002203,0.012694,0,0,0,1,0.5,0.889031,0.051433,0.321429,Tomcat,6.0.389418,org.apache.jasper.compiler.SmapGenerator,8,1,0,2,31,12,1,0,8,0.457142857,259,1,0,0,0.325,0,0,30.75,5,1.5,0,0
org\apache\catalina\core\ApplicationHttpRequest.java-->ApplicationHttpRequest,6,3,30,10,,,3,50,12.679162,79.861115,13.5,0.45,3,10,1,0,0,,0,0,1,100,1.764057,100,0,,0,,5,1,20,5,,,4,80,12.01764,85.15625,9.5,0.475,0,0,6,0.661521,0.001252,5,1,0.551268,0.110254,0.1,15,0.028503,4.030866,6.721673,1.359802,728792,817209,0.124453,0.110988,7,21.964287,0.007709,0.02419,106.333336,0.01294,0.135335,5,0.833333,0.215486,0.011991,0.130959,Tomcat,6.0.389418,org.apache.catalina.core.ApplicationHttpRequest,37,3,0,8,97,508,2,0,21,0.895424837,981,1,3,0.619565217,0.242063492,2,3,25.05405405,11,2.7568,0,0
org\apache\tomcat\util\buf\B2CConverter.java-->B2CConverter,7,9,42,21.428572,,,1,14.285714,11.576626,65.217392,16.5,0.392857,7,16.666666,3,2,6,33.333332,,,1,33.333332,7.166483,78.313255,2,0.333333,0,0,4,3,12,25,,,1,25,5.953693,69.230766,4.5,0.375,0,0,7,0.771775,0.001461,4,3,0.441014,0.330761,0.214286,21,0.040989,5.79678,11.281848,2.282331,725818,818116,0.124962,0.110864,6,41.883331,0.006608,0.046127,225.86467,0.027486,0.28594,5.285714,0.755102,0.237563,0.020899,0.27654,Tomcat,6.0.389418,org.apache.tomcat.util.buf.B2CConverter,8,1,1,11,21,10,5,0,4,0.734693878,108,0.714285714,2,0,0.428571429,0,0,11.625,2,0.75,1,1
javax\servlet\jsp\tagext\TagFileInfo.java-->TagFileInfo,6,13,30,43.333332,,,1,16.666666,3.748622,38.202248,8.5,0.283333,0.5,1.666667,5,8,20,40,,,1,20,3.197354,39.726028,6,0.3,0,0,1,0,0,,0,0,1,100,1.764057,100,0,,0,,6,0.661521,0.001252,1,5,0.110254,0.551268,0.433333,15,0.000247,0.034871,7.134489,1.443316,789180,815402,0.114929,0.111233,5.833333,15.85,0.006424,0.017456,1.592857,0.000194,0.000298,3.25,0.541667,0.279877,0.001965,0.294726,Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagFileInfo,4,1,0,0,5,0,0,0,4,0.666666667,28,1,1,0,0.5,0,0,5.25,1,0.75,0,0
javax\servlet\jsp\tagext\PageData.java-->PageData,3,2,6,33.333332,,,1,33.333332,2.646086,68.571426,2,0.333333,0,0,3,2,6,33.333332,,,1,33.333332,2.646086,68.571426,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.330761,0.000626,0,3,0,0.330761,0.333333,3,0.000077,0.010867,0.000268,0.000054,791906,823556,0.114534,0.110132,1,12.942857,0.001101,0.014254,0,0,0.000142,1.833333,0.611111,0.470238,0.044804,0.17343,Tomcat,6.0.389418,javax.servlet.jsp.tagext.PageData,2,1,1,0,3,1,0,0,2,2,5,0,0,0,1,0,0,1.5,1,0.5,0,0
org\apache\el\lang\ExpressionBuilder.java-->ExpressionBuilder,18,22,306,7.189542,,,3,16.666666,10.14333,48.936169,142,0.464052,42,13.725491,3,0,6,0,,,3,100,1.212789,68.75,3,0.5,4,66.666664,17,21,272,7.720588,,,3,17.647058,10.14333,50,125.5,0.461397,26,9.558824,18,1.984565,0.003756,17,3,1.874311,0.330761,0.071895,153,0.000041,0.005756,129.044479,26.105854,820835,763749,0.110497,0.118756,41.5,4,0.045705,0.004405,166.833328,0.020302,3.835809,15.775,0.876389,0.099226,0.06008,0.280104,Tomcat,6.0.389418,org.apache.el.lang.ExpressionBuilder,9,1,0,19,46,8,3,0,5,0.4375,350,1,3,0,0.3125,0,0,37.44444444,1,0.7778,0,0
org\apache\catalina\ant\ListTask.java-->ListTask,1,0,0,,0,0,1,100,1.984565,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.984565,100,0,,0,,1,0.110254,0.000209,1,0,0.110254,0,,0,0.000087,0.012259,2.820719,0.570635,823556,817219,0.110132,0.110986,4.166667,1,0.004589,0.001101,0,0,0,1,1,1,1,0,Tomcat,6.0.389418,org.apache.catalina.ant.ListTask,2,5,0,2,5,1,0,0,2,2,11,0,0,0.985507246,1,1,1,4.5,1,0.5,0,0
org\apache\catalina\core\Constants.java-->Constants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000067,0.000013,823556,823556,0.110132,0.110132,1,1,0.001101,0.001101,0,0,0,0,0,0,,0,Tomcat,6.0.389418,org.apache.catalina.core.Constants,1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,0,0,1,1
org\apache\tomcat\util\net\puretls\PureTLSSupport.java-->PureTLSSupport,2,0,2,0,,,2,100,0.441014,100,1,0.5,1,50,1,0,0,,0,0,1,100,0.220507,100,0,,0,,1,0,0,,0,0,1,100,0.220507,100,0,,0,,2,0.220507,0.000417,1,1,0.110254,0.110254,0,1,0.000168,0.023729,1.392047,0.281613,822649,821743,0.110254,0.110375,2.5,2,0.002753,0.002203,2,0.000243,0.38747,2,1,0.5,0,0,Tomcat,6.0.389418,org.apache.tomcat.util.net.puretls.PureTLSSupport,7,1,0,9,36,0,1,0,5,0.416666667,181,0.5,0,0,0.444444444,0,0,24.57142857,1,0.7143,0,0
org\apache\catalina\ant\jmx\Arg.java-->Arg,2,0,2,0,,,2,100,0.441014,80,1,0.5,0,0,2,0,2,0,,,2,100,0.441014,80,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.220507,0.000417,0,2,0,0.220507,0,1,0.000001,0.000125,0.000027,0.000006,821742,823556,0.110375,0.110132,1,3,0.001101,0.003304,0,0,0.000122,2,1,0.5,0,0,Tomcat,6.0.389418,org.apache.catalina.ant.jmx.Arg,6,1,0,2,7,7,2,0,6,0.7,29,0,0,0,0.75,0,0,3.5,1,0.8333,0,0
org\apache\jk\config\GeneratorJk1.java-->GeneratorJk1,1,0,0,,0,0,1,100,0.441014,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.441014,100,0,,0,,1,0.110254,0.000209,1,0,0.110254,0,,0,0.000128,0.01809,1.391961,0.281595,823556,821743,0.110132,0.110375,2.5,1,0.002753,0.001101,0,0,0,1,1,1,1,0,Tomcat,6.0.389418,org.apache.jk.config.GeneratorJk1,11,1,0,2,23,15,1,0,11,0.7,167,0,1,0,0.318181818,0,0,13.72727273,2,1,0,0
org\apache\tomcat\jni\Poll.java-->Poll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,823556,823556,0.110132,0.110132,1,1,0.001101,0.001101,0,0,0,0,0,0,,0,Tomcat,6.0.389418,org.apache.tomcat.jni.Poll,10,1,0,4,11,45,3,0,10,1.111111111,24,0,0,0,0.34,0,0,0.3,1,0.9,0,0
org\apache\catalina\core\StandardHost.java-->StandardHost,13,38,156,24.358974,,,1,7.692307,19.07387,50.882355,59,0.378205,13.866667,8.888889,8,6,56,10.714286,,,4,50,9.371554,64.393936,25,0.446429,3,5.357143,6,14,30,46.666668,,,1,16.666666,17.420067,61.4786,8,0.266667,1.5,5,13,1.433297,0.002713,6,8,0.661521,0.882029,0.24359,78,0.088505,12.516561,-118.913254,-24.056293,729468,646200,0.124337,0.140359,70.983322,39.683334,0.078175,0.043704,226.790482,0.027599,0.125468,8.607142,0.662088,0.141809,0.07562,0.295822,Tomcat,6.0.389418,org.apache.catalina.core.StandardHost,42,2,0,26,98,683,10,0,41,0.948350072,962,1,0,0.633027523,0.25203252,2,7,21.5,10,1.5476,0,0
org\apache\jasper\compiler\JasperTagInfo.java-->JasperTagInfo,6,9,30,30,,,1,16.666666,2.976847,50,10.5,0.35,1,3.333333,1,0,0,,0,0,1,100,1.433297,100,0,,0,,5,6,20,30,,,1,20,2.205072,48.780487,7,0.35,0,0,6,0.661521,0.001252,5,1,0.551268,0.110254,0.3,15,0.000129,0.01828,19.784321,4.002392,792813,814491,0.114403,0.111358,8.5,11.359523,0.009361,0.01251,3.583333,0.000436,0.004731,4.166667,0.694444,0.314487,0.072612,0.331481,Tomcat,6.0.389418,org.apache.jasper.compiler.JasperTagInfo,3,2,0,2,4,0,2,0,3,0,31,1,0,0.894736842,0.444444444,0,0,9,2,1,0,0
org\apache\catalina\util\StringManager.java-->StringManager,93,223,8556,2.606358,,,10,10.752688,29.106945,27.789474,4166.5,0.486968,0,0,93,223,8556,2.606358,,,10,10.752688,29.106945,27.789474,4166.5,0.486968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,10.253583,0.019407,0,93,0,10.253583,0.026064,4278,0.334421,47.294304,0.00018,0.000036,694821,823556,0.130537,0.110132,1,116.833351,0.001101,0.128671,0,0,15.295403,89.553764,0.962944,0.026355,0.109978,0.410143,Tomcat,6.0.389418,org.apache.catalina.util.StringManager,10,1,0,79,37,39,76,0,7,0.592592593,296,1,0,0,0.611111111,0,0,28.3,5,1.5,0,0
org\apache\catalina\LifecycleException.java-->LifecycleException,28,30,756,3.968254,,,11,39.285713,16.427784,42.57143,363,0.480159,0,0,28,30,756,3.968254,,,11,39.285713,16.427784,42.57143,363,0.480159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.0871,0.005843,0,28,0,3.0871,0.039683,378,0.127272,17.99898,-0.00045,-0.000091,728428,823556,0.124515,0.110132,1,62.499981,0.001101,0.068833,0,0,1.638292,26.482143,0.945791,0.047593,0.017645,0.138627,Tomcat,6.0.389418,org.apache.catalina.LifecycleException,7,3,0,35,12,11,35,0,7,0.166666667,77,1,0,0.85,0.523809524,1,2,9.714285714,4,0.8571,0,0
javax\el\ExpressionFactory.java-->ExpressionFactory,7,6,42,14.285714,,,2,28.571428,7.276736,64.705879,18,0.428571,9.333333,22.222221,4,2,12,16.666666,,,2,50,5.953693,85.714287,5,0.416667,0,0,3,2,6,33.333332,,,1,33.333332,3.197354,74.358971,2,0.333333,0,0,7,0.771775,0.001461,3,4,0.330761,0.441014,0.142857,21,0.000332,0.046969,7.678964,1.553464,787358,817211,0.115195,0.110987,6,17.516666,0.006608,0.019291,173.100006,0.021065,0.705332,5.714286,0.816326,0.18476,0.014187,0.129579,Tomcat,6.0.389418,javax.el.ExpressionFactory,5,1,1,0,6,10,0,0,5,2,8,0,0,0,0.533333333,0,0,0.6,1,0.8,0,0
org\apache\coyote\http11\InternalAprOutputBuffer.java-->InternalAprOutputBuffer,8,13,56,23.214285,,,1,12.5,10.14333,40,21.5,0.383929,1.333333,2.380952,1,0,0,,0,0,1,100,1.874311,100,0,,0,,7,8,42,19.047619,,,2,28.571428,9.922823,42.253521,17,0.404762,0,0,8,0.882029,0.001669,7,1,0.771775,0.110254,0.232143,28,0.049685,7.026493,51.386158,10.395481,822649,802722,0.110254,0.112991,14.416666,2,0.015877,0.002203,1.333333,0.000162,0.078353,5.875,0.734375,0.15914,0.002552,0.126813,Tomcat,6.0.389418,org.apache.coyote.http11.InternalAprOutputBuffer,30,1,0,14,71,135,2,0,22,0.780788177,836,1,6,0,0.162068966,0,0,26.4,6,1.6333,0,0
