Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
apache\xpath\functions\SecuritySupport.java-->SecuritySupport,2,1,2,50,,,1,50,0.852619,77.777779,0.5,0.25,0,0,2,1,2,50,,,1,50,0.852619,77.777779,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.243605,0.000339,0,2,0,0.243605,0.5,1,0.000014,0.00196,0.000004,0.000002,673220,674862,0.121951,0.121655,1,3,0.001217,0.00365,0,0,0,1,0.5,0.889031,0.051433,0.321429,xalan,2.6.0,org.apache.xpath.functions.SecuritySupport,11,1,1,3,20,53,3,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,0,0
apache\xalan\xsltc\dom\AnyNodeCounter.java-->AnyNodeCounter,1,0,0,,0,0,1,100,0.365408,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.365408,100,0,,0,,1,0.121803,0.000169,1,0,0.121803,0,,0,0,0.000001,1.000021,0.44077,674862,674041,0.121655,0.121803,2,1,0.002433,0.001217,0,0,0,1,1,1,1,0,xalan,2.6.0,org.apache.xalan.xsltc.dom.AnyNodeCounter,4,2,1,5,11,4,1,5,4,2,63,0,0,0.823529412,0.5,1,4,14.75,5,1.75,1,1
apache\xalan\trace\ExtensionEvent.java-->ExtensionEvent,5,7,20,35,,,1,20,12.302071,57.714287,6.5,0.325,0,0,4,2,12,16.666666,,,2,50,5.968331,62.025318,5,0.416667,0,0,1,0,0,,0,0,1,100,11.693057,100,0,,0,,5,0.609013,0.000847,1,4,0.121803,0.487211,0.35,10,0.000297,0.042052,4.370919,1.92653,464714,484174,0.176668,0.169567,74.419037,70.466644,0.090534,0.085726,0,0,0.000965,3.1,0.62,0.247012,0.011092,0.106445,xalan,2.6.0,org.apache.xalan.trace.ExtensionEvent,3,1,0,6,4,0,5,1,3,0.5625,65,0,1,0,0.571428571,0,0,18,0,0,0,0
apache\xalan\xsltc\compiler\util\RtMethodGenerator.java-->RtMethodGenerator,1,0,0,,0,0,1,100,10.109622,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.109622,100,0,,0,,1,0.121803,0.000169,1,0,0.121803,0,,0,0.010164,1.437339,-1.012398,-0.446225,674862,494088,0.121655,0.166165,32.377171,1,0.039388,0.001217,0,0,0,1,1,1,1,0,xalan,2.6.0,org.apache.xalan.xsltc.compiler.util.RtMethodGenerator,5,5,0,7,8,6,0,7,5,0.916666667,41,1,0,0.971830986,0.325,1,2,6.6,1,0.8,0,0
apache\xalan\xsltc\compiler\util\ObjectType.java-->ObjectType,13,45,156,28.846153,,,2,15.384615,18.1486,31.501057,55.5,0.355769,22.5,14.423077,6,10,30,33.333332,,,2,33.333332,8.64799,54.615383,10,0.333333,0,0,7,6,42,14.285714,,,3,42.857143,16.808769,40.233234,18,0.428571,0,0,13,1.583435,0.002203,7,6,0.852619,0.730816,0.288462,78,0.069524,9.832211,12.206854,5.380304,552813,494185,0.148513,0.166132,63.430553,60.283321,0.077166,0.073337,433.595032,0.064406,0.388406,8.884615,0.683432,0.134361,0.014676,0.308834,xalan,2.6.0,org.apache.xalan.xsltc.compiler.util.ObjectType,16,2,0,30,47,74,8,23,14,0.6,225,1,0,0.70212766,0.236111111,2,3,12.9375,2,1.0625,0,0
apache\xalan\xsltc\compiler\BinOpExpr.java-->BinOpExpr,9,26,72,36.111111,,,2,22.222221,17.904993,31.078224,23,0.319444,8,11.111111,1,0,0,,0,0,1,100,6.942753,100,0,,0,,8,26,56,46.42857,1.821429,4,1,12.5,16.32156,32.21154,15,0.267857,0,0,9,1.096224,0.001525,8,1,0.974421,0.121803,0.361111,36,0.067337,9.522917,25.071737,11.050642,553090,494190,0.148439,0.16613,63.18055,34.328594,0.076862,0.041762,1.966291,0.000292,0.010731,5.388889,0.598765,0.143379,0.004608,0.133077,xalan,2.6.0,org.apache.xalan.xsltc.compiler.BinOpExpr,8,3,0,14,38,0,0,14,7,0.80952381,255,0.444444444,2,0.922077922,0.265306122,2,8,29.75,3,1.375,0,0
apache\xalan\xsltc\compiler\UnaryOpExpr.java-->UnaryOpExpr,7,11,42,26.190475,,,2,28.571428,14.98173,36.936935,15.5,0.369048,6,14.285714,1,0,0,,0,0,1,100,6.942753,100,0,,0,,6,11,30,36.666668,,,1,16.666666,13.398294,39.855072,9.5,0.316667,0,0,7,0.852619,0.001186,6,1,0.730816,0.121803,0.261905,21,0.048064,6.797338,8.298033,3.657449,553089,494333,0.148439,0.166082,55.149647,34.378593,0.067092,0.041823,0.751839,0.000112,0.001597,4.857143,0.693878,0.169942,0.003616,0.08877,xalan,2.6.0,org.apache.xalan.xsltc.compiler.UnaryOpExpr,7,3,0,13,30,0,0,13,7,0,106,1,1,0.922077922,0.285714286,2,8,14,1,0.8571,0,0
apache\xpath\functions\Function.java-->Function,10,18,90,20,,,1,10,20.706455,61.81818,36,0.4,22.833334,25.370371,7,7,42,16.666666,,,2,28.571428,14.738124,76.582275,17.5,0.416667,14.333333,34.126984,5,5,20,25,,,1,20,13.032887,62.209301,7.5,0.375,3.5,17.5,10,1.218027,0.001695,5,7,0.609013,0.852619,0.2,45,0.000269,0.037986,-0.297309,-0.131042,464319,484366,0.176818,0.1695,64.371841,103.483444,0.078311,0.125892,1347.035889,0.200089,0.191784,7.041667,0.704167,0.163321,0.090161,0.216728,xalan,2.6.0,org.apache.xpath.functions.Function,9,2,7,21,15,36,15,8,8,2,51,0,0,0.789473684,0.285714286,1,7,4.666666667,2,1.1111,1,1
apache\xalan\xsltc\compiler\util\ObjectFactory.java-->ObjectFactory,2,0,2,0,,,2,100,1.705238,100,1,0.5,1,50,1,0,0,,0,0,1,100,1.583435,100,0,,0,,1,0,0,,0,0,1,100,0.121803,,0,,0,,2,0.243605,0.000339,1,1,0.121803,0.121803,0,1,0.002901,0.410232,1.002332,0.441789,552141,674041,0.148694,0.121803,2,43.173813,0.002433,0.052523,150,0.022281,0.190131,2,1,0.5,0,0,xalan,2.6.0,org.apache.xalan.xsltc.compiler.util.ObjectFactory,12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,0,0
apache\xalan\xsltc\compiler\DecimalFormatting.java-->DecimalFormatting,9,27,72,37.5,,,2,22.222221,19.244823,31.536926,22.5,0.3125,7.333333,10.185185,2,2,2,100,1,1,1,50,5.481121,77.586205,0,0,0,0,8,15,56,26.785715,,,2,25,19.12302,33.690987,20.5,0.366071,7,12.5,9,1.096224,0.001525,8,2,0.974421,0.243605,0.375,36,0.070208,9.928897,-26.576908,-11.714062,552815,494180,0.148513,0.166134,62.825806,56.033295,0.07643,0.068167,14.413935,0.002141,0.287422,5.65,0.627778,0.146687,0.063837,0.112927,xalan,2.6.0,org.apache.xalan.xsltc.compiler.DecimalFormatting,5,3,0,23,36,2,2,22,4,1,537,1,1,0.9375,0.4,3,7,105.8,17,4.8,1,1
apache\xalan\extensions\ExtensionHandlerJavaPackage.java-->ExtensionHandlerJavaPackage,13,32,156,20.512821,,,1,7.692307,31.181486,44.444443,62,0.397436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,156,20.512821,,,1,7.692307,31.181486,44.444443,62,0.397436,0,0,13,1.583435,0.002203,13,0,1.583435,0,0.205128,78,0.000786,0.111225,-89.128906,-39.284538,674862,479936,0.121655,0.171064,94.766724,1,0.115288,0.001217,0,0,0.147075,9.692307,0.745562,0.111294,0.011954,0.193844,xalan,2.6.0,org.apache.xalan.extensions.ExtensionHandlerJavaPackage,6,3,0,13,51,3,0,13,6,2,851,0,0,0.615384615,0.388888889,2,5,140.8333333,5,1.6667,3,1
apache\xalan\xsltc\dom\AbsoluteIterator.java-->AbsoluteIterator,2,0,2,0,,,2,100,3.532278,74.358971,1,0.5,1,50,1,0,0,,0,0,1,100,2.923264,100,0,,0,,2,0,2,0,,,2,100,3.532278,74.358971,1,0.5,1,50,2,0.243605,0.000339,2,1,0.243605,0.121803,0,1,0.000374,0.052897,1.471013,0.648365,532553,608626,0.154163,0.134894,23.461906,47.340496,0.028542,0.057592,49.25,0.007316,0.007124,2,1,0.555556,0.278072,0,xalan,2.6.0,org.apache.xalan.xsltc.dom.AbsoluteIterator,8,2,0,3,21,0,1,3,8,0,85,1,1,0.65,0.34375,1,5,9.5,2,1,0,0
apache\xml\utils\XMLStringFactory.java-->XMLStringFactory,16,41,240,17.083334,,,1,6.25,22.046286,53.550297,99.5,0.414583,5.333333,2.222222,15,33,210,15.714286,,,2,13.333333,21.193666,54.71698,88.5,0.421429,0,0,1,0,0,,0,0,1,100,2.436054,100,0,,0,,16,1.948843,0.002712,1,15,0.121803,1.82704,0.170833,120,0.000474,0.067054,-3.834067,-1.689907,310646,673221,0.264288,0.121951,2.5,155.640457,0.003041,0.189344,272.127258,0.040422,1.270606,12.125,0.757813,0.11582,0.012073,0.350151,xalan,2.6.0,org.apache.xml.utils.XMLStringFactory,5,1,2,21,6,10,19,2,5,2,8,0,0,0,0.4,0,0,0.6,1,0.8,0,0
apache\xalan\xsltc\compiler\NamespaceUriCall.java-->NamespaceUriCall,4,5,12,41.666668,,,1,25,10.840439,63.57143,3.5,0.291667,2,16.666666,2,2,2,100,1,1,1,50,7.673569,85.135132,0,0,0,0,2,1,2,50,,,1,50,7.429964,92.42424,0.5,0.25,0,0,4,0.487211,0.000678,2,2,0.243605,0.243605,0.416667,6,0.017563,2.48374,3.93926,1.736272,552940,494569,0.148479,0.166003,42.715157,44.173813,0.051965,0.053739,145.333328,0.021588,0.000691,2.25,0.5625,0.299848,0.004824,0.09334,xalan,2.6.0,org.apache.xalan.xsltc.compiler.NamespaceUriCall,3,5,0,9,11,3,0,9,3,2,37,0,0,0.99,0.533333333,3,5,11.33333333,1,0.3333,0,0
apache\xalan\templates\ElemComment.java-->ElemComment,3,5,6,83.333336,1.166667,2,1,33.333332,15.956151,60.648148,0.5,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,83.333336,1.166667,2,1,33.333332,15.956151,60.648148,0.5,0.083333,0,0,3,0.365408,0.000508,3,0,0.365408,0,0.833333,3,0.00032,0.045282,-43.790745,-19.301249,674862,483314,0.121655,0.169869,78.766624,1,0.095823,0.001217,0,0,0,1.333333,0.444444,0.366565,0.000548,0.048506,xalan,2.6.0,org.apache.xalan.templates.ElemComment,5,3,0,5,17,10,1,4,5,2,74,0,0,0.98,0.466666667,2,6,13.8,16,3.8,2,1
apache\xalan\xsltc\compiler\Sort.java-->Sort,18,65,306,21.241831,,,1,5.555555,17.661388,22.727272,120.5,0.393791,11.333333,3.703704,2,0,2,0,,,2,100,2.070646,62.962963,1,0.5,0,0,16,47,240,19.583334,,,1,6.25,17.661388,23.731588,96.5,0.402083,0,0,18,2.192448,0.003051,16,2,1.948843,0.243605,0.212418,153,0.100624,14.23038,26.395367,11.634046,673220,491707,0.121951,0.166969,70.463905,3,0.085723,0.00365,15.2,0.002258,0.042087,12.972222,0.720679,0.093507,0.025332,0.2745,xalan,2.6.0,org.apache.xalan.xsltc.compiler.Sort,20,3,0,55,105,130,2,55,15,0.847953216,1393,1,4,0.746666667,0.236363636,1,4,68.2,11,2.5,2,1
apache\xpath\res\XPATHErrorResources.java-->XPATHErrorResources,16,0,240,0,,,16,100,1.948843,,120,0.5,0,0,16,0,240,0,,,16,100,1.948843,,120,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.948843,0.002712,0,16,0,1.948843,0,120,0,0,0.000072,0.000032,661726,674862,0.124069,0.121655,1,17,0.001217,0.020681,0,0,0.03565,16,1,0.0625,0,0,xalan,2.6.0,org.apache.xpath.res.XPATHErrorResources,5,3,2,18,16,8,18,0,3,1.246296296,2125,0,0,0.926829268,0.333333333,0,0,397,2,0.8,6,1
apache\xalan\templates\ElemElement.java-->ElemElement,11,30,110,27.272728,,,1,9.090909,26.552984,44.219067,40,0.363636,2.583333,2.348485,1,0,0,,0,0,1,100,0.974421,100,0,,0,,10,25,90,27.777779,,,1,10,26.431181,44.742268,32.5,0.361111,0,0,11,1.339829,0.001864,10,1,1.218027,0.121803,0.272727,55,0.003093,0.437366,-21.769352,-9.595079,464977,484074,0.176568,0.169602,87.533348,52.814297,0.106488,0.064251,12.567437,0.001867,1.6904,7.727273,0.702479,0.130243,0.014313,0.187053,xalan,2.6.0,org.apache.xalan.templates.ElemElement,12,4,1,16,47,18,2,14,9,0.545454545,331,1,2,0.948356808,0.229166667,2,6,26.41666667,4,1.1667,2,1
apache\xpath\axes\MatchPatternIterator.java-->MatchPatternIterator,9,18,72,25,,,1,11.111111,18.392204,52.249134,27,0.375,1.916667,2.662037,1,0,0,,0,0,1,100,2.923264,100,0,,0,,9,18,72,25,,,1,11.111111,18.392204,52.249134,27,0.375,1.916667,2.662037,9,1.096224,0.001525,9,1,1.096224,0.121803,0.25,36,0.000317,0.04488,-9.556034,-4.211926,464805,484185,0.176633,0.169563,78.594086,60.86673,0.095613,0.074047,26.855577,0.003989,0.033224,6.65,0.738889,0.161077,0.078634,0.158311,xalan,2.6.0,org.apache.xpath.axes.MatchPatternIterator,6,5,0,11,25,3,1,11,4,0.75,261,1,2,0.961538462,0.4,1,6,41.83333333,10,2.8333,2,1
apache\xpath\axes\HasPositionalPredChecker.java-->HasPositionalPredChecker,2,1,2,50,,,1,50,4.384896,76.595741,0.5,0.25,0,0,1,0,0,,0,0,1,100,1.583435,100,0,,0,,1,0,0,,0,0,1,100,4.141291,100,0,,0,,2,0.243605,0.000339,1,1,0.121803,0.121803,0.5,1,0.000043,0.006107,-0.678756,-0.299169,464709,484396,0.17667,0.169489,59.205185,64.054787,0.072026,0.077926,0,0,0,1.5,0.75,0.548141,0.001034,0.046847,xalan,2.6.0,org.apache.xpath.axes.HasPositionalPredChecker,4,2,0,17,7,0,1,16,4,0.166666667,93,1,0,0.8,0.4,0,0,21.75,12,4,0,0
apache\xalan\xsltc\compiler\util\BooleanType.java-->BooleanType,12,59,132,44.696968,,,1,8.333333,16.930573,34.491314,36.5,0.276515,7,5.30303,8,25,56,44.642857,,,2,25,6.090134,41.322315,15.5,0.276786,7,12.5,7,20,42,47.619049,,,1,14.285714,16.32156,41.875,11,0.261905,0,0,12,1.461632,0.002034,7,8,0.852619,0.974421,0.44697,66,0.061463,8.692208,-18.814619,-8.292748,552826,494186,0.14851,0.166132,63.347229,58.783314,0.077065,0.071513,865.800781,0.128606,0.002074,6.233333,0.519444,0.225034,0.077212,0.5661,xalan,2.6.0,org.apache.xalan.xsltc.compiler.util.BooleanType,20,2,0,49,52,188,17,36,19,2,298,0,0,0.634615385,0.245,1,2,13.9,4,1.45,0,0
apache\xalan\xsltc\compiler\util\NodeCounterGenerator.java-->NodeCounterGenerator,3,3,6,50,,,1,33.333332,9.257004,69.72477,1.5,0.25,0.5,8.333333,1,0,0,,0,0,1,100,1.82704,100,0,,0,,2,2,2,100,1,1,1,50,8.64799,75.531914,0,0,0,0,3,0.365408,0.000508,2,1,0.243605,0.121803,0.5,3,0.018111,2.561264,-14.493711,-6.388261,674041,493445,0.121803,0.166381,55.2925,2,0.067266,0.002433,4.887301,0.000726,0.001287,1.833333,0.611111,0.370008,0.002704,0.0528,xalan,2.6.0,org.apache.xalan.xsltc.compiler.util.NodeCounterGenerator,4,4,0,5,6,4,1,4,4,0.666666667,26,1,0,0.964285714,0.45,0,0,5.25,1,0.75,0,0
apache\xpath\functions\WrongNumberArgsException.java-->WrongNumberArgsException,10,11,90,12.222222,,,3,30,8.526188,58.823528,39.5,0.438889,0,0,10,11,90,12.222222,,,3,30,8.526188,58.823528,39.5,0.438889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.218027,0.001695,0,10,0,1.218027,0.122222,45,0.000148,0.02099,-0.000063,-0.000028,463682,674862,0.177061,0.121655,1,86.821426,0.001217,0.105622,0,0,0.016376,8.05,0.805,0.149648,0.014543,0.21306,xalan,2.6.0,org.apache.xpath.functions.WrongNumberArgsException,1,3,0,12,2,0,12,0,1,2,5,0,0,1,1,0,0,4,0,0,0,0
apache\xalan\xsltc\runtime\output\TransletOutputHandlerFactory.java-->TransletOutputHandlerFactory,11,3,110,2.727273,,,8,72.727272,6.577345,55.670105,53.5,0.486364,24,21.818182,3,2,6,33.333332,,,1,33.333332,3.65408,66.666664,2,0.333333,0,0,8,1,56,1.785714,,,7,87.5,3.16687,50,27.5,0.491071,0,0,11,1.339829,0.001864,8,3,0.974421,0.365408,0.027273,55,0.001174,0.166059,42.144688,18.575731,660103,634732,0.124375,0.129346,23.284527,10.833333,0.028327,0.013179,506.19455,0.07519,0.652623,10.5,0.954545,0.101432,0.004036,0.053788,xalan,2.6.0,org.apache.xalan.xsltc.runtime.output.TransletOutputHandlerFactory,13,1,0,12,32,34,3,9,13,0.826388889,289,0.75,0,0,0.201923077,0,0,20.30769231,2,1.0769,0,0
apache\xalan\xsltc\compiler\TopLevelElement.java-->TopLevelElement,9,27,72,37.5,,,1,11.111111,17.174177,29.621849,22.5,0.3125,3.25,4.513889,3,2,6,33.333332,,,2,66.666664,5.846529,75,2,0.333333,0,0,6,9,30,30,,,2,33.333332,17.052376,33.980583,10.5,0.35,0,0,9,1.096224,0.001525,6,3,0.730816,0.365408,0.375,36,0.06758,9.557273,3.202689,1.41162,552835,494206,0.148507,0.166125,60.93055,54.799976,0.074125,0.066667,27.933332,0.004149,0.007724,5.722222,0.635802,0.14184,0.004562,0.127051,xalan,2.6.0,org.apache.xalan.xsltc.compiler.TopLevelElement,5,2,10,24,17,10,14,10,4,2,56,0,0,0.931034483,0.44,1,4,10.2,1,0.8,0,0
apache\xml\utils\synthetic\TestDriver.java-->TestDriver,4,8,12,66.666664,,,1,25,0.730816,30,2,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,66.666664,,,1,25,0.730816,30,2,0.166667,0,0,4,0.487211,0.000678,4,0,0.487211,0,0.666667,6,0,0,421.950409,185.979248,674862,669938,0.121655,0.122549,6,1,0.007299,0.001217,0,0,0,1.625,0.40625,0.681458,0.016714,0.641667,xalan,2.6.0,org.apache.xml.utils.synthetic.TestDriver,7,1,0,5,34,15,1,5,4,0.833333333,189,0.5,0,0,0.233333333,0,0,25.71428571,2,0.8571,0,0
