Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
xalan\xsltc\TransletException.java-->TransletException,8,7,56,12.5,,,1,12.5,6.908665,56.190475,24.5,0.4375,0,0,8,7,56,12.5,,,1,12.5,6.908665,56.190475,24.5,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.936768,0.001295,0,8,0,0.936768,0.125,28,0.001001,0.141567,-0.001412,-0.000133,577148,730170,0.147969,0.116959,1,47.448841,0.00117,0.055496,0,0,0.440841,6.75,0.84375,0.164855,0.011082,0.142047,xalan,2.7.0,org.apache.xalan.xsltc.TransletException,3,4,0,13,5,3,13,0,3,1.5,17,0,0,1,0.555555556,0,0,4.333333333,0,0,1,1
xalan\xsltc\compiler\ApplyTemplates.java-->ApplyTemplates,15,63,210,30,,,1,6.666667,19.672131,21.455938,73.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,210,30,,,1,6.666667,19.672131,21.455938,73.5,0.35,0,0,15,1.75644,0.002428,15,0,1.75644,0,0.3,105,0.102572,14.505877,333.349396,31.312952,730170,374917,0.116959,0.227784,93.29995,1,0.109123,0.00117,0,0,0.450864,9.533333,0.635556,0.094061,0.003628,0.184915,xalan,2.7.0,org.apache.xalan.xsltc.compiler.ApplyTemplates,6,3,0,28,60,0,3,27,5,0.65,375,1,3,0.918032787,0.305555556,1,5,60.83333333,13,3.5,1,1
xalan\xsltc\runtime\Hashtable.java-->Hashtable,11,12,110,10.909091,,,3,27.272728,7.025761,52.63158,49,0.445455,10,9.090909,10,12,90,13.333333,,,2,20,6.908665,52.212391,39,0.433333,0,0,1,0,0,,0,0,1,100,0.117096,,0,,0,,11,1.288056,0.001781,1,10,0.117096,1.17096,0.109091,55,0.002391,0.33812,0.926474,0.087028,574292,729316,0.148705,0.117096,2,66.616631,0.002339,0.077914,183,0.025121,0.471033,9.409091,0.855372,0.141127,0.025423,0.227874,xalan,2.7.0,org.apache.xalan.xsltc.runtime.Hashtable,15,1,0,14,26,1,13,2,14,0.553571429,477,1,1,0,0.383333333,0,0,30.53333333,6,2.4667,1,1
xml\utils\DOM2Helper.java-->DOM2Helper,3,1,6,16.666666,,,2,66.666664,2.459016,80.769234,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,1.873536,100,1,0.5,0,0,1,0,0,,0,0,1,100,1.17096,100,0,,0,,3,0.351288,0.000486,1,2,0.117096,0.234192,0.166667,3,0.000014,0.001933,-49.921909,-4.689381,339693,520917,0.251403,0.163942,36.877964,83.869141,0.043132,0.098093,231.988098,0.031846,0.006671,2.333333,0.777778,0.39679,0.007128,0.088889,xalan,2.7.0,org.apache.xml.utils.DOM2Helper,11,2,0,7,29,53,4,3,11,0.8,125,1,0,0.714285714,0.327272727,1,5,10.27272727,4,1.4545,1,1
xalan\templates\ElemIf.java-->ElemIf,7,20,42,47.619049,,,1,14.285714,29.508196,46.153847,11,0.261905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,42,47.619049,,,1,14.285714,29.508196,46.153847,11,0.261905,0,0,7,0.819672,0.001133,7,0,0.819672,0,0.47619,21,0.000458,0.064767,18.603765,1.747532,730170,518911,0.116959,0.164575,91.585732,1,0.107118,0.00117,0,0,0.010932,3.857143,0.55102,0.166046,0.000355,0.077926,xalan,2.7.0,org.apache.xalan.templates.ElemIf,8,3,0,13,28,0,0,13,7,0.714285714,122,0.5,1,0.965517241,0.270833333,2,5,14,2,1,1,1
xml\utils\NameSpace.java-->NameSpace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000441,0.000041,730170,730170,0.116959,0.116959,1,1,0.00117,0.00117,0,0,0,0,0,0,,0,xalan,2.7.0,org.apache.xml.utils.NameSpace,1,1,0,1,2,0,1,0,1,2,17,0,1,0,1,0,0,12,0,0,1,1
xpath\operations\Bool.java-->Bool,2,2,2,100,1,1,1,50,15.690866,71.657753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,100,1,1,1,50,15.690866,71.657753,0,0,0,0,2,0.234192,0.000324,2,0,0.234192,0,1,1,0.000095,0.013475,-35.957371,-3.377632,730170,519455,0.116959,0.164403,55.470734,1,0.064878,0.00117,0,0,0,1,0.5,0.521993,0.000042,0.021749,xalan,2.7.0,org.apache.xpath.operations.Bool,3,3,0,6,7,3,1,5,3,1.5,25,0,0,0.952380952,0.555555556,1,1,7,1,0.6667,1,1
xalan\xsltc\compiler\ConcatCall.java-->ConcatCall,7,14,42,33.333332,,,1,14.285714,15.690866,31.308411,14,0.333333,2,4.761905,1,0,0,,0,0,1,100,6.674473,100,0,,0,,6,12,30,40,,,1,16.666666,15.456675,35.579514,9,0.3,0,0,7,0.819672,0.001133,6,1,0.702576,0.117096,0.333333,21,0.052793,7.466073,-612.382874,-57.523777,599244,378736,0.142513,0.225487,72.357399,35.053596,0.084629,0.040998,0.524211,0.000072,0.000343,3.857143,0.55102,0.164946,0.000528,0.074255,xalan,2.7.0,org.apache.xalan.xsltc.compiler.ConcatCall,3,4,0,19,22,3,0,19,3,2,131,0,0,0.979591837,0.444444444,3,14,42.66666667,5,2,1,1
xalan\lib\Redirect.java-->Redirect,8,13,56,23.214285,,,1,12.5,27.166277,53.333332,21.5,0.383929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,56,23.214285,,,1,12.5,27.166277,53.333332,21.5,0.383929,0,0,8,0.936768,0.001295,8,0,0.936768,0,0.232143,28,0.00036,0.050974,763.563416,71.724823,730170,518036,0.116959,0.164853,94.519043,1,0.110549,0.00117,0,0,0.045888,6.0625,0.757813,0.148726,0.010543,0.085072,xalan,2.7.0,org.apache.xalan.lib.Redirect,10,1,0,12,48,25,0,12,7,0.833333333,520,0.5,0,0,0.3,0,0,50.6,7,1.5,1,1
xalan\res\XSLTErrorResources_pl.java-->XSLTErrorResources_pl,1,0,0,,0,0,1,100,1.873536,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.873536,100,0,,0,,1,0.117096,0.000162,1,0,0.117096,0,,0,0,0,0.999788,0.093914,730170,729316,0.116959,0.117096,2,1,0.002339,0.00117,0,0,0,1,1,1,1,0,xalan,2.7.0,org.apache.xalan.res.XSLTErrorResources_pl,4,3,0,1,15,6,0,1,3,1.333333333,4270,0,0,0.926829268,0.333333333,0,0,1005.75,2,1,2,1
xalan\xsltc\runtime\ErrorMessages_de.java-->ErrorMessages_de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,730170,730170,0.116959,0.116959,1,1,0.00117,0.00117,0,0,0,0,0,0,,0,xalan,2.7.0,org.apache.xalan.xsltc.runtime.ErrorMessages_de,2,3,0,0,3,1,0,0,2,2,229,0,0,0.974358974,1,0,0,113.5,1,0.5,2,1
xalan\xsltc\compiler\Whitespace.java-->Whitespace,8,24,56,42.857143,,,1,12.5,17.681499,29.724409,16,0.285714,0,0,1,0,0,,0,0,1,100,4.098361,100,0,,0,,7,13,42,30.952381,,,1,14.285714,17.564404,31.712473,14.5,0.345238,0,0,8,0.936768,0.001295,7,1,0.819672,0.117096,0.428571,28,0.063181,8.935209,-262.641815,-24.671083,598987,378409,0.142574,0.225682,81.143997,53.29998,0.094905,0.062339,0,0,0.000717,4.5,0.5625,0.154555,0.002388,0.110577,xalan,2.7.0,org.apache.xalan.xsltc.compiler.Whitespace,14,3,0,30,79,79,1,29,7,1.030769231,805,0.3,0,0.821917808,0.207142857,2,6,55.78571429,11,3.5714,3,1
xalan\transformer\ClonerToResultTree.java-->ClonerToResultTree,4,5,12,41.666668,,,1,25,12.295082,80.769234,3.5,0.291667,1,8.333333,3,2,6,33.333332,,,1,33.333332,12.177986,85.950417,2,0.333333,0,0,1,0,0,,0,0,1,100,1.053864,100,0,,0,,4,0.468384,0.000647,1,3,0.117096,0.351288,0.416667,6,0.000135,0.019076,101.121536,9.498784,340046,520069,0.251143,0.164209,62.123844,98.778183,0.072659,0.11553,449,0.061637,0.000208,1.875,0.46875,0.361754,0.00769,0.199739,xalan,2.7.0,org.apache.xalan.transformer.ClonerToResultTree,2,1,0,7,24,1,3,4,2,2,109,0,0,0,0.5,0,0,53.5,1,0.5,1,1
xalan\trace\PrintTraceListener.java-->PrintTraceListener,15,39,210,18.571428,,,2,13.333333,31.147541,45.941277,85.5,0.407143,9.5,4.523809,1,0,0,,0,0,1,100,1.053864,100,0,,0,,14,38,182,20.879122,,,2,14.285714,30.679157,45.964912,72,0.395604,0,0,15,1.75644,0.002428,14,1,1.639344,0.117096,0.185714,105,0.000525,0.074236,733.878967,68.936432,729316,518893,0.117096,0.164581,96.385735,2,0.112732,0.002339,46.009861,0.006316,0.431739,11.733334,0.782222,0.117893,0.093758,0.258303,xalan,2.7.0,org.apache.xalan.trace.PrintTraceListener,9,1,0,19,59,16,1,18,9,0.785714286,680,0,0,0,0.285714286,0,0,73.77777778,10,2.3333,1,1
xalan\xsltc\compiler\VariableBase.java-->VariableBase,23,130,506,25.6917,,,1,4.347826,19.672131,19.626167,188,0.371542,49.058334,9.695323,15,54,210,25.714285,,,1,6.666667,14.051522,31.66227,78,0.371429,9.766666,4.650794,11,25,110,22.727272,,,2,18.181818,19.437939,25.382263,42.5,0.386364,26,23.636364,23,2.693208,0.003723,11,15,1.288056,1.75644,0.256917,253,0.123416,17.453598,484.919647,45.550602,598875,378389,0.142601,0.225694,84.810661,74.700027,0.099194,0.087368,369.69635,0.05075,0.760462,14.653846,0.637124,0.095777,0.061167,0.419611,xalan,2.7.0,org.apache.xalan.xsltc.compiler.VariableBase,20,3,2,35,72,120,14,24,19,0.910931174,404,1,3,0.759493671,0.1875,1,4,18.55,7,1.8,4,1
xalan\xsltc\compiler\Step.java-->Step,16,62,240,25.833334,,,1,6.25,19.203747,23.631124,89,0.370833,31.666666,13.194445,7,13,42,30.952381,,,1,14.285714,10.88993,54.385963,14.5,0.345238,11,26.190475,11,28,110,25.454546,,,2,18.181818,18.735363,28.828829,41,0.372727,6.666667,6.060606,16,1.873536,0.00259,11,7,1.288056,0.819672,0.258333,120,0.090996,12.868781,125.491631,11.787972,599005,378381,0.14257,0.225698,86.277344,57.404728,0.100909,0.06714,471.220428,0.064687,1.268342,11.333333,0.708333,0.114035,0.03665,0.318149,xalan,2.7.0,org.apache.xalan.xsltc.compiler.Step,16,4,0,37,79,10,5,35,13,0.566666667,921,1,0,0.829545455,0.232142857,2,9,56.3125,18,3.4375,2,1
xalan\xsltc\compiler\UnresolvedRef.java-->UnresolvedRef,13,50,156,32.051281,,,1,7.692307,18.149883,28.130672,53,0.339744,5.583333,3.57906,1,0,0,,0,0,1,100,6.674473,100,0,,0,,12,46,132,34.848484,,,1,8.333333,17.447308,30.161943,43,0.325758,0,0,13,1.522248,0.002104,12,1,1.405152,0.117096,0.320513,78,0.074857,10.586429,3230.822754,303.485168,599245,378098,0.142513,0.225867,92.299316,35.003597,0.107952,0.04094,4.260298,0.000585,0.032644,8.5,0.653846,0.118739,0.007633,0.236434,xalan,2.7.0,org.apache.xalan.xsltc.compiler.UnresolvedRef,7,4,0,16,22,0,0,16,5,0.625,153,1,4,0.926829268,0.30952381,2,4,20.28571429,6,1.7143,2,1
xpath\operations\Lt.java-->Lt,1,0,0,,0,0,1,100,12.880562,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,12.880562,100,0,,0,,1,0.117096,0.000162,1,0,0.117096,0,,0,0.000057,0.00809,-7.920263,-0.743985,730170,519466,0.116959,0.1644,54.054077,1,0.063221,0.00117,0,0,0,1,1,1,1,0,xalan,2.7.0,org.apache.xpath.operations.Lt,2,3,0,4,4,1,1,3,2,2,14,0,0,0.976190476,0.75,1,1,5.5,1,0.5,1,1
xalan\transformer\TransformerImpl.java-->TransformerImpl,96,366,9120,4.013158,,,7,7.291667,38.875877,25.538462,4377,0.479934,3415.957031,37.455669,62,173,3782,4.574299,,,6,9.67742,20.6089,24.376732,1804.5,0.477129,1024.480957,27.088339,49,116,2352,4.931973,,,9,18.367348,36.533958,35.903336,1118,0.47534,982.623779,41.778225,96,11.241218,0.015539,49,62,5.737705,7.259953,0.040132,4560,0.002153,0.304452,112.868813,10.602257,339590,519638,0.25148,0.164345,121.583359,146.116837,0.142203,0.170897,29140.45508,4.000271,8.146957,89.783783,0.935248,0.03748,0.185583,0.567725,xalan,2.7.0,org.apache.xalan.transformer.TransformerImpl,138,2,0,114,428,8413,63,67,130,0.950364964,3670,0.733333333,17,0.086666667,0.05200341,1,2,25.26811594,5,1.3333,3,1
xalan\xsltc\compiler\LocationPathPattern.java-->LocationPathPattern,8,15,56,26.785715,,,1,12.5,11.124122,53.977272,20.5,0.366071,5,8.928572,5,4,20,20,,,2,40,2.9274,44.642857,8,0.4,0,0,3,3,6,50,,,1,33.333332,11.007026,78.333336,1.5,0.25,0,0,8,0.936768,0.001295,3,5,0.351288,0.58548,0.267857,28,0.030106,4.257687,183.743149,17.25979,599122,378467,0.142542,0.225647,75.827293,43.800014,0.088687,0.051228,149.094055,0.020467,0.005831,5.6875,0.710938,0.189825,0.01871,0.220885,xalan,2.7.0,org.apache.xalan.xsltc.compiler.LocationPathPattern,13,4,3,13,19,64,5,8,13,0.854166667,107,1,1,0.878787879,0.230769231,2,3,6.923076923,6,1.4615,1,1
xml\dtm\ObjectFactory.java-->ObjectFactory,2,0,2,0,,,2,100,3.395785,100,1,0.5,1,50,1,0,0,,0,0,1,100,3.278688,100,0,,0,,1,0,0,,0,0,1,100,0.117096,,0,,0,,2,0.234192,0.000324,1,1,0.117096,0.117096,0,1,0.000036,0.00507,1.586717,0.149047,336193,729316,0.254021,0.117096,2,126.298775,0.002339,0.147718,463,0.063559,0.186695,2,1,0.5,0,0,xalan,2.7.0,org.apache.xml.dtm.ObjectFactory,13,1,0,3,49,64,1,2,0,0.916666667,699,0.833333333,0,0,0.3125,0,0,52.30769231,16,2.4615,1,1
xalan\templates\ElemTemplate.java-->ElemTemplate,18,70,306,22.875816,,,1,5.555555,25.29274,34.951458,118,0.385621,37.533333,12.265795,14,39,182,21.428572,,,1,7.142857,16.74473,39.178082,71.5,0.392857,20.416666,11.217949,9,28,72,38.888889,,,1,11.111111,24.941452,40.494297,22,0.305556,8.083333,11.226851,18,2.107728,0.002914,9,14,1.053864,1.639344,0.228758,153,0.000752,0.106315,406.430634,38.177792,339649,519764,0.251436,0.164305,91.952385,120.283463,0.107547,0.140682,714.859497,0.098133,0.107182,12.130435,0.673913,0.116618,0.114552,0.332006,xalan,2.7.0,org.apache.xalan.templates.ElemTemplate,22,3,2,27,47,189,22,11,22,0.952380952,182,0.727272727,4,0.903225806,0.181818182,2,14,6.772727273,1,0.9545,1,1
xml\utils\ObjectPool.java-->ObjectPool,5,1,20,5,,,4,80,14.637002,88.652481,9.5,0.475,5,25,2,0,2,0,,,2,100,11.709601,97.087379,1,0.5,0,0,3,0,6,0,,,3,100,3.981265,89.473686,3,0.5,0,0,5,0.58548,0.000809,3,2,0.351288,0.234192,0.05,10,0.000124,0.017531,-0.393161,-0.036931,337715,726755,0.252876,0.117509,4.5,109.570251,0.005263,0.128152,937.753723,0.128731,0.396115,4.7,0.94,0.207668,0.001293,0.018468,xalan,2.7.0,org.apache.xml.utils.ObjectPool,7,1,0,5,21,0,2,3,7,0.5,122,0.666666667,0,0,0.342857143,0,0,16,2,0.7143,2,1
xalan\lib\NodeInfo.java-->NodeInfo,1,0,0,,0,0,1,100,1.405152,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.405152,100,0,,0,,1,0.117096,0.000162,1,0,0.117096,0,,0,0.000009,0.00127,-50.687416,-4.761289,730170,519856,0.116959,0.164276,40.52623,1,0.047399,0.00117,0,0,0,1,1,1,1,0,xalan,2.7.0,org.apache.xalan.lib.NodeInfo,9,1,0,3,20,36,0,3,9,2,204,0,0,0,0.333333333,0,0,21.66666667,4,2.6667,1,1
xml\serializer\TreeWalker.java-->TreeWalker,4,1,12,8.333333,,,3,75,3.395785,93.548386,5.5,0.458333,4,33.333332,2,0,2,0,,,2,100,3.161592,100,1,0.5,0,0,2,1,2,50,,,1,50,0.234192,50,0.5,0.25,0,0,4,0.468384,0.000647,2,2,0.234192,0.234192,0.083333,6,0.000023,0.003242,2.86839,0.26944,334444,728462,0.255349,0.117233,3,69.738106,0.003509,0.081565,934,0.128215,0.390943,3.5,0.875,0.40625,0.054754,0.25,xalan,2.7.0,org.apache.xml.serializer.TreeWalker,8,1,0,5,66,0,2,3,5,0.257142857,623,0.8,2,0,0.5,0,0,76.25,1,0.75,1,1
xalan\xsltc\compiler\Expression.java-->Expression,72,350,5112,6.846635,,,2,2.777778,19.437939,13.937867,2381,0.465767,353.538879,6.915863,64,121,4032,3.000992,,,3,4.6875,16.978922,18.758085,1955.5,0.484995,221.25,5.487351,10,27,90,30,,,1,10,18.384075,29.020332,31.5,0.35,11,12.222222,72,8.430913,0.011654,10,64,1.17096,7.494145,0.068466,2556,0.236255,33.41153,-121.573227,-11.4199,598832,378362,0.142611,0.22571,85.116608,100.433327,0.099552,0.117466,5288.615234,0.725997,1.10723,63.68919,0.884572,0.052911,0.237442,0.549916,xalan,2.7.0,org.apache.xalan.xsltc.compiler.Expression,18,2,21,83,44,117,64,22,17,0.803921569,233,1,3,0.76056338,0.285714286,1,2,11.77777778,6,1.4444,1,1
xml\utils\res\XResources_it.java-->XResources_it,1,0,0,,0,0,1,100,2.34192,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,2.34192,100,0,,0,,1,0.117096,0.000162,1,0,0.117096,0,,0,0.000001,0.000146,1.063781,0.099926,730170,729316,0.116959,0.117096,2,1,0.002339,0.00117,0,0,0,1,1,1,1,0,xalan,2.7.0,org.apache.xml.utils.res.XResources_it,2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,1,1
