Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
java\org\apache\ivy\ant\IvyDeliver.java-->IvyDeliver,6,13,30,43.333332,,,1,16.666666,49.523811,58.426968,8.5,0.283333,0.75,2.5,1,0,0,,0,0,1,100,1.904762,100,0,,0,,5,10,20,50,,,1,20,49.523811,59.770115,5,0.25,0,0,6,1.904762,0.002547,5,1,1.587302,0.31746,0.433333,15,0.047116,6.663188,5,13.364898,99225,41316,0.31746,0.762416,72.049995,2,0.228006,0.006329,14.720032,0.014882,0.022061,3.083333,0.513889,0.241463,0.011996,0.197157,ivy,2,org.apache.ivy.ant.IvyDeliver,32,4,0,16,81,406,2,0,27,0.925558313,504,1,0,0.683673469,0.3,1,3,14.34375,1,0.9688,0,0
java\org\apache\ivy\util\url\AbstractURLHandler.java-->AbstractURLHandler,2,0,2,0,,,2,100,2.539683,80,1,0.5,0,0,2,0,2,0,,,2,100,2.539683,80,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.634921,0.000849,0,2,0,0.634921,0,1,0.002714,0.383834,0,0,35148,99540,0.89621,0.316456,1,46.032185,0.003165,0.145671,0,0,0.000963,2,1,0.5,0,0,ivy,2,org.apache.ivy.util.url.AbstractURLHandler,13,1,2,4,44,70,2,2,9,0.833333333,208,1,0,0,0.5625,0,0,14.84615385,1,0.8462,0,0
java\org\apache\ivy\core\resolve\IvyNodeUsage.java-->IvyNodeUsage,3,3,6,50,,,1,33.333332,14.920635,79.661018,1.5,0.25,0.5,8.333333,2,1,2,50,,,1,50,14.920635,83.928574,0.5,0.25,0,0,2,2,2,100,1,1,1,50,14.603174,93.877548,0,0,0,0,3,0.952381,0.001273,2,2,0.634921,0.634921,0.5,3,0.012655,1.78964,2,5.345959,35318,43408,0.891896,0.725673,50.532166,56.228615,0.159912,0.177939,0.5,0.000506,0.001454,1.875,0.625,0.556986,0.328692,0.174679,ivy,2,org.apache.ivy.core.resolve.IvyNodeUsage,19,1,0,8,42,99,2,7,3,0.788888889,329,1,1,0,0.263157895,0,0,16.05263158,5,1.5789,2,1
java\org\apache\ivy\util\ConfigurationUtils.java-->ConfigurationUtils,4,0,12,0,,,4,100,16.190475,79.6875,6,0.5,3,25,3,0,6,0,,,3,100,13.968254,80,3,0.5,0,0,1,0,0,,0,0,1,100,2.857143,100,0,,0,,4,1.269841,0.001698,1,3,0.31746,0.952381,0,6,0.015424,2.181269,1,2.67298,34897,99225,0.902656,0.31746,2,62.728561,0.006329,0.198508,6.516667,0.006588,0.015276,4,1,0.25,0,0,ivy,2,org.apache.ivy.util.ConfigurationUtils,2,1,0,6,21,1,3,3,1,2,144,0,0,0,0.5,0,0,71,10,5,0,0
java\org\apache\ivy\util\MessageLoggerEngine.java-->MessageLoggerEngine,7,10,42,23.809525,,,2,28.571428,44.444443,66.350708,16,0.380952,6.833333,16.269842,4,4,12,33.333332,,,1,25,24.126984,76.767677,4,0.333333,0,0,3,1,6,16.666666,,,2,66.666664,32.380951,91.071426,2.5,0.416667,0,0,7,2.222222,0.002971,3,4,0.952381,1.269841,0.238095,21,0.036,5.091178,3,8.018939,35076,43443,0.89805,0.725088,46.44883,73.749969,0.14699,0.233386,207.911118,0.210202,1.167185,4.857143,0.693878,0.197465,0.009621,0.170136,ivy,2,org.apache.ivy.util.MessageLoggerEngine,25,1,0,10,58,234,6,4,23,0.591666667,257,1,1,0,0.32,0,0,9.08,2,1.16,0,0
java\org\apache\ivy\plugins\report\XmlReportParser.java-->XmlReportParser,10,11,90,12.222222,,,2,20,43.174603,58.119659,39.5,0.438889,11.5,12.777778,7,1,42,2.380952,,,6,85.714287,19.682539,62.626263,20.5,0.488095,0,0,3,1,6,16.666666,,,2,66.666664,35.238094,82.222221,2.5,0.416667,0,0,10,3.174603,0.004244,3,7,0.952381,2.222222,0.122222,45,0.050588,7.15429,3,8.018939,35203,43364,0.89481,0.726409,52.011894,64.161888,0.164595,0.203044,13.511905,0.013661,0.092803,8.2,0.82,0.124008,0.011272,0.106609,ivy,2,org.apache.ivy.plugins.report.XmlReportParser,8,1,0,12,29,0,7,5,8,0,126,1,1,0,0.416666667,0,0,14.625,1,0.875,0,0
java\org\apache\ivy\plugins\resolver\util\ResolvedResource.java-->ResolvedResource,12,16,132,12.121212,,,3,25,22.857143,38.918919,58,0.439394,0,0,12,16,132,12.121212,,,3,25,22.857143,38.918919,58,0.439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.809524,0.005093,0,12,0,3.809524,0.121212,66,0.046409,6.563154,0,0,34939,99540,0.901571,0.316456,1,64.221451,0.003165,0.203232,0,0,0.077291,9.375,0.78125,0.121761,0.023189,0.192055,ivy,2,org.apache.ivy.plugins.resolver.util.ResolvedResource,5,1,1,26,11,0,24,2,5,0.375,41,1,1,0,0.466666667,0,0,6.8,1,0.8,0,0
java\org\apache\ivy\core\RelativeUrlResolver.java-->RelativeUrlResolver,1,0,0,,0,0,1,100,20.317461,100,0,,0,,1,0,0,,0,0,1,100,20.317461,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31746,0.000424,0,1,0,0.31746,,0,0.009292,1.314114,0,0,34810,99540,0.904912,0.316456,1,69.06665,0.003165,0.218565,0,0,0,1,1,1,1,0,ivy,2,org.apache.ivy.core.RelativeUrlResolver,3,1,2,7,8,3,7,0,3,2,34,0,0,0,0.777777778,0,0,10.33333333,1,0.6667,0,0
java\org\apache\ivy\plugins\circular\WarnCircularDependencyStrategy.java-->WarnCircularDependencyStrategy,4,1,12,8.333333,,,3,75,41.904762,79.518074,5.5,0.458333,2,16.666666,1,0,0,,0,0,1,100,20.317461,100,0,,0,,3,0,6,0,,,3,100,30.476191,94.117645,3,0.5,0,0,4,1.269841,0.001698,3,1,0.952381,0.31746,0.083333,6,0.025604,3.621004,3,8.018939,35122,43413,0.896874,0.725589,48.832165,68.81665,0.154532,0.217774,182.382034,0.184392,0.081998,3.75,0.9375,0.253114,0.000056,0.00619,ivy,2,org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy,4,3,0,6,10,4,1,5,1,0.666666667,27,1,1,0.714285714,0.5,1,1,5.5,1,0.5,0,0
java\org\apache\ivy\core\cache\CacheDownloadOptions.java-->CacheDownloadOptions,2,0,2,0,,,2,100,15.555555,83.05085,1,0.5,0,0,2,0,2,0,,,2,100,15.555555,83.05085,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.634921,0.000849,0,2,0,0.634921,0,1,0.012834,1.815062,0,0,34915,99540,0.902191,0.316456,1,60.028561,0.003165,0.189964,0,0,0.000642,2,1,0.5,0,0,ivy,2,org.apache.ivy.core.cache.CacheDownloadOptions,5,1,1,6,6,0,5,1,5,0.5,32,1,1,0,0.466666667,0,0,5,1,0.8,0,0
java\org\apache\ivy\core\cache\ArtifactOrigin.java-->ArtifactOrigin,16,21,240,8.75,,,3,18.75,42.222221,42.765274,109.5,0.45625,12.333333,5.138889,15,19,210,9.047619,,,3,20,39.682541,42.955326,95.5,0.454762,0,0,1,0,0,,0,0,1,100,6.349206,100,0,,0,,16,5.079365,0.006791,1,15,0.31746,4.761905,0.0875,120,0.070506,9.971093,1,2.67298,33857,99225,0.930384,0.31746,2,80.028564,0.006329,0.253255,14.241667,0.014399,0.612901,13.78125,0.861328,0.081343,0.013437,0.130962,ivy,2,org.apache.ivy.core.cache.ArtifactOrigin,10,1,0,27,19,15,25,2,10,0.755555556,138,1,1,0,0.233333333,1,1,12.3,6,1.9,0,0
java\org\apache\ivy\plugins\resolver\VsftpResolver.java-->VsftpResolver,2,0,2,0,,,2,100,9.841269,93.939392,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,9.841269,93.939392,1,0.5,0,0,2,0.634921,0.000849,2,0,0.634921,0,0,1,0.006314,0.892971,2,5.345959,99540,41444,0.316456,0.760062,56.866673,1,0.179958,0.003165,0,0,0.005738,2,1,0.5,0,0,ivy,2,org.apache.ivy.plugins.resolver.VsftpResolver,12,5,0,3,25,66,0,0,12,2,67,0,0,0.938888889,0.472222222,1,1,4.583333333,1,0.9167,0,0
java\org\apache\ivy\core\report\DownloadReport.java-->DownloadReport,9,16,72,22.222221,,,1,11.111111,25.079365,40.932644,28,0.388889,3.833333,5.324074,7,8,42,19.047619,,,1,14.285714,23.492064,45.962734,17,0.404762,0,0,2,1,2,50,,,1,50,8.253968,81.25,0.5,0.25,0,0,9,2.857143,0.00382,2,7,0.634921,2.222222,0.222222,36,0.046326,6.551516,2,5.345959,34868,98283,0.903407,0.320503,3.833333,66.995247,0.012131,0.21201,11.852381,0.011983,0.049291,6.166667,0.685185,0.157563,0.010871,0.183852,ivy,2,org.apache.ivy.core.report.DownloadReport,5,1,0,14,21,0,11,3,5,0,75,1,0,0,0.4,0,0,13.8,2,1,0,0
java\org\apache\ivy\plugins\repository\vsftp\VsftpRepository.java-->VsftpRepository,10,11,90,12.222222,,,4,40,45.714287,63.157894,39.5,0.438889,14.5,16.111111,2,0,2,0,,,2,100,1.587302,100,1,0.5,1,50,9,11,72,15.277778,,,3,33.333332,45.396824,63.274338,30.5,0.423611,5.5,7.638889,10,3.174603,0.004244,9,2,2.857143,0.634921,0.122222,45,0.040072,5.667035,9,24.056816,98910,41682,0.318471,0.755722,67.059502,3,0.212214,0.009494,186.137543,0.188189,1.036263,8.863636,0.886364,0.139913,0.066682,0.139545,ivy,2,org.apache.ivy.plugins.repository.vsftp.VsftpRepository,54,2,0,17,137,1241,7,0,16,0.943951165,1589,1,1,0.277777778,0.205450734,0,0,27.7962963,5,1.2037,0,0
java\org\apache\ivy\core\event\retrieve\EndRetrieveEvent.java-->EndRetrieveEvent,5,6,20,30,,,1,20,39.365078,79.487183,7,0.35,2,10,1,0,0,,0,0,1,100,5.714286,100,0,,0,,4,4,12,33.333332,,,1,25,37.460316,85.507248,4,0.333333,0,0,5,1.587302,0.002122,4,1,1.269841,0.31746,0.3,10,0.026587,3.759956,4,10.691918,35281,43356,0.892832,0.726543,53.045223,54.245243,0.167865,0.171662,103.224998,0.104363,0.028908,3.1,0.62,0.292907,0.003344,0.208549,ivy,2,org.apache.ivy.core.event.retrieve.EndRetrieveEvent,5,3,0,4,9,2,1,3,5,0.85,61,0.8,0,0.777777778,0.333333333,0,0,10.2,1,0.8,0,0
java\org\apache\ivy\plugins\resolver\IBiblioResolver.java-->IBiblioResolver,14,38,182,20.879122,,,2,14.285714,59.047619,39.658848,72,0.395604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,182,20.879122,,,2,14.285714,59.047619,39.658848,72,0.395604,0,0,14,4.444445,0.005942,14,0,4.444445,0,0.208791,91,0.09226,13.047472,14,37.421715,99540,42877,0.316456,0.73466,73.083313,1,0.231276,0.003165,0,0,0.230019,9.714286,0.693878,0.103744,0.008068,0.19878,ivy,2,org.apache.ivy.plugins.resolver.IBiblioResolver,37,6,0,26,120,570,2,26,24,0.848765432,1123,0.666666667,0,0.825242718,0.12012012,4,18,29.10810811,9,2.5676,2,1
java\org\apache\ivy\plugins\trigger\AbstractTrigger.java-->AbstractTrigger,3,1,6,16.666666,,,2,66.666664,26.984127,87.628868,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,26.984127,87.628868,2.5,0.416667,0,0,3,0.952381,0.001273,3,0,0.952381,0,0.166667,3,0.016553,2.340886,3,8.018939,99540,42947,0.316456,0.733462,63.002369,1,0.199375,0.003165,0,0,0.539635,2.666667,0.888889,0.343972,0.00033,0.015741,ivy,2,org.apache.ivy.plugins.trigger.AbstractTrigger,10,1,3,9,15,29,3,6,8,0.777777778,67,1,1,0,0.65,0,0,5.3,2,1,0,0
java\org\apache\ivy\plugins\conflict\RegexpConflictManager.java-->RegexpConflictManager,4,3,12,25,,,1,25,52.698414,68.879669,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,,,1,25,52.698414,68.879669,4.5,0.375,0,0,4,1.269841,0.001698,4,0,1.269841,0,0.25,6,0.039382,5.569422,4,10.691918,99540,42986,0.316456,0.732797,59.39521,1,0.18796,0.003165,0,0,0.09809,3.125,0.78125,0.287909,0.009803,0.069591,ivy,2,org.apache.ivy.plugins.conflict.RegexpConflictManager,8,2,0,6,32,20,0,6,4,0.5,221,1,0,0.461538462,0.4,0,0,26.375,5,2,0,0
java\org\apache\ivy\core\event\resolve\ResolveEvent.java-->ResolveEvent,3,1,6,16.666666,,,2,66.666664,8.571428,90,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,1.587302,83.333336,1,0.5,0,0,1,0,0,,0,0,1,100,7.619048,100,0,,0,,3,0.952381,0.001273,1,2,0.31746,0.634921,0.166667,3,0.003845,0.543803,1,2.67298,35443,43514,0.888751,0.723905,42.122639,46.229809,0.133299,0.146297,179,0.180973,0.024987,2.5,0.833333,0.4049,0.018334,0.096667,ivy,2,org.apache.ivy.core.event.resolve.ResolveEvent,2,2,2,4,5,0,2,2,1,0,19,1,1,0.923076923,0.625,0,0,8,1,0.5,0,0
java\org\apache\ivy\core\deliver\DeliverOptions.java-->DeliverOptions,6,8,30,26.666666,,,1,16.666666,38.095238,64.516129,11,0.366667,1,3.333333,5,4,20,20,,,1,20,25.714285,66.39344,8,0.4,0,0,1,0,0,,0,0,1,100,20.317461,100,0,,0,,6,1.904762,0.002547,1,5,0.31746,1.587302,0.266667,15,0.036317,5.136042,1,2.67298,35074,43339,0.898101,0.726828,56.275005,74.333305,0.178085,0.235232,33.496811,0.033866,0.018737,4.083333,0.680556,0.213203,0.017362,0.122431,ivy,2,org.apache.ivy.core.deliver.DeliverOptions,20,1,0,8,29,108,5,3,20,0.809210526,188,1,1,0,0.235714286,0,0,8,1,0.9,0,0
java\org\apache\ivy\plugins\circular\AbstractCircularDependencyStrategy.java-->AbstractCircularDependencyStrategy,2,0,2,0,,,2,100,3.174603,90.909088,1,0.5,0,0,2,0,2,0,,,2,100,3.174603,90.909088,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.634921,0.000849,0,2,0,0.634921,0,1,0.003248,0.459271,0,0,35003,99540,0.899923,0.316456,1,53.621452,0.003165,0.169688,0,0,0.001011,2,1,0.5,0,0,ivy,2,org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy,3,1,2,3,4,1,2,1,2,0,16,1,0,0,0.666666667,0,0,4,1,0.6667,0,0
java\org\apache\ivy\core\sort\ModuleDescriptorSorter.java-->ModuleDescriptorSorter,4,2,12,16.666666,,,2,50,30.15873,88.785049,5,0.416667,3,25,1,0,0,,0,0,1,100,2.539683,100,0,,0,,3,2,6,33.333332,,,1,33.333332,29.523809,93.939392,2,0.333333,0,0,4,1.269841,0.001698,3,1,0.952381,0.31746,0.166667,6,0.018352,2.595304,3,8.018939,35261,43433,0.893338,0.725255,47.432163,55.645233,0.150102,0.176093,420.124603,0.424754,0.054624,3.125,0.78125,0.345569,0.015431,0.169384,ivy,2,org.apache.ivy.core.sort.ModuleDescriptorSorter,3,1,0,9,23,0,1,8,2,0,125,1,2,0,0.444444444,0,0,39.66666667,1,0.6667,0,0
java\org\apache\ivy\core\retrieve\RetrieveEngine.java-->RetrieveEngine,18,35,306,11.437908,,,2,11.111111,60.634922,39.381443,135.5,0.44281,103.083336,33.687363,3,2,6,33.333332,,,1,33.333332,20.317461,67.368423,2,0.333333,0,0,15,15,210,7.142857,,,2,13.333333,56.507938,45.641026,97.5,0.464286,0,0,18,5.714286,0.00764,15,3,4.761905,0.952381,0.114379,153,0.095869,13.557932,15,40.094692,35078,43261,0.897999,0.728139,66.476166,73.083313,0.210368,0.231276,940.57251,0.950938,0.705071,15.138888,0.841049,0.082411,0.022966,0.198894,ivy,2,org.apache.ivy.core.retrieve.RetrieveEngine,8,1,0,32,104,8,4,29,3,0.80952381,955,1,2,0,0.3125,0,0,118,4,1.5,3,1
java\org\apache\ivy\plugins\repository\vfs\VfsRepository.java-->VfsRepository,4,2,12,16.666666,,,2,50,30.476191,92.307693,5,0.416667,4,33.333332,1,0,0,,0,0,1,100,0.952381,100,0,,0,,3,1,6,16.666666,,,2,66.666664,30.476191,95.049507,2.5,0.416667,0,0,4,1.269841,0.001698,3,1,0.952381,0.31746,0.166667,6,0.014754,2.08649,3,8.018939,98911,42481,0.318468,0.741508,48.879784,2.5,0.154683,0.007911,11.819445,0.01195,0.128231,3.125,0.78125,0.397652,0.018342,0.252717,ivy,2,org.apache.ivy.plugins.repository.vfs.VfsRepository,8,2,0,16,52,16,2,0,5,0.666666667,336,1,1,0.740740741,0.46875,1,1,40.625,2,1,0,0
java\org\apache\ivy\plugins\latest\LatestRevisionStrategy.java-->LatestRevisionStrategy,3,0,6,0,,,3,100,20.952381,94.285713,3,0.5,2,33.333332,1,0,0,,0,0,1,100,20.317461,100,0,,0,,2,0,2,0,,,2,100,1.269841,66.666664,1,0.5,0,0,3,0.952381,0.001273,2,1,0.634921,0.31746,0,3,0.009427,1.333223,2,5.345959,34810,98910,0.904912,0.318471,3,69.06665,0.009494,0.218565,138,0.139521,0.372729,3,1,0.333333,0,0,ivy,2,org.apache.ivy.plugins.latest.LatestRevisionStrategy,7,3,0,5,20,9,3,4,5,0.733333333,110,1,0,0.583333333,0.333333333,0,0,14,3,1,0,0
java\org\apache\ivy\ant\IvyCacheTask.java-->IvyCacheTask,11,24,110,21.818182,,,1,9.090909,44.444443,45.901638,43,0.390909,9,8.181818,2,0,2,0,,,2,100,1.269841,66.666664,1,0.5,0,0,9,20,72,27.777779,,,1,11.111111,44.444443,46.822742,26,0.361111,0,0,11,3.492064,0.004669,9,2,2.857143,0.634921,0.218182,55,0.061937,8.759256,9,24.056816,98910,40728,0.318471,0.773424,69.826164,3,0.220969,0.009494,123.387955,0.124748,0.24389,7.363636,0.669421,0.156207,0.037733,0.283193,ivy,2,org.apache.ivy.ant.IvyCacheTask,3,5,2,16,38,3,2,0,1,2,159,0,0,0.981132075,1,0,0,52,1,0.6667,0,0
