"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"inCloseness",198.694346,0.675831108843537,0.282764154231063,0.0799555669180086,0.316456,0.31746,0.891795,0.897948,0.961979,-0.472765187424276,1.2288314730397,2.3473702892778e-24,0
"outCloseness",179.763585,0.611440765306122,0.19152542762056,0.0366819894252382,0.316456,0.318471,0.726384,0.731363,0.777317,-0.879360111732658,1.79643324726091,8.24302795222752e-25,0
"OutdwReach",11885.143676,40.4256587619048,27.2817041226165,744.291379833992,1,3,50.238695,60.4374865,91.033356,-0.417096193053425,1.77608188654779,7.81541224969216e-16,8.36882785293369e-11
"IndwReach",11885.145026,40.4256633537415,32.9913024491125,1088.42603728882,1,2,51.664343,68.56665,144.449997,0.107030055623394,2.04591964789975,2.33452277444306e-15,2.64710475761376e-12
"Betweenness",106818.000352,363.326531809524,1557.49866066708,2425802.07797975,0,0,1.649621,152.76592625,16378.1416,7.63589599532096,67.3752285277232,4.45126130571275e-33,0
"Betweenness2",143.198872,0.487070993197279,1.89232545667001,3.58089563396137,0,0.0019535,0.037249,0.30670825,21.766706,8.56102809579519,85.9641732243219,6.77126492913769e-33,0
"EffSize",1890.122516,6.42898814965986,10.1831356925046,103.696252531961,0,2,3.1625,6.95,93.32843,5.0145929888675,35.9599215008311,7.1857906844549e-28,0
"Efficiency",225.609121,0.767377962585034,0.202221045175704,0.0408933511119542,0,0.66623425,0.78125,0.91062175,1,-1.45493987071533,6.51064358807855,4.61862898271706e-15,0.000210586615349673
"Constraint",99.681535,0.339052840136054,0.266704954648477,0.071131532834046,0,0.14249175,0.271084,0.47644025,1,1.25153469756038,3.89446385485394,5.86009491940615e-16,9.34016945585148e-05
"Hierarchy",34.342229,0.120077723776224,0.282810268676686,0.0799816480689796,0,0.00236175,0.014091,0.06315725,1,2.71204374405366,8.5985755089701,5.32145402820013e-29,NA
"Indirects",38.37768,0.130536326530612,0.116371551346689,0.013542337962835,0,0.02091675,0.1122495,0.194032,0.566566,0.870343916211172,3.46215632112378,5.66606711418581e-12,8.3497858695547e-05
"wmc",3683,12.5272108843537,16.0574142989781,257.840553969028,1,4,8,14,157,4.18266215141478,29.2733100649352,2.03127172085415e-25,2.30926389122033e-14
"dit",573,1.94897959183673,1.30663141116127,1.70728564463328,1,1,1,2,6,1.43692180596721,4.30074862744594,4.00137604756211e-21,1.22124532708767e-15
"noc",130,0.442176870748299,1.43162358820425,2.0495460983028,0,0,0,0,17,6.56215765622417,65.5771218427856,3.32075483888589e-31,0
"cbo",3683,12.5272108843537,15.9010681068383,252.843966938311,1,4,7,15,150,4.49951144526428,31.0062265759076,3.31108492677675e-26,4.21884749357559e-15
"rfc",11690,39.7619047619048,46.7349411176924,2184.15472127418,2,11,23,49.75,312,2.75065733211245,13.0486542590843,2.49529394685863e-22,1.64694924364994e-11
"lcom",44621,151.772108843537,777.093415592561,603874.176557312,0,0,8,56.25,11794,12.1318984638991,174.786020012835,5.50071286720929e-34,0
"ca",1584,5.38775510204082,12.5404187374453,157.262102110469,0,1,2,5,147,7.23728994886675,70.5361354568351,1.15757390137668e-30,0
"ce",1664,5.65986394557823,9.57385275825339,91.6586566367161,0,0,3,6,75,3.47461399450912,18.1138363739415,6.50788949761818e-26,0
"npm",2894,9.84353741496599,13.4053123188343,179.70239836549,0,3,6,11.75,142,4.82763963061701,38.5910028756654,3.42807508741562e-26,1.55431223447522e-15
"lcom3",259.80313973,0.883684148741497,0.57004499474814,0.324951296037407,0,0.557291667,0.7916666665,0.9885752685,2,0.853807849074645,3.03890877314555,4.60729444323405e-16,1.29751764887942e-12
"loc",87454,297.462585034014,453.434610163713,205602.945694319,4,48,127,328.25,2894,3.07311089398175,14.4223568474668,7.26533190382105e-25,0
"dam",216.910905593,0.737792195894558,0.404255264809736,0.16342231912639,0,0.5,1,1,1,-1.09692873035796,2.40823753257247,1.2444282548959e-24,0
"moa",250,0.850340136054422,1.54059401467171,2.3734299180423,0,0,0,1,12,3.98793713677287,24.6541467852185,1.09409369649441e-26,1.11022302462516e-16
"mfa",102.399479174,0.348297548210884,0.397064902662159,0.15766053692611,0,0,0,0.75877551025,1,0.436294757481165,1.43711902486663,1.62583448518461e-20,0
"cam",128.588968348,0.437377443360544,0.214626700911371,0.0460646207440993,0.055222603,0.280740093,0.4,0.560763889,1,0.704012596305061,3.1954661904015,5.87570035005397e-08,0.00882010786151388
"ic",126,0.428571428571429,0.783794916409746,0.614334470989761,0,0,0,1,4,2.23957667957668,8.61111111111111,1.35555009675413e-25,0
"cbm",224,0.761904761904762,1.92463225806457,3.70420932878271,0,0,0,1,18,4.67613778897377,31.8069902323588,3.06071846558235e-29,0
"amc",6505.266818375,22.1267578856293,28.1930989009929,794.850825641166,3,6.87499999975,13.93243243,24.2011494225,203.5,3.45400828599001,17.2886623807857,1.69084879706218e-25,3.33066907387547e-16
"max_cc",1064,3.61904761904762,4.07495192849777,16.6052332195677,0,1,2,5,29,2.65096827565749,12.1640826526013,1.99327813627695e-22,4.30333546574957e-11
"avg_cc",370.0084,1.25853197278912,0.886091113774089,0.785157461909405,0,0.75,1,1.6,6.5,2.35137986908142,11.5924493385457,2.02095800334057e-18,5.56798920192669e-07
