"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"lcom3",383.11653977,0.934430584804878,0.476322240204085,0.226882876513038,0,0.7412698415,0.833333333,1.10833333325,2,0.879785753343887,3.83064451715277,4.31873099015732e-18,1.6447787576368e-10
"loc",129048,314.751219512195,650.700199548829,423410.749692886,4,70.25,147,334.25,9886,9.2367260778577,121.416120352011,2.19477976386343e-35,0
"dam",200.941465074,0.490101134326829,0.39777563606549,0.158225456647305,0,0,0.5,0.909090909,1,-0.0172833125678763,1.45090053080919,9.7022271354072e-20,1.67310609811011e-13
"moa",357,0.870731707317073,2.63888024545411,6.96368894984793,0,0,0,1,34,7.027594657828,72.3752996211234,1.38417544649675e-35,0
"mfa",158.404056136,0.386351356429268,0.313253571605947,0.0981278001238821,0,0,0.400132275,0.578947368,1,0.228142713494798,2.03133540660512,3.09316917112656e-15,8.77298234058799e-13
"cam",145.871420184,0.355783951668293,0.173772388648655,0.0301968430566594,0.075456389,0.25240757975,0.309090909,0.416666667,1,1.57565646262852,5.66822350212574,1.90517552584942e-19,2.22044604925031e-16
"ic",255,0.621951219512195,0.551509240722602,0.304162442602421,0,0,1,1,3,0.207854503044363,2.68862681972559,3.79298355233514e-26,0
"cbm",863,2.10487804878049,2.46862475394714,6.09410817580058,0,0,1,4,20,2.59934356717867,18.4017039848237,2.57042298014601e-26,3.13971071363994e-13
"amc",8499.372307927,20.7301763607976,40.6817792333261,1655.00716158908,1,7.66875,13.138072855,21.1250000025,616.375,10.1416003103793,132.26095795481,1.48898102100295e-36,0
"max_cc",1608,3.9219512195122,7.96439240028284,63.4315463056831,0,1,2,4,126,10.1898986381559,142.15862399456,3.91444750535407e-36,0
"avg_cc",499.3375,1.21789634146341,1.11775595637247,1.24937837800614,0,0.821975,0.96,1.3333,17.125,8.09196154460047,105.363632707959,3.05206037095506e-32,0
