"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"Pairs2",124728,355.350427350427,3224.03178108114,10394380.9254212,0,2,6,20,41412,11.4576851853288,138.117879466183,7.96787982871117e-38,0
"Density2",3528.756731,11.2024023206349,16.1737856428418,261.591342020596,0,0,0.734841,16.666666,50,1.48236538996799,3.98276381058725,3.53019503493258e-23,NA
"nWeakComp2",926,2.63817663817664,4.19899594564783,17.631566951567,0,1,2,3,42,7.28363884768305,63.3631088227146,1.22536361489737e-33,0
"pWeakComp2",24267.23209,69.1374133618234,34.9568546335263,1221.98168586949,0,40,80.392159,100,100,-0.627638348230363,1.94570653239956,2.69210495776353e-20,0
"X2StepReach2",4743.879167,13.5153252621083,11.0397068398617,121.875127110089,0,3.497615,9.538951,23.5294115,68.839424,0.807160972813883,3.96217681594146,1.14477797003473e-14,3.05103731168543e-09
"ReachEffic2",24608.436479,70.3098185114286,24.4771677432754,599.13174073244,0,58.974358,76.436783,84.383526,100,-1.21628326500269,4.46039907610702,1.10453329618512e-15,NA
"Broker2",61474,175.139601139601,1601.34574446401,2564308.19331298,0,1,2.5,8,20611.5,11.4650441419743,138.286235861247,7.79883132207442e-38,0
"nBroker2",130.356224,0.413829282539683,0.13177808994556,0.0173654649897002,0,0.4,0.475,0.5,0.5,-1.96544490794501,6.26472895569276,4.86404342945134e-24,NA
"EgoBetween2",322.772223,0.919578982905983,7.6360202431493,58.308805153786,0,0,0,0,107.5,11.7206283356099,149.714207673479,1.31859274788403e-37,0
"nEgoBetween2",428.685016,1.36090481269841,7.77247572168786,60.4113788442273,0,0,0,0,75,7.4937859059935,63.4011049417621,6.00028753239158e-35,NA
"Size3",1413,4.02564102564103,8.47125715594786,71.7621978021978,0,1,3,4,127,10.0890203155693,133.9030481544,4.15064551163094e-34,0
"Ties3",1109,3.15954415954416,21.6485608579459,468.660187220187,0,0,0,1,387,16.0897166472595,283.459984822275,2.03425907332158e-37,0
"Pairs3",29392,83.7378917378917,878.871783084979,772415.611102971,0,0,6,12,16002,17.1429315261578,308.75136252281,3.87041393857499e-38,0
"Density3",1833.311031,6.09073432225914,12.414612113628,154.122593931839,0,0,0,7.916667,50,2.36193264227263,7.95994088640261,6.65685358802137e-27,NA
"nWeakComp3",801,2.28205128205128,2.20329423693375,4.85450549450549,0,1,2,3,31,6.37452607087228,83.2661389114773,8.68557967417412e-27,1.36727299152595e-05
"pWeakComp3",23971.899117,68.2960088803419,41.0560339368597,1685.59792262457,0,28.571428,100,100,100,-0.728061688784903,1.77823454086489,3.67052016662731e-24,0
"X2StepReach3",8964.705847,25.5404724985755,19.8732134118023,394.94461131104,0,2.066773,34.18124,43.402225,57.074722,-0.258378841414346,1.24732538259013,5.17566290118374e-21,1.61759494687885e-13
"ReachEffic3",19300.834056,55.3032494441261,31.5265027557296,993.920376007028,0,46.666668,50.369003,80,100,-0.318381566497934,2.38238269831132,1.5982612577422e-15,NA
"Broker3",14141.5,40.2891737891738,428.855068421757,183916.66971103,0,0,3,6,7807.5,17.1428913024309,308.713660908223,3.75030181154326e-38,0
"nBroker3",112.333444,0.373200810631229,0.192315596856367,0.0369852887942207,0,0.333333,0.5,0.5,0.5,-1.26691627978908,2.86196097712682,1.89045253249522e-24,NA
"EgoBetween3",561.333333,1.59924026495727,15.1269562595339,228.824805677852,0,0,0,0,270,16.2206642149737,284.687747949353,6.56481047384587e-38,0
"nEgoBetween3",496.959541,1.65102837541528,6.73297147120192,45.332904832019,0,0,0,0,60,5.28882586303606,35.2562465245019,9.72434442689892e-33,NA
"Degree",3515,10.014245014245,19.8853089185336,395.425510785511,0,4,6,8,204,6.94326670604557,59.0001627631905,6.78488172167033e-34,0
"OutDegree",1413,4.02564102564103,8.47125715594786,71.7621978021978,0,1,3,4,127,10.0890203155693,133.9030481544,4.15064551163094e-34,0
"InDegree",2149,6.12250712250712,18.025357709447,324.913520553521,0,2,3,5,204,8.77490486358643,88.3877792395214,1.48056455493686e-35,0
"Clus.Coef",53.897232,0.162341060240964,0.115549458473944,0.0133516773536217,0,0.089286,0.144444,0.2,0.5,1.32201450275644,4.99533066396458,1.49151036697601e-15,NA
"Eigenvec",11.479262,0.0327044501424501,0.040936824535614,0.00167582360305965,0,0.003168,0.02105,0.054696,0.349545,4.33528775675741,31.7297613507651,1.51978033365613e-27,3.9190872769268e-14
"Power",19828.705778,56.4920392535613,379.256743021636,143835.67712738,-1076.309326,0.2072475,1.391801,2.457388,3189.113037,4.97253203364139,33.3541576219855,3.9718642619088e-34,0
"inCloseness",63.487191,0.180875188034188,0.0277523749999161,0.000770194318135971,0.15873,0.161548,0.18075,0.189991,0.572755,8.93350619618378,118.85842467643,5.39088699238121e-32,0
"outCloseness",58.764801,0.167421085470085,0.0219974900512007,0.000483889568552674,0.15873,0.159235,0.159744,0.1606405,0.267584,3.06268623754215,11.6524583284756,8.33929077800037e-32,0
"OutdwReach",4339.072991,12.3620313133903,23.096347084285,533.441248637759,1,2.5,4.166667,6,173.049667,3.20749433317815,14.602295918987,3.09555123755889e-30,0
"IndwReach",10203.523002,29.0698661025641,28.4934875229294,811.878831219334,1,6.7250005,30.716675,38.183331,312.600098,5.31614209813845,46.7985106343322,1.32805113061588e-28,5.23581178413224e-13
"Betweenness",49989.149688,142.419229880342,646.593695901966,418083.407580164,0,0.130285,3.109073,24.1690475,6181.516602,6.92910820703947,54.7715116430668,1.01231372814948e-35,0
"Betweenness2",182.633899,0.520324498575499,2.31278912048154,5.34899351581779,0,0.006999,0.114845,0.300123,36.621998,11.9316243000364,175.00534908564,3.18345451278177e-36,0
"EffSize",2966.96225,8.4528839031339,19.5219774464391,381.107603419277,0,3.125,4.6,6.75,202.186279,7.14948966726719,61.7759616426089,2.0489440254261e-34,0
"Efficiency",265.852107,0.75741341025641,0.177053842886724,0.0313480632809569,0,0.68,0.777778,0.8586815,1,-1.8698815247661,9.34627296607858,3.25243148683117e-18,0.000255843763131813
"Constraint",86.071082,0.245216757834758,0.185275343730571,0.0343269529944812,0,0.146725,0.202249,0.272805,1,2.21035348824126,8.93370858714082,7.08738544572609e-22,1.63202784619898e-14
"Hierarchy",22.840463,0.0667849795321637,0.182272223660419,0.0332231635181139,0,0.00063175,0.013779,0.03676625,1,4.2605412969573,21.0813078347666,1.2996330004243e-32,NA
"Indirects",42.960244,0.122393857549858,0.125820824745155,0.0158308799395511,0,0.012328,0.080813,0.1926085,0.547763,1.14427587573327,3.53462150096596,2.54590871491018e-17,4.50757042802508e-09
"wmc",5387,15.3475783475783,14.8815893392373,221.461701261701,1,8,12,18,129,3.47151133400342,19.7389504223199,1.28599884622286e-25,1.79967152291738e-13
"dit",637,1.81481481481481,0.678154982208477,0.45989417989418,1,1,2,2,5,0.960099167863528,5.70328238734636,1.54096545257296e-22,1.59747770567265e-11
"noc",281,0.800569800569801,7.63825707232816,58.3429711029711,0,0,0,0,132,15.2450468595152,253.736908983492,6.52324515388e-38,0
"cbo",3301,9.4045584045584,17.9421732006348,321.921579161579,0,4,6,8,186,6.81895573281417,55.4530668553581,4.78257546690212e-34,0
"rfc",11739,33.4444444444444,36.114131253437,1304.23047619048,2,17,24,39,376,5.03044835745967,38.2217780087428,1.11062129133487e-28,1.85185200507476e-12
"lcom",41084,117.048433048433,465.742093489023,216915.697647538,0,4,38,75.5,6636,10.0737150016832,123.460700742684,5.92149421768667e-36,0
"ca",1654,4.71225071225071,15.6482712255505,244.868392348392,0,1,2,3.5,184,8.99181088821085,90.7128385429083,5.21636038724729e-36,0
"ce",1774,5.05413105413105,9.32002015785244,86.8627757427757,0,2,3,5,129,8.43278424052279,97.9633959301277,2.18570380789881e-33,0
"npm",4602,13.1111111111111,12.8841726456108,166.001904761905,0,6,10,16,95,3.20224414490691,16.9091662853242,6.77409969293791e-25,3.14193115968919e-14
"lcom3",319.853652639,0.911263967632479,0.445088482155573,0.198103756947552,0,0.743589744,0.833333333,0.981818182,2,1.0997587898967,4.57281306026663,1.34546497038576e-18,1.78180803445116e-11
"loc",118477,337.541310541311,678.189390216958,459940.849002849,4,91,173,360.5,9857,9.14970105074497,116.513262556025,2.94036969081038e-33,0
"dam",183.064887484,0.521552385994302,0.385917815787236,0.148932560541991,0,0,0.5,0.930952381,1,-0.14721731918226,1.54711739019956,2.8026151678183e-17,7.00378099960375e-09
"moa",339,0.965811965811966,2.81200982704529,7.90739926739927,0,0,0,1,34,6.67008512288412,64.6737946400241,4.5807231815775e-33,0
"mfa",124.941004338,0.355957277316239,0.290284694510978,0.0842652038673316,0,0,0.392857143,0.55,1,0.225965694141136,2.16753951843552,1.58859082377852e-14,2.55595544729204e-12
"cam",142.370554049,0.405614114099715,0.148655376001785,0.022098420814232,0.0671875,0.3083333335,0.4,0.5,1,0.836194166841919,4.88843895417984,7.01918075043572e-09,0.034653406957299
"ic",215,0.612535612535613,0.543283254993834,0.295156695156695,0,0,1,1,3,0.187323891636566,2.73993887377703,1.02644668710093e-24,1.33226762955019e-15
"cbm",1035,2.94871794871795,3.16005285809179,9.98593406593407,0,0,2,6,20,1.21515033385404,7.0060546549986,1.11397434876921e-23,2.33146835171283e-15
"amc",7516.971934457,21.4158744571425,42.6812635508751,1821.69025829926,1,8.454545455,14.05555556,20.73263889,614.5625,9.99593452074087,125.05624743483,1.64796565890354e-34,0
"max_cc",1326,3.77777777777778,7.70578014344087,59.3790476190476,0,1,2,4,123,11.3892668035604,167.419311675921,1.53855629395397e-34,0
"avg_cc",417.1393,1.18843105413105,0.928404154436926,0.861934273975743,0,0.8182,0.9688,1.2792,11.4167,5.95509921520414,56.5035654475934,8.06054382404983e-29,6.77236045021345e-15
