Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
org\apache\html\dom\HTMLTableElementImpl.java-->HTMLTableElementImpl,9,26,72,36.111111,,,1,11.111111,42.58675,42.993629,23,0.319444,2,2.777778,1,0,0,,0,0,1,100,3.154574,100,0,,0,,9,26,72,36.111111,,,1,11.111111,42.58675,42.993629,23,0.319444,2,2.777778,9,2.839117,0.004644,9,1,2.839117,0.315457,0.361111,36,0.122682,17.349794,567.181824,7.596193,100173,82825,0.316453,0.382735,28.33334,2.5,0.089099,0.007862,2,0.001997,0.235288,5.65,0.627778,0.227883,0.053776,0.391877,xerces,1.4.4,org.apache.html.dom.HTMLTableElementImpl,36,4,0,6,58,630,1,6,35,1,471,1,2,0.728682171,0.214285714,0,0,12.02777778,7,2,4,1
org\apache\xerces\dom\AttrNSImpl.java-->AttrNSImpl,4,6,12,50,,,1,25,15.457414,63.636364,3,0.25,0.333333,2.777778,1,0,0,,0,0,1,100,1.577287,100,0,,0,,3,4,6,66.666664,,,1,33.333332,15.141955,66.666664,1,0.166667,0,0,4,1.26183,0.002064,3,1,0.946372,0.315457,0.5,6,0.023689,3.350193,1.941655,0.026004,56930,87266,0.556824,0.363257,17.066666,33.133377,0.053669,0.104193,0.333333,0.000333,0.012449,2.25,0.5625,0.370944,0.015067,0.211753,xerces,1.4.4,org.apache.xerces.dom.AttrNSImpl,6,3,1,4,21,3,3,2,4,0.96,255,0.4,0,0.9375,0.611111111,3,3,40.66666667,3,1.3333,14,1
org\apache\html\dom\HTMLBuilder.java-->HTMLBuilder,8,11,56,19.642857,,,2,25,47.949528,56.296295,22.5,0.401786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,56,19.642857,,,2,25,47.949528,56.296295,22.5,0.401786,0,0,8,2.523659,0.004128,8,0,2.523659,0,0.196429,28,0.086653,12.254596,122.688644,1.643153,100806,83770,0.314465,0.378417,26.83334,1,0.084382,0.003145,0,0,10.115034,6.4375,0.804688,0.168528,0.025568,0.146772,xerces,1.4.4,org.apache.html.dom.HTMLBuilder,11,1,0,5,37,0,0,5,11,0.716666667,332,1,3,0,0.318181818,0,0,28.63636364,1,0.9091,2,1
org\apache\wml\dom\WMLRefreshElementImpl.java-->WMLRefreshElementImpl,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.048894,6.914664,13.814966,0.185022,100806,86342,0.314465,0.367145,16.73333,1,0.052621,0.003145,0,0,0.007178,2,0.666667,0.36564,0.00039,0.047227,xerces,1.4.4,org.apache.wml.dom.WMLRefreshElementImpl,5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488372,0.6,1,4,4.6,1,0.8,2,1
org\apache\xerces\dom\DeferredElementNSImpl.java-->DeferredElementNSImpl,6,10,30,33.333332,,,1,16.666666,51.419559,68.776375,10,0.333333,5,16.666666,1,0,0,,0,0,1,100,5.993691,100,0,,0,,6,10,30,33.333332,,,1,16.666666,51.419559,68.776375,10,0.333333,5,16.666666,6,1.892744,0.003096,6,1,1.892744,0.315457,0.333333,15,0.066628,9.422564,-9.907847,-0.132695,56793,87223,0.558167,0.363436,23.75,42.333332,0.074686,0.133124,199,0.198658,5.676651,3.928571,0.654762,0.241587,0.077766,0.164786,xerces,1.4.4,org.apache.xerces.dom.DeferredElementNSImpl,4,4,0,6,20,0,1,6,1,0.666666667,118,0.5,0,0.962025316,0.5,3,11,28,6,2,6,1
org\apache\html\dom\HTMLTableColElementImpl.java-->HTMLTableColElementImpl,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.072403,10.239285,156.82373,2.10032,100806,84130,0.314465,0.376798,20.233332,1,0.063627,0.003145,0,0,0.002841,2,0.666667,0.354794,0.000171,0.031641,xerces,1.4.4,org.apache.html.dom.HTMLTableColElementImpl,13,4,0,2,21,78,0,2,13,2,103,0,0,0.886792453,0.403846154,0,0,6.923076923,3,1.2308,2,1
org\apache\html\dom\HTMLDivElementImpl.java-->HTMLDivElementImpl,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.072403,10.239285,156.823746,2.10032,100806,84130,0.314465,0.376798,20.233332,1,0.063627,0.003145,0,0,0.002841,2,0.666667,0.354794,0.000171,0.031641,xerces,1.4.4,org.apache.html.dom.HTMLDivElementImpl,3,4,0,2,7,3,0,2,3,2,19,0,0,0.979166667,0.666666667,0,0,5.333333333,1,0.6667,2,1
org\apache\xerces\dom\AttributeMap.java-->AttributeMap,7,12,42,28.571428,,,1,14.285714,40.694008,69.729729,15,0.357143,1.5,3.571429,1,0,0,,0,0,1,100,30.599369,100,0,,0,,7,12,42,28.571428,,,1,14.285714,40.694008,69.729729,15,0.357143,1.5,3.571429,7,2.208202,0.003612,7,1,2.208202,0.315457,0.285714,21,0.06031,8.529161,13.484205,0.180592,56697,87249,0.559112,0.363328,20.583338,58.138096,0.064727,0.182824,116.650002,0.11645,0.163242,4.5625,0.651786,0.238055,0.090236,0.236163,xerces,1.4.4,org.apache.xerces.dom.AttributeMap,12,2,0,6,50,24,1,6,5,2,719,0,0,0.52173913,0.321428571,1,9,58.91666667,10,3.1667,9,1
javax\xml\parsers\DocumentBuilder.java-->DocumentBuilder,2,0,2,0,,,2,100,5.362776,100,1,0.5,1,50,1,0,0,,0,0,1,100,0.946372,100,0,,0,,1,0,0,,0,0,1,100,4.416404,100,0,,0,,2,0.630915,0.001032,1,1,0.315457,0.315457,0,1,0.00045,0.063638,0.999934,0.013392,99858,100489,0.317451,0.315457,2,2.833333,0.006289,0.00891,1,0.000998,0.095092,2,1,0.5,0,0,xerces,1.4.4,javax.xml.parsers.DocumentBuilder,12,1,1,0,22,66,0,0,11,2,100,0,0,0,0.238095238,0,0,7.333333333,1,0.9167,0,0
org\apache\html\dom\HTMLFormElementImpl.java-->HTMLFormElementImpl,5,6,20,30,,,1,20,36.59306,46.963562,7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,,,1,20,36.59306,46.963562,7,0.35,0,0,5,1.577287,0.00258,5,0,1.577287,0,0.3,10,0.088265,12.482525,153.62236,2.057444,100806,84096,0.314465,0.37695,23.833338,1,0.074948,0.003145,0,0,0.052462,3.7,0.74,0.228157,0.004839,0.066048,xerces,1.4.4,org.apache.html.dom.HTMLFormElementImpl,18,4,0,3,25,153,0,3,18,0.941176471,102,1,1,0.846846847,0.481481481,0,0,4.611111111,2,1,3,1
org\apache\wml\dom\WMLTimerElementImpl.java-->WMLTimerElementImpl,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.048894,6.914664,13.813936,0.185008,100806,86342,0.314465,0.367145,16.73333,1,0.052621,0.003145,0,0,0.007178,2,0.666667,0.36564,0.00039,0.047227,xerces,1.4.4,org.apache.wml.dom.WMLTimerElementImpl,9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,5,4.555555556,1,0.8889,2,1
org\apache\wml\dom\WMLCardElementImpl.java-->WMLCardElementImpl,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.048894,6.914664,13.81394,0.185008,100806,86342,0.314465,0.367145,16.73333,1,0.052621,0.003145,0,0,0.007178,2,0.666667,0.36564,0.00039,0.047227,xerces,1.4.4,org.apache.wml.dom.WMLCardElementImpl,19,4,0,3,24,171,0,3,19,2,107,0,0,0.82,0.394736842,1,6,4.631578947,1,0.9474,2,1
org\apache\html\dom\HTMLAnchorElementImpl.java-->HTMLAnchorElementImpl,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.072403,10.239285,156.823746,2.10032,100806,84130,0.314465,0.376798,20.233332,1,0.063627,0.003145,0,0,0.002841,2,0.666667,0.354794,0.000171,0.031641,xerces,1.4.4,org.apache.html.dom.HTMLAnchorElementImpl,27,4,0,2,35,351,0,2,27,2,171,0,0,0.783333333,0.37962963,0,0,5.333333333,3,1.1111,2,1
org\apache\wml\dom\WMLUElementImpl.java-->WMLUElementImpl,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.048894,6.914664,13.813948,0.185008,100806,86342,0.314465,0.367145,16.73333,1,0.052621,0.003145,0,0,0.007178,2,0.666667,0.36564,0.00039,0.047227,xerces,1.4.4,org.apache.wml.dom.WMLUElementImpl,7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,2,1
org\apache\html\dom\HTMLDirectoryElementImpl.java-->HTMLDirectoryElementImpl,2,2,2,100,1,1,1,50,19.242903,53.508774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,100,1,1,1,50,19.242903,53.508774,0,0,0,0,2,0.630915,0.001032,2,0,0.630915,0,1,1,0.041904,5.926055,150.149368,2.010931,100806,84137,0.314465,0.376766,18.733332,1,0.05891,0.003145,0,0,0,1,0.5,0.534045,0.000013,0.033482,xerces,1.4.4,org.apache.html.dom.HTMLDirectoryElementImpl,3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.5,0,0,4.666666667,1,0.6667,2,1
org\apache\xml\serialize\HTMLSerializer.java-->HTMLSerializer,6,7,30,23.333334,,,2,33.333332,4.416404,37.837837,11.5,0.383333,4,13.333333,2,1,2,50,,,1,50,1.892744,66.666664,0.5,0.25,0,0,4,3,12,25,,,2,50,4.416404,50,4.5,0.375,0,0,6,1.892744,0.003096,4,2,1.26183,0.630915,0.233333,15,0.000165,0.023385,9.292811,0.124457,100172,97643,0.316456,0.324652,7.833333,3,0.024633,0.009434,3.583333,0.003577,0.600933,3.666667,0.611111,0.315852,0.029898,0.357828,xerces,1.4.4,org.apache.xml.serialize.HTMLSerializer,18,2,1,7,82,119,2,5,11,0.529411765,1240,0.5,0,0.823529412,0.20855615,1,8,67.77777778,2,0.7778,5,1
org\apache\html\dom\HTMLLinkElementImpl.java-->HTMLLinkElementImpl,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.072403,10.239285,156.82373,2.10032,100806,84130,0.314465,0.376798,20.233332,1,0.063627,0.003145,0,0,0.002841,2,0.666667,0.354794,0.000171,0.031641,xerces,1.4.4,org.apache.html.dom.HTMLLinkElementImpl,19,4,0,2,24,171,0,2,19,2,105,0,0,0.839285714,0.394736842,0,0,4.526315789,1,0.9474,2,1
org\apache\html\dom\HTMLDocumentImpl.java-->HTMLDocumentImpl,59,81,3422,2.367037,,,2,3.389831,31.545742,30.120481,1670.5,0.488165,416.5,12.171245,55,60,2970,2.020202,,,3,5.454545,19.873817,25.506073,1455,0.489899,218,7.340067,9,7,72,9.722222,,,2,22.222221,30.914827,64.473686,32.5,0.451389,34.5,47.916668,59,18.611988,0.030444,9,55,2.839117,17.350157,0.02367,1711,0.318023,44.975258,283.128265,3.7919,83371,84409,0.380228,0.375552,25.166672,56,0.07914,0.176101,1283.93335,1.281729,8.037336,56.429688,0.956435,0.111894,0.68378,0.396991,xerces,1.4.4,org.apache.html.dom.HTMLDocumentImpl,34,3,0,59,83,541,55,9,29,0.96969697,1017,0.8,5,0.733333333,0.284848485,2,4,28.61764706,7,2.2059,10,1
org\apache\html\dom\HTMLOptionElementImpl.java-->HTMLOptionElementImpl,6,11,30,36.666668,,,1,16.666666,36.908516,45.882355,9.5,0.316667,0.333333,1.111111,1,0,0,,0,0,1,100,1.892744,100,0,,0,,5,7,20,35,,,1,20,36.908516,46.987953,6.5,0.325,0,0,6,1.892744,0.003096,5,1,1.577287,0.315457,0.366667,15,0.09567,13.529832,154.371216,2.067474,100489,84097,0.315457,0.376946,23.666674,2,0.074423,0.006289,0.333333,0.000333,0.016497,3.833333,0.638889,0.239431,0.007006,0.194751,xerces,1.4.4,org.apache.html.dom.HTMLOptionElementImpl,15,4,0,3,38,105,1,2,15,2,195,0,0,0.87037037,0.32,1,1,12,6,1.7333,2,1
org\apache\wml\dom\WMLPrevElementImpl.java-->WMLPrevElementImpl,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,31.230284,57.894737,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.048894,6.914664,13.813945,0.185008,100806,86342,0.314465,0.367145,16.73333,1,0.052621,0.003145,0,0,0.007178,2,0.666667,0.36564,0.00039,0.047227,xerces,1.4.4,org.apache.wml.dom.WMLPrevElementImpl,5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488372,0.6,1,4,4.6,1,0.8,2,1
org\apache\html\dom\HTMLParamElementImpl.java-->HTMLParamElementImpl,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.072403,10.239285,156.823746,2.10032,100806,84130,0.314465,0.376798,20.233332,1,0.063627,0.003145,0,0,0.002841,2,0.666667,0.354794,0.000171,0.031641,xerces,1.4.4,org.apache.html.dom.HTMLParamElementImpl,9,4,0,2,13,36,0,2,9,2,52,0,0,0.921568627,0.555555556,1,1,4.777777778,1,0.8889,2,1
org\apache\xml\serialize\Printer.java-->Printer,6,9,30,30,,,1,16.666666,4.416404,35,10.5,0.35,0,0,5,4,20,20,,,1,20,3.785489,41.379311,8,0.4,0,0,1,0,0,,0,0,1,100,3.470031,100,0,,0,,6,1.892744,0.003096,1,5,0.315457,1.577287,0.3,15,0.000317,0.04483,2.071755,0.027747,98589,99542,0.321537,0.318459,3.333333,7,0.010482,0.022013,0,0,0.005058,3,0.5,0.378799,0.073274,0.459091,xerces,1.4.4,org.apache.xml.serialize.Printer,18,1,1,6,28,25,5,1,18,0.647058824,390,1,1,0,0.179012346,0,0,20.22222222,1,0.9444,3,1
org\apache\xerces\jaxp\DocumentBuilderFactoryImpl.java-->DocumentBuilderFactoryImpl,1,0,0,,0,0,1,100,2.208202,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,2.208202,100,0,,0,,1,0.315457,0.000516,1,0,0.315457,0,,0,0.0005,0.070769,1560.928223,20.90531,100806,50617,0.314465,0.626272,41.285751,1,0.129829,0.003145,0,0,0,1,1,1,1,0,xerces,1.4.4,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,4,2,0,2,16,0,0,2,4,0.333333333,89,1,0,0.884615385,0.583333333,1,1,21,1,0.75,6,1
org\apache\html\dom\HTMLParagraphElementImpl.java-->HTMLParagraphElementImpl,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,33.438484,50.236965,1.5,0.25,0,0,3,0.946372,0.001548,3,0,0.946372,0,0.5,3,0.072403,10.239286,156.823746,2.10032,100806,84130,0.314465,0.376798,20.233332,1,0.063627,0.003145,0,0,0.002841,2,0.666667,0.354794,0.000171,0.031641,xerces,1.4.4,org.apache.html.dom.HTMLParagraphElementImpl,3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,2,1
org\apache\xerces\parsers\SAXParser.java-->SAXParser,7,6,42,14.285714,,,2,28.571428,20.189274,55.172413,18,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,42,14.285714,,,2,28.571428,20.189274,55.172413,18,0.428571,0,0,7,2.208202,0.003612,7,0,2.208202,0,0.142857,21,0.00879,1.243052,2603.467529,34.867905,100806,52130,0.314465,0.608095,47.185757,1,0.148383,0.003145,0,0,0.402365,5.428571,0.77551,0.177164,0.009827,0.108459,xerces,1.4.4,org.apache.xerces.parsers.SAXParser,4,4,0,7,8,6,2,5,4,2,29,0,0,1,0.5,0,0,6.25,0,0,5,1
org\xml\sax\helpers\XMLReaderFactory.java-->XMLReaderFactory,4,3,12,25,,,1,25,7.25552,67.647057,4.5,0.375,2,16.666666,1,0,0,,0,0,1,100,1.577287,100,0,,0,,3,2,6,33.333332,,,1,33.333332,6.940063,75.862068,2,0.333333,0,0,4,1.26183,0.002064,3,1,0.946372,0.315457,0.25,6,0.001583,0.22391,6.389623,0.085575,99858,97959,0.317451,0.323605,7,2.833333,0.022013,0.00891,15.333333,0.015307,0.199712,2.5,0.625,0.405471,0.034788,0.258333,xerces,1.4.4,org.xml.sax.helpers.XMLReaderFactory,3,1,0,0,14,3,0,0,2,2,102,0,0,0,0.333333333,0,0,33,1,0.6667,1,1
