Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
apache\xerces\readers\CharReader.java-->CharReader,4,4,12,33.333332,,,1,25,32.456139,63.793102,4,0.333333,2,16.666666,1,0,0,,0,0,1,100,7.894737,100,0,,0,,3,3,6,50,,,1,33.333332,32.456139,75.510201,1.5,0.25,0,0,4,3.508772,0.006623,3,1,2.631579,0.877193,0.333333,6,0.046402,6.562224,5.361425,0.172947,12096,12316,0.94246,0.925625,6,5.333333,0.052174,0.046377,8.1,0.062878,0.014232,2,0.5,0.359598,0.017635,0.192063,xerces,init,org.apache.xerces.readers.CharReader,4,3,0,6,9,0,1,5,0,0.380952381,583,1,0,0.926829268,0.40625,1,3,143,1,0.75,0,0
apache\xerces\utils\StringPool.java-->StringPool,35,62,1190,5.210084,,,3,8.571428,66.666664,32.067509,564,0.47395,59.666668,5.014006,33,58,1056,5.492424,,,2,6.060606,65.789474,32.467533,499,0.472538,0,0,2,0,2,0,,,2,100,5.263158,100,1,0.5,0,0,35,30.701754,0.057947,2,33,1.754386,28.947369,0.052101,595,0.292154,41.31675,1.999936,0.064513,8444,12882,1.350071,0.884956,3,38,0.026087,0.330435,74.666664,0.57962,30.806948,32.128571,0.917959,0.072857,0.077597,0.496655,xerces,init,org.apache.xerces.utils.StringPool,41,1,0,53,61,202,50,4,34,0.871875,2955,0.9375,2,0,0.3375,0,0,70.29268293,9,3.6098,0,0
apache\xerces\readers\XMLEntityReaderFactory.java-->XMLEntityReaderFactory,9,11,72,15.277778,,,1,11.111111,40.350876,54.117645,30.5,0.423611,16,22.222221,4,3,12,25,,,1,25,19.298246,62.857143,4.5,0.375,0,0,5,4,20,20,,,1,20,31.578947,72,8,0.4,0,0,9,7.894737,0.014901,5,4,4.385965,3.508772,0.152778,36,0.078983,11.16983,8.944622,0.288532,12202,11750,0.934273,0.970213,9.333334,7,0.081159,0.06087,62,0.481292,0.665691,6.666667,0.740741,0.222146,0.138923,0.319841,xerces,init,org.apache.xerces.readers.XMLEntityReaderFactory,4,1,0,12,8,6,5,7,4,1.333333333,39,1,0,0,0.59375,0,0,8.25,1,0.75,0,0
apache\xerces\readers\XMLCatalogHandler.java-->XMLCatalogHandler,2,1,2,50,,,1,50,4.385965,71.428574,0.5,0.25,0,0,1,0,0,,0,0,1,100,1.754386,100,0,,0,,1,0,0,,0,0,1,100,4.385965,100,0,,0,,2,1.754386,0.003311,1,1,0.877193,0.877193,0.5,1,0.002103,0.297451,0.999989,0.032257,12996,12996,0.877193,0.877193,2,2,0.017391,0.017391,0,0,0,1,0.5,0.9225,0.035043,0.35,xerces,init,org.apache.xerces.readers.XMLCatalogHandler,11,1,1,1,18,15,1,0,11,0.5,102,1,0,0,0.431818182,0,0,8.090909091,1,0.9091,0,0
apache\xerces\validators\datatype\IntegerValidator.java-->IntegerValidator,5,0,20,0,,,5,100,8.77193,50,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,,,5,100,8.77193,50,10,0.5,0,0,5,4.385965,0.008278,5,0,4.385965,0,0,10,0.003614,0.511042,4.999853,0.161283,13110,12540,0.869565,0.909091,6,1,0.052174,0.008696,0,0,1.797081,5,1,0.2,0,0,xerces,init,org.apache.xerces.validators.datatype.IntegerValidator,11,1,0,8,32,29,1,7,7,0.638461538,595,0.153846154,2,0,0.25,0,0,51.90909091,14,2.0909,0,0
apache\xerces\parsers\SAXParser.java-->SAXParser,4,4,12,33.333332,,,1,25,38.596493,66.666664,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,38.596493,66.666664,4,0.333333,0,0,4,3.508772,0.006623,4,0,3.508772,0,0.333333,6,0.06676,9.441247,30.300034,0.977406,13110,3744,0.869565,3.044872,29.566679,1,0.257102,0.008696,0,0,0.102912,2.375,0.59375,0.351028,0.020338,0.176786,xerces,init,org.apache.xerces.parsers.SAXParser,48,2,1,5,98,668,1,4,37,0.904255319,1044,1,5,0.737142857,0.145662848,2,10,20.58333333,3,1.0417,9,1
apache\xerces\dom\DeferredDocumentTypeImpl.java-->DeferredDocumentTypeImpl,5,5,20,25,,,1,20,55.263157,66.315788,7.5,0.375,2,10,1,0,0,,0,0,1,100,14.035088,100,0,,0,,5,5,20,25,,,1,20,55.263157,66.315788,7.5,0.375,2,10,5,4.385965,0.008278,5,1,4.385965,0.877193,0.25,10,0.106759,15.097948,552.054077,17.807926,11308,8602,1.008136,1.325273,20.833338,8.616667,0.181159,0.074928,7.2,0.055892,1.442722,3.833333,0.766667,0.26836,0.094965,0.117065,xerces,init,org.apache.xerces.dom.DeferredDocumentTypeImpl,4,3,0,6,28,0,1,6,1,0.666666667,179,0.5,0,0.947368421,0.5,2,13,43.25,8,2.5,1,1
apache\xerces\dom\NodeImpl.java-->NodeImpl,27,82,702,11.680912,,,2,7.407407,55.263157,30.434782,310,0.441595,91.291664,13.004511,23,65,506,12.84585,,,1,4.347826,52.63158,32.608696,220.5,0.435771,30.666666,6.060606,6,8,30,26.666666,,,2,33.333332,25.438597,53.703705,11,0.366667,4.5,15,27,23.68421,0.044702,6,23,5.263158,20.175438,0.116809,351,0.329053,46.535122,442.97406,14.289268,8907,10395,1.279892,1.096681,15.5,30.833334,0.134783,0.268116,152.824997,1.186345,18.208218,23.068966,0.854406,0.156697,0.297795,0.668161,xerces,init,org.apache.xerces.dom.NodeImpl,47,1,11,29,87,781,20,14,34,0.910079051,1643,0.818181818,6,0,0.127090301,0,0,33.4893617,31,2.766,3,1
apache\xerces\dom\DeferredCDATASectionImpl.java-->DeferredCDATASectionImpl,2,0,2,0,,,2,100,15.789474,90,1,0.5,1,50,1,0,0,,0,0,1,100,14.035088,100,0,,0,,2,0,2,0,,,2,100,15.789474,90,1,0.5,1,50,2,1.754386,0.003311,2,1,1.754386,0.877193,0,1,0.025647,3.627054,394.14093,12.71403,11308,8614,1.008136,1.323427,17.949997,8.616667,0.156087,0.074928,3.333333,0.025876,0.058025,2,1,0.555556,0.278072,0,xerces,init,org.apache.xerces.dom.DeferredCDATASectionImpl,3,5,0,4,6,0,1,4,1,0.75,44,0.5,0,0.969230769,0.555555556,3,22,13,2,1,0,0
apache\xerces\validators\dtd\InsertableElementsInfo.java-->InsertableElementsInfo,6,7,30,23.333334,,,1,16.666666,23.68421,42.857143,11.5,0.383333,0,0,6,7,30,23.333334,,,1,16.666666,23.68421,42.857143,11.5,0.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.263158,0.009934,0,6,0,5.263158,0.233333,15,0.068519,9.690062,0.000018,0.000001,11976,13110,0.951904,0.869565,1,8.666667,0.008696,0.075362,0,0,0.070312,4,0.666667,0.307302,0.07141,0.315556,xerces,init,org.apache.xerces.validators.dtd.InsertableElementsInfo,1,1,0,7,2,0,7,0,1,2,12,0,0,0,1,0,0,3,0,0,0,0
apache\xerces\dom\NotationImpl.java-->NotationImpl,5,6,20,30,,,2,40,34.210526,44.827587,7,0.35,3.333333,16.666666,3,1,6,16.666666,,,2,66.666664,28.947369,73.333336,2.5,0.416667,1,16.666666,3,4,6,66.666664,,,1,33.333332,25.438597,45.3125,1,0.166667,0,0,5,4.385965,0.008278,3,3,2.631579,2.631579,0.3,10,0.112024,15.842526,389.644958,12.569001,8942,10398,1.274883,1.096365,14,18.416666,0.121739,0.160145,11.941667,0.0927,0.432249,3.416667,0.683333,0.267518,0.137602,0.09712,xerces,init,org.apache.xerces.dom.NotationImpl,7,2,1,5,10,9,3,3,7,0.944444444,76,0.666666667,0,0.88,0.571428571,1,3,9.428571429,3,1.7143,0,0
apache\xerces\readers\XMLEntityReader.java-->XMLEntityReader,4,0,12,0,,,4,100,13.157895,75,6,0.5,0,0,4,0,12,0,,,4,100,13.157895,75,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.508772,0.006623,0,4,0,3.508772,0,6,0.017128,2.422315,-0.000041,-0.000001,11310,13110,1.007958,0.869565,1,9.333332,0.008696,0.081159,0,0,0.075927,4,1,0.25,0,0,xerces,init,org.apache.xerces.readers.XMLEntityReader,9,1,5,8,11,0,5,3,5,0.638888889,161,1,2,0,0.466666667,0,0,15.88888889,2,0.8889,1,1
apache\xerces\validators\datatype\IllegalFacetValueException.java-->IllegalFacetValueException,3,0,6,0,,,3,100,6.140351,46.666668,3,0.5,0,0,3,0,6,0,,,3,100,6.140351,46.666668,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.631579,0.004967,0,3,0,2.631579,0,3,0.001055,0.14917,0.00007,0.000002,12768,13110,0.892857,0.869565,1,4,0.008696,0.034783,0,0,0.009315,3,1,0.333333,0,0,xerces,init,org.apache.xerces.validators.datatype.IllegalFacetValueException,2,3,0,8,4,1,8,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0,0
apache\xerces\validators\dtd\EntityPool.java-->EntityPool,3,2,6,33.333332,,,1,33.333332,42.982456,64.473686,2,0.333333,0,0,2,0,2,0,,,2,100,22.807018,63.414635,1,0.5,0,0,1,0,0,,0,0,1,100,30.701754,100,0,,0,,3,2.631579,0.004967,1,2,0.877193,1.754386,0.333333,3,0.068475,9.683826,1.409949,0.045482,12432,12770,0.916988,0.892717,3,4.666667,0.026087,0.04058,0,0,0.016935,1.833333,0.611111,0.368462,0.001653,0.050899,xerces,init,org.apache.xerces.validators.dtd.EntityPool,20,1,0,7,31,18,5,3,18,0.811145511,889,0.764705882,2,0,0.28125,0,0,42.6,5,1.95,0,0
apache\xerces\utils\CharDataChunk.java-->CharDataChunk,7,9,42,21.428572,,,1,14.285714,32.456139,58.73016,16.5,0.392857,3.166667,7.539682,4,2,12,16.666666,,,2,50,10.526316,60,5,0.416667,0,0,3,1,6,16.666666,,,2,66.666664,31.578947,83.720932,2.5,0.416667,0,0,7,6.140351,0.011589,3,4,2.631579,3.508772,0.214286,21,0.05533,7.824776,3.409923,0.109996,11306,12655,1.008314,0.90083,4.5,9.666666,0.03913,0.084058,12.766666,0.099105,0.611132,4.428571,0.632653,0.304195,0.088279,0.398639,xerces,init,org.apache.xerces.utils.CharDataChunk,19,1,0,9,34,43,4,5,13,0.688888889,549,0.7,4,0,0.277777778,0,0,27.36842105,11,2.6316,0,0
apache\xerces\readers\UCSRecognizer.java-->UCSRecognizer,2,1,2,50,,,1,50,8.77193,83.333336,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,8.77193,83.333336,0.5,0.25,0,0,2,1.754386,0.003311,2,0,1.754386,0,0.5,1,0.008313,1.17561,3.239707,0.104505,13110,12095,0.869565,0.942538,5.916667,1,0.051449,0.008696,0,0,0,1,0.5,0.680556,0,0.166667,xerces,init,org.apache.xerces.readers.UCSRecognizer,2,2,0,8,5,1,1,8,1,2,145,0,0,0.75,0.571428571,0,0,71.5,1,0.5,0,0
apache\xerces\dom\events\EventImpl.java-->EventImpl,2,0,2,0,,,2,100,24.561403,100,1,0.5,0,0,2,0,2,0,,,2,100,24.561403,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.754386,0.003311,0,2,0,1.754386,0,1,0.032322,4.571047,-0.000072,-0.000002,8716,13110,1.307939,0.869565,1,19.083334,0.008696,0.165942,0,0,1.599131,2,1,0.5,0,0,xerces,init,org.apache.xerces.dom.events.EventImpl,10,1,1,5,11,27,3,2,10,0.888888889,79,0,2,0,0.4,0,0,6,1,0.9,2,1
apache\xerces\readers\StringReader.java-->StringReader,3,1,6,16.666666,,,2,66.666664,31.578947,75,2.5,0.416667,1,16.666666,1,0,0,,0,0,1,100,7.894737,100,0,,0,,2,0,2,0,,,2,100,31.578947,92.307693,1,0.5,0,0,3,2.631579,0.004967,2,1,1.754386,0.877193,0.166667,3,0.037777,5.342528,2.410004,0.077741,12096,12656,0.94246,0.900759,4,5.333333,0.034783,0.046377,4.5,0.034932,0.355497,2.333333,0.777778,0.365836,0.003707,0.046561,xerces,init,org.apache.xerces.readers.StringReader,29,2,0,9,57,0,1,8,22,0.485714286,2421,0.9,3,0.205882353,0.242857143,1,2,82.13793103,4,1.2759,2,1
apache\xerces\validators\dtd\SimpleContentModel.java-->SimpleContentModel,4,4,12,33.333332,,,1,25,23.68421,49.090908,4,0.333333,0,0,2,0,2,0,,,2,100,22.807018,63.414635,1,0.5,0,0,2,0,2,0,,,2,100,9.649123,78.571426,1,0.5,0,0,4,3.508772,0.006623,2,2,1.754386,1.754386,0.333333,6,0.055116,7.794523,1.999972,0.064514,12432,12882,0.916988,0.884956,3,4.666667,0.026087,0.04058,0,0,0.020816,2.25,0.5625,0.358581,0.009649,0.193611,xerces,init,org.apache.xerces.validators.dtd.SimpleContentModel,3,1,0,5,5,0,2,3,3,0,426,0,0,0,0.533333333,0,0,140,1,0.6667,0,0
xml\sax\InputSource.java-->InputSource,5,1,20,5,,,4,80,20.175438,85.185188,9.5,0.475,0,0,5,1,20,5,,,4,80,20.175438,85.185188,9.5,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.385965,0.008278,0,5,0,4.385965,0.05,10,0.019514,2.759668,0.000066,0.000002,12088,13110,0.943084,0.869565,1,8,0.008696,0.069565,0,0,4.148241,4.6,0.92,0.3,0.050386,0.2,xerces,init,org.xml.sax.InputSource,14,1,0,0,15,81,0,0,14,0.876923077,75,1,0,0,0.392857143,0,0,4,1,0.7143,2,1
apache\xerces\validators\datatype\UnknownFacetException.java-->UnknownFacetException,3,0,6,0,,,3,100,6.140351,46.666668,3,0.5,0,0,3,0,6,0,,,3,100,6.140351,46.666668,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.631579,0.004967,0,3,0,2.631579,0,3,0.001055,0.14917,0.00007,0.000002,12768,13110,0.892857,0.869565,1,4,0.008696,0.034783,0,0,0.009315,3,1,0.333333,0,0,xerces,init,org.apache.xerces.validators.datatype.UnknownFacetException,2,3,0,8,4,1,8,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0,0
apache\xerces\dom\DeferredAttrImpl.java-->DeferredAttrImpl,3,1,6,16.666666,,,2,66.666664,42.982456,81.666664,2.5,0.416667,1,16.666666,1,0,0,,0,0,1,100,14.035088,100,0,,0,,3,1,6,16.666666,,,2,66.666664,42.982456,81.666664,2.5,0.416667,1,16.666666,3,2.631579,0.004967,3,1,2.631579,0.877193,0.166667,3,0.061995,8.767394,376.032471,12.129895,11308,8609,1.008136,1.324196,19.000004,8.616667,0.165217,0.074928,1.333333,0.01035,0.278182,2.375,0.791667,0.391796,0.198425,0.025661,xerces,init,org.apache.xerces.dom.DeferredAttrImpl,4,3,0,6,15,0,1,6,1,0.666666667,135,0.5,0,0.952380952,0.5,2,16,32.25,4,2,1,1
apache\xerces\utils\StringHasher.java-->StringHasher,5,5,20,25,,,1,20,34.210526,66.101692,7.5,0.375,0,0,5,5,20,25,,,1,20,34.210526,66.101692,7.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.385965,0.008278,0,5,0,4.385965,0.25,10,0.046959,6.641016,0,0,8366,13110,1.362658,0.869565,1,23.333332,0.008696,0.202899,0,0,0.067185,3,0.6,0.31034,0.053074,0.220476,xerces,init,org.apache.xerces.utils.StringHasher,5,1,0,5,7,10,5,0,5,2,107,0,0,0,0.35,0,0,20.4,3,1.8,0,0
xml\sax\HandlerBase.java-->HandlerBase,2,0,2,0,,,2,100,6.140351,87.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,6.140351,87.5,1,0.5,0,0,2,1.754386,0.003311,2,0,1.754386,0,0,1,0.00449,0.634998,2.204952,0.071126,13110,12769,0.869565,0.892787,3.5,1,0.030435,0.008696,0,0,0.02717,2,1,0.5,0,0,xerces,init,org.xml.sax.HandlerBase,15,1,0,0,16,105,0,0,15,2,34,0,0,0,0.285714286,0,0,1.266666667,1,0.9333,2,1
xml\sax\helpers\ParserFactory.java-->ParserFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000001,0,13110,13110,0.869565,0.869565,1,1,0.008696,0.008696,0,0,0,0,0,0,,0,xerces,init,org.xml.sax.helpers.ParserFactory,3,1,0,0,8,3,0,0,3,2,25,0,0,0,0.333333333,0,0,7.333333333,1,0.6667,2,1
apache\xerces\validators\datatype\IllegalFacetException.java-->IllegalFacetException,4,0,12,0,,,4,100,7.017544,44.444443,6,0.5,0,0,4,0,12,0,,,4,100,7.017544,44.444443,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.508772,0.006623,0,4,0,3.508772,0,6,0.001386,0.196069,-0.000025,-0.000001,12654,13110,0.900901,0.869565,1,5,0.008696,0.043478,0,0,0.035191,4,1,0.25,0,0,xerces,init,org.apache.xerces.validators.datatype.IllegalFacetException,2,3,0,8,4,1,8,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0,0
apache\xerces\validators\dtd\DFAContentModel.java-->DFAContentModel,10,26,90,28.888889,,,1,10,43.85965,40.983608,32,0.355556,0.4,0.444444,2,0,2,0,,,2,100,22.807018,63.414635,1,0.5,0,0,8,12,56,21.428572,,,2,25,37.719299,53.086418,22,0.392857,0,0,10,8.77193,0.016556,8,2,7.017544,1.754386,0.288889,45,0.120604,17.056005,11.274152,0.363677,12432,11972,0.916988,0.952222,10,4.666667,0.086957,0.04058,1.2,0.009315,1.089863,5.15,0.515,0.264531,0.021551,0.605222,xerces,init,org.apache.xerces.validators.dtd.DFAContentModel,8,1,0,11,38,0,2,9,3,0.781512605,1004,1,4,0,0.375,0,0,122.375,2,1,0,0
apache\xerces\validators\schema\DatatypeContentModel.java-->DatatypeContentModel,5,5,20,25,,,1,20,46.491226,70.666664,7.5,0.375,0,0,1,0,0,,0,0,1,100,20.175438,100,0,,0,,4,1,12,8.333333,,,3,75,38.596493,84.615387,5.5,0.458333,0,0,5,4.385965,0.008278,4,1,3.508772,0.877193,0.25,10,0.070171,9.923697,5.168352,0.166718,12546,12202,0.908656,0.934273,7,3.666667,0.06087,0.031884,0,0,2.198913,3.4,0.68,0.291288,0.035854,0.190095,xerces,init,org.apache.xerces.validators.schema.DatatypeContentModel,3,1,0,9,15,1,1,8,3,0.5,97,0,3,0,0.458333333,0,0,30,1,0.6667,0,0
