Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
org\apache\xalan\serialize\WriterToUTF8Buffered.java-->WriterToUTF8Buffered,2,1,2,50,,,1,50,14.117647,94.117645,0.5,0.25,0,0,1,0,0,,0,0,1,100,2.352941,100,0,,0,,1,0,0,,0,0,1,100,12.647058,100,0,,0,,2,0.294118,0.000332,1,1,0.147059,0.147059,0.5,1,0.008849,1.251456,1.756063,0.053604,461042,461042,0.147492,0.147492,3,3,0.004405,0.004405,0,0,0,1,0.5,0.538074,0.001734,0.037064,xalan,2.4.0,org.apache.xalan.serialize.WriterToUTF8Buffered,11,2,0,2,20,0,1,1,9,0.2,632,1,0,0.590909091,0.381818182,1,2,56.18181818,1,0.8182,0,0
org\apache\xalan\xsltc\dom\EmptyFilter.java-->EmptyFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0,463080,463080,0.146843,0.146843,1,1,0.001468,0.001468,0,0,0,0,0,0,,0,xalan,2.4.0,org.apache.xalan.xsltc.dom.EmptyFilter,2,1,0,1,3,1,0,1,2,2,7,0,0,0,0.75,0,0,2.5,1,0.5,0,0
org\apache\xpath\functions\FuncCeiling.java-->FuncCeiling,3,3,6,50,,,1,33.333332,19.411764,64.077667,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,19.411764,64.077667,1.5,0.25,0,0,3,0.441176,0.000499,3,0,0.441176,0,0.5,3,0.014997,2.120848,-64.942169,-1.982365,463080,302203,0.146843,0.225014,55.893295,1,0.082075,0.001468,0,0,0.000189,2,0.666667,0.353834,0.000853,0.030052,xalan,2.4.0,org.apache.xpath.functions.FuncCeiling,2,4,0,5,7,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,0,0
org\apache\xalan\xsltc\compiler\Number.java-->Number,15,45,210,21.428572,,,1,6.666667,21.764706,25.561312,82.5,0.392857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,210,21.428572,,,1,6.666667,21.764706,25.561312,82.5,0.392857,0,0,15,2.205882,0.002493,15,0,2.205882,0,0.214286,105,0.044163,6.245599,7.037213,0.214811,463080,369543,0.146843,0.184011,55.149998,1,0.080984,0.001468,0,0,0.283762,11,0.733333,0.102428,0.018537,0.224212,xalan,2.4.0,org.apache.xalan.xsltc.compiler.Number,15,3,0,55,96,23,0,55,9,0.798319328,1308,1,8,0.811594203,0.214285714,2,3,85.06666667,14,3.1333,0,0
org\apache\xpath\compiler\XPathDumper.java-->XPathDumper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000001,0,463080,463080,0.146843,0.146843,1,1,0.001468,0.001468,0,0,0,0,0,0,,0,xalan,2.4.0,org.apache.xpath.compiler.XPathDumper,1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0,0
org\apache\xalan\xsltc\runtime\TextOutput.java-->TextOutput,8,7,56,12.5,,,2,25,14.705882,66.666664,24.5,0.4375,5,8.928572,1,0,0,,0,0,1,100,2.058824,100,0,,0,,7,6,42,14.285714,,,2,28.571428,14.264706,71.323532,18,0.428571,0,0,8,1.176471,0.00133,7,1,1.029412,0.147059,0.125,28,0.006667,0.942871,403.985565,12.331692,452230,444748,0.150366,0.152896,16.666666,7.250001,0.024474,0.010646,12.25,0.002653,0.162656,6.375,0.796875,0.177953,0.018234,0.1821,xalan,2.4.0,org.apache.xalan.xsltc.runtime.TextOutput,48,1,0,8,106,388,1,7,26,0.895702962,2321,0.901960784,2,0,0.236702128,0,0,46.29166667,21,1.8958,0,0
org\apache\xalan\processor\ProcessorUnknown.java-->ProcessorUnknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,463080,463080,0.146843,0.146843,1,1,0.001468,0.001468,0,0,0,0,0,0,,0,xalan,2.4.0,org.apache.xalan.processor.ProcessorUnknown,3,5,0,3,4,3,1,2,3,2,8,0,0,0.990697674,0.666666667,1,2,1.666666667,1,0.6667,0,0
org\apache\xml\dtm\ref\ChunkedIntArray.java-->ChunkedIntArray,2,0,2,0,,,2,100,13.529411,98.924728,1,0.5,1,50,1,0,0,,0,0,1,100,1.029412,100,0,,0,,1,0,0,,0,0,1,100,12.647058,100,0,,0,,2,0.294118,0.000332,1,1,0.147059,0.147059,0,1,0.007651,1.08199,1.755761,0.053595,462400,461042,0.147059,0.147492,3,2,0.004405,0.002937,1.5,0.000325,0.013807,2,1,0.5,0,0,xalan,2.4.0,org.apache.xml.dtm.ref.ChunkedIntArray,9,1,0,3,24,0,2,2,0,0.892857143,353,0,1,0,0.62962963,0,0,37.44444444,3,1.4444,0,0
org\apache\xalan\xsltc\compiler\BinOpExpr.java-->BinOpExpr,9,24,72,33.333332,,,2,22.222221,22.058823,32.188843,24,0.333333,8,11.111111,1,0,0,,0,0,1,100,8.382353,100,0,,0,,8,24,56,42.857143,,,1,12.5,20.441177,33.985329,16,0.285714,0,0,9,1.323529,0.001496,8,1,1.176471,0.147059,0.333333,36,0.033809,4.781308,0.239394,0.007308,365695,371594,0.185947,0.182995,49.183338,33.309551,0.072222,0.048913,2.675874,0.00058,0.085903,5.333333,0.592593,0.141828,0.004612,0.126938,xalan,2.4.0,org.apache.xalan.xsltc.compiler.BinOpExpr,7,3,0,15,36,0,0,15,6,0.814814815,242,0.444444444,2,0.934210526,0.285714286,2,8,32.28571429,3,1.1429,0,0
org\apache\xalan\serialize\SerializerToText.java-->SerializerToText,2,1,2,50,,,1,50,10.588235,96,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,10.588235,96,0.5,0.25,0,0,2,0.294118,0.000332,2,0,0.294118,0,0.5,1,0.006061,0.857085,6.694046,0.204336,463080,298224,0.146843,0.228017,52.963924,1,0.077774,0.001468,0,0,0,1,0.5,0.540773,0.001384,0.039725,xalan,2.4.0,org.apache.xalan.serialize.SerializerToText,16,2,0,4,24,120,2,2,14,2,229,0,0,0.821428571,0.3046875,1,7,13.3125,1,0.9375,0,0
org\apache\xalan\extensions\ExtensionHandlerJavaPackage.java-->ExtensionHandlerJavaPackage,10,22,90,24.444445,,,1,10,38.529411,49.155724,34,0.377778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,90,24.444445,,,1,10,38.529411,49.155724,34,0.377778,0,0,10,1.470588,0.001662,10,0,1.470588,0,0.244444,45,0.052476,7.421276,422.570221,12.89899,463080,299007,0.146843,0.227419,93.333366,1,0.137053,0.001468,0,0,0.163961,6.75,0.675,0.136119,0.005513,0.163051,xalan,2.4.0,org.apache.xalan.extensions.ExtensionHandlerJavaPackage,6,3,0,10,44,15,0,10,5,1,615,0,0,0.615384615,0.375,3,6,101.1666667,7,2,2,1
org\apache\xml\utils\XMLStringFactory.java-->XMLStringFactory,14,33,182,18.131868,,,1,7.142857,23.235294,56.834534,74.5,0.409341,6,3.296703,13,27,156,17.307692,,,2,15.384615,22.5,58.396946,64.5,0.413462,0,0,1,0,0,,0,0,1,100,2.352941,100,0,,0,,14,2.058824,0.002327,1,13,0.147059,1.911765,0.181319,91,0.020431,2.889391,1.377454,0.042047,283323,461721,0.240009,0.147275,2.5,112.3834,0.003671,0.165027,18.514484,0.00401,0.259716,10.464286,0.747449,0.13406,0.007856,0.363028,xalan,2.4.0,org.apache.xml.utils.XMLStringFactory,5,1,1,17,6,10,15,2,5,2,8,0,0,0,0.4,0,0,0.6,1,0.8,0,0
org\apache\xalan\templates\ElemComment.java-->ElemComment,6,15,30,50,,,1,16.666666,27.794117,49.090908,7.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,30,50,,,1,16.666666,27.794117,49.090908,7.5,0.25,0,0,6,0.882353,0.000997,6,0,0.882353,0,0.5,15,0.040918,5.786618,790.297729,24.123901,463080,301786,0.146843,0.225325,83.833298,1,0.123103,0.001468,0,0,0.007105,3,0.5,0.198265,0.001733,0.089848,xalan,2.4.0,org.apache.xalan.templates.ElemComment,5,3,0,4,17,10,0,4,5,2,74,0,0,0.98,0.466666667,2,5,13.8,16,3.8,0,0
org\apache\xpath\res\XPATHErrorResources.java-->XPATHErrorResources,1,0,0,,0,0,1,100,12.647058,100,0,,0,,1,0,0,,0,0,1,100,12.647058,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.147059,0.000166,0,1,0,0.147059,,0,0.007432,1.05102,0.000041,0.000001,265702,463080,0.255926,0.146843,1,112.166885,0.001468,0.164709,0,0,0,1,1,1,1,0,xalan,2.4.0,org.apache.xpath.res.XPATHErrorResources,8,3,0,1,21,28,1,0,7,1.142857143,273,0,0,0.857142857,0.225,0,0,17.375,2,0.875,0,0
org\apache\xpath\axes\MatchPatternIterator.java-->MatchPatternIterator,10,23,90,25.555555,,,1,10,27.352942,50.54348,33.5,0.372222,3.25,3.611111,1,0,0,,0,0,1,100,3.529412,100,0,,0,,10,23,90,25.555555,,,1,10,27.352942,50.54348,33.5,0.372222,3.25,3.611111,10,1.470588,0.001662,10,1,1.470588,0.147059,0.255556,45,0.036685,5.188056,153.337402,4.680636,285815,302522,0.237916,0.224777,80.922638,65.046448,0.118829,0.095516,27.335503,0.00592,0.084008,7.227273,0.722727,0.145752,0.07119,0.16405,xalan,2.4.0,org.apache.xpath.axes.MatchPatternIterator,5,5,0,13,23,4,1,13,3,0.75,251,1,2,0.968992248,0.44,1,5,48.4,10,3,1,1
org\apache\xalan\xsltc\runtime\output\TransletOutputHandlerFactory.java-->TransletOutputHandlerFactory,14,9,182,4.945055,,,7,50,8.235294,51.376148,86.5,0.475275,33,18.131868,3,2,6,33.333332,,,1,33.333332,5.735294,73.584908,2,0.333333,0,0,11,7,110,6.363636,,,6,54.545456,3.088235,37.5,51.5,0.468182,0,0,14,2.058824,0.002327,11,3,1.617647,0.441176,0.049451,91,0.003257,0.460579,932.043762,28.45071,452895,436611,0.150145,0.155745,22.583332,9.5,0.033162,0.01395,207.516663,0.044944,0.761143,12.821428,0.915816,0.114554,0.045114,0.23175,xalan,2.4.0,org.apache.xalan.xsltc.runtime.output.TransletOutputHandlerFactory,14,1,0,15,36,39,3,12,14,0.826923077,343,0.75,0,0,0.196428571,0,0,22.64285714,2,1.0714,0,0
org\apache\xalan\serialize\Method.java-->Method,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000018,0.000001,463080,463080,0.146843,0.146843,1,1,0.001468,0.001468,0,0,0,0,0,0,,0,xalan,2.4.0,org.apache.xalan.serialize.Method,1,1,0,0,2,0,0,0,1,2,8,0,0,0,1,0,0,3,0,0,0,0
org\apache\xml\utils\TreeWalker.java-->TreeWalker,8,3,56,5.357143,,,5,62.5,9.852942,57.264957,26.5,0.473214,15,26.785715,5,2,20,10,,,3,60,8.676471,60.204082,9,0.45,0,0,3,1,6,16.666666,,,2,66.666664,2.5,89.473686,2.5,0.416667,0,0,8,1.176471,0.00133,3,5,0.441176,0.735294,0.053571,28,0.009464,1.338361,10.335575,0.315494,285432,447474,0.238235,0.151964,11.833332,55.928589,0.017376,0.082127,351.859528,0.076206,0.070252,7.375,0.921875,0.152718,0.021123,0.094084,xalan,2.4.0,org.apache.xml.utils.TreeWalker,10,1,0,12,59,0,7,5,7,0.305555556,596,0.75,1,0,0.44,0,0,58.2,1,0.7,0,0
org\apache\xalan\lib\sql\SQLErrorDocument.java-->SQLErrorDocument,4,2,12,16.666666,,,2,50,4.852941,67.346939,5,0.416667,3,25,1,0,0,,0,0,1,100,0.882353,100,0,,0,,3,2,6,33.333332,,,1,33.333332,4.264706,67.441864,2,0.333333,0,0,4,0.588235,0.000665,3,1,0.441176,0.147059,0.166667,6,0.002773,0.392114,77.604668,2.368889,462400,301178,0.147059,0.22578,45.776569,2,0.06722,0.002937,3.305556,0.000716,0.009044,3,0.75,0.296806,0.003672,0.088194,xalan,2.4.0,org.apache.xalan.lib.sql.SQLErrorDocument,4,5,0,5,12,0,1,4,2,0.636363636,179,1,0,0.989528796,0.55,1,1,41,1,0.5,0,0
org\apache\xalan\xsltc\compiler\ProcessingInstruction.java-->ProcessingInstruction,5,7,20,35,,,1,20,19.411764,42.857143,6.5,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,35,,,1,20,19.411764,42.857143,6.5,0.325,0,0,5,0.735294,0.000831,5,0,0.735294,0,0.35,10,0.021326,3.015945,-2.532593,-0.077308,463080,371009,0.146843,0.183284,41.166698,1,0.06045,0.001468,0,0,0.002799,3.3,0.66,0.223614,0.003795,0.05581,xalan,2.4.0,org.apache.xalan.xsltc.compiler.ProcessingInstruction,4,3,0,21,26,0,0,21,3,0.333333333,123,1,1,0.949152542,0.4,2,5,29.5,2,1,0,0
org\apache\xml\utils\StringToIntTable.java-->StringToIntTable,2,0,2,0,,,2,100,1.911765,100,1,0.5,0,0,2,0,2,0,,,2,100,1.911765,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.294118,0.000332,0,2,0,0.294118,0,1,0.001485,0.21001,-0.000465,-0.000014,284726,463080,0.238826,0.146843,1,54.901226,0.001468,0.080619,0,0,0.009587,2,1,0.5,0,0,xalan,2.4.0,org.apache.xml.utils.StringToIntTable,8,1,0,2,12,0,2,0,8,0.523809524,217,0.833333333,0,0,0.583333333,0,0,25.375,4,1.875,0,0
org\apache\xpath\operations\Equals.java-->Equals,2,2,2,100,1,1,1,50,18.67647,70.949722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,100,1,1,1,50,18.67647,70.949722,0,0,0,0,2,0.294118,0.000332,2,0,0.294118,0,1,1,0.013359,1.889274,-8.992416,-0.274494,463080,302205,0.146843,0.225013,55.226624,1,0.081096,0.001468,0,0,0,1,0.5,0.522621,0.000024,0.022367,xalan,2.4.0,org.apache.xpath.operations.Equals,3,3,0,6,7,3,1,5,3,2,40,0,0,0.953488372,0.555555556,2,2,12.33333333,1,0.6667,0,0
org\apache\xalan\xsltc\compiler\LastCall.java-->LastCall,8,15,56,26.785715,,,1,12.5,21.029411,34.793186,20.5,0.366071,2.166667,3.869048,1,0,0,,0,0,1,100,8.382353,100,0,,0,,7,12,42,28.571428,,,1,14.285714,20.147058,38.700565,15,0.357143,0,0,8,1.176471,0.00133,7,1,1.029412,0.147059,0.267857,28,0.028134,3.978682,11.521227,0.351686,365694,371646,0.185948,0.18297,45.916695,33.359547,0.067425,0.048986,50.572483,0.010953,0.009344,5.3125,0.664063,0.150724,0.004326,0.095686,xalan,2.4.0,org.apache.xalan.xsltc.compiler.LastCall,5,4,0,19,22,4,1,19,5,0.5,225,1,0,0.96969697,0.4,2,4,43.8,13,3,0,0
org\apache\xml\dtm\ref\CoroutineManager.java-->CoroutineManager,3,3,6,50,,,1,33.333332,13.382353,86.666664,1.5,0.25,0,0,2,1,2,50,,,1,50,1.617647,57.894737,0.5,0.25,0,0,1,0,0,,0,0,1,100,12.647058,100,0,,0,,3,0.441176,0.000499,1,2,0.147059,0.294118,0.5,3,0.009507,1.344553,1.755211,0.053578,285418,461042,0.238247,0.147492,3,53.194077,0.004405,0.078112,0,0,0,1,0.333333,0.442883,0.003108,0.151691,xalan,2.4.0,org.apache.xml.dtm.ref.CoroutineManager,6,1,0,4,17,0,3,1,6,0.7,183,0,0,0,0.722222222,0,0,28.5,7,1.8333,0,0
org\apache\xpath\functions\FuncStringLength.java-->FuncStringLength,2,0,2,0,,,2,100,5.882353,95.238098,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,5.882353,95.238098,1,0.5,0,0,2,0.294118,0.000332,2,0,0.294118,0,0,1,0.003191,0.451311,-42.360638,-1.293062,463080,300867,0.146843,0.226013,54.209965,1,0.079603,0.001468,0,0,0.000453,2,1,0.5,0,0,xalan,2.4.0,org.apache.xpath.functions.FuncStringLength,2,5,0,5,6,1,0,5,2,2,14,0,0,0.982142857,0.75,2,7,6,1,0.5,0,0
org\apache\xalan\xsltc\dom\NodeSortRecord.java-->NodeSortRecord,3,2,6,33.333332,,,1,33.333332,3.088235,77.777779,2,0.333333,0.5,8.333333,2,1,2,50,,,1,50,1.029412,77.777779,0.5,0.25,0,0,1,0,0,,0,0,1,100,2.647059,100,0,,0,,3,0.441176,0.000499,1,2,0.147059,0.294118,0.333333,3,0.000239,0.033832,458.973236,14.010195,461720,430535,0.147275,0.157943,18.416664,3,0.027044,0.004405,11.5,0.002491,0.002073,1.833333,0.611111,0.508539,0.002817,0.234211,xalan,2.4.0,org.apache.xalan.xsltc.dom.NodeSortRecord,11,1,0,4,18,5,2,2,8,0.714285714,248,0.714285714,2,0,0.366666667,0,0,20.27272727,5,1.2727,0,0
org\apache\xalan\templates\TemplateSubPatternAssociation.java-->TemplateSubPatternAssociation,7,13,42,30.952381,,,1,14.285714,25.441177,59.861591,14.5,0.345238,0,0,1,0,0,,0,0,1,100,1.764706,100,0,,0,,6,7,30,23.333334,,,1,16.666666,25.441177,62.454872,11.5,0.383333,0,0,7,1.029412,0.001164,6,1,0.882353,0.147059,0.309524,21,0.032937,4.657981,73.152061,2.232973,285867,302507,0.237873,0.224788,77.802368,62.053642,0.114247,0.091121,0,0,0.009331,5,0.714286,0.195518,0.004387,0.167404,xalan,2.4.0,org.apache.xalan.templates.TemplateSubPatternAssociation,15,1,0,8,25,49,2,6,12,0.833333333,139,0.833333333,3,0,0.208333333,0,0,7.866666667,6,1.2667,0,0
