Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
main\org\apache\tools\ant\taskdefs\Patch.java-->Patch,4,4,12,33.333332,,,1,25,40.555557,69.523811,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,40.555557,69.523811,4,0.333333,0,0,4,1.111111,0.001969,4,0,1.111111,0,0.333333,6,0.045582,6.446202,7.835128,1.592917,129960,124223,0.277008,0.289801,9.65,1,0.026731,0.00277,0,0,0.015533,2,0.5,0.28485,0.000781,0.067139,ant,1.3,org.apache.tools.ant.taskdefs.Patch,9,3,0,9,29,0,0,9,9,0.583333333,168,1,1,0.822222222,0.444444444,0,0,17.33333333,2,1.4444,0,0
main\org\apache\tools\ant\taskdefs\Mkdir.java-->Mkdir,2,0,2,0,,,2,100,43.333332,65.271965,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,43.333332,65.271965,1,0.5,0,0,2,0.555556,0.000984,2,0,0.555556,0,0,1,0.044834,6.340446,3.524137,0.716473,129960,126732,0.277008,0.284064,5.833333,1,0.016159,0.00277,0,0,0.001798,2,1,0.5,0,0,ant,1.3,org.apache.tools.ant.taskdefs.Mkdir,3,3,0,3,14,1,0,3,3,0.5,84,1,0,0.948717949,0.666666667,1,1,26.66666667,1,0.6667,1,1
main\org\apache\tools\ant\taskdefs\Exec.java-->Exec,2,0,2,0,,,2,100,43.333332,65.271965,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,43.333332,65.271965,1,0.5,0,0,2,0.555556,0.000984,2,0,0.555556,0,0,1,0.044834,6.340446,3.524136,0.716473,129960,126732,0.277008,0.284064,5.833333,1,0.016159,0.00277,0,0,0.001798,2,1,0.5,0,0,ant,1.3,org.apache.tools.ant.taskdefs.Exec,10,3,0,5,41,21,1,5,7,0.793650794,360,1,0,0.804347826,0.45,0,0,34.3,2,1.1,0,0
main\org\apache\tools\ant\AntClassLoader.java-->AntClassLoader,11,13,110,11.818182,,,1,9.090909,20.833334,51.724136,48.5,0.440909,3.5,3.181818,9,1,72,1.388889,,,8,88.888885,10.555555,52.054794,35.5,0.493056,0,0,2,1,2,50,,,1,50,16.666666,83.333336,0.5,0.25,0,0,11,3.055556,0.005413,2,9,0.555556,2.5,0.118182,55,0.055593,7.861976,4.683152,0.952106,119906,124238,0.300235,0.289766,7.769047,18.333332,0.021521,0.050785,2.119048,0.00164,0.035064,8.636364,0.785124,0.138499,0.079191,0.184143,ant,1.3,org.apache.tools.ant.AntClassLoader,17,2,0,9,64,76,7,2,9,0.879166667,713,0.6,2,0.708333333,0.339285714,1,3,40.05882353,9,1.4118,2,1
main\org\apache\tools\ant\types\EnumeratedAttribute.java-->EnumeratedAttribute,9,8,72,11.111111,,,1,11.111111,40,79.12088,32,0.444444,0,0,8,0,56,0,,,8,100,7.777778,65.11628,28,0.5,0,0,1,0,0,,0,0,1,100,38.611111,100,0,,0,,9,2.5,0.004429,1,8,0.277778,2.222222,0.111111,36,0.050484,7.13958,1.215039,0.247023,123853,129241,0.290667,0.278549,2.5,12.833333,0.006925,0.035549,0,0,0.02503,7.222222,0.802469,0.195833,0.200466,0.204543,ant,1.3,org.apache.tools.ant.types.EnumeratedAttribute,5,1,5,12,11,8,11,1,5,0.75,59,1,0,0,0.7,0,0,10.6,5,1.6,0,0
main\org\apache\tools\ant\XmlLogger.java-->XmlLogger,7,10,42,23.809525,,,2,28.571428,46.388889,60.288807,16,0.380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42,23.809525,,,2,28.571428,46.388889,60.288807,16,0.380952,0,0,7,1.944444,0.003445,7,0,1.944444,0,0.238095,21,0.056044,7.925865,12.163307,2.472855,129960,125650,0.277008,0.28651,9.833333,1,0.027239,0.00277,0,0,0.797024,4.857143,0.693878,0.222574,0.025103,0.233246,ant,1.3,org.apache.tools.ant.XmlLogger,10,1,0,9,49,1,0,9,8,0.920634921,382,1,0,0,0.833333333,0,0,35.1,4,1.9,0,0
main\org\apache\tools\ant\taskdefs\Rmic.java-->Rmic,10,11,90,12.222222,,,1,10,45.277779,39.182693,39.5,0.438889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,90,12.222222,,,1,10,45.277779,39.182693,39.5,0.438889,0,0,10,2.777778,0.004921,10,0,2.777778,0,0.122222,45,0.094098,13.307405,19.041828,3.87129,129960,122416,0.277008,0.294079,15.833333,1,0.04386,0.00277,0,0,0.130219,7.95,0.795,0.117483,0.006068,0.080221,ant,1.3,org.apache.tools.ant.taskdefs.Rmic,22,4,0,16,72,165,1,16,16,0.904761905,675,1,1,0.787878788,0.227272727,3,3,29.04545455,4,1.2273,1,1
main\org\apache\tools\ant\util\regexp\JakartaRegexpMatcher.java-->JakartaRegexpMatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,129960,129960,0.277008,0.277008,1,1,0.00277,0.00277,0,0,0,0,0,0,,0,ant,1.3,org.apache.tools.ant.util.regexp.JakartaRegexpMatcher,5,1,0,4,13,0,0,4,5,0.5,65,1,0,0,0.8,0,0,11.6,3,1.2,0,0
main\org\apache\tools\ant\util\FlatFileNameMapper.java-->FlatFileNameMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0,129960,129960,0.277008,0.277008,1,1,0.00277,0.00277,0,0,0,0,0,0,,0,ant,1.3,org.apache.tools.ant.util.FlatFileNameMapper,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,0,0
main\org\apache\tools\ant\types\DataType.java-->DataType,8,20,56,35.714287,,,1,12.5,43.055557,53.264606,18,0.321429,1,1.785714,5,4,20,20,,,1,20,18.611111,67,8,0.4,0,0,3,3,6,50,,,1,33.333332,41.666668,78.534035,1.5,0.25,0,0,8,2.222222,0.003937,3,5,0.833333,1.388889,0.357143,28,0.071061,10.049609,4.00858,0.814963,102329,128521,0.351806,0.28011,4.5,39.166664,0.012465,0.108495,1,0.000774,0.010156,3,0.375,0.192671,0.010976,0.234432,ant,1.3,org.apache.tools.ant.types.DataType,9,1,4,8,15,18,5,3,5,0.708333333,98,1,1,0,0.288888889,0,0,9.555555556,2,1,0,0
main\org\apache\tools\ant\taskdefs\Get.java-->Get,3,2,6,33.333332,,,1,33.333332,43.333332,63.934425,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,43.333332,63.934425,2,0.333333,0,0,3,0.833333,0.001476,3,0,0.833333,0,0.333333,3,0.047807,6.760943,5.281853,1.073825,129960,126372,0.277008,0.284873,6.833333,1,0.018929,0.00277,0,0,0.001798,1.833333,0.611111,0.434943,0.010165,0.139032,ant,1.3,org.apache.tools.ant.taskdefs.Get,8,3,0,6,46,10,0,6,7,0.771428571,394,1,0,0.840909091,0.375,1,1,47.625,2,1,0,0
main\org\apache\tools\ant\taskdefs\Zip.java-->Zip,11,20,110,18.181818,,,2,18.181818,44.444443,44.444443,45,0.409091,8,7.272727,2,1,2,50,,,1,50,1.666667,50,0.5,0.25,0,0,9,11,72,15.277778,,,2,22.222221,44.444443,45.977013,30.5,0.423611,0,0,11,3.055556,0.005413,9,2,2.5,0.555556,0.181818,55,0.083587,11.821028,17.33577,3.52444,129240,123135,0.278552,0.292362,14.333333,3,0.039705,0.00831,8,0.00619,0.499046,7.545455,0.68595,0.166763,0.023311,0.334945,ant,1.3,org.apache.tools.ant.taskdefs.Zip,22,4,1,15,104,185,2,13,8,0.839285714,1180,1,0,0.795918367,0.180272109,3,3,52.27272727,3,1.0455,3,1
main\org\apache\tools\ant\taskdefs\LogOutputStream.java-->LogOutputStream,8,7,56,12.5,,,1,12.5,30.833334,70.700638,24.5,0.4375,0.5,0.892857,7,1,42,2.380952,,,6,85.714287,8.055555,50.877193,20.5,0.488095,0,0,1,0,0,,0,0,1,100,27.777779,100,0,,0,,8,2.222222,0.003937,1,7,0.277778,1.944444,0.125,28,0.047655,6.739383,2.309161,0.469463,108826,126734,0.330803,0.28406,5.166667,26.08334,0.014312,0.072253,2,0.001548,0.016295,6.625,0.828125,0.171605,0.056569,0.140759,ant,1.3,org.apache.tools.ant.taskdefs.LogOutputStream,7,2,1,8,15,1,7,1,4,0.583333333,92,1,1,0.454545455,0.464285714,1,1,11.57142857,1,0.8571,0,0
main\org\apache\tools\ant\taskdefs\StreamPumper.java-->StreamPumper,1,0,0,,0,0,1,100,1.944444,100,0,,0,,1,0,0,,0,0,1,100,1.944444,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.277778,0.000492,0,1,0,0.277778,,0,0.001746,0.246901,-0.000004,-0.000001,109213,129960,0.329631,0.277008,1,19.916668,0.00277,0.055171,0,0,0,1,1,1,1,0,ant,1.3,org.apache.tools.ant.taskdefs.StreamPumper,2,1,0,1,6,0,1,0,2,1,39,1,0,0,0.666666667,0,0,16.5,2,1,0,0
main\org\apache\tools\ant\DirectoryScanner.java-->DirectoryScanner,34,75,1122,6.684492,,,1,2.941176,45.277779,38.08411,523.5,0.466578,3,0.26738,33,46,1056,4.356061,,,2,6.060606,26.666666,33.217995,505,0.47822,0,0,1,0,0,,0,0,1,100,38.611111,100,0,,0,,34,9.444445,0.016732,1,33,0.277778,9.166667,0.066845,561,0.165283,23.374531,1.215017,0.247018,101934,129241,0.35317,0.278549,2.5,54.999996,0.006925,0.152355,4,0.003095,1.507171,29.588236,0.870242,0.085204,0.249601,0.405717,ant,1.3,org.apache.tools.ant.DirectoryScanner,23,1,1,22,51,181,20,2,14,0.731404959,1407,1,0,0,0.290909091,0,0,59.69565217,35,5.8696,0,0
main\org\apache\tools\ant\taskdefs\JikesOutputParser.java-->JikesOutputParser,2,0,2,0,,,2,100,28.333334,98.07692,1,0.5,1,50,1,0,0,,0,0,1,100,1.111111,100,0,,0,,1,0,0,,0,0,1,100,27.777779,100,0,,0,,2,0.555556,0.000984,1,1,0.277778,0.277778,0,1,0.021459,3.034759,2.30912,0.469455,129600,126734,0.277778,0.28406,5.166667,2,0.014312,0.00554,3,0.002321,0.003892,2,1,0.5,0,0,ant,1.3,org.apache.tools.ant.taskdefs.JikesOutputParser,12,1,0,3,21,44,1,2,5,0.805194805,147,1,1,0,0.261904762,0,0,10.66666667,4,1.25,0,0
main\org\apache\tools\ant\taskdefs\Tstamp.java-->Tstamp,1,0,0,,0,0,1,100,38.611111,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,38.611111,100,0,,0,,1,0.277778,0.000492,1,0,0.277778,0,,0,0.025746,3.641103,1.215003,0.247016,129960,129241,0.277008,0.278549,2.5,1,0.006925,0.00277,0,0,0,1,1,1,1,0,ant,1.3,org.apache.tools.ant.taskdefs.Tstamp,3,3,0,5,17,0,1,5,3,0,91,1,0,0.948717949,1,0,0,29,1,0.6667,0,0
main\org\apache\tools\ant\util\IdentityMapper.java-->IdentityMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,129960,129960,0.277008,0.277008,1,1,0.00277,0.00277,0,0,0,0,0,0,,0,ant,1.3,org.apache.tools.ant.util.IdentityMapper,4,1,0,2,5,6,1,1,4,2,16,0,0,0,0.875,0,0,3,1,0.75,0,0
main\org\apache\tools\ant\taskdefs\compilers\CompilerAdapterFactory.java-->CompilerAdapterFactory,3,2,6,33.333332,,,1,33.333332,43.611111,62.799999,2,0.333333,0,0,1,0,0,,0,0,1,100,3.055556,100,0,,0,,2,0,2,0,,,2,100,43.333332,65.271965,1,0.5,0,0,3,0.833333,0.001476,2,1,0.555556,0.277778,0.333333,3,0.049906,7.057761,3.524169,0.716479,127450,126732,0.282464,0.284064,5.833333,4.333333,0.016159,0.012004,0,0,0.001798,1.833333,0.611111,0.379405,0.001921,0.066304,ant,1.3,org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,3,1,0,8,16,3,1,7,1,2,125,0,0,0,0.444444444,0,0,40.66666667,1,0.6667,0,0
main\org\apache\tools\ant\taskdefs\War.java-->War,6,12,30,40,,,1,16.666666,44.166668,54.081635,9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,30,40,,,1,16.666666,44.166668,54.081635,9,0.3,0,0,6,1.666667,0.002953,6,0,1.666667,0,0.4,15,0.064756,9.157815,18.00139,3.659764,129960,122420,0.277008,0.29407,13.833333,1,0.038319,0.00277,0,0,0.008199,2.166667,0.361111,0.299743,0.002633,0.339486,ant,1.3,org.apache.tools.ant.taskdefs.War,9,6,0,7,33,28,0,7,6,0.8125,163,1,0,0.950617284,0.4,4,6,16.88888889,2,1,0,0
main\org\apache\tools\ant\taskdefs\Echo.java-->Echo,4,2,12,16.666666,,,2,50,43.611111,60.153255,5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.666666,,,2,50,43.611111,60.153255,5,0.416667,0,0,4,1.111111,0.001969,4,0,1.111111,0,0.166667,6,0.051227,7.244577,7.240116,1.471948,129960,126366,0.277008,0.284887,8,1,0.022161,0.00277,0,0,0.009495,3,0.75,0.277519,0.00841,0.050606,ant,1.3,org.apache.tools.ant.taskdefs.Echo,7,3,0,7,22,0,0,7,7,0.625,147,1,0,0.860465116,0.342857143,1,1,19.42857143,5,1.4286,0,0
main\org\apache\tools\ant\types\FileSet.java-->FileSet,31,78,930,8.387096,,,1,3.225806,46.666668,36.442516,426,0.458065,83.5,8.978495,25,18,600,3,,,11,44,26.111111,43.119267,291,0.485,0,0,6,11,30,36.666668,,,1,16.666666,42.5,62.962963,9.5,0.316667,0,0,31,8.611111,0.015256,6,25,1.666667,6.944445,0.083871,465,0.160066,22.636806,9.921619,2.01711,103735,125297,0.347038,0.287317,9.316666,48.833328,0.025808,0.135272,230.09285,0.178035,0.843072,25.967743,0.837669,0.087831,0.185354,0.447989,ant,1.3,org.apache.tools.ant.types.FileSet,16,3,2,24,56,0,16,8,14,0.6,353,1,1,0.681818182,0.2265625,1,1,20.8125,4,1.75,1,1
main\org\apache\tools\ant\taskdefs\Available.java-->Available,5,4,20,20,,,2,40,44.444443,51.612904,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,2,40,44.444443,51.612904,8,0.4,0,0,5,1.388889,0.002461,5,0,1.388889,0,0.2,10,0.065015,9.194559,10.48534,2.131717,129960,123858,0.277008,0.290655,11.166667,1,0.030933,0.00277,0,0,0.029738,3.4,0.68,0.223593,0.00304,0.05606,ant,1.3,org.apache.tools.ant.taskdefs.Available,13,3,0,7,35,52,0,7,10,0.869047619,273,1,2,0.755102041,0.353846154,1,1,19.46153846,6,1.6923,0,0
main\org\apache\tools\ant\Main.java-->Main,4,5,12,41.666668,,,1,25,42.222221,78.350517,3.5,0.291667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.666668,,,1,25,42.222221,78.350517,3.5,0.291667,0,0,4,1.111111,0.001969,4,0,1.111111,0,0.416667,6,0.041274,5.836996,6.959878,1.414975,129960,126726,0.277008,0.284077,7.333333,1,0.020314,0.00277,0,0,0.000531,1.75,0.4375,0.310951,0.006484,0.112749,ant,1.3,org.apache.tools.ant.Main,14,1,0,7,82,65,0,7,1,0.816568047,1253,0.846153846,0,0,0.169642857,0,0,87.57142857,4,2.1429,1,1
main\org\apache\tools\ant\UnknownElement.java-->UnknownElement,5,4,20,20,,,1,20,43.333332,61.904762,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,1,20,43.333332,61.904762,8,0.4,0,0,5,1.388889,0.002461,5,0,1.388889,0,0.2,10,0.051868,7.335208,8.613121,1.751086,129960,126724,0.277008,0.284082,8,1,0.022161,0.00277,0,0,0.039919,3.6,0.72,0.296853,0.04403,0.196838,ant,1.3,org.apache.tools.ant.UnknownElement,6,3,0,10,33,0,3,8,5,0.466666667,198,1,1,0.880952381,0.333333333,2,4,31.5,2,1,3,1
main\org\apache\tools\ant\taskdefs\Transform.java-->Transform,6,6,30,20,,,2,33.333332,41.388889,63.404255,12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,30,20,,,2,33.333332,41.388889,63.404255,12,0.4,0,0,6,1.666667,0.002953,6,0,1.666667,0,0.2,15,0.054928,7.768006,13.457751,2.736022,129960,119204,0.277008,0.302003,16.316666,1,0.045199,0.00277,0,0,0.033795,4,0.666667,0.198723,0.006304,0.088906,ant,1.3,org.apache.tools.ant.taskdefs.Transform,9,5,0,12,36,0,0,12,4,0.525,375,1,3,0.930434783,0.4,2,4,40.11111111,11,2.4444,0,0
main\org\apache\tools\ant\taskdefs\Rename.java-->Rename,2,0,2,0,,,2,100,43.333332,65.271965,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,43.333332,65.271965,1,0.5,0,0,2,0.555556,0.000984,2,0,0.555556,0,0,1,0.044834,6.340446,3.524137,0.716473,129960,126732,0.277008,0.284064,5.833333,1,0.016159,0.00277,0,0,0.001798,2,1,0.5,0,0,ant,1.3,org.apache.tools.ant.taskdefs.Rename,5,3,0,4,18,0,0,4,5,0.666666667,107,1,0,0.902439024,0.8,1,1,19.8,1,0.8,0,0
main\org\apache\tools\ant\util\regexp\RegexpMatcherFactory.java-->RegexpMatcherFactory,2,1,2,50,,,1,50,38.611111,98.581558,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.555556,100,0,,0,,1,0,0,,0,0,1,100,38.611111,100,0,,0,,2,0.555556,0.000984,1,1,0.277778,0.277778,0.5,1,0.027256,3.854598,1.215035,0.247022,129600,129241,0.277778,0.278549,2.5,2,0.006925,0.00554,0,0,0,1,0.5,0.81611,0.105957,0.253597,ant,1.3,org.apache.tools.ant.util.regexp.RegexpMatcherFactory,3,1,0,3,9,3,1,2,2,2,43,0,0,0,0.666666667,0,0,13.33333333,1,0.6667,0,0
