Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
main\org\apache\tools\ant\taskdefs\Echo.java-->Echo,4,3,12,25,,,1,25,53.527981,61.281338,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,,,1,25,53.527981,61.281338,4.5,0.375,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.25,6,0.043657,6.174087,89.878006,12.659746,169332,162368,0.242718,0.253129,10.116667,1,0.024555,0.002427,0,0,0.005746,2.625,0.65625,0.269212,0.003962,0.036314,ant,1.4,org.apache.tools.ant.taskdefs.Echo,7,3,0,8,22,0,0,8,7,0.625,147,1,0,0.860465116,0.342857143,1,1,19.42857143,5,1.4286,0,0
main\org\apache\tools\ant\taskdefs\SQLExec.java-->SQLExec,9,14,72,19.444445,,,1,11.111111,55.474453,41.758244,29,0.402778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,72,19.444445,,,1,11.111111,55.474453,41.758244,29,0.402778,0,0,9,2.189781,0.003814,9,0,2.189781,0,0.194444,36,0.075496,10.67675,273.553894,38.531372,169332,159897,0.242718,0.25704,16.333332,1,0.039644,0.002427,0,0,0.023248,5.944444,0.660494,0.128407,0.006177,0.071499,ant,1.4,org.apache.tools.ant.taskdefs.SQLExec,26,3,0,15,108,233,1,15,22,0.902608696,1156,1,2,0.596774194,0.16025641,3,3,42.57692308,7,1.2692,1,1
main\org\apache\tools\ant\taskdefs\Parallel.java-->Parallel,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,2,0.486618,0.000847,2,0,0.486618,0,0.5,1,0.038013,5.37579,43.272533,6.095143,169332,162795,0.242718,0.252465,7.183333,1,0.017435,0.002427,0,0,0,1.25,0.625,0.506328,0.000004,0.006308,ant,1.4,org.apache.tools.ant.taskdefs.Parallel,3,3,0,5,22,0,1,5,3,0,149,1,0,0.948717949,0.666666667,0,0,48.33333333,1,0.6667,0,0
main\org\apache\tools\ant\types\Commandline.java-->Commandline,52,95,2652,3.582202,,,1,1.923077,53.284672,38.286713,1278.5,0.482089,4,0.15083,51,50,2550,1.960784,,,6,11.764706,28.710463,31.052631,1250,0.490196,0,0,1,0,0,,0,0,1,100,46.715328,100,0,,0,,52,12.652068,0.022034,1,51,0.243309,12.408759,0.035822,1326,0.151595,21.438787,1.500054,0.21129,130337,168511,0.315336,0.243901,2.5,73,0.006068,0.177184,1.983333,0.001177,1.129797,48.365383,0.930104,0.063149,0.347401,0.389592,ant,1.4,org.apache.tools.ant.types.Commandline,19,1,0,30,46,65,29,3,17,0.416666667,448,1,0,0,0.289473684,0,0,22.47368421,16,2.4211,0,0
main\org\apache\tools\ant\taskdefs\DependSet.java-->DependSet,5,5,20,25,,,1,20,54.257908,53.864735,7.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,,,1,20,54.257908,53.864735,7.5,0.375,0,0,5,1.216545,0.002119,5,0,1.216545,0,0.25,10,0.053514,7.567959,122.622719,17.271996,169332,161139,0.242718,0.255059,11.866667,1,0.028803,0.002427,0,0,0.014916,3.1,0.62,0.225462,0.007839,0.058505,ant,1.4,org.apache.tools.ant.taskdefs.DependSet,6,4,0,8,34,0,0,8,6,0.6,493,1,0,0.939759036,0.555555556,1,1,80.5,1,0.8333,2,1
main\org\apache\tools\ant\taskdefs\LogStreamHandler.java-->LogStreamHandler,24,62,552,11.231884,,,1,4.166667,56.20438,42.230347,245,0.443841,28.333334,5.13285,20,17,380,4.473684,,,3,15,22.141119,44.174759,181.5,0.477632,0,0,4,2,12,16.666666,,,2,50,53.77129,64.809387,5,0.416667,0,0,24,5.839416,0.010169,4,20,0.973236,4.86618,0.112319,276,0.103351,14.616008,66.658897,9.389224,135296,161563,0.303778,0.25439,9.683332,50.16666,0.023503,0.121764,182.133331,0.108085,0.294726,19.208334,0.800347,0.101382,0.160269,0.388343,ant,1.4,org.apache.tools.ant.taskdefs.LogStreamHandler,2,2,0,10,9,1,6,4,2,2,31,0,0,0.923076923,0.666666667,0,0,14.5,1,0.5,0,0
main\org\apache\tools\ant\types\Path.java-->Path,58,151,3306,4.567453,,,1,1.724138,57.664234,31.307795,1577.5,0.477163,221.083328,6.687336,51,43,2550,1.686275,,,13,25.490196,28.953772,29.67581,1253.5,0.491569,0,0,7,12,42,28.571428,,,2,28.571428,51.581509,59.55056,15,0.357143,0,0,58,14.111922,0.024576,7,51,1.703163,12.408759,0.045675,1653,0.195717,27.678564,104.554916,14.727059,134846,161144,0.304792,0.255051,12.566667,67.666664,0.030502,0.164239,474.781738,0.281753,2.686682,52.810345,0.910523,0.054292,0.265909,0.436127,ant,1.4,org.apache.tools.ant.types.Path,26,3,0,33,80,201,26,8,20,0.573333333,719,0.666666667,2,0.566037736,0.152727273,2,11,26.53846154,14,2.2692,0,0
main\org\apache\tools\ant\taskdefs\Sequential.java-->Sequential,1,0,0,,0,0,1,100,32.603405,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,32.603405,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.016042,2.268667,41.772423,5.883845,169332,162796,0.242718,0.252463,6.683333,1,0.016222,0.002427,0,0,0,1,1,1,1,0,ant,1.4,org.apache.tools.ant.taskdefs.Sequential,3,3,0,3,10,0,0,3,3,0,32,1,0,0.948717949,0.666666667,0,0,9.333333333,1,0.6667,0,0
main\org\apache\tools\ant\taskdefs\compilers\Gcj.java-->Gcj,5,7,20,35,,,1,20,54.257908,49.01099,6.5,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,35,,,1,20,54.257908,49.01099,6.5,0.325,0,0,5,1.216545,0.002119,5,0,1.216545,0,0.35,10,0.059131,8.362391,290.817047,40.962971,169332,155408,0.242718,0.264465,17.450001,1,0.042354,0.002427,0,0,0.001516,2.4,0.48,0.2264,0.000308,0.063824,ant,1.4,org.apache.tools.ant.taskdefs.compilers.Gcj,3,2,0,9,22,3,1,8,2,2,128,0,0,0.92,1,1,1,41.66666667,9,3.3333,0,0
main\org\apache\tools\ant\taskdefs\Patch.java-->Patch,4,5,12,41.666668,,,1,25,48.905109,66.55629,3.5,0.291667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.666668,,,1,25,48.905109,66.55629,3.5,0.291667,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.416667,6,0.040475,5.72401,93.590828,13.182714,169332,159921,0.242718,0.257002,11.766665,1,0.02856,0.002427,0,0,0.000079,1.5,0.375,0.27914,0.00071,0.056414,ant,1.4,org.apache.tools.ant.taskdefs.Patch,9,3,0,9,29,0,0,9,9,0.583333333,168,1,1,0.822222222,0.444444444,0,0,17.33333333,2,1.4444,0,0
main\org\apache\tools\ant\taskdefs\GUnzip.java-->GUnzip,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,2,0.486618,0.000847,2,0,0.486618,0,0.5,1,0.038013,5.37579,43.272564,6.095147,169332,162795,0.242718,0.252465,7.183333,1,0.017435,0.002427,0,0,0,1.25,0.625,0.506328,0.000004,0.006308,ant,1.4,org.apache.tools.ant.taskdefs.GUnzip,4,3,0,5,32,2,0,5,4,0.666666667,215,1,0,0.925,0.75,1,1,52.25,1,0.75,0,0
main\org\apache\tools\ant\taskdefs\StreamPumper.java-->StreamPumper,1,0,0,,0,0,1,100,1.946472,100,0,,0,,1,0,0,,0,0,1,100,1.946472,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243309,0.000424,0,1,0,0.243309,,0,0.001302,0.184162,0.000115,0.000016,134598,169332,0.305354,0.242718,1,27.833342,0.002427,0.067557,0,0,0,1,1,1,1,0,ant,1.4,org.apache.tools.ant.taskdefs.StreamPumper,2,1,0,1,6,0,1,0,2,1,39,1,0,0,0.666666667,0,0,16.5,2,1,0,0
main\org\apache\tools\ant\PathTokenizer.java-->PathTokenizer,2,1,2,50,,,1,50,15.085158,92.537315,0.5,0.25,0,0,2,1,2,50,,,1,50,15.085158,92.537315,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.486618,0.000847,0,2,0,0.486618,0.5,1,0.012346,1.74603,0.000027,0.000004,134518,169332,0.305535,0.242718,1,38.583336,0.002427,0.093649,0,0,0,1,0.5,0.567337,0.005598,0.064176,ant,1.4,org.apache.tools.ant.PathTokenizer,3,1,0,2,15,0,2,0,3,0.166666667,100,1,0,0,0.666666667,0,0,31.33333333,2,1,0,0
main\org\apache\tools\ant\taskdefs\Definer.java-->Definer,6,7,30,23.333334,,,1,16.666666,54.501217,51.376148,11.5,0.383333,3.5,11.666667,1,0,0,,0,0,1,100,1.216545,100,0,,0,,5,6,20,30,,,1,20,54.257908,51.740139,7,0.35,0,0,6,1.459854,0.002542,5,1,1.216545,0.243309,0.233333,15,0.057452,8.124881,173.80304,24.480988,168921,160317,0.243309,0.256367,12.999999,2,0.031553,0.004854,5.816667,0.003452,0.098706,3.833333,0.638889,0.194453,0.004683,0.077908,ant,1.4,org.apache.tools.ant.taskdefs.Definer,14,3,2,11,41,67,3,8,11,0.846153846,366,1,1,0.74,0.223214286,1,1,24.71428571,4,1.2857,0,0
main\org\apache\tools\ant\ProjectHelper.java-->ProjectHelper,15,20,210,9.523809,,,1,6.666667,58.150852,69.679298,95,0.452381,31,14.761905,10,1,90,1.111111,,,9,90,15.815085,69.892471,44.5,0.494444,0,0,5,5,20,25,,,1,20,50.121655,82.400002,7.5,0.375,0,0,15,3.649635,0.006356,5,10,1.216545,2.43309,0.095238,105,0.05375,7.601399,87.710808,12.354486,71595,163182,0.574062,0.251866,10.25,88.800049,0.024879,0.215534,848.049988,0.503264,0.354364,12.333333,0.822222,0.11901,0.142417,0.228161,ant,1.4,org.apache.tools.ant.ProjectHelper,19,1,0,24,81,147,17,8,7,0.861111111,560,1,1,0,0.171296296,0,0,28.15789474,2,1,0,0
main\org\apache\tools\ant\taskdefs\KeySubst.java-->KeySubst,1,0,0,,0,0,1,100,32.603405,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,32.603405,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.016042,2.268667,41.772511,5.883858,169332,162796,0.242718,0.252463,6.683333,1,0.016222,0.002427,0,0,0,1,1,1,1,0,ant,1.4,org.apache.tools.ant.taskdefs.KeySubst,8,3,0,2,39,10,0,2,8,0.714285714,265,1,0,0.840909091,0.325,1,1,31.625,4,1.25,0,0
main\org\apache\tools\ant\DirectoryScanner.java-->DirectoryScanner,42,94,1722,5.458769,,,2,4.761905,54.014599,37.7551,814,0.472706,4,0.232288,41,58,1640,3.536585,,,3,7.317073,32.603405,33.838383,791,0.482317,0,0,1,0,0,,0,0,1,100,46.715328,100,0,,0,,42,10.218978,0.017797,1,41,0.243309,9.975669,0.054588,861,0.145318,20.551069,1.500107,0.211297,120932,168511,0.33986,0.243901,2.5,77.083336,0.006068,0.187095,5.916667,0.003511,2.42854,37.523811,0.893424,0.06871,0.264969,0.373186,ant,1.4,org.apache.tools.ant.DirectoryScanner,23,1,1,25,52,181,23,2,14,0.731404959,1489,1,0,0,0.290909091,0,0,63.26086957,35,6.087,0,0
main\org\apache\tools\ant\types\FilterSetCollection.java-->FilterSetCollection,5,6,20,30,,,1,20,11.922141,70,7,0.35,1.5,7.5,4,4,12,33.333332,,,1,25,11.922141,75.384613,4,0.333333,0,0,1,0,0,,0,0,1,100,1.216545,100,0,,0,,5,1.216545,0.002119,1,4,0.243309,0.973236,0.3,10,0.013323,1.884217,16.272587,2.292072,66689,166058,0.616294,0.247504,4.5,88.666695,0.010922,0.21521,12.25,0.00727,0.004498,2.6,0.52,0.333975,0.011647,0.286212,ant,1.4,org.apache.tools.ant.types.FilterSetCollection,5,1,0,5,13,0,4,1,5,0,69,1,0,0,0.533333333,0,0,12.6,3,1.2,0,0
main\org\apache\tools\ant\taskdefs\GenerateKey.java-->GenerateKey,4,5,12,41.666668,,,1,25,54.014599,56.632652,3.5,0.291667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.666668,,,1,25,54.014599,56.632652,3.5,0.291667,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.416667,6,0.048704,6.887822,115.829231,16.3151,169332,159103,0.242718,0.258323,12.483332,1,0.030299,0.002427,0,0,0.000764,1.75,0.4375,0.286797,0.000728,0.070797,ant,1.4,org.apache.tools.ant.taskdefs.GenerateKey,14,3,0,7,33,65,0,7,14,0.91025641,404,1,1,0.74,0.595238095,2,3,27,2,1,1,1
main\org\apache\tools\ant\taskdefs\compilers\JavacExternal.java-->JavacExternal,3,2,6,33.333332,,,1,33.333332,38.686131,77.560974,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,38.686131,77.560974,2,0.333333,0,0,3,0.729927,0.001271,3,0,0.729927,0,0.333333,3,0.028014,3.961789,236.039352,33.247269,169332,155414,0.242718,0.264455,15.783331,1,0.038309,0.002427,0,0,0.000764,1.833333,0.611111,0.363339,0.00025,0.043967,ant,1.4,org.apache.tools.ant.taskdefs.compilers.JavacExternal,2,2,0,6,11,1,1,5,2,2,37,0,0,0.958333333,1,0,0,17.5,1,0.5,0,0
main\org\apache\tools\ant\taskdefs\Transform.java-->Transform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,ant,1.4,org.apache.tools.ant.taskdefs.Transform,1,5,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0,0
main\org\apache\tools\ant\util\GlobPatternMapper.java-->GlobPatternMapper,2,0,2,0,,,2,100,3.163017,100,1,0.5,0,0,2,0,2,0,,,2,100,3.163017,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.486618,0.000847,0,2,0,0.486618,0,1,0.00354,0.500579,0.000024,0.000003,164417,169332,0.249974,0.242718,1,6.833334,0.002427,0.016586,0,0,0.434396,2,1,0.5,0,0,ant,1.4,org.apache.tools.ant.util.GlobPatternMapper,5,1,0,2,15,0,1,1,4,0.5,137,1,0,0,0.9,0,0,25.2,4,1.8,0,0
main\org\apache\tools\ant\util\MergingMapper.java-->MergingMapper,2,0,2,0,,,2,100,4.379562,81.818184,1,0.5,0,0,2,0,2,0,,,2,100,4.379562,81.818184,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.486618,0.000847,0,2,0,0.486618,0,1,0.005544,0.783994,-0.000071,-0.00001,167280,169332,0.245696,0.242718,1,4.5,0.002427,0.010922,0,0,0.011328,2,1,0.5,0,0,ant,1.4,org.apache.tools.ant.util.MergingMapper,4,1,0,4,5,0,3,1,4,0.333333333,24,1,0,0,0.875,0,0,4.75,1,0.75,0,0
main\org\apache\tools\ant\taskdefs\Execute.java-->Execute,34,109,1122,9.714795,,,1,2.941176,59.610706,33.515732,506.5,0.451426,94.333336,8.407605,26,4,650,0.615385,,,23,88.46154,27.737226,46.913582,323,0.496923,0,0,8,8,56,14.285714,,,1,12.5,56.447689,47.540985,24,0.428571,0,0,34,8.272506,0.014407,8,26,1.946472,6.326034,0.097148,561,0.141016,19.942631,110.022285,15.497164,135687,160315,0.302903,0.25637,14.616666,54.833332,0.035477,0.133091,445.700012,0.264495,0.669055,27.941175,0.821799,0.082327,0.171497,0.459909,ant,1.4,org.apache.tools.ant.taskdefs.Execute,21,1,0,27,78,158,11,17,15,0.735714286,659,0.928571429,5,0,0.145,0,0,29.71428571,7,1.6667,1,1
main\org\apache\tools\ant\taskdefs\MatchingTask.java-->MatchingTask,25,48,600,8,,,1,4,41.119221,44.708996,276,0.46,36.5,6.083333,21,1,420,0.238095,,,20,95.238098,15.328467,41.447369,209.5,0.49881,0,0,4,2,12,16.666666,,,2,50,37.226276,67.699112,5,0.416667,0,0,25,6.082725,0.010593,4,21,0.973236,5.109489,0.08,300,0.092334,13.058021,143.550461,20.219769,154151,161546,0.266622,0.254417,11.249999,28.333336,0.027306,0.06877,94.522224,0.056093,0.583343,21.58,0.8632,0.101407,0.25664,0.328247,ant,1.4,org.apache.tools.ant.taskdefs.MatchingTask,14,3,12,20,41,0,13,7,13,0.461538462,174,1,1,0.74,0.392857143,0,0,11.28571429,6,1.5,0,0
main\org\apache\tools\ant\util\IdentityMapper.java-->IdentityMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000079,-0.000011,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,ant,1.4,org.apache.tools.ant.util.IdentityMapper,4,1,0,2,5,6,1,1,4,2,16,0,0,0,0.875,0,0,3,1,0.75,0,0
main\org\apache\tools\ant\taskdefs\ExecuteJava.java-->ExecuteJava,6,10,30,33.333332,,,1,16.666666,52.554745,56.396866,10,0.333333,1.5,5,1,0,0,,0,0,1,100,5.596107,100,0,,0,,5,7,20,35,,,1,20,51.824818,59.166668,6.5,0.325,0,0,6,1.459854,0.002542,5,1,1.216545,0.243309,0.333333,15,0.052143,7.374117,140.837326,19.83761,163183,159911,0.251864,0.257018,13.233332,8.666667,0.03212,0.021036,25.200001,0.014955,0.010511,2.666667,0.444444,0.196279,0.001961,0.084262,ant,1.4,org.apache.tools.ant.taskdefs.ExecuteJava,6,1,0,7,28,1,1,6,6,0.6,173,1,3,0,0.305555556,0,0,27.33333333,1,0.8333,0,0
main\org\apache\tools\ant\Task.java-->Task,134,254,17822,1.425205,,,10,7.462687,63.74696,24.787134,8784,0.492874,344.833344,1.934875,131,143,17030,0.839695,,,40,30.534351,53.284672,25.644028,8443.5,0.495802,123.5,0.725191,4,2,12,16.666666,,,2,50,48.6618,93.023254,5,0.416667,2,16.666666,134,32.603405,0.05678,4,131,0.973236,31.87348,0.014252,8911,0.343272,48.546043,81.544983,11.486,71338,163192,0.576131,0.251851,8.616667,169.666672,0.020914,0.411812,1256.231689,0.745494,17.900436,130.277771,0.972222,0.042043,0.567676,0.4277,ant,1.4,org.apache.tools.ant.Task,20,2,40,100,28,158,96,6,16,0.877192982,164,1,3,0.321428571,0.258333333,1,3,6.9,3,1.1,0,0
