Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
java\org\apache\lucene\index\TermInfosWriter.java,8,9,56,16.071428,,,2,25,38.87468,62.809917,23.5,0.419643,1,1.785714,1,0,0,,0,0,1,100,4.859335,100,0,,0,,7,3,42,7.142857,,,5,71.428574,38.618927,67.713005,19.5,0.464286,0,0,8,2.046036,0.002215,7,1,1.790281,0.255754,0.160714,28,0.017497,2.474492,11.3361,0.496818,113989,146257,0.343016,0.267338,12.116667,34.916679,0.03091,0.089073,50,0.032789,0.766288,6.125,0.765625,0.159467,0.013747,0.121845,lucene,2.2,org.apache.lucene.index.TermInfosWriter,6,1,0,9,29,0,2,7,0,0.45,395,0.666666667,5,0,0.479166667,0,0,62.83333333,1,0.6667,3,1
java\org\apache\lucene\index\DefaultSkipListReader.java,3,3,6,50,,,1,33.333332,8.184143,72.727272,1.5,0.25,0,0,1,0,0,,0,0,1,100,3.580563,100,0,,0,,2,1,2,50,,,1,50,6.649616,86.666664,0.5,0.25,0,0,3,0.767263,0.000831,2,1,0.511509,0.255754,0.5,3,0.001867,0.264026,2.844614,0.124669,110971,152100,0.352344,0.257068,3.5,30.200006,0.008929,0.077041,0,0,0,1.333333,0.444444,0.512784,0.010212,0.236752,lucene,2.2,org.apache.lucene.index.DefaultSkipListReader,8,2,0,3,15,0,1,2,0,0.571428571,158,1,0,0.5625,0.425,1,3,17.875,1,0.875,0,0
java\org\apache\lucene\search\MultiSearcher.java,14,26,182,14.285714,,,2,14.285714,46.80307,46.564884,78,0.428571,24.5,13.461538,6,1,30,3.333333,,,5,83.333336,9.71867,40,14.5,0.483333,0,0,8,8,56,14.285714,,,2,25,44.245525,58.053692,24,0.428571,0,0,14,3.580563,0.003876,8,6,2.046036,1.534527,0.142857,91,0.042205,5.968637,-38.086441,-1.669183,150146,134970,0.260413,0.289694,23.450005,8,0.059821,0.020408,29.454762,0.019316,0.960618,10.892857,0.778061,0.103903,0.020305,0.19069,lucene,2.2,org.apache.lucene.search.MultiSearcher,16,2,1,22,53,0,2,21,14,0.466666667,577,1,1,0.594594595,0.23125,1,5,34.875,6,1.25,0,0
java\org\apache\lucene\search\MultiPhraseQuery.java,11,24,110,21.818182,,,1,9.090909,40.664963,42.857143,43,0.390909,9.166667,8.333333,6,3,30,10,,,3,50,15.089514,60.824741,13.5,0.45,0,0,5,6,20,30,,,1,20,36.061382,51.459854,7,0.35,0,0,11,2.813299,0.003045,5,6,1.278772,1.534527,0.218182,55,0.033888,4.792446,-121.601349,-5.329323,142739,135774,0.273927,0.287979,18.509525,17,0.047218,0.043367,8.361111,0.005483,0.083208,7.363636,0.669421,0.13223,0.019517,0.192303,lucene,2.2,org.apache.lucene.search.MultiPhraseQuery,17,2,0,12,55,12,3,10,13,0.625,407,1,0,0.428571429,0.158823529,2,4,22.70588235,7,2.0588,2,1
java\org\apache\lucene\store\IndexOutput.java,18,30,306,9.803922,,,1,5.555555,24.296675,41.666668,138,0.45098,0,0,18,30,306,9.803922,,,1,5.555555,24.296675,41.666668,138,0.45098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4.60358,0.004983,0,18,0,4.60358,0.098039,153,0.021021,2.972817,-1.44412,-0.06329,60700,153272,0.644152,0.255102,1,94.831062,0.002551,0.241916,0,0,0.323411,14.888889,0.82716,0.10769,0.072394,0.326209,lucene,2.2,org.apache.lucene.store.IndexOutput,15,1,2,19,18,105,19,0,15,2,196,0,0,0,0.311111111,0,0,12.06666667,1,0.9333,2,1
java\org\apache\lucene\analysis\WordlistLoader.java,3,0,6,0,,,3,100,9.207161,97.297295,3,0.5,0,0,3,0,6,0,,,3,100,9.207161,97.297295,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.767263,0.000831,0,3,0,0.767263,0,3,0.002192,0.310064,-0.000824,-0.000036,138845,153272,0.281609,0.255102,1,20,0.002551,0.05102,0,0,0.508649,3,1,0.333333,0,0,lucene,2.2,org.apache.lucene.analysis.WordlistLoader,4,1,0,2,17,6,2,0,4,2,147,0,0,0,0.333333333,0,0,35.75,1,0.75,0,0
java\org\apache\lucene\search\spans\TermSpans.java,2,1,2,50,,,1,50,26.854219,90.517242,0.5,0.25,0,0,1,0,0,,0,0,1,100,3.324808,100,0,,0,,1,0,0,,0,0,1,100,26.34271,100,0,,0,,2,0.511509,0.000554,1,1,0.255754,0.255754,0.5,1,0.00994,1.405683,1.058668,0.046397,148594,152881,0.263133,0.255754,2,7,0.005102,0.017857,0,0,0,1,0.5,0.544819,0.00299,0.043316,lucene,2.2,org.apache.lucene.search.spans.TermSpans,8,1,0,6,19,0,3,3,8,0.666666667,160,1,2,0,0.34375,0,0,18.25,3,1.125,0,0
java\org\apache\lucene\analysis\LowerCaseFilter.java,3,1,6,16.666666,,,2,66.666664,12.276215,82.758621,2.5,0.416667,2,33.333332,1,0,0,,0,0,1,100,7.672634,100,0,,0,,2,1,2,50,,,1,50,5.115089,71.428574,0.5,0.25,0,0,3,0.767263,0.000831,2,1,0.511509,0.255754,0.166667,3,0.002761,0.390494,4.597025,0.20147,140797,151711,0.277705,0.257727,3.833333,16.5,0.009779,0.042092,11.816667,0.007749,0.032545,2.333333,0.777778,0.374236,0.004292,0.058333,lucene,2.2,org.apache.lucene.analysis.LowerCaseFilter,2,3,0,4,5,1,1,3,2,2,21,0,0,0.8,0.75,0,0,9.5,1,0.5,1,1
java\org\apache\lucene\index\MultiReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,153272,153272,0.255102,0.255102,1,1,0.002551,0.002551,0,0,0,0,0,0,,0,lucene,2.2,org.apache.lucene.index.MultiReader,28,2,0,17,61,0,1,16,17,0.682539683,664,1,1,0.697674419,0.157738095,1,9,22.46428571,6,1.3929,4,1
java\org\apache\lucene\search\spans\SpanScorer.java,4,5,12,41.666668,,,1,25,11.764706,59.740261,3.5,0.291667,0,0,1,0,0,,0,0,1,100,2.557545,100,0,,0,,3,2,6,33.333332,,,1,33.333332,11.508951,67.164177,2,0.333333,0,0,4,1.023018,0.001107,3,1,0.767263,0.255754,0.416667,6,0.005113,0.723138,-2.292629,-0.100477,147438,135823,0.265196,0.287875,14.52619,6.500001,0.037057,0.016582,0,0,0.002063,2.125,0.53125,0.329597,0.000358,0.148069,lucene,2.2,org.apache.lucene.search.spans.SpanScorer,7,2,1,7,25,0,2,5,5,0.520833333,201,1,2,0.571428571,0.30952381,1,3,26.57142857,1,0.8571,1,1
java\org\apache\lucene\search\spans\SpanNearQuery.java,10,16,90,17.777779,,,1,10,20.971867,45.810055,37,0.411111,19,21.111111,6,0,30,0,,,6,100,8.439898,44.594593,15,0.5,10,33.333332,6,7,30,23.333334,,,1,16.666666,18.925831,64.912277,11.5,0.383333,6,20,10,2.557545,0.002769,6,6,1.534527,1.534527,0.177778,45,0.018842,2.664654,-881.59259,-38.636837,149756,132657,0.261091,0.294745,22.342859,8.5,0.056997,0.021684,25.52619,0.01674,0.025565,7.833333,0.783333,0.181079,0.064339,0.295146,lucene,2.2,org.apache.lucene.search.spans.SpanNearQuery,12,3,0,8,47,0,2,8,12,0.590909091,353,1,0,0.592592593,0.208333333,2,2,28.08333333,7,1.75,0,0
java\org\apache\lucene\document\Document.java,109,427,11772,3.627251,,,1,0.917431,64.194374,15.361077,5672.5,0.481864,80.5,0.683826,107,338,11342,2.980074,,,2,1.869159,64.194374,16.277561,5502,0.4851,0,0,2,2,2,100,1,1,1,50,22.762148,96.739128,0,0,0,0,109,27.877237,0.030177,2,107,0.511509,27.365728,0.036273,5886,0.27513,38.909199,10.468774,0.458806,67426,151323,0.579895,0.258388,4.083333,154.833359,0.010417,0.394983,597.299988,0.391698,8.236599,102.22477,0.937842,0.037536,0.331757,0.444506,lucene,2.2,org.apache.lucene.document.Document,17,1,0,24,39,0,22,2,17,0.5,415,0.5,0,0,0.426470588,0,0,23.29411765,5,2.5882,5,1
java\org\apache\lucene\search\PhrasePositions.java,3,2,6,33.333332,,,1,33.333332,2.046036,47.058823,2,0.333333,0,0,3,2,6,33.333332,,,1,33.333332,2.046036,47.058823,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.767263,0.000831,0,3,0,0.767263,0.333333,3,0.000385,0.054427,0.000619,0.000027,152099,153272,0.257069,0.255102,1,4,0.002551,0.010204,0,0,0.000328,1.666667,0.555556,0.514861,0.028318,0.233333,lucene,2.2,org.apache.lucene.search.PhrasePositions,5,1,0,6,12,0,5,1,0,0.678571429,95,0,2,0,0.533333333,0,0,16.6,1,0.8,0,0
java\org\apache\lucene\search\SloppyPhraseScorer.java,5,5,20,25,,,1,20,13.554987,69.736839,7.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,,,1,20,13.554987,69.736839,7.5,0.375,0,0,5,1.278772,0.001384,5,0,1.278772,0,0.25,10,0.003428,0.484845,0.57847,0.025352,153272,134261,0.255102,0.291224,17.526192,1,0.04471,0.002551,0,0,0.187117,3.2,0.64,0.297225,0.015528,0.211765,lucene,2.2,org.apache.lucene.search.SloppyPhraseScorer,4,3,0,9,19,0,3,7,0,0.555555556,326,1,1,0.869565217,0.34375,1,1,79.75,4,1.5,1,1
java\org\apache\lucene\index\FieldInfos.java,24,55,552,9.963768,,,1,4.166667,43.989769,41.646488,248.5,0.450181,46.166668,8.363526,19,19,342,5.555555,,,4,21.052631,17.902813,35.714287,161.5,0.472222,0,0,5,2,20,10,,,3,60,38.107418,68.663597,9,0.45,0,0,24,6.138107,0.006645,5,19,1.278772,4.859335,0.099638,276,0.03884,5.492836,9.520741,0.417258,106556,148204,0.366943,0.263826,9.116667,54.249954,0.023257,0.138393,159.375,0.104515,0.926137,19.8125,0.825521,0.083857,0.035759,0.379723,lucene,2.2,org.apache.lucene.index.FieldInfos,20,1,0,18,51,164,12,6,16,0.940789474,482,0.25,0,0,0.261111111,0,0,22.7,8,1.5,2,1
java\org\apache\lucene\index\CompoundFileWriter.java,5,7,20,35,,,1,20,21.483376,63.157894,6.5,0.325,0.5,2.5,2,0,2,0,,,2,100,6.393862,92.59259,1,0.5,0,0,3,2,6,33.333332,,,1,33.333332,19.693094,72.64151,2,0.333333,0,0,5,1.278772,0.001384,3,2,0.767263,0.511509,0.35,10,0.008607,1.217239,0.565119,0.024767,113598,150930,0.344196,0.259061,5.333333,35.916672,0.013605,0.091624,0.25,0.000164,0.015082,2.4,0.48,0.268492,0.004373,0.156621,lucene,2.2,org.apache.lucene.index.CompoundFileWriter,6,1,0,6,39,0,1,5,5,0.6,339,1,1,0,0.333333333,0,0,54.66666667,4,1.3333,3,1
java\org\apache\lucene\search\PrefixFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,153272,153272,0.255102,0.255102,1,1,0.002551,0.002551,0,0,0,0,0,0,,0,lucene,2.2,org.apache.lucene.search.PrefixFilter,4,2,0,4,13,0,1,4,4,0,52,1,1,0.25,0.5,0,0,11.75,1,0.75,1,1
java\org\apache\lucene\index\TermVectorsWriter.java,8,9,56,16.071428,,,2,25,22.506393,61.111111,23.5,0.419643,7,12.5,3,0,6,0,,,3,100,6.905371,84.375,3,0.5,0,0,5,3,20,15,,,3,60,20.460358,71.428574,8.5,0.425,0,0,8,2.046036,0.002215,5,3,1.278772,0.767263,0.160714,28,0.010496,1.484341,9.211157,0.40369,113596,147039,0.344202,0.265916,10.116667,36.583336,0.025808,0.093325,56.12619,0.036806,0.377355,5.9375,0.742188,0.170978,0.012233,0.162298,lucene,2.2,org.apache.lucene.index.TermVectorsWriter,15,1,0,13,54,41,2,11,10,0.804761905,675,0.533333333,5,0,0.237037037,0,0,43,3,1.2,3,1
java\org\apache\lucene\search\function\FieldScoreQuery.java,8,2,56,3.571429,,,6,75,5.882353,51.111111,27,0.482143,11,19.642857,2,0,2,0,,,2,100,3.836317,71.428574,1,0.5,0,0,6,1,30,3.333333,,,5,83.333336,3.580563,58.333332,14.5,0.483333,0,0,8,2.046036,0.002215,6,2,1.534527,0.511509,0.035714,28,0.005123,0.724489,71.567314,3.136522,152490,133057,0.25641,0.293859,20.992857,3,0.053553,0.007653,14,0.009181,0.037636,7.5,0.9375,0.145729,0.008599,0.075,lucene,2.2,org.apache.lucene.search.function.FieldScoreQuery,2,3,0,7,12,1,0,7,1,2,52,0,0,0.947368421,0.833333333,0,0,25,5,2.5,0,0
java\org\apache\lucene\index\FieldsReader.java,11,14,110,12.727273,,,2,18.181818,40.664963,43.20652,48,0.436364,7.5,6.818182,2,0,2,0,,,2,100,8.951406,94.594597,1,0.5,0,0,9,6,72,8.333333,,,4,44.444443,39.386189,46.525681,33,0.458333,0,0,11,2.813299,0.003045,9,2,2.30179,0.511509,0.127273,55,0.030324,4.288407,24.637199,1.079754,110477,146637,0.35392,0.266645,13.416667,40.083332,0.034226,0.102253,166.119049,0.108938,1.11298,8.727273,0.793388,0.124335,0.02141,0.155714,lucene,2.2,org.apache.lucene.index.FieldsReader,18,1,0,17,61,69,2,16,0,0.806722689,745,1,4,0,0.237373737,0,0,40,5,1.3333,11,1
java\org\apache\lucene\util\PriorityQueue.java,17,11,272,4.044117,,,7,41.176472,17.902813,60.869564,130.5,0.479779,0,0,17,11,272,4.044117,,,7,41.176472,17.902813,60.869564,130.5,0.479779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4.347826,0.004707,0,17,0,4.347826,0.040441,136,0.00801,1.132749,-0.007154,-0.000314,101886,153272,0.383762,0.255102,1,58.099937,0.002551,0.148214,0,0,1.380636,15.735294,0.925606,0.093384,0.028039,0.236345,lucene,2.2,org.apache.lucene.util.PriorityQueue,12,1,9,12,13,0,12,0,8,0.454545455,275,1,0,0,0.444444444,0,0,21.66666667,7,2.0833,1,1
java\org\apache\lucene\search\Query.java,70,248,4830,5.134575,,,1,1.428571,59.335037,21.167883,2291,0.474327,199.333328,4.126984,68,225,4556,4.938542,,,1,1.470588,43.222507,17.494823,2165.5,0.475307,114.166664,2.505853,5,4,20,20,,,2,40,44.245525,70.040489,8,0.4,15,75,70,17.902813,0.01938,5,68,1.278772,17.391304,0.051346,2415,0.147583,20.871376,-73.835266,-3.235918,73814,136518,0.52971,0.286409,22.116667,115.666656,0.05642,0.295068,1672.444946,1.096757,5.174568,63.109589,0.901566,0.03855,0.109568,0.482411,lucene,2.2,org.apache.lucene.search.Query,13,1,15,51,39,72,48,7,12,0.833333333,249,1,0,0,0.230769231,0,0,18.07692308,9,1.8462,0,0
java\org\apache\lucene\index\MultipleTermPositions.java,4,3,12,25,,,2,50,41.432224,66.666664,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,,,2,50,41.432224,66.666664,4.5,0.375,0,0,4,1.023018,0.001107,4,0,1.023018,0,0.25,6,0.017765,2.512393,20.076372,0.879871,153272,135771,0.255102,0.287985,19.083332,1,0.048682,0.002551,0,0,0.090531,2.5,0.625,0.267824,0.000903,0.034709,lucene,2.2,org.apache.lucene.index.MultipleTermPositions,13,1,0,8,36,58,1,7,13,0.791666667,191,1,2,0,0.201923077,0,0,13.38461538,1,0.9231,1,1
java\org\apache\lucene\queryParser\QueryParser.java,44,89,1892,4.704017,,,5,11.363636,50.639385,30.602781,901.5,0.47648,411.833344,21.76709,21,3,420,0.714286,,,18,85.714287,17.647058,29.613733,208.5,0.496429,0,0,23,35,506,6.916996,,,6,26.086956,46.547314,43.961353,235.5,0.465415,0,0,44,11.253197,0.012182,23,21,5.882353,5.370844,0.04704,946,0.079884,11.297346,-618.581787,-27.110077,143891,126773,0.271733,0.308425,40.166668,23.5,0.102466,0.059949,613.424622,0.402272,5.97249,40.488636,0.920196,0.045843,0.096731,0.315073,lucene,2.2,org.apache.lucene.queryParser.QueryParser,64,1,1,34,151,1520,1,33,40,0.893046107,3329,0.595238095,12,0,0.112169312,0,0,50.359375,23,2.4844,7,1
java\org\apache\lucene\analysis\SimpleAnalyzer.java,1,0,0,,0,0,1,100,0.767263,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.767263,100,0,,0,,1,0.255754,0.000277,1,0,0.255754,0,,0,0.000004,0.000593,2.822394,0.123695,153272,150939,0.255102,0.259045,3.533333,1,0.009014,0.002551,0,0,0,1,1,1,1,0,lucene,2.2,org.apache.lucene.analysis.SimpleAnalyzer,2,2,0,4,4,1,1,3,2,2,10,0,0,0.666666667,0.666666667,0,0,4,1,0.5,0,0
java\org\apache\lucene\search\FieldDocSortedHitQueue.java,4,2,12,16.666666,,,2,50,8.184143,71.111115,5,0.416667,2,16.666666,2,0,2,0,,,2,100,4.60358,81.818184,1,0.5,0,0,2,0,2,0,,,2,100,5.626598,95.652176,1,0.5,0,0,4,1.023018,0.001107,2,2,0.511509,0.511509,0.166667,6,0.002349,0.332197,2.001919,0.087736,149371,152490,0.261764,0.25641,3,6.833333,0.007653,0.017432,2.333333,0.00153,0.009156,3,0.75,0.292103,0.006531,0.078519,lucene,2.2,org.apache.lucene.search.FieldDocSortedHitQueue,5,2,0,6,21,0,3,3,0,0.375,274,0,1,0.733333333,0.5,1,3,53.4,18,5,2,1
java\org\apache\lucene\search\function\FieldCacheSource.java,6,4,30,13.333333,,,2,33.333332,27.109974,88.333336,13,0.433333,4,13.333333,4,0,12,0,,,4,100,1.534527,50,6,0.5,0,0,2,0,2,0,,,2,100,26.854219,97.222221,1,0.5,0,0,6,1.534527,0.001661,2,4,0.511509,1.023018,0.133333,15,0.008721,1.233304,17.977154,0.78787,150540,135771,0.259732,0.287985,18.333332,6.166667,0.046769,0.015731,8,0.005246,0.047954,4.666667,0.777778,0.292291,0.18001,0.228695,lucene,2.2,org.apache.lucene.search.function.FieldCacheSource,8,2,4,8,12,8,4,4,8,0.5,68,1,1,0.416666667,0.3125,2,2,7.25,5,1.375,2,1
java\org\apache\lucene\search\BooleanQuery.java,35,70,1190,5.882353,,,5,14.285714,31.713554,22.545454,560,0.470588,45.866665,3.854342,33,59,1056,5.587121,,,5,15.151515,31.713554,23.529411,498.5,0.472064,5.5,0.520833,3,2,6,33.333332,,,2,66.666664,18.158567,76.344086,2,0.333333,2,33.333332,35,8.951406,0.00969,3,33,0.767263,8.439898,0.058824,595,0.083816,11.853394,-75.708824,-3.318029,73966,136557,0.528621,0.286327,16.342854,88.583359,0.041691,0.225978,164.840073,0.108099,0.462367,31,0.885714,0.052134,0.110349,0.250977,lucene,2.2,org.apache.lucene.search.BooleanQuery,27,2,0,19,64,171,12,11,22,0.769230769,443,1,0,0.333333333,0.102564103,2,6,15.22222222,12,1.5926,3,1
