Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
main\org\apache\tools\ant\types\resources\Restrict.java-->Restrict,9,6,72,8.333333,,,4,44.444443,9.030418,59.00621,33,0.458333,16,22.222221,5,1,20,5,,,4,80,4.657794,60.493828,9.5,0.475,0,0,4,3,12,25,,,1,25,6.368821,83.75,4.5,0.375,0,0,9,0.855513,0.001159,4,5,0.380228,0.475285,0.083333,36,0.00839,1.186551,-2.51968,-1.440011,266531,977742,0.394701,0.107595,34.252388,209.201828,0.032528,0.198672,1183.461426,0.107037,0.015921,7.666667,0.851852,0.140182,0.010498,0.116838,ant,1.7,org.apache.tools.ant.types.resources.Restrict,10,4,2,13,26,0,7,7,9,0.111111111,110,1,1,0.795454545,0.26,1,1,9.9,3,1.6,0,0
main\org\apache\tools\ant\DemuxInputStream.java-->DemuxInputStream,2,2,2,100,1,1,1,50,31.939163,96.829971,0,0,0,0,1,0,0,,0,0,1,100,1.235741,100,0,,0,,1,0,0,,0,0,1,100,31.74905,100,0,,0,,2,0.190114,0.000257,1,1,0.095057,0.095057,1,1,0.009082,1.284391,-13.714264,-7.837775,266298,977656,0.395046,0.107604,38.569054,222.523209,0.036628,0.211323,0,0,0,1,0.5,0.573985,0.010219,0.069532,ant,1.7,org.apache.tools.ant.DemuxInputStream,3,2,0,2,5,0,1,1,3,0,34,1,1,0.818181818,0.5,1,2,10,1,0.6667,0,0
main\org\apache\tools\ant\taskdefs\optional\ejb\IPlanetEjbc.java-->IPlanetEjbc,2,0,2,0,,,2,100,0.665399,77.777779,1,0.5,0,0,2,0,2,0,,,2,100,0.665399,77.777779,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.190114,0.000257,0,2,0,0.190114,0,1,0.001097,0.155118,-0.000014,-0.000008,1103551,1107756,0.095329,0.094967,1,3.833333,0.00095,0.00364,0,0,0.00006,2,1,0.5,0,0,ant,1.7,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc,20,1,0,7,79,136,5,5,10,0.897506925,835,1,1,0,0.19375,0,0,39.8,10,1.95,0,0
main\org\apache\tools\ant\types\resources\comparators\FileSystem.java-->FileSystem,2,2,2,100,1,1,1,50,17.680609,89.42308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,100,1,1,1,50,17.680609,89.42308,0,0,0,0,2,0.190114,0.000257,2,0,0.190114,0,1,1,0.006452,0.912516,-5.505849,-3.146622,1107756,976651,0.094967,0.107715,35.186932,1,0.033416,0.00095,0,0,0,1,0.5,0.529714,0.000822,0.029138,ant,1.7,org.apache.tools.ant.types.resources.comparators.FileSystem,3,4,0,5,11,1,1,4,1,0.5,41,1,1,0.971428571,0.75,1,2,12.33333333,3,1,1,1
main\org\apache\tools\ant\taskdefs\condition\TypeFound.java-->TypeFound,5,6,20,30,,,1,20,47.623573,62.15881,7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,,,1,20,47.623573,62.15881,7,0.35,0,0,5,0.475285,0.000644,5,0,0.475285,0,0.3,10,0.02226,3.148069,-15.39037,-8.795679,1107756,976655,0.094967,0.107715,37.453598,1,0.035568,0.00095,0,0,0.001017,3.3,0.66,0.239572,0.00399,0.092725,ant,1.7,org.apache.tools.ant.taskdefs.condition.TypeFound,5,2,0,7,14,6,0,7,4,0.625,70,1,0,0.692307692,0.8,0,0,12.6,4,1.4,0,0
main\org\apache\tools\ant\taskdefs\email\Message.java-->Message,7,10,42,23.809525,,,1,14.285714,45.057034,68.497108,16,0.380952,6,14.285714,5,4,20,20,,,1,20,2.091255,48.888889,8,0.4,0,0,2,2,2,100,1,1,1,50,44.011406,71.56105,0,0,0,0,7,0.665399,0.000901,2,5,0.190114,0.475285,0.238095,21,0.01987,2.810078,-15.543305,-8.883082,1100394,976604,0.095602,0.10772,39.569057,7,0.037577,0.006648,258.806763,0.023408,0.030495,4.714285,0.673469,0.206554,0.013906,0.194799,ant,1.7,org.apache.tools.ant.taskdefs.email.Message,11,2,0,7,26,0,5,2,11,0.58,181,1,0,0.529411765,0.409090909,0,0,15,1,0.7273,0,0
main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSCP.java-->MSVSSCP,5,7,20,35,,,1,20,48.384029,58.843929,6.5,0.325,0.333333,1.666667,1,0,0,,0,0,1,100,1.61597,100,0,,0,,4,4,12,33.333332,,,1,25,48.384029,60.023586,4,0.333333,0,0,5,0.475285,0.000644,4,1,0.380228,0.095057,0.35,10,0.023696,3.35119,-3.366052,-1.923717,1106704,964086,0.095057,0.109119,38.129791,2,0.036211,0.001899,0.066667,0.000006,0.001446,2.4,0.48,0.237586,0.000474,0.089714,ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSSCP,3,4,0,5,15,3,0,5,2,2,51,0,0,0.978494624,0.666666667,1,1,16,2,1,0,0
main\org\apache\tools\ant\taskdefs\condition\IsSet.java-->IsSet,4,4,12,33.333332,,,1,25,57.034222,54.054054,4,0.333333,1.5,12.5,1,0,0,,0,0,1,100,2.186312,100,0,,0,,3,3,6,50,,,1,33.333332,56.74905,54.921803,1.5,0.25,0,0,4,0.380228,0.000515,3,1,0.285171,0.095057,0.333333,6,0.027991,3.958544,-14.423565,-8.243145,1099347,976603,0.095693,0.10772,40.069061,5.5,0.038052,0.005223,13.473992,0.001219,0.014718,2.875,0.71875,0.257488,0.000416,0.014721,ant,1.7,org.apache.tools.ant.taskdefs.condition.IsSet,3,2,0,5,7,1,1,4,3,0.5,29,1,0,0.818181818,0.666666667,0,0,8.333333333,1,0.6667,0,0
main\org\apache\tools\ant\taskdefs\optional\Rpm.java-->Rpm,13,35,156,22.435898,,,1,7.692307,60.931561,35.770088,60.5,0.387821,9.5,6.089744,1,0,0,,0,0,1,100,0.285171,100,0,,0,,12,33,132,25,,,1,8.333333,60.931561,35.830074,49.5,0.375,0,0,13,1.235741,0.001674,12,1,1.140684,0.095057,0.224359,78,0.05078,7.181378,-27.742605,-15.855048,1106704,964959,0.095057,0.10902,55.733299,2,0.052928,0.001899,112.349998,0.010161,0.068775,8.961538,0.689349,0.101171,0.015768,0.135789,ant,1.7,org.apache.tools.ant.taskdefs.optional.Rpm,16,3,0,15,65,76,0,15,13,0.92,483,1,0,0.725490196,0.311111111,0,0,28.25,9,1.5625,1,1
main\org\apache\tools\ant\types\selectors\BaseExtendSelector.java-->BaseExtendSelector,8,7,56,12.5,,,1,12.5,4.372623,43.809525,24.5,0.4375,0,0,7,0,42,0,,,7,100,2.946768,40.259739,21,0.5,0,0,1,0,0,,0,0,1,100,2.661597,100,0,,0,,8,0.760456,0.00103,1,7,0.095057,0.665399,0.125,28,0.004244,0.600207,0.999891,0.571443,266357,1106704,0.394959,0.095057,2,172.821457,0.001899,0.164123,0,0,0.000956,6.25,0.78125,0.159929,0.03475,0.112653,ant,1.7,org.apache.tools.ant.types.selectors.BaseExtendSelector,4,4,8,12,5,0,8,4,3,0.333333333,18,1,1,0.921052632,0.4375,0,0,3.25,1,0.75,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\XMLJUnitResultFormatter.java-->XMLJUnitResultFormatter,7,4,42,9.523809,,,3,42.857143,48.098858,77.607361,19,0.452381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,42,9.523809,,,3,42.857143,48.098858,77.607361,19,0.452381,0,0,7,0.665399,0.000901,7,0,0.665399,0,0.095238,21,0.016168,2.286551,-2.518778,-1.439495,1107756,968238,0.094967,0.108651,41.570267,1,0.039478,0.00095,0,0,0.242733,5.928571,0.846939,0.168264,0.011037,0.079721,ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,15,1,0,11,65,75,0,11,11,0.693877551,443,1,0,0,0.295238095,0,0,28.06666667,5,1.6,0,0
main\org\apache\tools\ant\taskdefs\optional\net\SetProxy.java-->SetProxy,1,0,0,,0,0,1,100,20.342205,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,20.342205,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.006138,0.868037,-5.946906,-3.398689,1107756,976717,0.094967,0.107708,31.445244,1,0.029863,0.00095,0,0,0,1,1,1,1,0,ant,1.7,org.apache.tools.ant.taskdefs.optional.net.SetProxy,11,3,0,3,24,17,0,3,10,0.671428571,309,1,0,0.787234043,0.545454545,0,0,26.45454545,11,1.9091,0,0
main\org\apache\tools\ant\util\KeepAliveInputStream.java-->KeepAliveInputStream,1,0,0,,0,0,1,100,3.422053,100,0,,0,,1,0,0,,0,0,1,100,3.422053,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.095057,0.000129,0,1,0,0.095057,,0,0.001861,0.263167,-0.000013,-0.000007,1081495,1107756,0.097273,0.094967,1,12.033334,0.00095,0.011428,0,0,0,1,1,1,1,0,ant,1.7,org.apache.tools.ant.util.KeepAliveInputStream,2,3,0,1,3,1,1,0,2,2,7,0,0,0.947368421,0.75,1,1,2.5,1,0.5,0,0
main\org\apache\tools\ant\taskdefs\CallTarget.java-->CallTarget,7,20,42,47.619049,,,1,14.285714,58.840305,46.125187,11,0.261905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,42,47.619049,,,1,14.285714,58.840305,46.125187,11,0.261905,0,0,7,0.665399,0.000901,7,0,0.665399,0,0.47619,21,0.037303,5.275419,-38.746479,-22.143822,1107756,961879,0.094967,0.109369,49.259533,1,0.04678,0.00095,0,0,0.000461,2.714285,0.387755,0.196256,0.00293,0.170403,ant,1.7,org.apache.tools.ant.taskdefs.CallTarget,15,3,0,9,41,0,0,9,15,0.678571429,204,1,1,0.725490196,0.225,1,2,12.33333333,2,1.5333,0,0
main\org\apache\tools\ant\taskdefs\DefBase.java-->DefBase,9,13,72,18.055555,,,1,11.111111,29.277567,63.505154,29.5,0.409722,10,13.888889,3,3,6,50,,,1,33.333332,2.56654,60,1.5,0.25,0,0,6,4,30,13.333333,,,3,50,28.517111,68.181816,13,0.433333,0,0,9,0.855513,0.001159,6,3,0.570342,0.285171,0.180556,36,0.018573,2.626567,-19.647696,-11.228764,266212,977624,0.395174,0.107608,43.535709,230.523163,0.041344,0.21892,240.261475,0.02173,0.004739,7.111111,0.790123,0.150678,0.005787,0.160877,ant,1.7,org.apache.tools.ant.taskdefs.DefBase,14,4,3,11,29,85,3,8,11,0.576923077,108,1,1,0.759259259,0.321428571,0,0,6.571428571,4,1.2857,0,0
main\org\apache\tools\zip\ZipOutputStream.java-->ZipOutputStream,6,5,30,16.666666,,,2,33.333332,4.46768,64.38356,12.5,0.416667,5,16.666666,3,1,6,16.666666,,,2,66.666664,3.136882,73.333336,2.5,0.416667,0,0,3,1,6,16.666666,,,2,66.666664,1.996198,75,2.5,0.416667,0,0,6,0.570342,0.000772,3,3,0.285171,0.285171,0.166667,15,0.002674,0.378137,3.532411,2.018792,1100396,1102499,0.095602,0.09542,4.833333,6,0.00459,0.005698,8.7,0.000787,0.405656,4.333333,0.722222,0.24551,0.014967,0.205913,ant,1.7,org.apache.tools.zip.ZipOutputStream,27,3,0,8,101,157,5,3,15,0.824786325,1286,0.888888889,1,0.294117647,0.183760684,1,7,45.62962963,4,1.1111,1,1
main\org\apache\tools\ant\taskdefs\optional\perforce\P4Label.java-->P4Label,3,1,6,16.666666,,,2,66.666664,22.053232,93.172691,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,22.053232,93.172691,2.5,0.416667,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.166667,3,0.00767,1.084638,-8.850136,-5.0579,1107756,963064,0.094967,0.109235,37.31192,1,0.035434,0.00095,0,0,0.005737,2.666667,0.888889,0.344227,0.000674,0.016022,ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Label,5,4,0,8,23,4,4,8,5,0.75,249,1,0,0.927272727,0.8,2,2,48.2,1,0.8,0,0
main\org\apache\tools\ant\types\resources\BCFileSet.java-->BCFileSet,6,9,30,30,,,1,16.666666,34.980988,62.905983,10.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,30,30,,,1,16.666666,34.980988,62.905983,10.5,0.35,0,0,6,0.570342,0.000772,6,0,0.570342,0,0.3,15,0.018398,2.601931,-13.871005,-7.927354,1107756,976564,0.094967,0.107725,44.976208,1,0.042712,0.00095,0,0,0.006734,3.25,0.541667,0.188204,0.003565,0.060999,ant,1.7,org.apache.tools.ant.types.resources.BCFileSet,4,5,0,5,19,6,0,5,4,2,57,0,0,0.978494624,0.625,2,4,13.25,2,1,0,0
main\org\apache\tools\ant\taskdefs\optional\extension\ExtraAttribute.java-->ExtraAttribute,2,1,2,50,,,1,50,42.015209,98.660713,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.760456,100,0,,0,,1,0,0,,0,0,1,100,41.825096,100,0,,0,,2,0.190114,0.000257,1,1,0.095057,0.095057,0.5,1,0.011445,1.618541,1.119631,0.639875,1106704,976901,0.095057,0.107687,23.038074,2,0.021879,0.001899,0,0,0,1,0.5,0.567544,0.009561,0.063636,ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.ExtraAttribute,6,1,0,2,11,3,1,1,4,0.6,53,1,0,0,0.666666667,0,0,7.5,1,0.8333,0,0
main\org\apache\tools\ant\taskdefs\optional\vss\MSVSS.java-->MSVSS,18,59,306,19.281046,,,1,5.555555,60.741444,36.681976,123.5,0.403595,46.083332,15.059913,9,8,72,11.111111,,,1,11.111111,1.711027,29.032259,32,0.444444,0,0,9,22,72,30.555555,,,1,11.111111,60.741444,38.035713,25,0.347222,0,0,18,1.711027,0.002317,9,9,0.855513,0.855513,0.19281,153,0.052456,7.418337,-22.7787,-13.018149,1098288,965006,0.095785,0.109015,50.359524,10,0.047825,0.009497,549.523376,0.049701,0.044222,12.361111,0.686728,0.129651,0.118921,0.404723,ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSS,55,3,8,20,106,1313,8,12,9,0.956552707,1133,1,2,0.406593407,0.195454545,0,0,19.12727273,10,1.8545,0,0
main\org\apache\tools\ant\util\regexp\Jdk14RegexpRegexp.java-->Jdk14RegexpRegexp,3,1,6,16.666666,,,2,66.666664,1.045627,84.615387,2.5,0.416667,2,33.333332,1,0,0,,0,0,1,100,0.285171,100,0,,0,,2,1,2,50,,,1,50,0.760456,80,0.5,0.25,0,0,3,0.285171,0.000386,2,1,0.190114,0.095057,0.166667,3,0.000303,0.042806,2.455702,1.403447,1106704,974922,0.095057,0.107906,21.336544,2,0.020263,0.001899,127,0.011486,0.212665,2.333333,0.777778,0.435957,0.014815,0.138889,ant,1.7,org.apache.tools.ant.util.regexp.Jdk14RegexpRegexp,3,2,0,4,19,3,0,4,2,2,136,0,0,0.8,0.666666667,0,0,44.33333333,2,1,0,0
main\org\apache\tools\ant\taskdefs\condition\AntVersion.java-->AntVersion,3,1,6,16.666666,,,2,66.666664,54.467682,73.46154,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,54.467682,73.46154,2.5,0.416667,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.166667,3,0.018816,2.660954,-11.594659,-6.62641,1107756,975552,0.094967,0.107836,40.569057,1,0.038527,0.00095,0,0,0.055461,2.5,0.833333,0.334477,0.000003,0.001713,ant,1.7,org.apache.tools.ant.taskdefs.condition.AntVersion,8,1,0,4,22,0,0,4,6,0.428571429,169,1,0,0,0.625,0,0,19.875,7,1.625,0,0
