"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"inCloseness",46.403252,0.286439827160494,0.111655285761375,0.0124669028384544,0.242718,0.242718,0.243309,0.24919975,0.747341,2.69464764047747,8.86090063514174,2.11417594430791e-22,0
"outCloseness",40.860756,0.252226888888889,0.00709330894759893,5.0315031826087e-05,0.242718,0.24405,0.252465,0.25702025,0.265178,0.107074536201773,1.91656744317263,5.39072619543636e-08,0.00110533471681229
"OutdwReach",1424.63566,8.79404728395062,5.8237993603446,33.9166389895502,1,3,8.4750005,13.08750075,21.866667,0.24329863289575,2.00884886754701,4.30178736176941e-06,0.0444807203710557
"IndwReach",2798.178738,17.2727082592593,35.6770387778237,1272.85109595434,1,1,2,7.74999975,235.166656,3.01257559187851,13.71009451655,8.21090975301862e-21,0
"Betweenness",8358.516658,51.5957818395062,167.379056017277,28015.7483932346,0,0,0,9.28333325,1256.231689,4.88823810547267,29.4908335723059,6.93064746400445e-24,0
"Betweenness2",108.004179,0.666692462962963,3.84909153761876,14.8155056649684,0,0,0.0114155,0.2394495,45.339661,10.3085971486371,115.921674913935,1.2533380805252e-26,0
"EffSize",1169.161603,7.21704693209877,19.155408454993,366.929673077618,0,1.333333,2.6458335,5.25,186.815109,7.01420028546189,59.4122564260222,1.9500637241908e-24,0
"Efficiency",109.230936,0.674265037037037,0.240051472786991,0.0576247095872036,0,0.555556,0.672672,0.8389845,1,-0.760923782687623,3.95155969556149,4.85728683759853e-08,0.169295160287133
"Constraint",53.793414,0.332058111111111,0.257332378422482,0.0662199529845714,0,0.16864825,0.2673575,0.493608,1,1.34830625245944,4.37367692017623,1.14958567230068e-11,0.00044673662690542
"Hierarchy",20.196814,0.131148142857143,0.287747398063986,0.0827985650925938,0,0.00196725,0.011817,0.06487575,1,2.50720149409441,7.72562246309446,4.60752208883617e-21,NA
"Indirects",21.5093,0.132773456790123,0.137575307947758,0.0189269653569205,0,0.006308,0.0871735,0.2188865,0.600637,1.03884347050404,3.30792006500677,8.14126486758822e-11,0.000232581048668079
"wmc",1810,11.1728395061728,11.2501650764499,126.566214247374,1,4,8,15.75,77,3.02186031762082,16.1747794582775,1.87069401354159e-16,1.42395326897526e-05
"dit",385,2.37654320987654,1.29985872189214,1.68963269687907,1,1,2,3,6,0.638443937945172,2.85762656989025,2.25016287895773e-11,4.61377778143701e-05
"noc",104,0.641975308641975,3.49376958135268,12.2064258875853,0,0,0,0,40,9.38314498435596,102.032050251122,2.92238578729564e-26,0
"cbo",1824,11.2592592592593,17.3135338422368,299.75845410628,0,4,7,11,136,4.98493305079971,31.6624748523153,7.76309373959811e-22,8.09935452039667e-11
"rfc",5961,36.7962962962963,30.5693669770491,934.486197377502,2,15,28.5,52,196,1.91613850823435,8.84077449777939,3.38256451959265e-12,0.00831107218260108
"lcom",13031,80.4382716049383,288.174721443401,83044.6700789817,0,0,5,46.75,2446,6.77365498033849,52.4475614591155,5.57805371089135e-25,0
"ca",933,5.75925925925926,17.2377620845607,297.14044168392,0,0,1,4,135,5.45434042303194,35.319482281974,4.94950285337073e-24,0
"ce",958,5.91358024691358,4.89948033970037,24.0049075991105,0,2,5,8,28,1.48011817736374,6.46489177324344,6.15770451105188e-10,0.0461857729827944
"npm",1403,8.66049382716049,9.43112567150065,88.9461314316387,0,3,6,11,68,3.51516084239307,19.6027941601674,7.24169298184633e-18,6.18878580926907e-06
"lcom3",135.79275381,0.83822687537037,0.533280222627104,0.284387795845213,0,0.6,0.75,0.89267676775,2,1.09160432937308,3.78614663685365,4.03811125937467e-13,1.91145137495852e-08
"loc",54029,333.512345679012,366.04641523652,133989.978107507,4,91.25,173.5,465,2040,2.03641832411655,7.66358013810645,1.25856497910927e-14,3.35166542022591e-05
"dam",124.922356784,0.771125659160494,0.393904435075506,0.155160703972154,0,0.67857142875,1,1,1,-1.31856096883168,2.90368717081492,1.35001052465221e-19,0
"moa",121,0.746913580246914,1.41996294411917,2.01629476267157,0,0,0,1,9,3.11645500954642,15.1320739428016,1.01115136511971e-19,1.20230492228757e-11
"mfa",82.272515599,0.507855034561728,0.408564762835241,0.166925165430617,0,0,0.652173913,0.883699634,1,-0.293906183388148,1.30161061368797,2.68808069752721e-14,9.86916437462071e-10
"cam",77.710965673,0.479697318969136,0.24933907981994,0.0621699767254544,0.118518519,0.28983253575,0.422619048,0.666666667,1,0.65753147375042,2.43635020525944,1.68682510373003e-07,0.0495304199006812
"ic",116,0.716049382716049,1.04832985067061,1.09899547580707,0,0,0,1,4,1.52736184196846,4.61640663819418,1.50874627292599e-16,9.48788825283486e-11
"cbm",186,1.14814814814815,2.03149800073348,4.12698412698413,0,0,0,1,11,2.38410917472699,8.90322457243207,1.37343565270721e-18,1.27940213978661e-10
"amc",4731.312846649,29.205634855858,24.5918909785617,604.761101901463,3,14.33333333,23.46153846,35.3075657875,208.1666667,3.14109524448065,19.8065293855177,1.99841070666624e-15,0.000299329260938896
"max_cc",754,4.65432098765432,5.20787863209556,27.1219998466375,0,1,3,6,35,2.48078790318329,11.2323801018694,3.52691548757657e-16,4.5252123026529e-07
"avg_cc",231.207,1.4272037037037,1.01666726767114,1.0336123331539,0,0.8,1.12855,1.77085,6.087,2.24591678417743,9.09981262870998,1.83694853479322e-14,9.56465419916785e-05
