"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"IndwReach",14591.913545,28.4998311425781,41.0520600654626,1685.27163561835,1,2.5,5.833333,58.76798125,259.692627,1.88068003100139,7.42581681979899,2.14077052473267e-29,0
"Betweenness",138878.376724,271.246829539063,1355.06240595368,1836194.12402898,0,0,4,54.3500005,21975.39453,11.1140718225603,153.012469049466,3.27649735065577e-42,0
"Betweenness2",198.986769,0.388646033203125,1.43213637660745,2.05101460120232,0,0,0.033296,0.23362725,22.606228,9.47188864913352,124.692982182521,7.47303709571021e-41,0
"EffSize",2373.209437,4.63517468164062,8.41831394328053,70.8680096476314,0,1,2.5,4.61666675,83.873566,5.98484216521251,47.0189682241453,1.54853228512987e-37,0
"Efficiency",406.450992,0.79384959375,0.261705686671592,0.0684898664362495,0,0.692708,0.875,1,1,-1.75319201178275,5.78464537946713,8.23554664941789e-27,0
"Constraint",217.092542,0.42400887109375,0.300489824266782,0.0902941344878816,0,0.20989375,0.341355,0.555556,1.006944,0.71751829274361,2.54435044466117,1.08306896578728e-17,1.05448671738895e-06
"Hierarchy",98.469879,0.205573860125261,0.347258033728913,0.120588141989271,0,0.0030365,0.043588,0.171067,1,1.73956208884353,4.26699156882935,4.10042725890285e-32,NA
"Indirects",56.036805,0.109446884765625,0.128644767590719,0.0165494762284701,0,0,0.0710745,0.19197475,0.556806,1.11506842639009,3.57324553165562,3.74625027741338e-23,0
"wmc",4602,8.98828125,9.86265066083809,97.2718780577299,1,3,6,11,94,3.75920628988431,24.8520998394428,7.48582625637482e-31,0
"dit",1073,2.095703125,1.27470540464843,1.62487386863992,0,1,2,3,6,0.858889160695259,3.27784891045032,9.79838634152158e-20,2.48490117371603e-12
"noc",313,0.611328125,2.47320446121951,6.11674030699609,0,0,0,0,27,6.51543911597915,53.9605278483341,1.01681153690307e-40,0
"cbo",4486,8.76171875,7.94463839528888,63.1172792318982,0,4,7,11,73,2.92245795564112,17.7255068170944,1.64999530476838e-26,2.70830136095412e-10
"rfc",11627,22.708984375,21.0786263914804,444.308490551614,2,8,17,30,186,2.56433953407286,14.119771096895,6.08950634498129e-26,6.28053165030451e-12
"lcom",34410,67.20703125,288.053688919228,82974.9276999755,0,1,6,35.25,4361,10.5842799365822,138.80826409318,1.00102864056261e-41,0
"ca",1501,2.931640625,5.48054867156915,30.0364137414384,0,1,1,3,69,6.51471870805089,60.9454098596125,2.7421092898826e-37,0
"ce",3293,6.431640625,5.93500468989127,35.2242806690313,0,2,5,9,53,2.0786423775363,11.4235084491284,8.82929255448669e-23,2.4523588271208e-08
"npm",3681,7.189453125,8.94105759152357,79.9425108549413,0,2,4,9,86,3.9905507020308,27.2122765492064,4.22090205212105e-32,0
"lcom3",478.400607333,0.934376186197266,0.679511180625464,0.461735444595011,0,0.5,0.75,2,2,0.59809842318806,2.03072549269227,1.68656919565402e-22,0
"loc",62920,122.890625,147.460246226639,21744.5242172211,5,31,74.5,160.25,1056,2.93500497102917,14.8041876244715,2.66257176440545e-29,0
"dam",365.490079365,0.713847811259766,0.436768362064699,0.19076660210068,0,0,1,1,1,-0.958236522151046,1.98788163102359,1.51650813996278e-32,0
"moa",451,0.880859375,1.31804607050831,1.73724544398239,0,0,0,1,9,2.44254423829255,11.6683921820075,1.05845077995652e-29,0
"mfa",237.889978773,0.464628864791016,0.406711927845355,0.165414592251685,0,0,0.568322981,0.87061915925,1,-0.0813889025708811,1.25243307285906,8.38032728424742e-25,0
"cam",235.266604752,0.45950508740625,0.221041839406442,0.0488594947681834,0.067131328,0.3,0.416666667,0.625,1,0.725045699074478,3.05674855234523,5.66176035648823e-13,8.52515680426214e-05
"ic",215,0.419921875,0.588069242689712,0.345825434197652,0,0,0,1,3,1.1218085450682,3.54930153473845,3.38135143196508e-30,0
"cbm",377,0.736328125,1.36162408558321,1.85402015044031,0,0,0,1,14,3.49160330001443,23.7406752946698,4.91873461845531e-33,0
"amc",6502.011255503,12.6992407334043,12.3573492750139,152.704081104686,1.333333333,6.53409090875,9.1651785715,14.5,138.6666667,4.71368441845084,37.1141206034156,1.70021115381661e-32,0
"max_cc",1172,2.2890625,2.48644810287636,6.18242416829746,0,1,1,3,29,4.17989851896818,33.2547690468288,3.39835182391683e-32,0
"avg_cc",478.4463,0.9344654296875,0.57464962015598,0.330222185945412,0,0.6667,0.8571,1.091675,6.5,2.84276272256656,22.0337461665261,3.97732229688269e-24,1.89626092605977e-13
