"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"EffSize",1245.326661,4.17894852684564,5.98087652583956,35.7708840173387,0,1.28125,2.5,4.62276775,41.988373,4.11685345553341,22.4283844474022,2.38060153500411e-27,1.33226762955019e-15
"Efficiency",238.48962,0.800300738255034,0.273169029349626,0.0746213185958168,0,0.75,0.875,1,1,-1.833490856699,5.73886921922219,5.59456888698572e-22,2.24265050974282e-14
"Constraint",125.132305,0.419907063758389,0.278622876914816,0.0776307075402888,0,0.23491425,0.374136,0.555556,1.006944,0.655007334876562,2.88085785093473,4.87448628412763e-11,0.000294172079870592
"Hierarchy",53.101699,0.192397460144928,0.306323104380329,0.093833844277202,0,0.00568775,0.0701345,0.2084215,1,2.0347051476765,5.70431317859952,1.51102136592185e-24,NA
"Indirects",33.752905,0.113264781879195,0.136533681932641,0.0186414463020836,0,0,0.0574355,0.1963975,0.564834,1.1411968811628,3.62054241815176,3.66090928096794e-18,7.32747196252603e-15
"wmc",2629,8.82214765100671,9.05493407277496,81.9918310623009,1,3,6,11,82,3.41400134717056,21.0969871989207,4.00160519885677e-23,5.38344924194689e-10
"dit",640,2.14765100671141,1.2274955419076,1.50674530540302,0,1,2,3,6,0.811140052154197,3.19728666283305,5.53006281415518e-15,5.54780569150815e-07
"noc",193,0.647651006711409,2.65274354880114,7.03704833570605,0,0,0,0,25,5.84275714472568,41.2116418693771,1.05549253799529e-32,0
"cbo",2511,8.4261744966443,6.41307477558094,41.1275280771925,0,4,7,12,44,1.6584826525233,7.20135255179007,3.6472819156912e-15,5.70217595174949e-05
"rfc",6547,21.9697986577181,19.5212677070066,381.079892888618,2,9,16.5,28,143,2.30225284831699,10.6495431825489,2.21821657410929e-19,1.26049582482857e-06
"lcom",17805,59.748322147651,220.852542516259,48775.8455358959,0,0,5.5,35,2897,8.89523614826763,101.086306968239,8.95815425666158e-33,0
"ca",857,2.8758389261745,4.34784130820203,18.9037240413079,0,1,2,3,40,4.55547273580496,30.8543592388397,3.06146823360449e-27,4.44089209850063e-16
"ce",1888,6.33557046979866,5.29037081978591,27.9880234108422,0,2,5,9,32,1.30395954003866,5.24101746293197,1.56970925969599e-13,1.71935793202849e-06
"npm",2117,7.10402684563758,8.19373480942745,67.137290127223,1,2.25,4,9,77,3.75747415792475,24.3575780604299,1.20419327866394e-24,4.5807801996034e-13
"lcom3",252.105510192,0.845991644939597,0.650710184805967,0.423423744610216,0,0.5,0.696153846,0.9156746035,2,0.782419646180374,2.48744967692655,4.69304704071686e-17,1.80033765673215e-12
"loc",33612,112.791946308725,133.30170206454,17769.3437733035,5,33,71.5,131.5,1000,3.22245297110807,16.831101940248,9.29577827051651e-24,9.66071667107826e-12
"dam",230.160714284,0.772351390214765,0.408597569854243,0.166951974090793,0,0.89285714275,1,1,1,-1.29769955684632,2.75076777026832,4.33384487069832e-27,0
"moa",241,0.808724832214765,1.12231320078699,1.25958692066075,0,0,0,1,7,1.82691936994814,7.33424356164884,1.03912639582739e-21,6.66133814775094e-15
"mfa",133.231645611,0.447086059097315,0.388996781863615,0.151318496300249,0,0,0.5,0.833333333,1,-0.0167942392760832,1.35786039596503,1.86124102840809e-17,0
"cam",130.054375147,0.436424077674497,0.201077583991015,0.0404321947836637,0.094680851,0.285714286,0.416666667,0.555555556,1,0.633593848145045,3.09755241820056,1.08161226008668e-07,0.0300830731065311
"ic",141,0.473154362416107,0.592561167336147,0.351128737034777,0,0,0,1,3,0.930508645945303,3.37962142201446,9.80967828922148e-23,1.11022302462516e-16
"cbm",190,0.63758389261745,1.14718079324909,1.31602377239961,0,0,0,1,8,3.67521157649553,20.4460504262048,3.98262967592522e-27,1.70974345792274e-14
"amc",3510.968002803,11.7817718214866,9.2586710126299,85.7229889201132,2.333333333,6.5,9,13.79375,75.76923077,3.32733234673417,19.0700998431183,7.35370470443983e-23,1.85930363327813e-08
"max_cc",632,2.12080536912752,2.4684207568197,6.09310103269835,0,1,1,2,26,4.74890195299683,36.6180625988399,5.47219866925843e-27,0
"avg_cc",281.8011,0.945641275167785,0.628748914042921,0.395325196910153,0,0.6667,0.875,1.0625,6.5,4.01819100418019,30.7468767526456,3.9852747611543e-23,8.62926397005026e-11
