"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"Broker3",5280.5,6.56778606965174,50.9382095298911,2594.70119011109,0,0,0.5,3,1401.5,25.6869599885133,701.456000622952,4.02530239329825e-52,0
"nBroker3",177.435306,0.301248397283531,0.20492090946595,0.0419925791363521,0,0,0.416667,0.466667,0.5,-0.620209120918765,1.63032250586064,2.95141788335251e-28,NA
"EgoBetween3",2645.616711,3.29056804850746,50.7705851142983,2577.65231284821,0,0,0,0,1432.333374,27.7955789035548,782.639398930464,7.46998573006351e-53,0
"nEgoBetween3",4934.341739,8.37749021901528,15.6025095943532,243.438305641883,0,0,0,10,66.666664,1.74195594109691,4.73678854645695,1.03748680850109e-34,NA
"Degree",4980,6.19402985074627,17.0109382194943,289.372019107452,0,2,3,6,388,15.813873392172,328.739747836066,2.96300474628822e-49,0
"OutDegree",2057,2.55845771144279,3.25929124758215,10.6229794365656,0,1,2,3,54,5.97847500231048,81.2846251055965,6.53853180743065e-38,0
"InDegree",3211,3.99378109452736,16.3756101824835,268.160608848658,0,1,1,3,384,17.2403805452664,374.470070474952,2.05976513324282e-50,0
"Clus.Coef",103.65522,0.164271347068146,0.177464986024702,0.0314938212647476,0,0.019573,0.102632,0.232738,1,1.5189682237799,5.67665047484887,8.58466424676176e-26,NA
"Eigenvec",1.935817,0.00240773258706468,0.0174157325498657,0.000303307740248451,0,9.275e-05,0.000398,0.00183,0.472145,24.6483741297493,660.437570305744,4.640010547985e-52,0
"Power",4588.942504,5.70763993034826,84.7425939075786,7181.30722218478,-331.983154,-2.2301595,-1.85e-05,1.7332395,1422.361206,12.2166172208629,197.443847480402,1.60495168338591e-49,0
"inCloseness",55.554894,0.0690981268656716,0.0225210482881865,0.000507197615998829,0.054466,0.054496,0.054764,0.099137,0.178517,1.16681794876129,3.23727253669078,7.41584365984081e-38,0
"outCloseness",45.467334,0.0565514104477612,0.00325737681260825,1.06105036993179e-05,0.054466,0.054496,0.054704,0.056021,0.063896,1.3019576197186,2.82610038864321,1.95391738380861e-38,0
"OutdwReach",15093.62943,18.7731709328358,24.8411138348341,617.080936555188,1,2,5.9166665,25.0125025,125.271469,1.49844201641042,4.13938085281925,5.11283572060864e-34,0
"IndwReach",53256.188224,66.239040079602,99.8305562643193,9966.13996404343,1,2,6,153.809158,642.983154,1.55128032110143,5.31531067806683,5.24422165989603e-36,0
"Betweenness",673068.072969,837.149344488806,5359.78750478802,28727322.0964818,0,0,4,94.0456945,104911.6484,14.2567959398855,241.941819248495,4.3017846696587e-51,0
"Betweenness2",137.303428,0.170775407960199,0.978238147319676,0.956949872871432,0,0,0.00824,0.091698,18.685772,14.0730776755352,233.882806209582,5.85492054571118e-51,0
"EffSize",4389.111173,5.45909349875622,16.7956337516917,282.093313120966,0,1,2.5,5,385.929291,16.2177803457487,340.811189498092,1.06854735560299e-49,0
"Efficiency",634.810891,0.789565784825871,0.264876203100639,0.0701594029690109,0,0.71607175,0.8723355,1,1,-1.78429636603448,5.78524232341645,5.26239612566446e-33,0
"Constraint",330.826032,0.411475164179104,0.308075141857326,0.0949102930304114,0,0.18865975,0.333279,0.555556,1.125,0.773089066287577,2.56196530913934,2.76809500980152e-23,1.11777143096958e-10
"Hierarchy",152.489852,0.203863438502674,0.351811039795863,0.123771007722247,0,0.002998,0.0317535,0.15634375,1,1.7314187634808,4.19625618160434,4.39287160393243e-39,NA
"Indirects",82.21341,0.102255485074627,0.121067623319573,0.0146573694162501,0,0,0.058559,0.17254525,0.54714,1.1877217121263,3.75071410490959,9.04418410499586e-29,0
"wmc",7680,9.55223880597015,11.6932996945318,136.733257746139,1,3,6,12,166,5.49810685400472,55.6365514958579,3.4309420444228e-40,0
"dit",1712,2.12935323383085,1.32254484285859,1.74912486137185,0,1,2,3,6,0.682609998623431,2.85983339360687,3.44463423669044e-23,0
"noc",494,0.614427860696517,2.83907809498253,8.06036442940962,0,0,0,0,39,8.06204987041098,82.3326520342386,2.26616813526276e-49,0
"cbo",7941,9.87686567164179,10.723561987302,114.994781695508,0,4,7,12,157,5.75113449060341,62.2797899494343,4.70401793907788e-39,0
"rfc",19949,24.8121890547264,25.7324736458492,662.160199934326,2,8,17,32,322,3.7148956590861,30.1835878379145,2.57926152208186e-35,0
"lcom",72555,90.2425373134328,571.601623137243,326728.415573131,0,1,6,34,13617,18.7086599656861,413.616434786306,2.25471893979097e-51,0
"ca",2618,3.25621890547264,7.87868942656643,62.0737470802897,0,1,1,3,153,11.3040250987886,182.555014719643,1.36060678447524e-47,0
"ce",5813,7.23009950248756,7.07092969944514,49.9980468144954,0,3,5,9,76,2.80721307343847,17.899486166541,7.86194106401768e-32,0
"npm",6119,7.61069651741294,10.6299201784954,112.995203001183,0,2,4,9,157,6.07714300160772,65.8850835586138,1.5864218592529e-41,0
"lcom3",775.3773776,0.964399723383085,0.677954314037928,0.459622051922638,0,0.5,0.75,2,2,0.565128891332297,1.9459365976053,5.41074094090855e-28,0
"loc",111061,138.135572139303,185.70943111559,34487.9928052762,4,34,78,171,2077,3.97467207856068,27.8897518874748,1.93066139130975e-38,0
"dam",568.831662189,0.707502067399254,0.44423814703684,0.197347531282725,0,0,1,1,1,-0.916739433903294,1.88623267385392,1.65227337083449e-39,0
"moa",568,0.706467661691542,1.27663472628535,1.62979622435766,0,0,0,1,9,2.99018765312886,14.716042303437,1.72257429537244e-39,0
"mfa",377.532072474,0.469567254320896,0.417063638979798,0.173942078959071,0,0,0.5757142855,0.888888889,1,-0.0792396225233728,1.21201327367274,2.03618782731166e-31,0
"cam",362.663249784,0.451073693761194,0.216520787396242,0.0468812513746885,0.056277056,0.2929166665,0.416666667,0.6,1,0.69739792533238,3.0171093923941,9.41005074172078e-16,1.04278968904303e-07
"ic",363,0.451492537313433,0.636291607603683,0.404867009906879,0,0,0,1,4,1.35754648514141,4.98327475823773,2.84522046043672e-36,0
"cbm",621,0.772388059701492,1.37914867839458,1.90205107711753,0,0,0,1,16,3.38003540610106,24.6158219414953,3.58748526728321e-39,0
"amc",10632.173616576,13.2240965380299,12.0360668979834,144.866906372732,1.5,6.25,9.622529644,15.7343750025,158.6666667,3.93354267382916,33.2478139580756,3.55573131247156e-36,0
"max_cc",2062,2.56467661691542,3.00469471099013,9.02819030625205,0,1,1,3,33,3.97981378095005,28.544304275508,3.57224173799676e-39,0
"avg_cc",788.18,0.980323383084577,0.702917796292146,0.494093428344207,0,0.6667,0.8481,1.144825,8.5,3.81463402006918,28.9570809704259,5.92014289025128e-35,0
