Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
org\gjt\sp\jedit\browser\VFSBrowser.java-->VFSBrowser,20,64,380,16.842106,,,1,5,62.18182,35.699375,158,0.415789,65.5,17.236841,4,2,12,16.666666,,,2,50,4.727273,54.166668,5,0.416667,6,50,18,53,306,17.320261,,,1,5.555555,61.81818,36.480686,126.5,0.413399,22.416666,7.325708,20,7.272727,0.009804,18,4,6.545455,1.454545,0.168421,190,0.142058,20.090055,-124.935791,-5.5863,38865,20799,0.707578,1.322179,80.966606,41.049999,0.293357,0.148732,511.032227,0.678211,3.714387,16.113636,0.805682,0.110296,0.054303,0.425462,jEdit,3.2.1,org.gjt.sp.jedit.browser.VFSBrowser,54,5,0,41,175,1183,21,27,25,0.930333817,1425,0.846153846,5,0.926241135,0.122895623,3,12,24.90740741,11,2.1296,18,1
org\gjt\sp\jedit\options\DockingOptionPane.java-->DockingOptionPane,5,5,20,25,,,1,20,40.363636,56.923077,7.5,0.375,2.5,12.5,1,0,0,,0,0,1,100,8.363636,100,0,,0,,4,4,12,33.333332,,,1,25,39.636364,63.372093,4,0.333333,0,0,5,1.818182,0.002451,4,1,1.454545,0.363636,0.25,10,0.048411,6.846349,-18.982756,-0.848783,38947,20933,0.706088,1.313715,60.600037,34.409534,0.219565,0.124672,146.209518,0.194041,0.014003,3.8,0.76,0.240027,0.02397,0.085483,jEdit,3.2.1,org.gjt.sp.jedit.options.DockingOptionPane,5,6,0,6,51,6,2,5,3,0.75,260,1,1,0.993993994,1,2,4,50,3,1.4,1,1
bsh\Interpreter.java-->Interpreter,41,202,1640,12.317073,,,3,7.317073,30.181818,15.543071,719,0.438415,865.199036,52.756039,31,116,930,12.473118,,,1,3.225806,29.09091,18.912529,407,0.437634,600.044312,64.520889,17,43,272,15.808824,,,3,17.647058,24.363636,23.508772,114.5,0.420956,91.75,33.731617,41,14.909091,0.020098,17,31,6.181818,11.272727,0.123171,820,0.052669,7.448581,1577.635132,70.541389,24258,58899,1.133647,0.466901,39.833336,85.833351,0.144324,0.31099,8640.3125,11.466904,11.30582,32.635418,0.795986,0.08917,0.130859,0.693054,jEdit,3.2.1,bsh.Interpreter,51,1,0,58,132,925,44,21,42,0.776470588,1458,0.117647059,5,0,0.144,0,0,27.25490196,33,1.6667,0,0
org\gjt\sp\jedit\gui\HelpViewer.java-->HelpViewer,9,12,72,16.666666,,,3,33.333332,48.727272,54.251011,30,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,72,16.666666,,,3,33.333332,48.727272,54.251011,30,0.416667,0,0,9,3.272727,0.004412,9,0,3.272727,0,0.166667,36,0.068864,9.738878,-25.913841,-1.158695,75900,20088,0.362319,1.368976,65.800011,1,0.238406,0.003623,0,0,1.735745,7.222222,0.802469,0.142615,0.017502,0.122635,jEdit,3.2.1,org.gjt.sp.jedit.gui.HelpViewer,18,6,0,21,124,117,7,20,6,0.77124183,762,1,0,0.975794251,0.1875,3,6,40.83333333,7,1.5556,5,1
org\gjt\sp\jedit\msg\CreateDockableWindow.java-->CreateDockableWindow,4,3,12,25,,,2,50,21.818182,74.074074,4.5,0.375,3.5,29.166666,2,0,2,0,,,2,100,4.363636,92.307693,1,0.5,0,0,2,1,2,50,,,1,50,20.727272,83.823532,0.5,0.25,0,0,4,1.454545,0.001961,2,2,0.727273,0.727273,0.25,6,0.025149,3.556573,-39.008522,-1.744203,38858,21024,0.707705,1.308029,54.028614,40.766666,0.195756,0.147705,8.939783,0.011864,0.013347,3.125,0.78125,0.301786,0.021252,0.090885,jEdit,3.2.1,org.gjt.sp.jedit.msg.CreateDockableWindow,7,2,0,6,15,9,2,4,7,0.722222222,64,1,1,0.454545455,0.357142857,1,1,7.714285714,1,0.8571,0,0
org\gjt\sp\jedit\options\EditingOptionPane.java-->EditingOptionPane,4,3,12,25,,,1,25,39.636364,69.871796,4.5,0.375,2,16.666666,1,0,0,,0,0,1,100,8.363636,100,0,,0,,3,2,6,33.333332,,,1,33.333332,38.545456,79.699249,2,0.333333,0,0,4,1.454545,0.001961,3,1,1.090909,0.363636,0.25,6,0.036523,5.165081,4.634729,0.207234,38947,20911,0.706088,1.315097,60.709522,34.409534,0.219962,0.124672,24.298485,0.032247,0.032392,3.125,0.78125,0.275048,0.00569,0.046875,jEdit,3.2.1,org.gjt.sp.jedit.options.EditingOptionPane,3,6,0,4,23,1,1,3,1,0.5,330,1,0,0.996987952,1,2,4,105.3333333,3,1.3333,3,1
org\gjt\sp\jedit\textarea\JEditTextArea.java-->JEditTextArea,28,107,756,14.15344,,,2,7.142857,56.363636,30.392157,324.5,0.429233,198.079758,26.201027,18,46,306,15.03268,,,2,11.111111,32.363636,35.317459,130,0.424837,105.166664,34.368191,19,58,342,16.959064,,,1,5.263158,52,35.135136,142,0.415205,106.449997,31.125731,28,10.181818,0.013725,19,18,6.909091,6.545455,0.141534,378,0.181553,25.675459,-216.206177,-9.667307,38697,20828,0.710649,1.320338,76.79995,65.499992,0.278261,0.237319,1093.114014,1.450715,2.477887,23.135136,0.826255,0.105251,0.151559,0.516824,jEdit,3.2.1,org.gjt.sp.jedit.textarea.JEditTextArea,211,4,0,59,430,11469,40,39,169,0.883277962,7612,0.906976744,10,0.755555556,0.084391534,3,9,34.87203791,25,3.0521,45,1
org\gjt\sp\jedit\GUIUtilities.java-->GUIUtilities,50,156,2450,6.367347,,,2,4,60,26.273886,1147,0.468163,760.054382,31.022627,42,116,1722,6.736353,,,2,4.761905,57.454544,29.368031,803,0.466318,423.602386,24.599442,17,35,272,12.867647,,,2,11.764706,49.090908,45.454544,118.5,0.435662,178.083328,65.471817,50,18.181818,0.02451,17,42,6.181818,15.272727,0.063673,1225,0.258153,36.508404,-128.500977,-5.745712,38605,20864,0.712343,1.31806,72.449997,88.250008,0.2625,0.319746,3571.669189,4.740105,7.567212,45.31356,0.906271,0.069837,0.272662,0.482772,jEdit,3.2.1,org.gjt.sp.jedit.GUIUtilities,39,1,0,70,144,725,58,21,34,0.955263158,1492,0.4,1,0,0.135964912,0,0,37,16,2.6923,8,1
org\gjt\sp\jedit\gui\KeyEventWorkaround.java-->KeyEventWorkaround,4,3,12,25,,,2,50,24,71.739128,4.5,0.375,0,0,4,3,12,25,,,2,50,24,71.739128,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.454545,0.001961,0,4,0,1.454545,0.25,6,0.030849,4.362751,0.000009,0,38209,75900,0.719726,0.362319,1,54.783314,0.003623,0.19849,0,0,0.041365,3.125,0.78125,0.280321,0.006748,0.056482,jEdit,3.2.1,org.gjt.sp.jedit.gui.KeyEventWorkaround,4,1,0,5,16,2,5,0,2,1.083333333,179,0.875,0,0,0.333333333,0,0,41.75,20,8.75,5,1
org\gjt\sp\jedit\gui\PastePrevious.java-->PastePrevious,6,11,30,36.666668,,,2,33.333332,46.18182,50,9.5,0.316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,36.666668,,,2,33.333332,46.18182,50,9.5,0.316667,0,0,6,2.181818,0.002941,6,0,2.181818,0,0.366667,15,0.069382,9.81203,-96.367638,-4.308922,75900,20607,0.362319,1.334498,67.066658,1,0.242995,0.003623,0,0,0.029368,4.166667,0.694444,0.202186,0.011219,0.096089,jEdit,3.2.1,org.gjt.sp.jedit.gui.PastePrevious,12,7,0,7,57,52,1,7,10,0.709090909,279,1,2,0.983433735,0.277777778,0,0,21.83333333,3,1.3333,1,1
org\gjt\sp\jedit\EditPane.java-->EditPane,17,60,272,22.058823,,,2,11.764706,52.727272,35.802467,106,0.389706,67.300003,24.742647,6,6,30,20,,,2,33.333332,30.545454,61.764706,12,0.4,12,40,15,48,210,22.857143,,,2,13.333333,49.090908,36.486488,81,0.385714,54.183334,25.801588,17,6.181818,0.008333,15,6,5.454545,2.181818,0.220588,136,0.131734,18.629946,-216.899811,-9.698322,38711,20830,0.710392,1.320211,75.133308,59.166649,0.272222,0.214372,796.57843,1.057171,1.63481,12.857142,0.756303,0.124933,0.115494,0.347633,jEdit,3.2.1,org.gjt.sp.jedit.EditPane,19,5,0,31,132,57,16,22,12,0.595238095,828,1,6,0.973174367,0.210526316,1,1,42.21052632,21,3.2105,5,1
org\gjt\sp\jedit\EBMessage.java-->EBMessage,15,26,210,12.380953,,,2,13.333333,28.727272,47.590363,92,0.438095,0,0,15,26,210,12.380953,,,2,13.333333,28.727272,47.590363,92,0.438095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5.454545,0.007353,0,15,0,5.454545,0.12381,105,0.065075,9.203039,0.000123,0.000005,37612,75900,0.73115,0.362319,1,64.866631,0.003623,0.235024,0,0,1.035857,12.733334,0.848889,0.136035,0.109467,0.335567,jEdit,3.2.1,org.gjt.sp.jedit.EBMessage,6,1,3,29,14,7,29,1,6,0.6,49,1,1,0,0.583333333,0,0,6.833333333,1,0.8333,0,0
org\gjt\sp\jedit\options\AbbrevsOptionPane.java-->AbbrevsOptionPane,6,7,30,23.333334,,,1,16.666666,40.363636,65.294121,11.5,0.383333,3.5,11.666667,1,0,0,,0,0,1,100,8.363636,100,0,,0,,5,6,20,30,,,1,20,39.272728,73.469391,7,0.35,0,0,6,2.181818,0.002941,5,1,1.818182,0.363636,0.233333,15,0.044096,6.236047,-13.302993,-0.594822,38947,20878,0.706088,1.317176,64.516647,34.409534,0.233756,0.124672,297.6073,0.394967,0.067792,4.666667,0.777778,0.219533,0.037745,0.12963,jEdit,3.2.1,org.gjt.sp.jedit.options.AbbrevsOptionPane,7,6,0,9,58,5,4,8,1,0.733333333,300,1,1,0.991017964,0.5,4,12,41.14285714,5,1.7143,1,1
org\gjt\sp\jedit\gui\CloseDialog.java-->CloseDialog,5,9,20,45,,,2,40,47.272728,49.429657,5.5,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,,,2,40,47.272728,49.429657,5.5,0.275,0,0,5,1.818182,0.002451,5,0,1.818182,0,0.45,10,0.070214,9.92974,-89.969215,-4.022827,75900,20574,0.362319,1.336638,69.383301,1,0.251389,0.003623,0,0,0.031275,3.2,0.64,0.222925,0.000909,0.055366,jEdit,3.2.1,org.gjt.sp.jedit.gui.CloseDialog,14,7,0,7,54,65,3,7,4,0.846153846,313,1,1,0.98048048,0.285714286,0,0,20.85714286,3,1.0714,3,1
org\gjt\sp\jedit\search\SearchDialog.java-->SearchDialog,12,28,132,21.212122,,,3,25,50.18182,40.11628,52,0.393939,31.866667,24.141415,1,0,0,,0,0,1,100,2.909091,100,0,,0,,11,23,110,20.90909,,,3,27.272728,50.18182,41.07143,43.5,0.395455,0,0,12,4.363636,0.005882,11,1,4,0.363636,0.212121,66,0.102842,14.544086,-97.267136,-4.349142,38900,20824,0.706941,1.320592,74.266647,37.750011,0.269082,0.136775,556.728943,0.738857,0.902299,9.166667,0.763889,0.124553,0.014762,0.211317,jEdit,3.2.1,org.gjt.sp.jedit.search.SearchDialog,30,7,0,22,137,315,7,20,4,0.830140485,1603,0.888888889,5,0.958883994,0.233333333,2,2,51.53333333,11,2.0333,7,1
gnu\regexp\RETokenLookAhead.java-->RETokenLookAhead,4,4,12,33.333332,,,1,25,11.636364,55.172413,4,0.333333,0,0,1,0,0,,0,0,1,100,11.636364,100,0,,0,,4,4,12,33.333332,,,1,25,11.636364,55.172413,4,0.333333,0,0,4,1.454545,0.001961,4,1,1.454545,0.363636,0.333333,6,0.003053,0.431764,9.70707,0.434036,37264,69320,0.737978,0.396711,15,40.650017,0.054348,0.147283,0,0,0.002212,2.1,0.525,0.403426,0.229517,0.173968,jEdit,3.2.1,gnu.regexp.RETokenLookAhead,2,2,0,6,8,0,1,6,0,0,69,0,1,0.875,0.571428571,1,1,32.5,7,3.5,0,0
gnu\regexp\RESyntax.java-->RESyntax,3,3,6,50,,,1,33.333332,13.454545,84.090912,1.5,0.25,0,0,3,3,6,50,,,1,33.333332,13.454545,84.090912,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.090909,0.001471,0,3,0,1.090909,0.5,3,0.004304,0.608636,-0.00001,0,36941,75900,0.74443,0.362319,1,44.599998,0.003623,0.161594,0,0,0.065505,1.833333,0.611111,0.500126,0.064798,0.203571,jEdit,3.2.1,gnu.regexp.RESyntax,9,1,0,4,18,0,4,1,8,1.015957447,361,0.106382979,16,0,0.40625,0,0,33.88888889,2,1,0,0
org\gjt\sp\jedit\search\AllBufferSet.java-->AllBufferSet,6,7,30,23.333334,,,1,16.666666,39.636364,63.005779,11.5,0.383333,2,6.666667,1,0,0,,0,0,1,100,4.363636,100,0,,0,,5,5,20,25,,,1,20,38.545456,65.838509,7.5,0.375,0,0,6,2.181818,0.002941,5,1,1.818182,0.363636,0.233333,15,0.047545,6.723867,-32.062176,-1.433608,39032,20964,0.70455,1.311773,62.295284,30.34049,0.225708,0.109929,77.75,0.103185,0.408223,4.166667,0.694444,0.21623,0.013262,0.132425,jEdit,3.2.1,org.gjt.sp.jedit.search.AllBufferSet,5,2,0,7,22,4,1,6,3,0.625,93,1,0,0.636363636,0.6,0,0,17.2,4,1.4,0,0
bsh\ReturnControl.java-->ReturnControl,1,0,0,,0,0,1,100,1.090909,100,0,,0,,1,0,0,,0,0,1,100,1.090909,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.363636,0.00049,0,1,0,0.363636,,0,0.000237,0.033541,0.000006,0,24546,75900,1.120345,0.362319,1,36.374222,0.003623,0.131791,0,0,0,1,1,1,1,0,jEdit,3.2.1,bsh.ReturnControl,1,1,0,10,2,0,9,1,1,2,12,0,0,0,1,0,0,9,0,0,0,0
org\gjt\sp\jedit\gui\EditAbbrevDialog.java-->EditAbbrevDialog,3,3,6,50,,,1,33.333332,38.909092,69.934639,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,38.909092,69.934639,1.5,0.25,0,0,3,1.090909,0.001471,3,0,1.090909,0,0.5,3,0.038847,5.493785,-20.44434,-0.914135,75900,20666,0.362319,1.330688,60.000038,1,0.217391,0.003623,0,0,0.004272,1.833333,0.611111,0.436145,0.039653,0.13167,jEdit,3.2.1,org.gjt.sp.jedit.gui.EditAbbrevDialog,5,6,0,6,39,0,3,5,2,0.8,210,1,1,0.99389313,0.32,0,0,40,2,1,0,0
org\gjt\sp\jedit\gui\SelectLineRange.java-->SelectLineRange,5,9,20,45,,,2,40,46.18182,51.417004,5.5,0.275,4,20,1,0,0,,0,0,1,100,10.181818,100,0,,0,,5,9,20,45,,,2,40,46.18182,51.417004,5.5,0.275,4,20,5,1.818182,0.002451,5,1,1.818182,0.363636,0.45,10,0.065857,9.313612,-97.766472,-4.371469,38832,20882,0.708179,1.316924,66.066666,43.51667,0.239372,0.157669,21.678572,0.02877,0.019772,3.166667,0.633333,0.249857,0.116079,0.069354,jEdit,3.2.1,org.gjt.sp.jedit.gui.SelectLineRange,5,7,0,8,52,2,1,8,4,0.5,364,1,1,0.99391172,0.466666667,0,0,70.8,3,1.6,0,0
bsh\BSHSwitchStatement.java-->BSHSwitchStatement,4,4,12,33.333332,,,1,25,20,45.833332,4,0.333333,1.5,12.5,1,0,0,,0,0,1,100,15.272727,100,0,,0,,3,3,6,50,,,1,33.333332,18.545454,65.384613,1.5,0.25,0,0,4,1.454545,0.001961,3,1,1.090909,0.363636,0.333333,6,0.006914,0.977775,131.590134,5.883839,24632,59005,1.116434,0.466062,20.983334,43.822651,0.076027,0.158778,0.080409,0.000107,0.064633,2.75,0.6875,0.369185,0.025852,0.204235,jEdit,3.2.1,bsh.BSHSwitchStatement,2,2,0,10,9,1,1,9,2,2,106,0,0,0.947368421,0.625,2,2,52,1,0.5,0,0
org\gjt\sp\jedit\io\FavoritesVFS.java-->FavoritesVFS,3,2,6,33.333332,,,2,66.666664,38.545456,77.941177,2,0.333333,2,33.333332,1,0,0,,0,0,1,100,36.363636,100,0,,0,,3,2,6,33.333332,,,2,66.666664,38.545456,77.941177,2,0.333333,2,33.333332,3,1.090909,0.001471,3,1,1.090909,0.363636,0.333333,3,0.035394,5.005442,-18.947147,-0.847191,38689,20925,0.710796,1.314217,59.566681,61.36665,0.215821,0.222343,83.437347,0.110733,0.010658,2.5,0.833333,0.401913,0.158111,0.051151,jEdit,3.2.1,org.gjt.sp.jedit.io.FavoritesVFS,10,2,0,5,28,13,3,4,9,0.722222222,230,0.75,1,0.724137931,0.472222222,1,3,21.6,3,1.2,2,1
org\gjt\sp\jedit\options\GeneralOptionPane.java-->GeneralOptionPane,4,4,12,33.333332,,,1,25,44,64.361702,4,0.333333,1,8.333333,1,0,0,,0,0,1,100,8.363636,100,0,,0,,3,2,6,33.333332,,,1,33.333332,43.272728,72.121216,2,0.333333,0,0,4,1.454545,0.001961,3,1,1.090909,0.363636,0.333333,6,0.043806,6.195036,2.300266,0.102853,38947,20970,0.706088,1.311397,56.342896,34.409534,0.204141,0.124672,7.466667,0.009909,0.011852,2.625,0.65625,0.277256,0.002202,0.052305,jEdit,3.2.1,org.gjt.sp.jedit.options.GeneralOptionPane,3,6,0,4,34,1,1,3,1,0.5,370,1,0,0.996987952,1,2,4,118,5,2.6667,0,0
org\gjt\sp\jedit\gui\CurrentDirectoryMenu.java-->CurrentDirectoryMenu,7,18,42,42.857143,,,1,14.285714,49.090908,44.554455,12,0.285714,1.083333,2.579365,1,0,0,,0,0,1,100,18.181818,100,0,,0,,6,10,30,33.333332,,,1,16.666666,48.363636,52.569168,10,0.333333,0,0,7,2.545455,0.003431,6,1,2.181818,0.363636,0.428571,21,0.085966,12.157462,-82.326187,-3.681082,38739,20864,0.709879,1.31806,67.266624,53.116634,0.24372,0.192452,39.220676,0.052051,0.027713,4,0.571429,0.191781,0.010375,0.152878,jEdit,3.2.1,org.gjt.sp.jedit.gui.CurrentDirectoryMenu,2,8,0,10,30,1,2,9,2,2,175,0,0,0.998835856,0.75,2,3,86.5,15,7.5,3,1
org\gjt\sp\jedit\gui\JCheckBoxList.java-->JCheckBoxList,2,0,2,0,,,2,100,2.181818,100,1,0.5,1,50,1,0,0,,0,0,1,100,1.818182,100,0,,0,,1,0,0,,0,0,1,100,0.363636,,0,,0,,2,0.727273,0.00098,1,1,0.363636,0.363636,0,1,0.002057,0.290865,1.000041,0.044715,75625,75625,0.363636,0.363636,2,2,0.007246,0.007246,1,0.001327,0.690113,2,1,0.5,0,0,jEdit,3.2.1,org.gjt.sp.jedit.gui.JCheckBoxList,8,5,0,4,33,28,2,2,7,2,143,0,0,0.992974239,0.5,1,1,16.875,3,1.125,0,0
