Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
org\gjt\sp\jedit\gui\AboutDialog.java-->AboutDialog,4,4,12,33.333332,,,2,50,44.610779,66.816147,4,0.333333,1,8.333333,1,0,0,,0,0,1,100,2.694611,100,0,,0,,3,2,6,33.333332,,,2,66.666664,44.610779,69.626167,2,0.333333,0,0,4,1.197605,0.001534,3,1,0.898204,0.299401,0.333333,6,0.036976,5.229168,-26.303179,-1.373813,111223,41257,0.300298,0.80956,72.433296,2.5,0.216219,0.007463,1,0.000899,0.011513,2.75,0.6875,0.28739,0.004687,0.070431,jEdit,4.1,org.gjt.sp.jedit.gui.AboutDialog,3,7,0,5,27,3,1,5,3,1,110,1,0,0.996960486,0.666666667,0,0,35.33333333,1,0.6667,1,1
org\gjt\sp\util\SegmentBuffer.java-->SegmentBuffer,1,0,0,,0,0,1,100,2.994012,100,0,,0,,1,0,0,,0,0,1,100,2.994012,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.299401,0.000383,0,1,0,0.299401,,0,0.00355,0.502071,0.00007,0.000004,53921,111890,0.619425,0.298507,1,50.109516,0.002985,0.149581,0,0,0,1,1,1,1,0,jEdit,4.1,org.gjt.sp.util.SegmentBuffer,4,2,0,2,6,0,2,0,3,2,83,0,0,0.842105263,0.5625,1,11,19.75,3,1.25,0,0
org\gjt\sp\jedit\BeanShell.java-->BeanShell,24,94,552,17.028986,,,1,4.166667,73.053894,33.795013,229,0.414855,154.711105,28.027374,6,5,30,16.666666,,,2,33.333332,44.610779,78.421051,12.5,0.416667,17.5,58.333332,20,74,380,19.473684,,,2,10,72.155685,35.493374,153,0.402632,103.14167,27.142544,24,7.185629,0.009202,20,6,5.988024,1.796407,0.17029,276,0.122453,17.317478,595.910889,31.124378,53999,41385,0.61853,0.807056,99.333382,82.28334,0.296518,0.245622,11501.76953,10.341272,25.666403,19.230768,0.801282,0.079643,0.058491,0.324185,jEdit,4.1,org.gjt.sp.jedit.BeanShell,22,1,0,29,95,137,9,22,16,0.785714286,1219,0.666666667,2,0,0.20952381,0,0,54.13636364,14,2.0455,2,1
org\gjt\sp\jedit\msg\EditPaneUpdate.java-->EditPaneUpdate,3,4,6,66.666664,,,1,33.333332,21.257484,73.195877,1,0.166667,0,0,2,2,2,100,1,1,1,50,18.562874,80.519478,0,0,0,0,2,1,2,50,,,1,50,9.281437,81.578949,0.5,0.25,0,0,3,0.898204,0.00115,2,2,0.598802,0.598802,0.666667,3,0.020192,2.85563,-28.372753,-1.481907,54089,41720,0.617501,0.800575,60.226196,67.249954,0.17978,0.200746,0,0,0,1.25,0.416667,0.439062,0.151702,0.100491,jEdit,4.1,org.gjt.sp.jedit.msg.EditPaneUpdate,5,2,0,6,13,4,4,3,4,0.875,52,0.25,0,0.5,0.5,1,1,8.6,1,0.6,0,0
org\gjt\sp\jedit\help\HelpTOCPanel.java-->HelpTOCPanel,9,19,72,26.388889,,,1,11.111111,47.60479,54.266212,26.5,0.368056,2.166667,3.009259,1,0,0,,0,0,1,100,2.095808,100,0,,0,,9,19,72,26.388889,,,1,11.111111,47.60479,54.266212,26.5,0.368056,2.166667,3.009259,9,2.694611,0.003451,9,1,2.694611,0.299401,0.263889,36,0.056467,7.985659,-2.916478,-0.152327,54183,41596,0.61643,0.802962,73.416618,54.966625,0.219154,0.164079,2.583333,0.002323,0.048894,6.35,0.705556,0.188328,0.094747,0.237031,jEdit,4.1,org.gjt.sp.jedit.help.HelpTOCPanel,7,5,0,15,59,5,4,15,2,0.633333333,389,1,1,0.990895296,0.371428571,0,0,53.85714286,8,2,0,0
org\gjt\sp\jedit\search\AllBufferSet.java-->AllBufferSet,6,12,30,40,,,1,16.666666,60.179642,55.21978,9,0.3,0.75,2.5,1,0,0,,0,0,1,100,5.688623,100,0,,0,,5,9,20,45,,,1,20,59.281437,57.391304,5.5,0.275,0,0,6,1.796407,0.002301,5,1,1.497006,0.299401,0.4,15,0.062286,8.808513,-20.373383,-1.0641,54331,41539,0.61475,0.804064,79.183304,44.226208,0.236368,0.132019,7.6,0.006833,0.483592,3.75,0.625,0.192539,0.002039,0.073836,jEdit,4.1,org.gjt.sp.jedit.search.AllBufferSet,4,2,0,7,20,0,1,6,3,0,79,1,0,0.7,0.5,1,1,18.5,3,1.25,0,0
org\gjt\sp\jedit\buffer\UndoManager.java-->UndoManager,3,4,6,66.666664,,,1,33.333332,30.838324,66.025642,1,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.666664,,,1,33.333332,30.838324,66.025642,1,0.166667,0,0,3,0.898204,0.00115,3,0,0.898204,0,0.666667,3,0.031095,4.39744,-51.460361,-2.687771,111890,41331,0.298507,0.80811,67.609497,1,0.201819,0.002985,0,0,0,1.333333,0.444444,0.367384,0.00031,0.049745,jEdit,4.1,org.gjt.sp.jedit.buffer.UndoManager,14,1,0,8,32,29,6,7,11,0.653846154,485,1,3,0,0.223214286,0,0,33.07142857,8,3.5,1,1
bsh\ReturnControl.java-->ReturnControl,1,0,0,,0,0,1,100,0.898204,100,0,,0,,1,0,0,,0,0,1,100,0.898204,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.299401,0.000383,0,1,0,0.299401,,0,0.000045,0.006414,0.000012,0.000001,36178,111890,0.923213,0.298507,1,42.767101,0.002985,0.127663,0,0,0,1,1,1,1,0,jEdit,4.1,bsh.ReturnControl,1,1,0,10,2,0,9,1,1,2,12,0,0,0,1,0,0,9,0,0,0,0
org\gjt\sp\jedit\gui\BufferSwitcher.java-->BufferSwitcher,2,2,2,100,1,1,1,50,42.215569,90.967743,0,0,0,0,1,0,0,,0,0,1,100,5.389222,100,0,,0,,2,2,2,100,1,1,1,50,42.215569,90.967743,0,0,0,0,2,0.598802,0.000767,2,1,0.598802,0.299401,1,1,0.025702,3.63479,-32.989799,-1.723055,54147,41593,0.616839,0.80302,71.01664,58.249943,0.21199,0.17388,0,0,0,1,0.5,0.603034,0.182576,0.062061,jEdit,4.1,org.gjt.sp.jedit.gui.BufferSwitcher,4,5,0,6,17,0,4,5,2,0.5,61,1,1,0.995856354,0.416666667,0,0,13.75,2,1,0,0
org\gjt\sp\jedit\buffer\OffsetManager.java-->OffsetManager,4,2,12,16.666666,,,2,50,29.940121,70.921989,5,0.416667,1.5,12.5,1,0,0,,0,0,1,100,3.293413,100,0,,0,,3,1,6,16.666666,,,2,66.666664,29.940121,76.92308,2.5,0.416667,0,0,4,1.197605,0.001534,3,1,0.898204,0.299401,0.166667,6,0.028112,3.975582,-20.559082,-1.073799,54298,41679,0.615124,0.801363,65.226196,46.476196,0.194705,0.138735,5.435714,0.004887,0.122397,3.375,0.84375,0.266232,0.002186,0.031182,jEdit,4.1,org.gjt.sp.jedit.buffer.OffsetManager,27,1,0,7,39,87,3,6,19,0.873931624,1342,1,3,0,0.230452675,0,0,48.03703704,15,3.9259,1,1
org\gjt\sp\jedit\msg\MacrosChanged.java-->MacrosChanged,2,0,2,0,,,2,100,9.281437,88.571426,1,0.5,1,50,1,0,0,,0,0,1,100,4.491018,100,0,,0,,1,0,0,,0,0,1,100,5.988024,100,0,,0,,2,0.598802,0.000767,1,1,0.299401,0.299401,0,1,0.007988,1.129611,1.000191,0.05224,53847,111556,0.620276,0.299401,2,55.883286,0.00597,0.166816,0.467262,0.00042,0.001369,2,1,0.5,0,0,jEdit,4.1,org.gjt.sp.jedit.msg.MacrosChanged,1,2,0,4,2,0,2,2,1,2,5,0,0,1,1,0,0,4,0,0,0,0
org\gjt\sp\jedit\search\CharIndexedSegment.java-->CharIndexedSegment,3,2,6,33.333332,,,2,66.666664,10.479042,72.916664,2,0.333333,0,0,3,2,6,33.333332,,,2,66.666664,10.479042,72.916664,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.898204,0.00115,0,3,0,0.898204,0.333333,3,0.014243,2.014223,0.000139,0.000007,53804,111890,0.620772,0.298507,1,60.566597,0.002985,0.180796,0,0,0.002669,2.333333,0.777778,0.389897,0.00727,0.079365,jEdit,4.1,org.gjt.sp.jedit.search.CharIndexedSegment,6,1,0,4,7,0,3,1,6,0.133333333,118,1,0,0,0.5,0,0,18.16666667,4,2,0,0
org\gjt\sp\jedit\pluginmgr\PluginManagerProgress.java-->PluginManagerProgress,2,0,2,0,,,2,100,41.317364,99.280579,1,0.5,1,50,1,0,0,,0,0,1,100,0.598802,100,0,,0,,2,0,2,0,,,2,100,41.317364,99.280579,1,0.5,1,50,2,0.598802,0.000767,2,1,0.598802,0.299401,0,1,0.020094,2.841789,-2.519047,-0.13157,111223,40943,0.300298,0.815768,70.083305,2.5,0.209204,0.007463,213,0.191509,0.227704,2,1,0.555556,0.278072,0,jEdit,4.1,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,19,6,0,12,60,125,11,8,7,0.916666667,336,1,1,0.97309417,0.197368421,3,6,16.15789474,3,1.0526,0,0
bsh\LHS.java-->LHS,14,56,182,30.76923,,,1,7.142857,17.065868,22.440945,63,0.346154,13.25,7.28022,8,15,56,26.785715,,,1,12.5,14.371258,36.363636,20.5,0.366071,3.5,6.25,8,23,56,41.07143,,,1,12.5,16.766466,30.270269,16.5,0.294643,4.5,8.035714,14,4.191617,0.005368,8,8,2.39521,2.39521,0.307692,91,0.005879,0.831375,761.925415,39.795303,36047,90945,0.926568,0.367255,29.666681,70.142845,0.088557,0.209382,72.561317,0.06524,0.102437,7.84375,0.560268,0.162447,0.06842,0.446387,jEdit,4.1,bsh.LHS,8,1,0,15,32,0,8,9,3,0.766233766,356,0,1,0,0.375,0,0,42.125,1,0.375,0,0
gnu\regexp\RETokenWordBoundary.java-->RETokenWordBoundary,2,1,2,50,,,1,50,11.077845,72.549019,0.5,0.25,0,0,1,0,0,,0,0,1,100,11.077845,100,0,,0,,1,0,0,,0,0,1,100,4.191617,100,0,,0,,2,0.598802,0.000767,1,1,0.299401,0.299401,0.5,1,0.002677,0.378627,1.175909,0.061418,51890,111223,0.643669,0.300298,2.5,55.899982,0.007463,0.166866,0,0,0,1.25,0.625,0.549975,0.001375,0.048535,jEdit,4.1,gnu.regexp.RETokenWordBoundary,3,2,0,4,8,0,1,3,0,0.75,151,0.5,0,0.777777778,0.444444444,1,2,48,18,7.3333,0,0
org\gjt\sp\jedit\gui\AddAbbrevDialog.java-->AddAbbrevDialog,5,10,20,50,,,1,20,46.407185,56.985294,5,0.25,4.333333,21.666666,1,0,0,,0,0,1,100,3.293413,100,0,,0,,4,7,12,58.333332,,,1,25,46.107784,59.00383,2.5,0.208333,0,0,5,1.497006,0.001917,4,1,1.197605,0.299401,0.5,10,0.048857,6.909455,-40.029194,-2.090722,54175,41571,0.616521,0.803445,74.833313,55.716618,0.223383,0.166318,172.84285,0.155403,0.012976,2.9,0.58,0.270892,0.039753,0.146219,jEdit,4.1,org.gjt.sp.jedit.gui.AddAbbrevDialog,5,6,0,7,34,2,3,6,1,0.8,202,1,2,0.99389313,0.35,0,0,38.4,1,0.8,0,0
bsh\BSHFormalParameter.java-->BSHFormalParameter,5,7,20,35,,,1,20,16.167665,45.378151,6.5,0.325,2,10,3,2,6,33.333332,,,1,33.333332,14.670659,84.482758,2,0.333333,0,0,2,1,2,50,,,1,50,14.371258,78.688522,0.5,0.25,0,0,5,1.497006,0.001917,2,3,0.598802,0.898204,0.35,10,0.001435,0.202911,184.645813,9.644036,36276,91002,0.920719,0.367025,21.400002,53.108395,0.063881,0.158533,5.333333,0.004795,0.001938,3,0.6,0.296821,0.032627,0.202349,jEdit,4.1,bsh.BSHFormalParameter,3,2,0,9,7,1,3,6,1,1,30,0,0,0.947368421,0.666666667,1,2,8,1,0.3333,0,0
bsh\BSHWhileStatement.java-->BSHWhileStatement,3,3,6,50,,,1,33.333332,15.568862,52,1.5,0.25,0,0,1,0,0,,0,0,1,100,13.173653,100,0,,0,,2,1,2,50,,,1,50,14.371258,85.714287,0.5,0.25,0,0,3,0.898204,0.00115,2,1,0.598802,0.299401,0.5,3,0.001108,0.156633,175.876175,9.185998,36283,91006,0.920541,0.367009,20.900002,51.44173,0.062388,0.153557,0,0,0,1.666667,0.555556,0.405565,0.002669,0.102222,jEdit,4.1,bsh.BSHWhileStatement,2,2,0,10,7,1,1,9,1,1,79,0,0,0.947368421,0.625,1,1,38,1,0.5,0,0
org\gjt\sp\jedit\proto\jeditresource\Handler.java-->Handler,1,0,0,,0,0,1,100,1.197605,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.197605,100,0,,0,,1,0.299401,0.000383,1,0,0.299401,0,,0,0.001608,0.227467,0.050963,0.002662,111890,41154,0.298507,0.811586,52.80957,1,0.157641,0.002985,0,0,0,1,1,1,1,0,jEdit,4.1,org.gjt.sp.jedit.proto.jeditresource.Handler,2,2,0,1,5,1,0,1,2,2,14,0,0,0.923076923,0.75,0,0,6,1,0.5,0,0
org\gjt\sp\jedit\buffer\FoldHandler.java-->FoldHandler,7,5,42,11.904762,,,2,28.571428,30.538921,69.387756,18.5,0.440476,6.5,15.476191,6,4,30,13.333333,,,2,33.333332,21.257484,82.558136,13,0.433333,3,10,2,1,2,50,,,1,50,29.640718,77.34375,0.5,0.25,0,0,7,2.095808,0.002684,2,6,0.598802,1.796407,0.119048,21,0.030711,4.343167,-21.559019,-1.126026,54087,41683,0.617524,0.801286,64.309525,69.333305,0.191969,0.206965,218.194946,0.19618,0.078645,5.4375,0.776786,0.304889,0.382626,0.220799,jEdit,4.1,org.gjt.sp.jedit.buffer.FoldHandler,11,1,3,7,29,33,6,5,8,0.633333333,141,0.666666667,0,0,0.185714286,0,0,11.54545455,3,1.4545,1,1
org\gjt\sp\jedit\gui\HistoryModel.java-->HistoryModel,10,18,90,20,,,2,20,50.598801,47.875355,36,0.4,9.333333,10.37037,8,11,56,19.642857,,,2,25,46.107784,61.847389,22.5,0.401786,3,5.357143,3,4,6,66.666664,,,1,33.333332,46.407185,64.315353,1,0.166667,0,0,10,2.994012,0.003834,3,8,0.898204,2.39521,0.2,45,0.070991,10.039708,-4.054226,-0.211752,53991,41608,0.618622,0.80273,69.583305,84.28334,0.207711,0.251592,49.585964,0.044583,0.148785,7.318182,0.731818,0.160076,0.161412,0.165783,jEdit,4.1,org.gjt.sp.jedit.gui.HistoryModel,9,1,0,12,45,8,10,3,8,0.6875,294,0.833333333,0,0,0.333333333,0,0,31,10,3,2,1
gnu\regexp\RETokenRepeated.java-->RETokenRepeated,3,3,6,50,,,1,33.333332,11.077845,60.655739,1.5,0.25,0,0,1,0,0,,0,0,1,100,11.077845,100,0,,0,,2,1,2,50,,,1,50,5.688623,79.166664,0.5,0.25,0,0,3,0.898204,0.00115,2,1,0.598802,0.299401,0.5,3,0.003068,0.433817,2.17602,0.113653,51890,111222,0.643669,0.3003,3,55.899982,0.008955,0.166866,0,0,0,1.333333,0.444444,0.426986,0.001336,0.13138,jEdit,4.1,gnu.regexp.RETokenRepeated,7,2,0,4,21,0,1,3,0,0.541666667,300,1,1,0.538461538,0.333333333,1,3,41.28571429,16,4.7143,0,0
gnu\regexp\REMatchEnumeration.java-->REMatchEnumeration,2,1,2,50,,,1,50,11.077845,78.723404,0.5,0.25,0,0,1,0,0,,0,0,1,100,11.077845,100,0,,0,,2,1,2,50,,,1,50,11.077845,78.723404,0.5,0.25,0,0,2,0.598802,0.000767,2,1,0.598802,0.299401,0.5,1,0.002848,0.402734,7.240157,0.378153,52223,103896,0.639565,0.321475,14,55.399982,0.041791,0.165373,0,0,0,1.166667,0.583333,0.612799,0.277291,0.050427,jEdit,4.1,gnu.regexp.REMatchEnumeration,6,1,0,3,11,9,1,3,5,0.488888889,135,1,3,0,0.333333333,0,0,20,6,1.6667,0,0
bsh\BSHType.java-->BSHType,14,36,182,19.78022,,,1,7.142857,19.760479,27.272728,73,0.401099,23.166666,12.728938,8,9,56,16.071428,,,1,12.5,15.868263,48.623852,23.5,0.419643,0,0,6,9,30,30,,,1,16.666666,18.562874,46.616543,10.5,0.35,0,0,14,4.191617,0.005368,6,8,1.796407,2.39521,0.197802,91,0.004636,0.655633,500.311981,26.131254,36259,90986,0.921151,0.367089,24.950003,57.358402,0.074478,0.171219,32.818687,0.029507,0.246064,10.25,0.732143,0.141881,0.074671,0.345344,jEdit,4.1,bsh.BSHType,6,2,0,16,14,3,8,8,5,0.666666667,92,1,0,0.782608696,0.444444444,0,0,13.83333333,1,0.8333,0,0
gnu\regexp\RETokenOneOf.java-->RETokenOneOf,4,5,12,41.666668,,,1,25,11.077845,57.8125,3.5,0.291667,0,0,1,0,0,,0,0,1,100,11.077845,100,0,,0,,3,2,6,33.333332,,,1,33.333332,5.688623,70.370369,2,0.333333,0,0,4,1.197605,0.001534,3,1,0.898204,0.299401,0.416667,6,0.003206,0.45343,3.382901,0.176689,51890,110888,0.643669,0.301205,4,55.899982,0.01194,0.166866,0,0,0.000599,1.875,0.46875,0.425002,0.031433,0.289469,jEdit,4.1,gnu.regexp.RETokenOneOf,5,2,0,5,22,0,1,4,0,0.125,206,1,0,0.7,0.35,1,3,39.8,11,4,0,0
bsh\BSHArrayDimensions.java-->BSHArrayDimensions,9,30,72,41.666668,,,1,11.111111,19.760479,25.78125,21,0.291667,3.366667,4.675926,2,1,2,50,,,1,50,15.269461,86.440681,0.5,0.25,0,0,7,19,42,45.238094,,,1,14.285714,19.461079,32.994923,11.5,0.27381,0,0,9,2.694611,0.003451,7,2,2.095808,0.598802,0.416667,36,0.004439,0.627824,732.330322,38.249554,36282,90944,0.920567,0.367259,29.500011,52.025059,0.08806,0.155299,1.77381,0.001595,0.002726,4.666667,0.518519,0.183485,0.003327,0.282715,jEdit,4.1,bsh.BSHArrayDimensions,4,2,0,10,21,2,2,8,3,0.555555556,176,0.333333333,0,0.857142857,0.5,1,1,42.25,1,0.75,0,0
gnu\regexp\CharIndexedString.java-->CharIndexedString,1,0,0,,0,0,1,100,11.077845,100,0,,0,,1,0,0,,0,0,1,100,11.077845,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.299401,0.000383,0,1,0,0.299401,,0,0.002458,0.347545,-0.000021,-0.000001,51890,111890,0.643669,0.298507,1,55.899982,0.002985,0.166866,0,0,0,1,1,1,1,0,jEdit,4.1,gnu.regexp.CharIndexedString,4,1,0,2,7,0,1,1,3,0.222222222,62,1,0,0,0.666666667,0,0,13.75,3,1.75,0,0
