Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
org\gjt\sp\jedit\proto\jeditresource\PluginResURLConnection.java-->PluginResURLConnection,4,6,12,50,,,2,50,43.648209,74.03315,3,0.25,3,25,1,0,0,,0,0,1,100,0.325733,,0,,0,,3,6,6,100,1,1,1,33.333332,43.322475,73.888885,0,0,0,0,4,1.302932,0.001685,3,1,0.977199,0.325733,0.5,6,0.034009,4.8096,-38.930641,-13.3137,94249,22693,0.325733,1.35284,76.899986,2,0.249675,0.006494,236,0.251219,0.623789,2.5,0.625,0.315027,0.009978,0.118637,jEdit,4,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,5,29,2,1,4,4,0.5625,197,1,0,0.935483871,0.466666667,1,7,37.6,8,2.2,1,1
org\gjt\sp\jedit\Buffer.java-->Buffer,62,292,3782,7.720783,,,3,4.83871,72.638435,24.640884,1745,0.461396,1253.698486,33.149086,50,170,2450,6.938776,,,3,6,60.260586,29.458599,1140,0.465306,722.655945,29.496161,24,84,552,15.217391,,,2,8.333333,67.752441,36.173912,234,0.423913,275.166656,49.849033,62,20.19544,0.026116,24,50,7.81759,16.286646,0.077208,1891,0.26469,37.432827,-23.946184,-8.189239,45562,22892,0.673807,1.34108,99.79995,103.416672,0.324026,0.335768,6014.755859,6.402627,12.274208,55.729729,0.898867,0.058627,0.177129,0.613498,jEdit,4,org.gjt.sp.jedit.Buffer,150,1,0,117,337,10339,93,46,116,0.936533411,4593,0.760869565,13,0,0.080909091,0,0,29.31333333,30,3.44,18,1
org\gjt\sp\jedit\JARClassLoader.java-->JARClassLoader,9,21,72,29.166666,,,1,11.111111,53.420197,54.125412,25.5,0.354167,6,8.333333,5,9,20,45,,,1,20,46.905537,68.571426,5.5,0.275,0.5,2.5,6,11,30,36.666668,,,1,16.666666,50.162865,58.333332,9.5,0.316667,1,3.333333,9,2.931596,0.003791,6,5,1.954397,1.628664,0.291667,36,0.065126,9.21014,-27.757374,-9.492608,45633,22995,0.672759,1.335073,78.066658,76.666664,0.253463,0.248918,14.846282,0.015804,0.312012,5.454545,0.606061,0.191288,0.172862,0.195989,jEdit,4,org.gjt.sp.jedit.JARClassLoader,14,2,0,14,95,21,8,9,8,0.692307692,973,1,1,0.853333333,0.58974359,1,6,68.07142857,11,2.0714,1,1
org\gjt\sp\jedit\gui\DefaultInputHandler.java-->DefaultInputHandler,7,14,42,33.333332,,,1,14.285714,50.488598,54.195805,14,0.333333,2.25,5.357143,2,2,2,100,1,1,1,50,45.276875,74.731186,0,0,0,0,6,8,30,26.666666,,,2,33.333332,30.618893,59.493671,11,0.366667,4.5,15,7,2.28013,0.002949,6,2,1.954397,0.651466,0.333333,21,0.06025,8.520701,-14.137373,-4.834771,45634,23066,0.672744,1.330963,72.10952,75.583328,0.234122,0.2454,46.304638,0.049291,0.06122,4.4375,0.633929,0.221464,0.126606,0.176791,jEdit,4,org.gjt.sp.jedit.gui.DefaultInputHandler,11,3,0,8,54,0,2,7,10,0.625,541,1,0,0.666666667,0.303030303,1,4,47.81818182,21,5.0909,1,1
org\gjt\sp\jedit\options\EditingOptionPane.java-->EditingOptionPane,5,4,20,20,,,2,40,45.602608,69.306931,8,0.4,2.5,12.5,1,0,0,,0,0,1,100,8.794788,100,0,,0,,4,3,12,25,,,2,50,44.625408,78.285713,4.5,0.375,0,0,5,1.628664,0.002106,4,1,1.302932,0.325733,0.2,10,0.034139,4.827958,-41.41935,-14.164801,45948,22991,0.668147,1.335305,77.783318,40.650024,0.252543,0.131981,15.557895,0.016561,0.040764,4.1,0.82,0.218936,0.006498,0.043617,jEdit,4,org.gjt.sp.jedit.options.EditingOptionPane,3,6,0,5,24,1,1,4,1,0.5,371,1,0,0.996987952,1,2,4,118.6666667,3,1.3333,1,1
org\gjt\sp\jedit\textarea\JEditTextArea.java-->JEditTextArea,29,125,812,15.394089,,,3,10.344828,59.283386,30.89983,343.5,0.42303,224.078568,27.595882,20,62,380,16.31579,,,2,10,36.482086,34.890965,159,0.418421,119.666664,31.491228,19,65,342,19.005848,,,2,10.526316,55.700325,36.38298,138.5,0.404971,132.850006,38.845028,29,9.446254,0.012216,19,20,6.188925,6.514658,0.153941,406,0.156359,22.112471,-36.196835,-12.378778,45668,22922,0.672243,1.339325,93.049965,76.450012,0.30211,0.248214,1289.959351,1.373144,2.39588,23.961538,0.82626,0.094774,0.140104,0.472244,jEdit,4,org.gjt.sp.jedit.textarea.JEditTextArea,248,4,0,70,482,16336,53,37,193,0.879170739,9106,0.775862069,10,0.724215247,0.076315789,3,14,35.48387097,29,3.2581,23,1
bsh\BSHFormalParameters.java-->BSHFormalParameters,4,4,12,33.333332,,,1,25,16.612377,51,4,0.333333,1.333333,11.111111,2,1,2,50,,,1,50,14.983713,92,0.5,0.25,0,0,2,1,2,50,,,1,50,14.983713,92,0.5,0.25,0,0,4,1.302932,0.001685,2,2,0.651466,0.651466,0.333333,6,0.001337,0.189126,-1.195341,-0.408789,29660,75674,1.035064,0.405688,20.900002,49.728634,0.067857,0.161457,1.527778,0.001626,0.000767,2.75,0.6875,0.351142,0.018231,0.1776,jEdit,4,bsh.BSHFormalParameters,2,2,0,9,6,1,3,6,1,1,54,0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,0,0
bsh\ReflectManager.java-->ReflectManager,2,1,2,50,,,1,50,7.81759,82.758621,0.5,0.25,0,0,1,0,0,,0,0,1,100,7.166124,100,0,,0,,1,0,0,,0,0,1,100,2.28013,100,0,,0,,2,0.651466,0.000842,1,1,0.325733,0.325733,0.5,1,0.001,0.141389,1,0.341985,29346,94249,1.046139,0.325733,2,51.095299,0.006494,0.165894,0,0,0,1.25,0.625,0.596931,0.006388,0.091429,jEdit,4,bsh.ReflectManager,4,1,1,4,11,6,2,2,4,0.666666667,36,1,1,0,0.5,0,0,7.75,2,1,0,0
org\gjt\sp\jedit\pluginmgr\PluginManager.java-->PluginManager,3,2,6,33.333332,,,1,33.333332,41.69381,94.117645,2,0.333333,0.5,8.333333,1,0,0,,0,0,1,100,0.977199,100,0,,0,,2,1,2,50,,,1,50,41.69381,96.240601,0.5,0.25,0,0,3,0.977199,0.001264,2,1,0.651466,0.325733,0.333333,3,0.023811,3.367348,-62.705841,-21.444464,94249,22687,0.325733,1.353198,76.633293,2,0.248809,0.006494,16,0.017032,0.001064,2.166667,0.722222,0.475099,0.071391,0.170968,jEdit,4,org.gjt.sp.jedit.pluginmgr.PluginManager,11,6,0,12,63,27,8,8,1,0.775,559,1,0,0.984871407,0.363636364,0,0,49.09090909,9,1.6364,0,0
bsh\BSHPrimaryExpression.java-->BSHPrimaryExpression,4,5,12,41.666668,,,1,25,17.589577,45.762711,3.5,0.291667,0.333333,2.777778,1,0,0,,0,0,1,100,13.680781,100,0,,0,,3,3,6,50,,,1,33.333332,16.286646,65.789474,1.5,0.25,0,0,4,1.302932,0.001685,3,1,0.977199,0.325733,0.416667,6,0.001808,0.255626,-7.873786,-2.692718,29664,75660,1.034925,0.405763,23.233334,48.811974,0.075433,0.15848,0.027778,0.00003,0.000058,2,0.5,0.313022,0.000123,0.11892,jEdit,4,bsh.BSHPrimaryExpression,2,2,0,8,8,1,1,7,1,2,50,0,0,0.947368421,0.625,1,1,24,1,0.5,0,0
org\gjt\sp\jedit\Java14.java-->Java14,4,4,12,33.333332,,,2,50,48.208469,72.195122,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,2,50,48.208469,72.195122,4,0.333333,0,0,4,1.302932,0.001685,4,0,1.302932,0,0.333333,6,0.038868,5.496803,-48.562141,-16.607529,94556,22405,0.324675,1.37023,76.399971,1,0.248052,0.003247,0,0,0.064665,2.75,0.6875,0.276938,0.002479,0.051598,jEdit,4,org.gjt.sp.jedit.Java14,3,1,0,9,19,3,0,9,2,1,54,1,0,0,0.333333333,0,0,16.66666667,3,1.3333,2,1
org\gjt\sp\jedit\EBMessage.java-->EBMessage,18,34,306,11.111111,,,2,11.111111,28.664495,40.552994,136,0.444444,0,0,18,34,306,11.111111,,,2,11.111111,28.664495,40.552994,136,0.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5.863192,0.007582,0,18,0,5.863192,0.111111,153,0.070528,9.97411,-0.000017,-0.000006,44768,94556,0.685758,0.324675,1,74.449982,0.003247,0.241721,0,0,0.841078,15.583333,0.865741,0.109604,0.084569,0.331315,jEdit,4,org.gjt.sp.jedit.EBMessage,6,1,3,31,14,7,31,1,6,0.6,49,1,1,0,0.583333333,0,0,6.833333333,1,0.8333,1,1
org\gjt\sp\jedit\options\AbbrevsOptionPane.java-->Abbrev,1,0,0,,0,0,1,100,1.302932,100,0,,0,,1,0,0,,0,0,1,100,1.302932,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.325733,0.000421,0,1,0,0.325733,,0,0.001655,0.233996,-0.000015,-0.000005,45957,94556,0.668016,0.324675,1,28.502346,0.003247,0.09254,0,0,0,1,1,1,1,0,jEdit,4,org.gjt.sp.jedit.options.AbbrevsOptionPane,14,6,0,11,77,51,5,10,1,0.817307692,516,1,1,0.980740741,0.5,4,12,35.28571429,3,1.4286,0,0
org\gjt\sp\jedit\gui\AboutDialog.java-->AboutDialog,4,4,12,33.333332,,,2,50,45.602608,66.037735,4,0.333333,1,8.333333,1,0,0,,0,0,1,100,2.931596,100,0,,0,,3,2,6,33.333332,,,2,66.666664,45.602608,68.965515,2,0.333333,0,0,4,1.302932,0.001685,3,1,0.977199,0.325733,0.333333,6,0.039334,5.56262,-54.98695,-18.804718,94249,22699,0.325733,1.352482,77.199974,2,0.250649,0.006494,0.5,0.000532,0.01043,2.75,0.6875,0.287679,0.004713,0.070958,jEdit,4,org.gjt.sp.jedit.gui.AboutDialog,3,7,0,5,27,3,1,5,3,1,110,1,0,0.996946565,0.666666667,0,0,35.33333333,1,0.6667,0,0
org\gjt\sp\jedit\search\SearchDialog.java-->SearchDialog,17,61,272,22.42647,,,2,11.764706,55.700325,34.337349,105.5,0.387868,39.116665,14.381127,2,0,2,0,,,2,100,9.771987,83.333336,1,0.5,0,0,15,43,210,20.476191,,,2,13.333333,55.700325,37.012985,83.5,0.397619,0,0,17,5.537459,0.007161,15,2,4.885993,0.651466,0.224265,136,0.117552,16.624372,11.198103,3.829584,45861,22928,0.669414,1.338974,90.716621,47.46666,0.294534,0.154113,200.624634,0.213562,0.441155,12.735294,0.749135,0.116361,0.052688,0.356703,jEdit,4,org.gjt.sp.jedit.search.SearchDialog,39,7,0,28,155,517,7,26,8,0.828007519,1788,0.892857143,5,0.947750363,0.210526316,4,8,44.12820513,14,2.1282,1,1
gnu\regexp\RETokenLookAhead.java-->RETokenLookAhead,3,3,6,50,,,1,33.333332,11.074919,59.649124,1.5,0.25,0,0,1,0,0,,0,0,1,100,11.074919,100,0,,0,,2,1,2,50,,,1,50,5.863192,78.260872,0.5,0.25,0,0,3,0.977199,0.001264,2,1,0.651466,0.325733,0.5,3,0.003169,0.448096,2.404994,0.822472,43687,93942,0.702726,0.326797,3,52.866642,0.00974,0.171645,0,0,0,1.333333,0.444444,0.433747,0.001621,0.140212,jEdit,4,gnu.regexp.RETokenLookAhead,3,2,0,5,11,0,1,4,0,0,87,0,1,0.777777778,0.444444444,1,2,27.33333333,7,3,0,0
gnu\regexp\RESyntax.java-->RESyntax,3,2,6,33.333332,,,1,33.333332,12.052117,84.090912,2,0.333333,0,0,3,2,6,33.333332,,,1,33.333332,12.052117,84.090912,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.977199,0.001264,0,3,0,0.977199,0.333333,3,0.004336,0.613256,0.000013,0.000005,43684,94556,0.702774,0.324675,1,54.03331,0.003247,0.175433,0,0,0.061318,2,0.666667,0.476866,0.058601,0.177249,jEdit,4,gnu.regexp.RESyntax,9,1,0,4,18,0,4,1,8,1.015625,368,0.104166667,17,0,0.40625,0,0,34.55555556,2,1,0,0
org\gjt\sp\jedit\search\AllBufferSet.java-->AllBufferSet,6,13,30,43.333332,,,1,16.666666,62.214985,56.508877,8.5,0.283333,0.583333,1.944444,1,0,0,,0,0,1,100,5.537459,100,0,,0,,5,10,20,50,,,1,20,61.237785,58.566978,5,0.25,0,0,6,1.954397,0.002527,5,1,1.628664,0.325733,0.433333,15,0.063602,8.994718,-14.714444,-5.032121,46017,22954,0.667145,1.337458,83.783272,37.242886,0.272024,0.120918,7.976191,0.008491,0.540129,3.333333,0.555556,0.198138,0.002377,0.089172,jEdit,4,org.gjt.sp.jedit.search.AllBufferSet,5,2,0,7,24,0,1,6,3,0.625,99,1,0,0.636363636,0.6,0,0,18.4,4,1.4,0,0
org\gjt\sp\jedit\textarea\FoldVisibilityManager.java-->FoldVisibilityManager,11,50,110,45.454544,,,1,9.090909,55.048859,42.462311,30,0.272727,13.833333,12.575758,5,13,20,65,,,1,20,13.029316,51.948051,3.5,0.175,0,0,7,24,42,57.142857,,,1,14.285714,54.071663,47.42857,9,0.214286,6,14.285714,11,3.583062,0.004634,7,5,2.28013,1.628664,0.454545,55,0.087643,12.394608,2.889913,0.988307,45748,22939,0.671068,1.338332,86.299965,59.116608,0.280195,0.191937,287.932983,0.306501,0.166598,6.166667,0.560606,0.180725,0.079477,0.349629,jEdit,4,org.gjt.sp.jedit.textarea.FoldVisibilityManager,21,1,0,14,53,0,9,7,21,0.492857143,1726,1,3,0,0.25170068,0,0,80.85714286,31,8.5714,1,1
bsh\ReturnControl.java-->ReturnControl,1,0,0,,0,0,1,100,0.977199,100,0,,0,,1,0,0,,0,0,1,100,0.977199,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.325733,0.000421,0,1,0,0.325733,,0,0.000054,0.00769,0.00001,0.000003,29571,94556,1.038179,0.324675,1,40.536915,0.003247,0.131613,0,0,0,1,1,1,1,0,jEdit,4,bsh.ReturnControl,1,1,0,10,2,0,9,1,1,2,12,0,0,0,1,0,0,9,0,0,0,0
org\gjt\sp\jedit\gui\BufferSwitcher.java-->BufferSwitcher,2,2,2,100,1,1,1,50,42.996742,90.410957,0,0,0,0,1,0,0,,0,0,1,100,5.863192,100,0,,0,,2,2,2,100,1,1,1,50,42.996742,90.410957,0,0,0,0,2,0.651466,0.000842,2,1,0.651466,0.325733,1,1,0.026705,3.776655,-50.138973,-17.146782,45769,23010,0.67076,1.334203,75.649971,54.366608,0.245617,0.176515,0,0,0,1,0.5,0.603317,0.182761,0.062272,jEdit,4,org.gjt.sp.jedit.gui.BufferSwitcher,4,5,0,6,16,0,4,5,2,0.5,54,1,1,0.995856354,0.416666667,0,0,12,2,1,0,0
org\gjt\sp\jedit\buffer\OffsetManager.java-->OffsetManager,4,2,12,16.666666,,,2,50,28.664495,68.217056,5,0.416667,1.5,12.5,1,0,0,,0,0,1,100,3.583062,100,0,,0,,3,1,6,16.666666,,,2,66.666664,28.664495,74.576271,2.5,0.416667,0,0,4,1.302932,0.001685,3,1,0.977199,0.325733,0.166667,6,0.029092,4.114221,-6.698243,-2.290699,45905,23121,0.668772,1.327797,68.661896,43.549999,0.222928,0.141396,5.485714,0.005839,0.124474,3.375,0.84375,0.266781,0.002256,0.03222,jEdit,4,org.gjt.sp.jedit.buffer.OffsetManager,28,1,0,7,39,46,3,6,21,0.902777778,1223,1,3,0,0.254464286,0,0,42.10714286,16,3.0714,7,1
org\gjt\sp\jedit\options\FirewallOptionPane.java-->FirewallOptionPane,3,2,6,33.333332,,,1,33.333332,43.648209,75.706215,2,0.333333,1,16.666666,1,0,0,,0,0,1,100,8.794788,100,0,,0,,2,1,2,50,,,1,50,42.671009,87.333336,0.5,0.25,0,0,3,0.977199,0.001264,2,1,0.651466,0.325733,0.333333,3,0.027631,3.907548,-38.057659,-13.015152,45948,23019,0.668147,1.333681,74.366638,40.650021,0.24145,0.131981,7.157895,0.007619,0.000199,2.166667,0.722222,0.35498,0.002137,0.031357,jEdit,4,org.gjt.sp.jedit.options.FirewallOptionPane,9,6,0,4,27,10,2,3,3,0.75,181,1,0,0.988059701,0.5,2,4,18.44444444,1,0.8889,0,0
org\gjt\sp\jedit\View.java-->View,58,233,3306,7.047792,,,2,3.448276,63.192181,24.433249,1536.5,0.464761,927.20636,28.046169,50,193,2450,7.877551,,,2,4,62.540718,26.337448,1128.5,0.460612,589.597595,24.065208,21,73,420,17.380953,,,3,14.285714,56.351791,38.105728,173.5,0.413095,165.46666,39.396824,58,18.892508,0.024431,21,50,6.840391,16.286646,0.070478,1653,0.250284,35.395443,-72.068962,-24.646511,45557,22913,0.673881,1.339851,95.049957,104.249992,0.308604,0.338474,3700.345703,3.938968,6.289227,52.070423,0.897766,0.065272,0.237699,0.553808,jEdit,4,org.gjt.sp.jedit.View,57,6,0,132,209,1298,118,37,42,0.948891626,1532,0.482758621,9,0.920114123,0.083102493,1,1,25.36842105,19,2.5439,14,1
org\gjt\sp\jedit\io\VFS.java-->VFS,20,74,380,19.473684,,,1,5,67.100975,39.388145,153,0.402632,51.200001,13.473684,16,50,240,20.833334,,,1,6.25,54.723125,45.161289,95,0.395833,25.083334,10.451389,9,30,72,41.666668,,,1,11.111111,64.495117,46.91943,21,0.291667,8.166667,11.342592,20,6.514658,0.008425,9,16,2.931596,5.211726,0.194737,190,0.121822,17.228222,-32.075653,-10.969396,45604,22933,0.673187,1.338682,88.366608,85.083344,0.286905,0.276245,1115.679443,1.187626,2.33888,14.860001,0.743,0.129224,0.17043,0.413608,jEdit,4,org.gjt.sp.jedit.io.VFS,32,1,4,31,70,400,24,14,26,0.961876833,504,0.454545455,0,0,0.261290323,0,0,14.40625,5,1.5938,0,0
org\gjt\sp\jedit\gui\JEditMetalTheme.java-->JEditMetalTheme,1,0,0,,0,0,1,100,41.69381,100,0,,0,,1,0,0,,0,0,1,100,41.69381,100,0,,0,,1,0,0,,0,0,1,100,41.69381,100,0,,0,,1,0.325733,0.000421,1,1,0.325733,0.325733,,0,0.020549,2.906069,-27.798973,-9.506835,45647,23025,0.672552,1.333333,73.316635,73.166664,0.238041,0.237554,0,0,0,1,1,1,1,0,jEdit,4,org.gjt.sp.jedit.gui.JEditMetalTheme,8,3,0,1,14,16,1,1,8,0.714285714,49,1,0,0.911392405,1,0,0,4.875,1,0.875,0,0
