Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
bsh\collection\CollectionIterator.java-->CollectionIterator,1,0,0,,0,0,1,100,0.527704,100,0,,0,,1,0,0,,0,0,1,100,0.527704,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.263852,0.000306,0,1,0,0.263852,,0,0.00001,0.001428,-0.000018,-0.000002,143641,144020,0.263852,0.263158,1,2,0.002632,0.005263,0,0,0,1,1,1,1,0,jEdit,4.2,bsh.collection.CollectionIterator,4,1,0,2,15,0,1,1,3,0.333333333,54,1,0,0,0.75,0,0,12.25,4,1.5,0,0
org\gjt\sp\jedit\buffer\PositionManager.java-->PositionManager,1,0,0,,0,0,1,100,20.580475,100,0,,0,,1,0,0,,0,0,1,100,20.580475,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.263852,0.000306,0,1,0,0.263852,,0,0.010541,1.490721,-0.000012,-0.000001,74603,144020,0.508022,0.263158,1,71.866631,0.002632,0.189123,0,0,0,1,1,1,1,0,jEdit,4.2,org.gjt.sp.jedit.buffer.PositionManager,5,1,0,4,17,0,4,2,4,0.375,130,0.5,0,0,0.533333333,0,0,24.6,4,2,0,0
bsh\JJTParserState.java-->JJTParserState,2,2,2,100,1,1,1,50,18.205805,69,0,0,0,0,2,2,2,100,1,1,1,50,18.205805,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.527704,0.000612,0,2,0,0.527704,1,1,0.003532,0.49946,0.000034,0.000004,48809,144020,0.776496,0.263158,1,77.116638,0.002632,0.202939,0,0,0,1,0.5,0.537854,0.000078,0.03715,jEdit,4.2,bsh.JJTParserState,12,1,0,3,25,0,2,1,0,0.436363636,218,1,0,0,0.395833333,0,0,16.75,3,1.3333,0,0
gnu\regexp\REFilterReader.java-->REFilterReader,3,2,6,33.333332,,,1,33.333332,9.762533,75.510201,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,9.762533,75.510201,2,0.333333,0,0,3,0.791557,0.000917,3,0,0.791557,0,0.333333,3,0.001766,0.249796,22.183449,2.810474,144020,134567,0.263158,0.281644,15,1,0.039474,0.002632,0,0,0.000698,2,0.666667,0.518209,0.088817,0.217094,jEdit,4.2,gnu.regexp.REFilterReader,5,3,0,4,18,8,0,4,5,0.375,176,1,2,0.818181818,0.366666667,2,3,33,7,2.6,0,0
org\gjt\sp\jedit\syntax\ParserRule.java-->ParserRule,5,7,20,35,,,1,20,12.137203,64.788734,6.5,0.325,1.5,7.5,3,3,6,50,,,1,33.333332,4.485488,58.620689,1.5,0.25,0,0,3,2,6,33.333332,,,1,33.333332,11.081794,80.769234,2,0.333333,0.5,8.333333,5,1.319261,0.001529,3,3,0.791557,0.791557,0.35,10,0.005179,0.732381,36.667461,4.645489,72027,133434,0.526192,0.284036,16.333334,65.616592,0.042982,0.172675,3.5,0.002443,0.003025,2.833333,0.566667,0.334458,0.09122,0.246892,jEdit,4.2,org.gjt.sp.jedit.syntax.ParserRule,11,1,0,7,22,43,4,4,9,0.751851852,364,0,4,0,0.533333333,0,0,29.63636364,5,1.4545,1,1
org\gjt\sp\jedit\pluginmgr\ManagePanel.java-->ManagePanel,2,2,2,100,1,1,1,50,41.952507,95.209579,0,0,0,0,1,0,0,,0,0,1,100,2.37467,100,0,,0,,2,2,2,100,1,1,1,50,41.952507,95.209579,0,0,0,0,2,0.527704,0.000612,2,1,0.527704,0.263852,1,1,0.018782,2.656146,99.62336,12.621523,75070,51365,0.504862,0.737857,82.883308,59.399937,0.218114,0.156316,0,0,0,1,0.5,0.646617,0.112109,0.114583,jEdit,4.2,org.gjt.sp.jedit.pluginmgr.ManagePanel,9,5,0,11,58,20,10,8,2,0.875,308,0.666666667,2,0.987897126,0.296296296,0,0,32.55555556,1,0.8889,1,1
org\gjt\sp\jedit\options\ShortcutsOptionPane.java-->ShortcutsOptionPane,5,9,20,45,,,1,20,43.799473,58.86525,5.5,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,,,1,20,43.799473,58.86525,5.5,0.275,0,0,5,1.319261,0.001529,5,0,1.319261,0,0.45,10,0.035395,5.005658,369.531616,46.816849,144020,50593,0.263158,0.749115,86.883278,1,0.22864,0.002632,0,0,0.005015,3.1,0.62,0.247117,0.010873,0.106853,jEdit,4.2,org.gjt.sp.jedit.options.ShortcutsOptionPane,12,6,0,12,62,38,4,12,1,0.8,334,1,1,0.983823529,0.25,4,12,26.41666667,4,1.6667,1,1
org\gjt\sp\jedit\buffer\ContentManager.java-->ContentManager,1,0,0,,0,0,1,100,20.580475,100,0,,0,,1,0,0,,0,0,1,100,20.580475,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.263852,0.000306,0,1,0,0.263852,,0,0.010541,1.490721,-0.000036,-0.000005,74603,144020,0.508022,0.263158,1,71.866631,0.002632,0.189123,0,0,0,1,1,1,1,0,jEdit,4.2,org.gjt.sp.jedit.buffer.ContentManager,11,1,0,2,17,0,2,0,8,0.25,383,1,0,0,0.436363636,0,0,33.45454545,4,1.8182,0,0
org\gjt\sp\jedit\gui\CompleteWord.java-->CompleteWord,10,40,90,44.444443,,,1,10,54.353561,39.845261,25,0.277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,90,44.444443,,,1,10,54.353561,39.845261,25,0.277778,0,0,10,2.638522,0.003058,10,0,2.638522,0,0.444444,45,0.073437,10.385618,-52.043663,-6.593536,144020,50893,0.263158,0.7447,98.349983,1,0.258816,0.002632,0,0,0.160872,5.95,0.595,0.149093,0.019156,0.208263,jEdit,4.2,org.gjt.sp.jedit.gui.CompleteWord,18,5,0,17,98,123,4,17,3,0.784313725,639,1,3,0.972712681,0.194444444,3,4,34.16666667,15,2.7778,0,0
org\gjt\sp\jedit\options\ContextOptionPane.java-->ContextAddDialog,6,11,30,36.666668,,,2,33.333332,45.118732,50.74184,9.5,0.316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,36.666668,,,2,33.333332,45.118732,50.74184,9.5,0.316667,0,0,6,1.583113,0.001835,6,0,1.583113,0,0.366667,15,0.043799,6.194131,326.670197,41.386631,144020,50970,0.263158,0.743575,86.88327,1,0.22864,0.002632,0,0,0.016859,4.166667,0.694444,0.204257,0.010246,0.102129,jEdit,4.2,org.gjt.sp.jedit.options.ContextOptionPane,11,6,0,8,53,25,2,8,1,0.716666667,349,1,0,0.985272459,0.5,3,5,30.18181818,6,1.9091,0,0
org\gjt\sp\jedit\msg\PropertiesChanged.java-->PropertiesChanged,2,0,2,0,,,2,100,43.535622,90.163933,1,0.5,1,50,1,0,0,,0,0,1,100,41.688656,100,0,,0,,1,0,0,,0,0,1,100,6.596306,100,0,,0,,2,0.527704,0.000612,1,1,0.263852,0.263852,0,1,0.019657,2.779947,1.000002,0.126693,74513,143641,0.508636,0.263852,2,86.000015,0.005263,0.226316,5.253469,0.003667,0.012056,2,1,0.5,0,0,jEdit,4.2,org.gjt.sp.jedit.msg.PropertiesChanged,1,2,0,12,2,0,10,2,1,2,5,0,0,1,1,0,0,4,0,0,0,0
org\gjt\sp\jedit\Abbrevs.java-->Abbrevs,11,43,110,39.090908,,,1,9.090909,55.672825,39.587242,33.5,0.304545,17.666666,16.060606,3,2,6,33.333332,,,1,33.333332,44.063324,85.204079,2,0.333333,2,33.333332,10,41,90,45.555557,,,1,10,55.672825,40.190475,24.5,0.272222,12,13.333333,11,2.902375,0.003364,10,3,2.638522,0.791557,0.390909,55,0.077475,10.956658,65.018242,8.237317,74885,51283,0.506109,0.739036,96.349991,87.166672,0.253553,0.229386,443.780396,0.309768,0.057359,6.26923,0.56993,0.156489,0.097182,0.240859,jEdit,4.2,org.gjt.sp.jedit.Abbrevs,19,1,0,13,99,61,4,11,9,0.722222222,777,0.777777778,0,0,0.111111111,0,0,39.42105263,14,2.8947,0,0
bsh\JavaCharStream.java-->JavaCharStream,3,3,6,50,,,1,33.333332,18.205805,66.346153,1.5,0.25,0,0,3,3,6,50,,,1,33.333332,18.205805,66.346153,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.791557,0.000917,0,3,0,0.791557,0.5,3,0.003603,0.509497,-0.000015,-0.000002,48430,144020,0.782573,0.263158,1,78.116638,0.002632,0.20557,0,0,0.062663,1.833333,0.611111,0.4192,0.020596,0.115192,jEdit,4.2,bsh.JavaCharStream,31,1,0,3,44,139,3,0,25,0.470588235,1283,0.705882353,0,0,0.301075269,0,0,39.83870968,7,1.4516,0,0
org\gjt\sp\jedit\gui\FloatingWindowContainer.java-->FloatingWindowContainer,3,0,6,0,,,3,100,21.372032,81.818184,3,0.5,4,66.666664,2,0,2,0,,,2,100,21.108179,93.023254,1,0.5,1,100,3,0,6,0,,,3,100,21.372032,81.818184,3,0.5,4,66.666664,3,0.791557,0.000917,3,2,0.791557,0.527704,0,3,0.014666,2.074065,98.926216,12.5332,74968,51537,0.505549,0.735394,69.659515,73.333321,0.183315,0.192982,27.013493,0.018856,0.003869,3,1,0.36,0.121653,0,jEdit,4.2,org.gjt.sp.jedit.gui.FloatingWindowContainer,13,6,0,9,38,62,5,8,9,0.8125,177,1,2,0.98173516,0.307692308,3,3,12.30769231,2,1,2,1
org\gjt\sp\jedit\syntax\DefaultTokenHandler.java-->DefaultTokenHandler,6,9,30,30,,,1,16.666666,22.691294,71.074379,10.5,0.35,1.666667,5.555555,4,4,12,33.333332,,,1,25,21.899736,80.582527,4,0.333333,0,0,2,1,2,50,,,1,50,3.430079,72.222221,0.5,0.25,0,0,6,1.583113,0.001835,2,4,0.527704,1.055409,0.3,15,0.015854,2.242118,22.553831,2.857399,74221,132703,0.510637,0.2856,12.83333,74.033318,0.033772,0.194825,10.022294,0.006996,0.028476,4,0.666667,0.270224,0.005839,0.269963,jEdit,4.2,org.gjt.sp.jedit.syntax.DefaultTokenHandler,9,1,2,8,12,28,4,4,6,0.75,91,1,3,0,0.37037037,0,0,8.777777778,3,1.3333,0,0
org\gjt\sp\jedit\menu\RecentDirectoriesProvider.java-->RecentDirectoriesProvider,4,8,12,66.666664,1.333333,2,1,25,44.59103,55.409836,2,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,66.666664,1.333333,2,1,25,44.59103,55.409836,2,0.166667,0,0,4,1.055409,0.001223,4,0,1.055409,0,0.666667,6,0.040024,5.660318,151.056641,19.137728,144020,50975,0.263158,0.743502,85.466621,1,0.224912,0.002632,0,0,0.000571,2,0.5,0.301328,0.007931,0.094887,jEdit,4.2,org.gjt.sp.jedit.menu.RecentDirectoriesProvider,3,1,0,11,29,3,2,11,3,2,157,0,0,0,0.666666667,0,0,51.33333333,10,3.6667,0,0
org\gjt\sp\jedit\syntax\Token.java-->Token,8,8,56,14.285714,,,2,25,22.427441,69.10569,24,0.428571,2.5,4.464286,7,4,42,9.523809,,,3,42.857143,22.427441,75.221237,19,0.452381,0,0,1,0,0,,0,0,1,100,2.638522,100,0,,0,,8,2.110818,0.002446,1,7,0.263852,1.846966,0.142857,28,0.017264,2.441537,15.48394,1.961698,73079,133082,0.518617,0.284787,11.833331,77.833344,0.03114,0.204825,27.649374,0.0193,0.092523,6.375,0.796875,0.199286,0.016859,0.251663,jEdit,4.2,org.gjt.sp.jedit.syntax.Token,6,1,1,10,16,11,9,1,4,1.128571429,183,0,2,0,0.32,0,0,24.83333333,2,0.8333,1,1
org\gjt\sp\jedit\options\PluginManagerOptionPane.java-->PluginManagerOptionPane,3,3,6,50,,,1,33.333332,43.799473,67.206474,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,43.799473,67.206474,1.5,0.25,0,0,3,0.791557,0.000917,3,0,0.791557,0,0.5,3,0.028826,4.076665,17.576136,2.226763,144020,50613,0.263158,0.748819,83.633301,1,0.220088,0.002632,0,0,0.000915,1.833333,0.611111,0.353177,0.001546,0.028901,jEdit,4.2,org.gjt.sp.jedit.options.PluginManagerOptionPane,5,6,0,8,45,0,5,6,1,0.805555556,318,1,1,0.994056464,0.5,3,5,60.8,6,2.6,0,0
org\gjt\sp\jedit\buffer\FoldHandler.java-->FoldHandler,9,11,72,15.277778,,,2,22.222221,34.300793,61.611374,30.5,0.423611,18.5,25.694445,7,6,42,14.285714,,,2,28.571428,24.802111,77.049179,18,0.428571,3,7.142857,3,2,6,33.333332,,,1,33.333332,32.453827,73.652695,2,0.333333,1,16.666666,9,2.37467,0.002752,3,7,0.791557,1.846966,0.152778,36,0.033885,4.792029,-334.326782,-42.356663,74954,51455,0.505643,0.736566,76.87619,77.249985,0.202306,0.203289,270.948914,0.189128,0.081513,6.95,0.772222,0.223993,0.265991,0.241766,jEdit,4.2,org.gjt.sp.jedit.buffer.FoldHandler,13,1,3,13,34,52,10,4,10,0.8125,168,0.5,0,0,0.178571429,1,1,11.61538462,4,1.4615,0,0
org\gjt\sp\jedit\gui\StatusBar.java-->StatusBar,17,81,272,29.779411,,,1,5.882353,56.200527,35.678391,95.5,0.351103,27.366667,10.061275,11,38,110,34.545456,,,1,9.090909,32.717678,41.891891,36,0.327273,7.166667,6.515152,10,34,90,37.777779,,,1,10,54.617413,42.2449,28,0.311111,7.7,8.555555,17,4.485488,0.005199,10,11,2.638522,2.902375,0.297794,136,0.099917,14.130412,-75.71386,-9.592371,74937,51284,0.505758,0.739022,96.266655,81.583336,0.253333,0.214693,155.029022,0.108214,0.106123,11.714286,0.689076,0.118434,0.117338,0.304468,jEdit,4.2,org.gjt.sp.jedit.gui.StatusBar,23,5,0,38,113,153,31,18,12,0.903846154,1127,0.923076923,2,0.967407407,0.173913043,1,7,46.86956522,19,3.087,0,0
org\gjt\sp\jedit\Mode.java-->Mode,13,35,156,22.435898,,,1,7.692307,61.213718,47.346939,60.5,0.387821,18,11.538462,8,16,56,28.571428,,,1,12.5,50.395779,65.635742,20,0.357143,0,0,6,7,30,23.333334,,,2,33.333332,57.519791,61.064426,11.5,0.383333,6,20,13,3.430079,0.003976,6,8,1.583113,2.110818,0.224359,78,0.067594,9.559224,55.458206,7.026133,74864,51312,0.506251,0.738619,91.216614,92.25,0.240044,0.242763,650.585632,0.454123,1.072147,9.392857,0.722527,0.141535,0.126324,0.262387,jEdit,4.2,org.gjt.sp.jedit.Mode,13,1,0,17,30,26,12,6,13,0.733333333,278,1,3,0,0.338461538,0,0,20,5,2.2308,3,1
org\gjt\sp\jedit\help\HelpIndex.java-->HelpIndex,7,22,42,52.380951,,,1,14.285714,49.34037,47.222221,10,0.238095,2,4.761905,1,0,0,,0,0,1,100,1.583113,100,0,,0,,6,20,30,66.666664,,,1,16.666666,49.34037,47.948719,5,0.166667,0,0,7,1.846966,0.002141,6,1,1.583113,0.263852,0.52381,21,0.055832,7.895905,-444.202026,-56.27702,75251,51322,0.503648,0.738475,88.433334,45.650017,0.232719,0.120132,10.280159,0.007176,0.005038,3.428571,0.489796,0.191322,0.010209,0.1516,jEdit,4.2,org.gjt.sp.jedit.help.HelpIndex,11,1,0,11,57,23,3,8,7,0.533333333,513,1,0,0,0.35,0,0,45.36363636,3,1.1818,0,0
org\gjt\sp\jedit\TextUtilities.java-->TextUtilities,8,16,56,28.571428,,,1,12.5,33.773087,54.237289,20,0.357143,6.5,11.607142,5,9,20,45,,,1,20,25.065964,60.509556,5.5,0.275,0,0,4,3,12,25,,,1,25,30.343008,73.248405,4.5,0.375,0.5,4.166667,8,2.110818,0.002446,4,5,1.055409,1.319261,0.285714,28,0.040734,5.760624,-145.870667,-18.480705,74971,51460,0.505529,0.736494,76.659523,74.366653,0.201736,0.195702,14.46995,0.0101,0.059308,5.388889,0.673611,0.190622,0.108593,0.173387,jEdit,4.2,org.gjt.sp.jedit.TextUtilities,15,1,0,11,50,105,7,5,14,1.071428571,896,0.375,0,0,0.304761905,0,0,58.2,31,7.4,2,1
gnu\regexp\CharIndexedReader.java-->CharIndexedReader,2,1,2,50,,,1,50,9.762533,92.5,0.5,0.25,0,0,2,1,2,50,,,1,50,9.762533,92.5,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.527704,0.000612,0,2,0,0.527704,0.5,1,0.001627,0.230103,0.000017,0.000002,69097,144020,0.548504,0.263158,1,61.549984,0.002632,0.161974,0,0,0,1.25,0.625,0.707429,0.047996,0.179487,jEdit,4.2,gnu.regexp.CharIndexedReader,5,1,0,3,12,0,2,1,3,0.46875,272,1,0,0,0.6,0,0,51.8,10,3.8,0,0
org\gjt\sp\util\Log.java-->Log,81,359,6480,5.540123,,,3,3.703704,62.005276,19.79781,3060.5,0.472299,0,0,81,359,6480,5.540123,,,3,3.703704,62.005276,19.79781,3060.5,0.472299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,21.372032,0.024771,0,81,0,21.372032,0.055401,3240,0.246361,34.840721,0.000012,0.000002,70988,144020,0.533893,0.263158,1,137.499985,0.002632,0.361842,0,0,7.057498,75.913582,0.937205,0.045712,0.241362,0.554531,jEdit,4.2,org.gjt.sp.util.Log,16,1,0,112,50,62,112,2,7,0.88627451,456,0.588235294,1,0,0.142857143,0,0,26.4375,7,2.3125,0,0
org\gjt\sp\jedit\syntax\DummyTokenHandler.java-->DummyTokenHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000011,0.000001,144020,144020,0.263158,0.263158,1,1,0.002632,0.002632,0,0,0,0,0,0,,0,jEdit,4.2,org.gjt.sp.jedit.syntax.DummyTokenHandler,4,1,0,3,5,6,1,2,3,1,15,0,1,0,0.533333333,0,0,2.5,1,0.5,0,0
org\gjt\sp\jedit\options\DockingOptionPane.java-->DockingOptionPane,2,0,2,0,,,2,100,7.124011,96.428574,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,7.124011,96.428574,1,0.5,0,0,2,0.527704,0.000612,2,0,0.527704,0,0,1,0.003261,0.461219,-2.176713,-0.275773,144020,50476,0.263158,0.750852,63.511955,1,0.167137,0.002632,0,0,0.001047,2,1,0.5,0,0,jEdit,4.2,org.gjt.sp.jedit.options.DockingOptionPane,5,6,0,3,29,8,1,3,3,0.625,109,1,1,0.994056464,1,4,12,20.4,1,0.8,0,0
