Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
java\org\apache\lucene\analysis\standard\ParseException.java,2,1,2,50,,,1,50,2.006689,66.666664,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.003345,100,0,,0,,2,0.668896,0.000776,1,1,0.334448,0.334448,0.5,1,0.000157,0.022136,0.999915,0.192115,81681,89401,0.366058,0.334448,2,10.583332,0.006667,0.035278,0,0,0,1,0.5,0.784722,0.012748,0.25,lucene,2,org.apache.lucene.analysis.standard.ParseException,5,4,0,2,18,0,1,1,4,0.55,380,0.4,1,0.866666667,0.4,1,1,74,14,4.8,1,1
java\org\apache\lucene\search\MultiPhraseQuery.java,9,18,72,25,,,1,11.111111,42.140469,44.055943,27,0.375,6.166667,8.564815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,,,1,20,36.120399,49.769585,7,0.35,0,0,9,3.010033,0.003494,5,4,1.672241,1.337793,0.25,36,0.042869,6.062654,-1.105355,-0.212373,83738,80485,0.357066,0.371498,14.83333,12.666667,0.049444,0.042222,6.794913,0.007626,0.078288,5.666667,0.62963,0.1521,0.007293,0.165306,lucene,2,org.apache.lucene.search.MultiPhraseQuery,17,2,0,12,55,12,3,10,13,0.625,404,1,0,0.428571429,0.158823529,2,4,22.52941176,7,2.0588,1,1
java\org\apache\lucene\store\IndexOutput.java,15,29,210,13.809524,,,1,6.666667,39.130436,41.342754,90.5,0.430952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5.016722,0.005823,0,15,0,5.016722,0.138095,105,0.037776,5.342324,-1.253698,-0.240875,38881,89700,0.769013,0.333333,1,76.504768,0.003333,0.255016,0,0,0.435383,11.566667,0.771111,0.128615,0.064709,0.332694,lucene,2,org.apache.lucene.store.IndexOutput,14,1,1,18,17,91,18,0,14,2,189,0,0,0,0.297619048,0,0,12.5,1,0.9286,1,1
java\org\apache\lucene\search\HitQueue.java,4,3,12,25,,,1,25,10.367893,72.093025,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,6.020067,100,0,,0,,4,1.337793,0.001553,1,3,0.334448,1.003345,0.25,6,0.002631,0.372039,0.990617,0.190329,73351,89401,0.407629,0.334448,2,22.666674,0.006667,0.075556,0,0,0.003149,2.5,0.625,0.328382,0.022932,0.137311,lucene,2,org.apache.lucene.search.HitQueue,2,2,0,6,4,1,4,2,0,2,39,0,0,0.916666667,0.666666667,1,3,18.5,4,2,0,0
java\org\apache\lucene\search\NonMatchingScorer.java,3,2,6,33.333332,,,1,33.333332,7.023411,55.263157,2,0.333333,0.5,8.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,7.023411,70,0.5,0.25,0,0,3,1.003345,0.001165,2,1,0.668896,0.334448,0.333333,3,0.001997,0.282374,2.484149,0.477283,89401,80542,0.334448,0.371235,9.711905,2,0.032373,0.006667,0.2,0.000224,0.00112,1.666667,0.555556,0.409648,0.006828,0.106523,lucene,2,org.apache.lucene.search.NonMatchingScorer,6,2,0,4,10,15,1,3,6,2,31,0,0,0.615384615,0.666666667,1,3,4.166666667,1,0.8333,0,0
java\org\apache\lucene\search\TopFieldDocs.java,7,4,42,9.523809,,,3,42.857143,23.745819,66.981133,19,0.452381,7.5,17.857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,5.016722,83.333336,2.5,0.416667,0,0,7,2.341137,0.002717,3,4,1.003345,1.337793,0.095238,21,0.014944,2.113464,-0.186787,-0.035888,45146,88803,0.662296,0.3367,4,57.583321,0.013333,0.191944,135.015472,0.151529,0.228547,5.928571,0.846939,0.186521,0.015363,0.134456,lucene,2,org.apache.lucene.search.TopFieldDocs,1,2,0,14,2,0,11,3,0,2,11,0,1,1,1,0,0,9,0,0,0,0
java\org\apache\lucene\search\spans\SpanNearQuery.java,7,9,42,21.428572,,,1,14.285714,22.742476,55.737705,16.5,0.392857,7,16.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,,,1,20,20.401339,67.032967,7.5,0.375,2,10,7,2.341137,0.002717,5,3,1.672241,1.003345,0.214286,21,0.01837,2.597881,8.673904,1.666529,88803,78700,0.3367,0.379924,17.333334,4,0.057778,0.013333,6.875,0.007716,0.027288,5.1875,0.741071,0.245412,0.054828,0.276757,lucene,2,org.apache.lucene.search.spans.SpanNearQuery,12,3,0,7,46,0,1,7,12,0.613636364,343,1,0,0.592592593,0.208333333,2,2,27.25,7,1.75,1,1
java\org\apache\lucene\document\Document.java,77,252,5852,4.30622,,,1,1.298701,58.193981,16.430595,2800,0.478469,10.5,0.179426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,21.404682,100,0,,0,,77,25.752508,0.029891,1,76,0.334448,25.41806,0.043062,2926,0.269241,38.076488,-0.996975,-0.19155,40505,89401,0.73818,0.334448,2,113.416687,0.006667,0.378056,80.5,0.090346,7.551648,71.090912,0.923259,0.041997,0.268278,0.405573,lucene,2,org.apache.lucene.document.Document,14,1,0,23,35,0,22,1,14,0.5,341,0.5,0,0,0.428571429,0,0,23.21428571,5,2.5714,1,1
java\org\apache\lucene\queryParser\QueryParserTokenManager.java,3,2,6,33.333332,,,1,33.333332,11.705686,87.5,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,1.337793,80,1,0.5,0,0,3,1.003345,0.001165,2,1,0.668896,0.334448,0.333333,3,0.004333,0.612774,1.999811,0.384226,84337,89102,0.35453,0.33557,3,10.166666,0.01,0.033889,0,0,0.001122,1.666667,0.555556,0.608559,0.149057,0.296825,lucene,2,org.apache.lucene.queryParser.QueryParserTokenManager,36,1,0,5,52,282,1,4,7,0.720300752,2855,0.210526316,1,0,0.405714286,0,0,77.77777778,102,7.0556,4,1
java\org\apache\lucene\search\SloppyPhraseScorer.java,5,5,20,25,,,1,20,16.38796,68.055557,7.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,,,1,20,16.38796,68.055557,7.5,0.375,0,0,5,1.672241,0.001941,5,0,1.672241,0,0.25,10,0.004633,0.655183,11.60467,2.229621,89700,79320,0.333333,0.376954,14.933331,1,0.049778,0.003333,0,0,0.23653,3.2,0.64,0.2995,0.016101,0.216122,lucene,2,org.apache.lucene.search.SloppyPhraseScorer,2,3,0,8,11,0,2,6,0,0,106,1,0,0.952380952,0.571428571,1,1,51.5,1,0.5,1,1
java\org\apache\lucene\index\TermEnum.java,18,30,306,9.803922,,,1,5.555555,41.806019,43.85965,138,0.45098,0.5,0.163399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,25.752508,100,0,,0,,18,6.020067,0.006988,1,17,0.334448,5.685619,0.098039,153,0.05212,7.370896,-0.749263,-0.143957,44806,89401,0.667321,0.334448,2,69.149994,0.006667,0.2305,0.2,0.000224,0.273351,14.694445,0.816358,0.107191,0.172658,0.243508,lucene,2,org.apache.lucene.index.TermEnum,6,1,5,25,8,15,24,1,6,2,21,0,0,0,0.583333333,0,0,2.5,1,0.8333,0,0
java\org\apache\lucene\index\TermVectorsWriter.java,8,9,56,16.071428,,,2,25,21.404682,55.172413,23.5,0.419643,7,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,,,3,60,19.397993,67.441864,8.5,0.425,0,0,8,2.675585,0.003106,5,3,1.672241,1.003345,0.160714,28,0.013854,1.959275,0.59586,0.114483,69498,86715,0.430228,0.344808,8.5,25.916676,0.028333,0.086389,38.116665,0.042779,0.49909,5.9375,0.742188,0.174873,0.012754,0.175149,lucene,2,org.apache.lucene.index.TermVectorsWriter,15,1,0,13,54,41,2,11,10,0.804761905,675,0.533333333,5,0,0.237037037,0,0,43,3,1.2,0,0
java\org\apache\lucene\index\FieldsReader.java,7,12,42,28.571428,,,1,14.285714,37.458195,43.579765,15,0.357143,2,4.761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,,,1,20,36.120399,47.787609,7,0.35,0,0,7,2.341137,0.002717,5,2,1.672241,0.668896,0.285714,21,0.034713,4.909109,-1.797522,-0.34536,67116,87311,0.445497,0.342454,7.5,29.250015,0.025,0.0975,4.616667,0.005181,0.079704,3.785714,0.540816,0.190557,0.002631,0.153478,lucene,2,org.apache.lucene.index.FieldsReader,5,1,0,10,36,2,1,9,0,0.625,319,1,3,0,0.333333333,0,0,62,1,0.8,9,1
java\org\apache\lucene\search\Query.java,58,178,3306,5.38415,,,1,1.724138,56.856186,20.858896,1564,0.473079,167,5.051422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,2,40,43.143814,68.983955,8,0.4,15,75,58,19.397993,0.022516,5,56,1.672241,18.729097,0.053842,1653,0.177115,25.047825,-2.893603,-0.555952,45360,81059,0.659171,0.368867,16.999998,88.333344,0.056667,0.294444,1010.111145,1.133657,6.005448,51.885246,0.894573,0.044169,0.109242,0.449068,lucene,2,org.apache.lucene.search.Query,13,1,13,45,39,72,42,7,12,0.833333333,249,1,0,0,0.230769231,0,0,18.07692308,9,1.8462,0,0
java\org\apache\lucene\search\RangeQuery.java,11,25,110,22.727272,,,1,9.090909,50.501671,39.425587,42.5,0.386364,8.5,7.727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42,23.809525,,,1,14.285714,44.816055,44.078949,16,0.380952,0,0,11,3.67893,0.00427,7,4,2.341137,1.337793,0.227273,55,0.056707,8.019564,-3.543428,-0.680804,83440,80471,0.358341,0.371562,17.499998,13.166666,0.058333,0.043889,15.146861,0.016999,0.183131,7.090909,0.644628,0.122817,0.008145,0.156716,lucene,2,org.apache.lucene.search.RangeQuery,9,2,0,9,32,0,1,8,9,0.291666667,340,1,2,0.6,0.259259259,2,3,36.44444444,11,3,0,0
java\org\apache\lucene\search\PrefixQuery.java,10,18,90,20,,,1,10,49.832775,41.736694,36,0.4,10.333333,11.481482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42,23.809525,,,1,14.285714,44.816055,44.078949,16,0.380952,0,0,10,3.344482,0.003882,7,3,2.341137,1.003345,0.2,45,0.0501,7.085165,-3.543586,-0.680834,83739,80471,0.357062,0.371562,17.499998,12.166666,0.058333,0.040556,16.104004,0.018074,0.184441,6.9,0.69,0.12847,0.006886,0.129043,lucene,2,org.apache.lucene.search.PrefixQuery,6,2,0,9,28,0,1,8,6,0,147,1,1,0.705882353,0.333333333,2,3,23.33333333,4,1.5,0,0
java\org\apache\lucene\analysis\standard\StandardTokenizer.java,6,2,30,6.666667,,,4,66.666664,16.053513,90.56604,14,0.466667,5,16.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,10,,,3,60,7.35786,84.615387,9,0.45,0,0,6,2.006689,0.002329,5,1,1.672241,0.334448,0.066667,15,0.003445,0.487246,7.965112,1.530348,81954,87907,0.364839,0.340132,6.5,14,0.021667,0.046667,139.166672,0.156188,3.175603,5.333333,0.888889,0.275463,0.064025,0.25,lucene,2,org.apache.lucene.analysis.standard.StandardTokenizer,15,3,0,9,29,15,1,8,11,0.6,523,0.7,3,0.214285714,0.285714286,1,1,33.2,10,1.7333,0,0
java\org\apache\lucene\search\TopDocs.java,8,6,56,10.714286,,,2,25,23.745819,62.83186,25,0.446429,3.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.337793,100,0,,0,,8,2.675585,0.003106,1,7,0.334448,2.341137,0.107143,28,0.016193,2.289969,-0.909688,-0.17478,44542,89401,0.671277,0.334448,2,60.716648,0.006667,0.202389,67.728569,0.076012,0.250651,6.625,0.828125,0.181379,0.013019,0.196405,lucene,2,org.apache.lucene.search.TopDocs,3,1,1,14,4,0,13,1,2,0.666666667,25,0.333333333,1,0,0.583333333,0,0,6.333333333,1,0.6667,0,0
java\org\apache\lucene\analysis\Tokenizer.java,2,0,2,0,,,2,100,2.006689,85.714287,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.668896,0.000776,0,2,0,0.668896,0,1,0.000033,0.00471,0.000009,0.000002,85246,89700,0.35075,0.333333,1,7.266667,0.003333,0.024222,0,0,0.00853,2,1,0.5,0,0,lucene,2,org.apache.lucene.analysis.Tokenizer,3,2,3,4,5,1,3,1,1,0.5,17,1,0,0.666666667,0.666666667,0,0,4.333333333,1,0.3333,0,0
java\org\apache\lucene\LucenePackage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000053,0.00001,89700,89700,0.333333,0.333333,1,1,0.003333,0.003333,0,0,0,0,0,0,,0,lucene,2,org.apache.lucene.LucenePackage,3,1,0,0,8,3,0,0,1,1,27,0,0,0,0.333333333,0,0,7.666666667,2,1,0,0
java\org\apache\lucene\util\BitVector.java,6,7,30,23.333334,,,2,33.333332,20.401339,53.04348,11.5,0.383333,5,16.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,17.391304,65.822784,2,0.333333,0,0,6,2.006689,0.002329,3,3,1.003345,1.003345,0.233333,15,0.012597,1.78155,-2.068628,-0.397448,67115,88505,0.445504,0.337834,4.5,29.750011,0.015,0.099167,4.883333,0.005481,0.070147,4.25,0.708333,0.207936,0.005742,0.114076,lucene,2,org.apache.lucene.util.BitVector,9,1,0,5,18,0,2,3,8,0.5,1224,1,0,0,0.5,0,0,134.5555556,3,1,2,1
java\org\apache\lucene\util\Parameter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000058,0.000011,89700,89700,0.333333,0.333333,1,1,0.003333,0.003333,0,0,0,0,0,0,,0,lucene,2,org.apache.lucene.util.Parameter,6,1,5,5,18,5,5,0,1,0.6,88,0.5,0,0,0.7,0,0,13.33333333,1,0.5,0,0
java\org\apache\lucene\store\RAMDirectory.java,67,27,4422,0.610583,,,44,65.671638,56.52174,22.623829,2197.5,0.496947,333,7.530529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,30,10,,,3,50,20.066889,58.823528,13.5,0.45,0,0,67,22.408028,0.026009,6,61,2.006689,20.401339,0.006106,2211,0.212626,30.069914,3.863708,0.74234,69971,87012,0.42732,0.343631,8.5,64.5,0.028333,0.215,330.433319,0.370848,6.612484,66.194031,0.987971,0.017398,0.018246,0.062742,lucene,2,org.apache.lucene.store.RAMDirectory,16,2,0,10,41,10,2,9,15,0.133333333,257,0,0,0.5,0.375,0,0,15,2,0.875,12,1
java\org\apache\lucene\search\spans\SpanQuery.java,8,6,56,10.714286,,,3,37.5,28.428093,74.561401,25,0.446429,10.5,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,24.414715,93.589745,0.5,0.25,0,0,8,2.675585,0.003106,2,7,0.668896,2.341137,0.107143,28,0.016532,2.337991,-0.328012,-0.063021,87309,79883,0.342462,0.374297,15.583331,8.5,0.051944,0.028333,46.650002,0.052356,0.161325,7,0.875,0.181411,0.059657,0.168877,lucene,2,org.apache.lucene.search.spans.SpanQuery,5,2,5,15,7,10,10,6,4,2,14,0,0,0.75,0.466666667,1,1,1.8,1,0.8,0,0
java\org\apache\lucene\index\MultipleTermPositions.java,4,3,12,25,,,2,50,40.133778,65.934067,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,,,2,50,40.133778,65.934067,4.5,0.375,0,0,4,1.337793,0.001553,4,0,1.337793,0,0.25,6,0.020677,2.924217,-1.93723,-0.372203,89700,80496,0.333333,0.371447,13.966666,1,0.046556,0.003333,0,0,0.130765,2.5,0.625,0.271406,0.001148,0.041518,lucene,2,org.apache.lucene.index.MultipleTermPositions,10,1,0,8,33,25,1,7,10,0.722222222,178,1,2,0,0.228571429,0,0,16.4,1,0.9,2,1
java\org\apache\lucene\queryParser\QueryParser.java,35,59,1190,4.957983,,,5,14.285714,50.167225,31.645569,565.5,0.47521,258.5,21.722689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,380,8.421053,,,5,25,46.822742,42.813457,174,0.457895,0,0,35,11.705686,0.013587,20,15,6.688963,5.016722,0.04958,595,0.09125,12.904634,2.249782,0.432254,84619,74509,0.353349,0.401294,32.500004,17,0.108333,0.056667,360.961365,0.40511,7.676986,32.128571,0.917959,0.054357,0.07917,0.297532,lucene,2,org.apache.lucene.queryParser.QueryParser,52,1,1,30,129,888,1,29,32,0.873873874,2830,0.648648649,11,0,0.132730015,0,0,52.71153846,23,2.6731,7,1
java\org\apache\lucene\analysis\SimpleAnalyzer.java,1,0,0,,0,0,1,100,1.003345,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.003345,100,0,,0,,1,0.334448,0.000388,1,0,0.334448,0,,0,0.000008,0.001153,4.906402,0.942674,89700,88214,0.333333,0.338948,3.333333,1,0.011111,0.003333,0,0,0,1,1,1,1,0,lucene,2,org.apache.lucene.analysis.SimpleAnalyzer,2,2,0,4,4,1,1,3,2,2,10,0,0,0.666666667,0.666666667,0,0,4,1,0.5,0,0
java\org\apache\lucene\search\FieldDocSortedHitQueue.java,4,2,12,16.666666,,,2,50,10.033444,69.767441,5,0.416667,2,16.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,7.692307,95.833336,1,0.5,0,0,4,1.337793,0.001553,2,2,0.668896,0.668896,0.166667,6,0.002642,0.373669,1.230085,0.236338,87017,89102,0.343611,0.33557,3,6.333333,0.01,0.021111,2.166667,0.002432,0.015697,3,0.75,0.294177,0.00814,0.081755,lucene,2,org.apache.lucene.search.FieldDocSortedHitQueue,5,2,0,6,21,0,3,3,0,0.375,274,0,1,0.733333333,0.5,1,3,53.4,18,5,0,0
java\org\apache\lucene\search\HitCollector.java,6,3,30,10,,,3,50,24.414715,71.568626,13.5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.006689,0.002329,0,6,0,2.006689,0.1,15,0.013158,1.86085,-0.464129,-0.089174,45130,89700,0.66253,0.333333,1,60.666653,0.003333,0.202222,0,0,0.117729,5,0.833333,0.225372,0.049408,0.139134,lucene,2,org.apache.lucene.search.HitCollector,2,1,6,21,3,1,21,0,2,2,5,0,0,0,0.666666667,0,0,1.5,1,0.5,0,0
