Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
java\org\apache\poi\util\StringUtil.java-->StringUtil,15,1,210,0.47619,,,14,93.333336,10.881801,49.152542,104.5,0.497619,0,0,15,1,210,0.47619,,,14,93.333336,10.881801,49.152542,104.5,0.497619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.814259,0.004052,0,15,0,2.814259,0.004762,105,0.028913,4.08893,-0.001055,-0.000014,221375,284622,0.240768,0.187266,1,55.949959,0.001873,0.104775,0,0,0.481455,14.866667,0.991111,0.068872,0.001229,0.015584,poi,2.0RC1,org.apache.poi.util.StringUtil,12,1,0,14,37,66,14,0,10,1.090909091,494,1,0,0,0.273809524,0,0,40.08333333,10,2.5833,1,1
java\org\apache\poi\hssf\record\PrintGridlinesRecord.java-->PrintGridlinesRecord,6,6,30,20,,,1,16.666666,53.846153,39.640884,12,0.4,4,13.333333,3,1,6,16.666666,,,2,66.666664,33.395874,75.105484,2.5,0.416667,0,0,3,0,6,0,,,3,100,44.652908,48.870636,3,0.5,0,0,6,1.125704,0.001621,3,3,0.562852,0.562852,0.2,15,0.060145,8.505806,2.999646,0.039228,253775,283023,0.210029,0.188324,4,29.583334,0.007491,0.0554,3.756198,0.001325,0.076914,4,0.666667,0.173601,0.000142,0.020526,poi,2.0RC1,org.apache.poi.hssf.record.PrintGridlinesRecord,12,2,0,6,22,46,3,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1,0,0
java\org\apache\poi\hssf\record\LabelRecord.java-->LabelRecord,6,4,30,13.333333,,,2,33.333332,47.8424,37.39003,13,0.433333,4,13.333333,2,0,2,0,,,2,100,26.266417,77.777779,1,0.5,0,0,4,0,12,0,,,4,100,45.403378,48.207172,6,0.5,0,0,6,1.125704,0.001621,4,2,0.750469,0.375235,0.133333,15,0.058309,8.246072,3.999998,0.05231,253811,282490,0.209999,0.188679,5,23.333342,0.009363,0.043695,1.413004,0.000498,0.052272,4.666667,0.777778,0.17037,0.000078,0.011014,poi,2.0RC1,org.apache.poi.hssf.record.LabelRecord,23,2,0,7,37,219,2,5,21,0.850649351,345,0.857142857,0,0.35483871,0.347826087,1,5,13.69565217,6,1.5652,0,0
java\org\apache\poi\hssf\record\FooterRecord.java-->FooterRecord,8,4,56,7.142857,,,4,50,48.405254,35.342464,26,0.464286,12,21.428572,4,0,12,0,,,4,100,27.204502,63.596493,6,0.5,0,0,4,0,12,0,,,4,100,45.403378,48.207172,6,0.5,0,0,8,1.500938,0.002161,4,4,0.750469,0.750469,0.071429,28,0.062802,8.881516,4.001967,0.052336,253275,282490,0.210443,0.188679,5,25.166674,0.009363,0.047129,6.310531,0.002225,0.258014,7,0.875,0.127083,0.000072,0.00826,poi,2.0RC1,org.apache.poi.hssf.record.FooterRecord,14,2,0,8,26,69,4,4,12,0.743589744,187,0.666666667,0,0.5,0.321428571,1,6,12.14285714,3,1.1429,0,0
java\org\apache\poi\hssf\record\formula\AreaPtg.java-->AreaPtg,6,2,30,6.666667,,,4,66.666664,40.712944,71.381577,14,0.466667,8,26.666666,2,1,2,50,,,1,50,8.630394,58.974358,0.5,0.25,0,0,5,1,20,5,,,4,80,40.337711,79.629631,9.5,0.475,4,20,6,1.125704,0.001621,5,2,0.938086,0.375235,0.066667,15,0.018921,2.675837,1416.108398,18.519148,239488,235207,0.222558,0.226609,40.066662,31.500019,0.075031,0.058989,24.266123,0.008558,0.445245,5.357143,0.892857,0.203959,0.098813,0.061283,poi,2.0RC1,org.apache.poi.hssf.record.formula.AreaPtg,29,2,0,7,53,100,2,6,28,0.75,556,0.888888889,3,0.212121212,0.221674877,1,2,17.86206897,5,1.0345,1,1
java\org\apache\poi\hssf\record\SCLRecord.java-->SCLRecord,10,11,90,12.222222,,,1,10,54.596622,35.144928,39.5,0.438889,15.833333,17.592592,6,4,30,13.333333,,,3,50,33.958725,61.148647,13,0.433333,0,0,4,0,12,0,,,4,100,45.77861,45.864662,6,0.5,0,0,10,1.876173,0.002701,4,6,0.750469,1.125704,0.122222,45,0.070437,9.961261,4.000861,0.052321,253240,282490,0.210472,0.188679,5,31.583336,0.009363,0.059145,22.499399,0.007935,0.325424,7.8,0.78,0.121247,0.019203,0.089968,poi,2.0RC1,org.apache.poi.hssf.record.SCLRecord,14,2,0,7,26,57,3,4,12,0.769230769,195,0.666666667,0,0.5,0.482142857,1,6,12.71428571,2,0.8571,0,0
java\org\apache\poi\hssf\record\NumberRecord.java-->NumberRecord,12,23,132,17.424242,,,1,8.333333,51.782364,35.567009,54.5,0.412879,9,6.818182,9,6,72,8.333333,,,3,33.333332,33.208256,61.245674,33,0.458333,0,0,3,0,6,0,,,3,100,44.652908,48.870636,3,0.5,0,0,12,2.251407,0.003241,3,9,0.562852,1.688555,0.174242,66,0.070785,10.010489,3.001129,0.039247,248457,283023,0.214524,0.188324,4,36.166664,0.007491,0.067728,4.610598,0.001626,0.143312,8.375,0.697917,0.119355,0.017721,0.18425,poi,2.0RC1,org.apache.poi.hssf.record.NumberRecord,25,2,0,11,41,258,7,4,23,0.758333333,389,0.8,0,0.333333333,0.257142857,1,6,14.36,7,1.76,0,0
java\org\apache\poi\hssf\record\formula\MultiplyPtg.java-->MultiplyPtg,2,1,2,50,,,1,50,8.630394,58.974358,0.5,0.25,0,0,2,1,2,50,,,1,50,8.630394,58.974358,0.5,0.25,0,0,1,0,0,,0,0,1,100,8.255159,100,0,,0,,2,0.375235,0.00054,1,2,0.187617,0.375235,0.5,1,0.002531,0.357888,1411.79541,18.462746,239488,235215,0.222558,0.226601,37.400002,31.500019,0.070037,0.058989,0,0,0,1.166667,0.583333,0.577435,0.263307,0.022624,poi,2.0RC1,org.apache.poi.hssf.record.formula.MultiplyPtg,11,2,0,4,16,55,2,3,11,1.1,96,0.333333333,0,0.25,0.272727273,0,0,7.454545455,1,0.8182,0,0
java\org\apache\poi\hssf\record\MulRKRecord.java-->MulRKRecord,7,9,42,21.428572,,,2,28.571428,45.590996,38.147568,16.5,0.392857,3,7.142857,3,0,6,0,,,3,100,24.390244,88.435371,3,0.5,0,0,4,0,12,0,,,4,100,45.028141,48.979591,6,0.5,0,0,7,1.313321,0.001891,4,3,0.750469,0.562852,0.214286,21,0.056599,8.004306,4.001339,0.052327,253813,282490,0.209997,0.188679,5,23.333338,0.009363,0.043695,29,0.010227,0.359932,4.428571,0.632653,0.165907,0.004446,0.075336,poi,2.0RC1,org.apache.poi.hssf.record.MulRKRecord,15,2,0,8,34,87,3,5,12,0.871428571,230,0.8,0,0.47826087,0.516666667,1,5,14,2,1,0,0
java\org\apache\poi\hssf\record\ExtSSTRecord.java-->ExtSSTRecord,8,13,56,23.214285,,,1,12.5,47.654785,36.75832,21.5,0.383929,7,12.5,4,3,12,25,,,1,25,28.893059,76.616913,4.5,0.375,0,0,4,2,12,16.666666,,,2,50,44.652908,48.57143,5,0.416667,0,0,8,1.500938,0.002161,4,4,0.750469,0.750469,0.232143,28,0.061563,8.706308,4.630494,0.060555,236279,282490,0.225581,0.188679,5,37.116669,0.009363,0.069507,94.776901,0.033424,0.045722,5,0.625,0.178152,0.022337,0.180499,poi,2.0RC1,org.apache.poi.hssf.record.ExtSSTRecord,17,2,0,8,41,66,4,4,15,0.85,319,0.4,0,0.44,0.31372549,1,6,17.47058824,3,1.2353,0,0
java\org\apache\poi\hssf\record\BlankRecord.java-->BlankRecord,8,12,56,21.428572,,,1,12.5,51.594746,37.313435,22,0.392857,4,7.142857,5,1,20,5,,,4,80,32.645405,69.599998,9.5,0.475,0,0,3,0,6,0,,,3,100,44.652908,48.870636,3,0.5,0,0,8,1.500938,0.002161,3,5,0.562852,0.938086,0.214286,28,0.064317,9.095754,3.000361,0.039237,248995,283023,0.214061,0.188324,4,33.33334,0.007491,0.062422,3.353455,0.001183,0.06693,5.125,0.640625,0.145679,0.004421,0.077097,poi,2.0RC1,org.apache.poi.hssf.record.BlankRecord,23,2,0,9,36,221,5,4,21,0.727272727,350,0.75,0,0.35483871,0.304347826,1,6,14.04347826,7,1.8261,0,0
java\org\apache\poi\hssf\record\formula\AbstractFunctionPtg.java-->AbstractFunctionPtg,6,4,30,13.333333,,,3,50,8.818011,71.21212,13,0.433333,5,16.666666,5,4,20,20,,,2,40,7.504691,67.796608,8,0.4,0,0,1,0,0,,0,0,1,100,1.313321,100,0,,0,,6,1.125704,0.001621,1,5,0.187617,0.938086,0.133333,15,0.003316,0.468888,1.00099,0.01309,238977,284089,0.223034,0.187617,2,30.816681,0.003745,0.057709,22.933332,0.008088,0.165013,4.916667,0.819444,0.246259,0.018173,0.205836,poi,2.0RC1,org.apache.poi.hssf.record.formula.AbstractFunctionPtg,16,2,2,6,31,102,3,3,11,0.933333333,9849,0.75,1,0.176470588,0.19047619,0,0,614.0625,5,1.1875,1,1
java\org\apache\poi\hssf\record\AxisRecord.java-->AxisRecord,7,5,42,11.904762,,,2,28.571428,46.341465,35.336193,18.5,0.440476,7,16.666666,3,0,6,0,,,3,100,23.639774,75.449104,3,0.5,0,0,4,0,12,0,,,4,100,45.77861,45.864662,6,0.5,0,0,7,1.313321,0.001891,4,3,0.750469,0.562852,0.119048,21,0.060816,8.600637,3.999996,0.05231,283023,282490,0.188324,0.188679,5,4,0.009363,0.007491,3.109073,0.001096,0.141383,5.571428,0.795918,0.171843,0.028304,0.082853,poi,2.0RC1,org.apache.poi.hssf.record.AxisRecord,20,2,0,5,35,114,1,4,18,0.877192982,360,0.555555556,0,0.392857143,0.45,1,6,16.55,2,0.9,0,0
java\org\apache\poi\hssf\record\ExtSSTInfoSubRecord.java-->ExtSSTInfoSubRecord,3,2,6,33.333332,,,1,33.333332,44.652908,64.15094,2,0.333333,0,0,1,0,0,,0,0,1,100,1.500938,100,0,,0,,2,0,2,0,,,2,100,44.46529,65.289253,1,0.5,0,0,3,0.562852,0.00081,2,1,0.375235,0.187617,0.333333,3,0.029916,4.230828,2.000727,0.026164,235837,283556,0.226004,0.18797,3,27.233335,0.005618,0.050999,0,0,0.002622,1.666667,0.555556,0.394827,0.00438,0.087011,poi,2.0RC1,org.apache.poi.hssf.record.ExtSSTInfoSubRecord,13,2,0,3,24,64,1,2,11,0.883333333,143,0.6,0,0.523809524,0.5,1,6,9.615384615,1,0.7692,0,0
java\org\apache\poi\hssf\record\LeftMarginRecord.java-->LeftMarginRecord,5,4,20,20,,,1,20,47.279549,37.781109,8,0.4,2,10,2,0,2,0,,,2,100,26.266417,77.777779,1,0.5,0,0,3,0,6,0,,,3,100,44.652908,48.870636,3,0.5,0,0,5,0.938086,0.001351,3,2,0.562852,0.375235,0.2,10,0.05717,8.085018,3.000545,0.03924,253811,283023,0.209999,0.188324,4,23.333342,0.007491,0.043695,0.136706,0.000048,0.008047,3.4,0.68,0.205333,0.000069,0.013217,poi,2.0RC1,org.apache.poi.hssf.record.LeftMarginRecord,12,2,0,6,23,46,2,4,10,0.818181818,122,0.5,0,0.55,0.4,1,6,9,2,0.8333,0,0
java\org\apache\poi\hssf\record\RecordFormatException.java-->RecordFormatException,124,131,15252,0.858904,,,5,4.032258,42.589119,23.186926,7560.5,0.495705,0,0,124,131,15252,0.858904,,,5,4.032258,42.589119,23.186926,7560.5,0.495705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,23.26454,0.033495,0,124,0,23.26454,0.008589,7626,0.299169,42.308849,0.000037,0,143589,284622,0.371198,0.187266,1,184.699875,0.001873,0.34588,0,0,2.02527,121.891129,0.982993,0.031712,0.607341,0.177717,poi,2.0RC1,org.apache.poi.hssf.record.RecordFormatException,1,4,0,124,2,0,124,0,1,2,5,0,0,1,1,0,0,4,0,0,0,0
java\org\apache\poi\hssf\record\formula\ExpPtg.java-->ExpPtg,1,0,0,,0,0,1,100,8.255159,100,0,,0,,1,0,0,,0,0,1,100,8.255159,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.187617,0.00027,0,1,0,0.187617,,0,0.001513,0.214038,-0.000085,-0.000001,238957,284622,0.223053,0.187266,1,31.500019,0.001873,0.058989,0,0,0,1,1,1,1,0,poi,2.0RC1,org.apache.poi.hssf.record.formula.ExpPtg,7,2,0,3,10,9,2,2,7,0.944444444,69,0.666666667,0,0.583333333,0.428571429,1,2,8.428571429,2,1,0,0
java\org\apache\poi\hssf\record\aggregates\RowRecordsAggregate.java-->RowRecordsAggregate,4,4,12,33.333332,,,1,25,38.46154,77.651512,4,0.333333,0.5,4.166667,2,0,2,0,,,2,100,11.444653,98.3871,1,0.5,0,0,2,1,2,50,,,1,50,36.585365,96.534653,0.5,0.25,0,0,4,0.750469,0.00108,2,2,0.375235,0.375235,0.333333,6,0.022556,3.189934,3.259617,0.042628,253811,281960,0.209999,0.189034,4.5,23.333344,0.008427,0.043695,0.5,0.000176,0.056056,2,0.5,0.362984,0.038501,0.189564,poi,2.0RC1,org.apache.poi.hssf.record.aggregates.RowRecordsAggregate,14,2,0,3,30,35,1,2,12,0.673076923,173,0,0,0.458333333,0.328571429,1,5,11.07142857,5,1.3571,0,0
java\org\apache\poi\util\POILogger.java-->POILogger,8,8,56,14.285714,,,3,37.5,31.144464,62.878788,24,0.428571,7,12.5,7,8,42,19.047619,,,2,28.571428,30.018763,64.257027,17,0.404762,0,0,1,0,0,,0,0,1,100,2.814259,100,0,,0,,8,1.500938,0.002161,1,7,0.187617,1.313321,0.142857,28,0.017038,2.409594,1.001228,0.013094,237300,284089,0.22461,0.187617,2,44.283333,0.003745,0.082928,28.844986,0.010173,1.138472,6.1875,0.773438,0.202524,0.065386,0.233094,poi,2.0RC1,org.apache.poi.util.POILogger,26,1,3,9,42,325,8,1,22,1.04,693,0,0,0,0.544871795,0,0,25.46153846,10,1.9615,1,1
java\org\apache\poi\hssf\record\formula\StringPtg.java-->StringPtg,5,3,20,15,,,3,60,17.636023,64.827583,8.5,0.425,6,30,3,3,6,50,,,1,33.333332,9.193246,53.260868,1.5,0.25,0,0,2,0,2,0,,,2,100,9.56848,96.226418,1,0.5,0,0,5,0.938086,0.001351,2,3,0.375235,0.562852,0.15,10,0.00726,1.026659,2.000616,0.026163,238955,283556,0.223055,0.18797,3,32.500019,0.005618,0.060861,20.139322,0.007102,0.055247,4,0.8,0.220042,0.002082,0.048028,poi,2.0RC1,org.apache.poi.hssf.record.formula.StringPtg,9,2,0,5,22,2,2,4,8,0.666666667,202,0.166666667,1,0.538461538,0.333333333,1,2,20.77777778,2,0.8889,0,0
java\org\apache\poi\util\IOUtils.java-->IOUtils,3,1,6,16.666666,,,2,66.666664,4.502814,82.758621,2.5,0.416667,0,0,3,1,6,16.666666,,,2,66.666664,4.502814,82.758621,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.562852,0.00081,0,3,0,0.562852,0.166667,3,0.000742,0.104996,0.000009,0,227840,284622,0.233936,0.187266,1,36.833344,0.001873,0.068976,0,0,0.02989,2.333333,0.777778,0.388765,0.007349,0.077778,poi,2.0RC1,org.apache.poi.util.IOUtils,3,1,0,3,5,3,3,0,2,2,43,0,0,0,0.5,0,0,13.33333333,1,0.6667,0,0
java\org\apache\poi\poifs\storage\RawDataBlock.java-->RawDataBlock,15,9,210,4.285714,,,6,40,7.879925,50,100.5,0.478571,11.5,5.476191,14,8,182,4.395605,,,6,42.857143,7.692307,50.617283,87,0.478022,0,0,1,0,0,,0,0,1,100,0.562852,100,0,,0,,15,2.814259,0.004052,1,14,0.187617,2.626642,0.042857,105,0.002186,0.309203,1.000445,0.013083,229936,284089,0.231804,0.187617,2,42.900005,0.003745,0.080337,24.166666,0.008523,1.296733,13.933333,0.928889,0.102538,0.042017,0.208228,poi,2.0RC1,org.apache.poi.poifs.storage.RawDataBlock,3,1,0,7,10,0,5,2,3,0.25,78,1,0,0,0.666666667,0,0,24.33333333,1,0.6667,0,0
java\org\apache\poi\hssf\record\IterationRecord.java-->IterationRecord,5,4,20,20,,,1,20,47.279549,37.781109,8,0.4,2,10,2,0,2,0,,,2,100,26.266417,77.777779,1,0.5,0,0,3,0,6,0,,,3,100,44.652908,48.870636,3,0.5,0,0,5,0.938086,0.001351,3,2,0.562852,0.375235,0.2,10,0.05717,8.085018,3.000548,0.03924,253811,283023,0.209999,0.188324,4,23.333342,0.007491,0.043695,0.136706,0.000048,0.008047,3.4,0.68,0.205333,0.000069,0.013217,poi,2.0RC1,org.apache.poi.hssf.record.IterationRecord,12,2,0,5,22,46,2,3,10,0.818181818,127,0.5,0,0.55,0.4,1,6,9.416666667,2,1,0,0
java\org\apache\poi\poifs\storage\PropertyBlock.java-->PropertyBlock,3,1,6,16.666666,,,2,66.666664,6.19137,78.571426,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,2.626642,100,1,0.5,0,0,1,0,0,,0,0,1,100,5.253284,100,0,,0,,3,0.562852,0.00081,1,2,0.187617,0.375235,0.166667,3,0.000239,0.033852,2.657612,0.034755,239022,280899,0.222992,0.189748,4.666667,26.445244,0.008739,0.049523,3.5,0.001234,0.216343,2.333333,0.777778,0.360702,0.001963,0.039683,poi,2.0RC1,org.apache.poi.poifs.storage.PropertyBlock,4,2,0,5,11,4,1,4,2,0.833333333,108,1,1,0.5,0.4,1,1,25.5,3,1.25,0,0
