"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"X2StepReach2",3349.577466,4.81953592230216,6.80467617251918,46.3036178128503,0,0,1.830986,7.887324,41.126762,1.91138615159786,6.8437127693004,1.35344774384522e-31,0
"ReachEffic2",34686.940331,50.0533049509379,42.2945116836512,1788.82571855851,0,0,58.823528,100,100,-0.088063804288591,1.30965679509001,2.51281346476116e-28,NA
"Broker2",43061.5,61.9589928057554,375.233277262263,140800.012364978,0,0,0,2,4958.5,8.94710959941399,93.5317630256335,5.4530096649228e-48,0
"nBroker2",104.399645,0.201155385356455,0.212613383794361,0.0452044509684883,0,0,0,0.428571,0.5,0.254219401339686,1.26849175152455,4.72692954177665e-27,NA
"EgoBetween2",9084.405187,13.0710866,102.282216763564,10461.6518660686,0,0,0,0,1760.360718,11.4632011753017,157.88687224251,8.29665732095558e-49,0
"nEgoBetween2",2092.030245,4.03088679190751,11.5779744650161,134.049492712564,0,0,0,0,85,3.49975221868058,16.217334349941,4.993688785217e-38,NA
"Size3",2815,4.05035971223022,4.56512866481641,20.8403997263284,0,0,3,6,49,2.44983654181207,17.2103074918632,1.31919331040616e-28,0
"Ties3",5277,7.59280575539568,13.8628400530127,192.178334335414,0,0,2,9,118,3.35380870101495,18.630896376715,2.79672946335257e-37,0
"Pairs3",23050,33.1654676258993,106.718164007538,11388.7665291398,0,0,6,30,2352,15.4404659041915,323.709292094157,6.24221640285901e-46,0
"Density3",14796.494737,23.9813528962723,24.6732602868729,608.769773183781,0,0,21.428572,37.5,100,1.07252510886825,4.06543997421897,1.6246047050841e-23,NA
"nWeakComp3",787,1.13237410071942,1.13613784243937,1.29080919702279,0,0,1,1,9,2.57081928907042,14.387788403888,2.13423109491295e-32,0
"pWeakComp3",23400.496125,33.6697785971223,35.0096595323484,1225.67626057095,0,0,20,50,100,0.941749510215561,2.52246326189659,1.03825951793701e-27,0
"X2StepReach3",7771.267595,11.1816799928058,10.167389773276,103.375814801718,0,0,11.408451,18.87324,41.549297,0.435333072829628,2.14440422328854,1.28541965048612e-21,8.32667268468867e-15
"ReachEffic3",33380.074429,48.4471326981132,34.3515402970984,1180.02832078318,0,0,53.39806,74.19355,100,-0.155915568721759,1.81500754899156,1.10690618094292e-20,NA
"Broker3",8886.5,12.7863309352518,48.5990331515153,2361.86602326208,0,0,1.5,11,1117,17.4122471777015,386.016285255788,6.26953704392817e-47,0
"nBroker3",146.017523,0.236657249594814,0.178864891194804,0.0319926493021292,0,0,0.291667,0.375,0.5,-0.273417411135361,1.5733899176893,8.11863541266146e-24,NA
"EgoBetween3",3035.181499,4.36716762446043,40.5249278768173,1642.26977942124,0,0,0,0,984.5,20.945943131645,496.156921182521,2.32504309868626e-49,0
"nEgoBetween3",1870.81236,3.03211079416532,9.5492797152295,91.1887430796937,0,0,0,0,81.060608,4.08663220862216,21.8258489185348,1.1520978529288e-41,NA
"Degree",5381,7.74244604316547,12.1666441683601,148.027230319491,0,2,4,9,112,4.59583476015966,29.8821926604667,4.17705105080946e-39,0
"OutDegree",2815,4.05035971223022,4.56512866481641,20.8403997263284,0,0,3,6,49,2.44983654181207,17.2103074918632,1.31919331040616e-28,0
"InDegree",2859,4.1136690647482,10.909241788653,119.011556403292,0,0,1,3,102,5.37010026296868,36.6741723587572,2.72393433745259e-43,0
"Clus.Coef",150.706257,0.276525242201835,0.201025353582595,0.0404111927830074,0,0.13834,0.25,0.390909,1,1.03331748330112,4.7837866881982,5.09101919404247e-16,NA
"Eigenvec",9.537519,0.0137230489208633,0.0349262859182552,0.00121984544804371,0,3e-06,1.1e-05,0.0004755,0.299004,3.89703486747569,22.7429147289413,1.95799680026871e-41,0
"Power",3689.309472,5.30835895251799,46.9500278482481,2204.30511495128,-278.504272,-2.049138,0,2.1217035,443.747559,3.49498555893692,34.3198664595517,7.11200580633756e-42,0
"inCloseness",120.541327,0.173440758273381,0.0384876655307241,0.00148130039800488,0.140647,0.140647,0.147911,0.2177855,0.338161,0.79904214354641,2.64129370364864,2.15007367098937e-29,0
"outCloseness",119.16085,0.171454460431655,0.0275925290500613,0.000761347659378475,0.140647,0.140647,0.170791,0.2037615,0.208633,0.110741047053977,1.31025435024626,1.95461362240253e-29,0
"OutdwReach",24885.331436,35.8062322820144,29.6976413795856,881.949903510472,1,1,38.966702,60.499241,114.033356,0.119579691171825,1.6475034499444,1.68068376216205e-22,0
"IndwReach",24151.515543,34.750382076259,38.7003857487281,1497.71985710036,1,1,14.816664,66.188713,176.499985,0.830424652143255,2.67573144259007,6.44681420880869e-27,0
"Betweenness",218173.772875,313.919097661871,1389.71950062906,1931320.29042869,0,0,0,47.8776475,19002.30469,8.38931254332448,89.5513395474717,1.34578117872764e-46,0
"Betweenness2",237.7518,0.342088920863309,1.30914225545826,1.71385344502633,0,0,0.004841,0.1073155,18.563381,7.72021740026267,81.5379417281042,1.03907282912539e-45,0
"EffSize",4176.962357,6.01001777985612,11.0483329740196,122.065661504809,0,1.25,3,6.2792205,106.353447,5.12511946702543,35.2830654852349,4.01469561308021e-41,0
"Efficiency",444.633911,0.639761023021583,0.301594694439512,0.0909593597140629,0,0.555556,0.6875,0.840743,1,-1.00973460809394,3.22922914490293,7.46309070853719e-25,9.38138455808257e-14
"Constraint",192.450787,0.276907607194245,0.26115535208278,0.0682021179214809,0,0.1156665,0.196591,0.354696,1,1.52668326828279,4.90547539992655,3.41298794084014e-27,7.88258347483861e-14
"Hierarchy",72.64617,0.121481889632107,0.279896665206782,0.0783421431938773,0,0.001642,0.011145,0.07511075,1,2.70695180117075,8.65541108488909,3.81897577243571e-39,NA
"Indirects",90.074105,0.129603028776978,0.145702816058973,0.021229310607515,0,0,0.086089,0.2015185,0.716667,1.41387068291524,4.82468161938572,3.34063064493028e-26,0
"wmc",8325,11.978417266187,17.4001339994092,302.764663197396,1,3,6,12,130,3.42905665370187,17.1310828133713,9.92870719400889e-38,0
"dit",1921,2.76402877697842,1.49605664153301,2.23818547467501,1,1,3,4,8,0.401668000271851,2.43557905700911,2.20829575058314e-21,1.48769885299771e-14
"noc",466,0.670503597122302,2.66570311343255,7.10597308896399,0,0,0,0,29,6.54802664203726,53.5281160673386,8.9247614908708e-46,0
"cbo",9306,13.389928057554,18.54674480307,343.981742790206,0,3,8,16,173,3.88534644364262,23.6155561805504,9.55190920079497e-37,0
"rfc",22542,32.4345323741007,39.1897543516502,1535.83684614268,2,8,20,42.5,391,3.32299468132691,21.1570715851806,6.43576194630531e-34,0
"lcom",97457,140.225899280576,624.714850841087,390268.644861402,0,0,3,19,7393,7.49547297815133,67.7737630214838,1.31257815554075e-46,0
"ca",4097,5.89496402877698,15.5117010948527,240.612870856053,0,0,1,4,156,5.43578754546798,38.270516482373,2.82393086399731e-43,0
"ce",5692,8.18992805755396,9.37982763281553,87.9811664213298,0,1,5,12,68,2.18607521384421,9.85236322765056,2.16095801973329e-29,0
"npm",6963,10.0187050359712,15.4403545539903,238.404548752928,0,2,5,10,122,3.86791023702538,21.8001232844074,1.62680232131044e-38,0
"lcom3",730.12400299,1.05053813379856,0.670645699071291,0.449765653682821,0,0.5,0.838235294,2,2,0.385391567169222,1.7227532618195,1.35171999681391e-24,0
"loc",297837,428.542446043165,689.759383032257,475768.00648104,4,55.5,169,467.5,4275,3.00663195725246,12.8546423944966,4.63967960897335e-37,0
"dam",335.948225437,0.483378741635971,0.473420250089687,0.224126733194982,0,0,0.5,1,1,0.0453920313559228,1.09125786737247,2.32868308655725e-33,0
"moa",654,0.941007194244604,1.89971228481522,3.60890676507785,0,0,0,1,16,3.95502445093039,24.1485645262479,3.6144549398184e-39,0
"mfa",421.779139669,0.606876459955396,0.425979896616445,0.181458872321358,0,0,0.871794872,0.974358974,1,-0.593157589645045,1.51923735522544,4.85692196490348e-32,0
"cam",330.522535778,0.47557199392518,0.263670461040333,0.0695221120252216,0.053123575,0.271780303,0.4,0.625,1,0.758879654734008,2.5488870845441,1.63315566016938e-20,3.29830507350692e-09
"ic",670,0.964028776978417,1.10415818692991,1.21916530176435,0,0,1,2,5,0.932282091943546,3.15096449855513,4.48254106152849e-28,0
"cbm",2404,3.4589928057554,4.99720113233485,24.9720191570087,0,0,1,6,33,2.16135288408491,9.07582591619233,2.2907644093875e-32,0
"amc",40891.990761981,58.8373967798288,159.707995720371,25506.6438970181,0.6,10,19.45454545,41.3021978,1251,5.80932823870506,39.9105539918635,9.65991529352412e-45,0
"max_cc",3285,4.72661870503597,7.73144870442158,59.7752990691021,0,1,2,6,138,8.69969444376255,132.942377238985,7.37016786090592e-41,0
"avg_cc",944.6909,1.35926748201439,1.26881404850764,1.60988908969034,0,0.6667,1,1.75,20.4286,5.73270465016714,76.4760033753234,7.95395544176034e-34,9.75886038645513e-14
