"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"nWeakComp2",316,1.05333333333333,1.51154604971983,2.28477146042363,0,0,1,1,12,3.38995169933928,18.4200551408148,1.63076332161497e-25,0
"pWeakComp2",13862.021752,46.2067391733333,45.0106725875345,2025.96064678223,0,0,33.333332,100,100,0.197066100485255,1.22406608893052,3.73425501450484e-21,0
"X2StepReach2",1871.666664,6.23888888,8.86558687040627,78.59863055672,0,0,3,8.666667,50,2.24896268229222,8.89187808191889,4.34459387449156e-22,2.99760216648792e-15
"ReachEffic2",15103.797003,50.34599001,43.0935498666403,1857.05404010861,0,0,54.2019785,100,100,-0.0779519161562291,1.2892751656086,1.80628018156531e-19,1.11022302462516e-16
"Broker2",11325,37.75,271.177302882565,73537.1295986622,0,0,0,1,4049,11.8826688734744,165.421478546194,5.51596202522114e-35,0
"nBroker2",39.176607,0.184795316037736,0.211230992297496,0.044618532106985,0,0,0,0.4125,0.5,0.402331451192015,1.37039681336515,4.82114006215112e-18,NA
"EgoBetween2",1117.416656,3.72472218666667,27.9923753804083,783.573079437686,0,0,0,0,292.916656,8.04694844015813,68.8794390095357,4.48502996525561e-35,0
"nEgoBetween2",335.104492,1.58068156603774,8.99059906587127,80.8308715632454,0,0,0,0,87.5,7.12926103227987,58.1982976463101,1.49945636193503e-29,NA
"Size3",932,3.10666666666667,3.40007213511255,11.5604905239688,0,1,3,3.25,30,3.8940912584354,25.9677905575271,2.60132518357655e-24,2.22044604925031e-15
"Ties3",937,3.12333333333333,6.82667320974115,46.6034671125975,0,0,2,3,84,7.11629813890258,72.9323064255473,3.3422815751217e-30,0
"Pairs3",5420,18.0666666666667,72.3406718120331,5233.17279821628,0,0,6,7.5,870,8.9787572942991,93.9294526542096,1.28935297780677e-33,0
"Density3",7230.760615,26.9804500559701,23.8857411725285,570.528631361021,0,0,26.666666,50,100,0.418113320299267,2.57193183717013,3.40841318732024e-16,NA
"nWeakComp3",368,1.22666666666667,1.02246777785156,1.0454403567447,0,1,1,1,5,1.51044381459765,5.66740685168993,2.66585652629296e-20,0
"pWeakComp3",12726.857018,42.4228567266667,34.083265075178,1161.66895818485,0,19.6296295,33.333332,66.666664,100,0.600433342359946,2.17645562943604,4.30704387809113e-16,1.66533453693773e-15
"X2StepReach3",5120.666614,17.0688887133333,14.6737234819579,215.318160824963,0,2.666667,15.333333,33,54,0.352975382671882,1.73842673725885,2.98476388811641e-14,2.84589667387536e-08
"ReachEffic3",16008.709331,53.5408338829431,30.0944809338624,905.677782678607,0,47.9761905,57.894737,69.778656,100,-0.484694257374551,2.60107926334778,4.71547429096761e-14,NA
"Broker3",2241.5,7.47166666666667,33.1120278021869,1096.4063851728,0,0,1.5,3,393,9.06050784732391,94.4698726330237,7.51732576462251e-34,0
"nBroker3",70.846197,0.264351481343284,0.165389198893383,0.0273535871105952,0,0.25,0.25,0.416667,0.5,-0.388951411048219,2.10728888636292,4.07932429120586e-14,NA
"EgoBetween3",376.5,1.255,11.9424123348083,142.621212374582,0,0,0,0,198,15.2049113250912,247.84619529016,1.37691129969802e-35,0
"nEgoBetween3",807.878827,3.01447323507463,11.0616115691636,122.359250507055,0,0,0,0,100,5.18939319316213,34.8626584479855,1.40577626479173e-30,NA
"Degree",1794,5.98,9.08559814461794,82.548093645485,0,3,3,6,97,5.56446980711214,44.1007368217109,3.91830267219417e-29,0
"OutDegree",932,3.10666666666667,3.40007213511255,11.5604905239688,0,1,3,3.25,30,3.8940912584354,25.9677905575271,2.60132518357655e-24,2.55351295663786e-15
"InDegree",926,3.08666666666667,8.50806162398624,72.3871125975474,0,0,1,2,91,6.24625573576576,51.2472319496862,3.14224987381803e-31,0
"Clus.Coef",82.746051,0.311075379699248,0.203720005001154,0.0415018404376704,0,0.16220225,0.3017855,0.5,1,0.461505933710062,3.53289994165747,1.47353632312673e-12,NA
"Eigenvec",9.513634,0.0317121133333333,0.0481890494162935,0.00232218448364598,0,0.0008255,0.0087895,0.04874,0.459387,4.10051567856116,30.1477431724913,2.58907179677207e-25,0
"Power",26190.135854,87.3004528466667,480.749934556939,231120.499576501,-496.384735,-0.0689895,2.34802,26.012658,5340.817383,7.11387816785498,64.7221416347812,6.67284578976737e-32,0
"inCloseness",116.309117,0.387697056666667,0.107036854858877,0.0114568882980804,0.332226,0.332226,0.341233,0.36371625,0.827792,2.14884930494151,6.50986430757919,4.78712167975026e-27,0
"outCloseness",112.459466,0.374864886666667,0.0551235412324642,0.00303860479800718,0.332226,0.335566,0.386862,0.39504675,0.663497,3.15769271310061,16.2740757000191,6.75658869408147e-25,3.38618022510673e-14
"OutdwReach",3881.617673,12.9387255766667,11.3522837258456,128.874345792098,1,3.24999975,12.833332,20.233337,76.600014,1.84574218750173,9.8388845443532,6.88863723719744e-18,5.30245177310373e-06
"IndwReach",3851.117708,12.8370590266667,18.957079989152,359.370881715107,1,1,4.975,12.69533725,106.800011,2.10546439338369,7.17834525310643,9.15762695055686e-24,0
"Betweenness",20411.00004,68.0366668,342.079730196554,117018.541811347,0,0,0,14.18750025,3760.666748,8.34597173195494,78.4922476462382,5.91708998688828e-34,0
"Betweenness2",257.378714,0.857929046666667,3.19220576159438,10.1901776243564,0,0.003173,0.0086365,0.315756,34.220623,6.47868021766866,53.9939276484481,1.87858306042914e-32,0
"EffSize",1392.826075,4.64275358333333,8.57485961885491,73.5282174830685,0,2,2.333333,4.09374975,95.13131,6.16955119329692,52.3690863286234,1.86045129724809e-30,0
"Efficiency",206.903859,0.68967953,0.223519116572177,0.0499607954732065,0,0.625,0.666667,0.83014475,1,-1.24402460965846,5.58178223273184,3.18649154222858e-16,2.69834149468906e-08
"Constraint",104.130845,0.347102816666667,0.221088156831372,0.0488799730910934,0,0.22194625,0.3454165,0.3678945,1,1.41902440396244,5.50160125289993,1.46689609942184e-16,2.15139017711863e-12
"Hierarchy",28.999256,0.102110056338028,0.251747022604415,0.0633765633901876,0,0.00039,0.009768,0.05821825,1,3.03479343831313,10.7478593544104,4.64780435040979e-29,NA
"Indirects",42.084661,0.140282203333333,0.152364489730003,0.0232149377306843,0,0.031641,0.0644625,0.220595,0.671816,1.27317186293756,3.97812784075926,3.16264616177062e-17,1.77682313307059e-11
"wmc",3996,13.32,14.7357186686729,217.141404682274,1,4,8,15,95,2.35101623603886,9.31113897882381,4.13128471857345e-22,9.96980276113391e-13
"dit",754,2.51333333333333,1.29437510480102,1.67540691192865,1,1,2,4,5,0.0493741335048819,1.3502952872936,6.53406603087671e-19,2.62665444950017e-11
"noc",203,0.676666666666667,3.83682067148126,14.7211928651059,0,0,0,0,52,10.7028140603346,129.912730434784,1.9213214847197e-34,0
"cbo",1968,6.56,8.93378091692268,79.8124414715719,0,2,3,8,60,3.51623754509959,18.2253456102063,2.23184668860369e-25,1.37778677355982e-13
"rfc",8571,28.57,36.5833235944657,1338.33956521739,2,10,15,34.25,297,3.63124909190073,20.9025045357711,3.4928997511592e-25,1.47659662275146e-14
"lcom",33174,110.58,278.536878904211,77582.792909699,0,1,12,66.25,2425,4.46181253246863,28.0496825285286,1.44240121743395e-29,0
"ca",938,3.12666666666667,7.22666621415377,52.2247045707915,0,0,1,3,57,5.03472539032131,32.6681975576563,1.26889665091365e-29,0
"ce",1165,3.88333333333333,5.29621454600168,28.0498885172798,0,1,2.5,5,55,4.57683472777519,36.1336968667105,1.62101454276148e-25,5.28466159721575e-14
"npm",2855,9.51666666666667,9.52534318356937,90.7321627647715,0,3,7,12,55,1.86782530026274,6.77588579375166,5.83775410969175e-19,3.23430504600708e-10
"lcom3",365.814020445,1.21938006815,0.665462369420268,0.442840165114437,0,0.706924654,0.944211326,2,2,0.0787558241799966,1.51085032827292,1.15959634304043e-17,0
"loc",164407,548.023333333333,1261.43006762454,1591205.81550725,4,42.75,118,440.5,10701,4.68027680998891,28.826907693194,1.42182151346809e-29,0
"dam",117.955425675,0.39318475225,0.445190648896265,0.198194713864677,0,0,0.004643963,1,1,0.402643044715098,1.3240789174093,4.64910396048084e-22,0
"moa",362,1.20666666666667,3.37370644932884,11.381895206243,0,0,0,1,41,7.00296343299055,71.3045628985369,7.81905104863376e-31,0
"mfa",161.306614005,0.53768871335,0.418595465434107,0.175222163681997,0,0,0.75,0.931818182,1,-0.334654634458939,1.30624892414422,4.39166882423759e-20,1.15463194561016e-14
"cam",135.92960879,0.453098695966667,0.208025285703135,0.0432745194918709,0.085473684,0.30742428325,0.45,0.555555556,1,0.797637354511671,3.74344093519357,1.99456419902312e-10,0.00494922623961358
"ic",155,0.516666666666667,0.747161107990238,0.5582497212932,0,0,0,1,4,1.48509593064219,5.12697279592344,6.03980500037749e-23,0
"cbm",604,2.01333333333333,3.46504121055701,12.0065105908584,0,0,0,3.25,25,2.46054232073568,11.5552931514748,1.70431766414571e-24,0
"amc",9922.451935319,33.0748397843967,69.8266724615907,4875.76418705828,1.222222222,4.666666667,11.9,36.64736842,779.8,7.5803677546863,75.3011137453246,1.16807670514263e-30,0
"max_cc",1400,4.66666666666667,10.4996682009475,110.243032329989,0,1,1,4,147,9.14073290907807,116.125269677071,2.8912109628166e-31,0
"avg_cc",417.909,1.39303,1.41176831108387,1.9930897641806,0,0.75,0.9428,1.508325,13.3585,3.7259712677617,23.8548903309714,1.41696759821132e-24,1.40998324127395e-14
